date_str,hour_idx,time_key,resolution_stride,resolution_label,variant,smooth,parameter,estimate,loss,n_grid,n_valid
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,0.3000,sigmasq,10.6766,1.7474,1160,1069
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,0.3000,range,1.2053,1.7474,1160,1069
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,0.3000,nugget,4.1224,1.7474,1160,1069
20240703,0,2024_07_y24m07day03_hm00:56,4,x4,nugget_free,0.3000,sigmasq,12.7224,1.5961,4560,4207
20240703,0,2024_07_y24m07day03_hm00:56,4,x4,nugget_free,0.3000,range,1.1930,1.5961,4560,4207
20240703,0,2024_07_y24m07day03_hm00:56,4,x4,nugget_free,0.3000,nugget,2.3475,1.5961,4560,4207
20240703,0,2024_07_y24m07day03_hm00:56,2,x2,nugget_free,0.3000,sigmasq,12.7738,1.4420,18126,16770
20240703,0,2024_07_y24m07day03_hm00:56,2,x2,nugget_free,0.3000,range,0.8486,1.4420,18126,16770
20240703,0,2024_07_y24m07day03_hm00:56,2,x2,nugget_free,0.3000,nugget,1.3191,1.4420,18126,16770
20240703,0,2024_07_y24m07day03_hm00:56,1,x1,nugget_free,0.3000,sigmasq,15.9947,1.3008,72504,67066
20240703,0,2024_07_y24m07day03_hm00:56,1,x1,nugget_free,0.3000,range,0.9371,1.3008,72504,67066
20240703,0,2024_07_y24m07day03_hm00:56,1,x1,nugget_free,0.3000,nugget,1.6446,1.3008,72504,67066
20240703,1,2024_07_y24m07day03_hm01:56,8,x8,nugget_free,0.3000,sigmasq,13.1112,1.7648,1160,1070
20240703,1,2024_07_y24m07day03_hm01:56,8,x8,nugget_free,0.3000,range,1.7485,1.7648,1160,1070
20240703,1,2024_07_y24m07day03_hm01:56,8,x8,nugget_free,0.3000,nugget,3.9150,1.7648,1160,1070
20240703,1,2024_07_y24m07day03_hm01:56,4,x4,nugget_free,0.3000,sigmasq,14.3594,1.6409,4560,4217
20240703,1,2024_07_y24m07day03_hm01:56,4,x4,nugget_free,0.3000,range,1.0994,1.6409,4560,4217
20240703,1,2024_07_y24m07day03_hm01:56,4,x4,nugget_free,0.3000,nugget,2.5511,1.6409,4560,4217
20240703,1,2024_07_y24m07day03_hm01:56,2,x2,nugget_free,0.3000,sigmasq,14.9144,1.4817,18126,16774
20240703,1,2024_07_y24m07day03_hm01:56,2,x2,nugget_free,0.3000,range,0.7115,1.4817,18126,16774
20240703,1,2024_07_y24m07day03_hm01:56,2,x2,nugget_free,0.3000,nugget,1.0742,1.4817,18126,16774
20240703,1,2024_07_y24m07day03_hm01:56,1,x1,nugget_free,0.3000,sigmasq,16.2636,1.2493,72504,66961
20240703,1,2024_07_y24m07day03_hm01:56,1,x1,nugget_free,0.3000,range,0.4869,1.2493,72504,66961
20240703,1,2024_07_y24m07day03_hm01:56,1,x1,nugget_free,0.3000,nugget,0.0592,1.2493,72504,66961
20240703,2,2024_07_y24m07day03_hm02:56,8,x8,nugget_free,0.3000,sigmasq,12.7565,1.7940,1160,1069
20240703,2,2024_07_y24m07day03_hm02:56,8,x8,nugget_free,0.3000,range,1.1504,1.7940,1160,1069
20240703,2,2024_07_y24m07day03_hm02:56,8,x8,nugget_free,0.3000,nugget,3.9153,1.7940,1160,1069
20240703,2,2024_07_y24m07day03_hm02:56,4,x4,nugget_free,0.3000,sigmasq,15.3089,1.6205,4560,4213
20240703,2,2024_07_y24m07day03_hm02:56,4,x4,nugget_free,0.3000,range,0.9915,1.6205,4560,4213
20240703,2,2024_07_y24m07day03_hm02:56,4,x4,nugget_free,0.3000,nugget,2.6419,1.6205,4560,4213
20240703,2,2024_07_y24m07day03_hm02:56,2,x2,nugget_free,0.3000,sigmasq,16.5886,1.5217,18126,16732
20240703,2,2024_07_y24m07day03_hm02:56,2,x2,nugget_free,0.3000,range,0.6629,1.5217,18126,16732
20240703,2,2024_07_y24m07day03_hm02:56,2,x2,nugget_free,0.3000,nugget,1.1267,1.5217,18126,16732
20240703,2,2024_07_y24m07day03_hm02:56,1,x1,nugget_free,0.3000,sigmasq,17.8369,1.2638,72504,66891
20240703,2,2024_07_y24m07day03_hm02:56,1,x1,nugget_free,0.3000,range,0.5268,1.2638,72504,66891
20240703,2,2024_07_y24m07day03_hm02:56,1,x1,nugget_free,0.3000,nugget,0.0000,1.2638,72504,66891
20240703,3,2024_07_y24m07day03_hm03:56,8,x8,nugget_free,0.3000,sigmasq,15.3394,1.8526,1160,1070
20240703,3,2024_07_y24m07day03_hm03:56,8,x8,nugget_free,0.3000,range,0.9047,1.8526,1160,1070
20240703,3,2024_07_y24m07day03_hm03:56,8,x8,nugget_free,0.3000,nugget,3.3387,1.8526,1160,1070
20240703,3,2024_07_y24m07day03_hm03:56,4,x4,nugget_free,0.3000,sigmasq,16.0357,1.7115,4560,4221
20240703,3,2024_07_y24m07day03_hm03:56,4,x4,nugget_free,0.3000,range,0.7663,1.7115,4560,4221
20240703,3,2024_07_y24m07day03_hm03:56,4,x4,nugget_free,0.3000,nugget,2.5257,1.7115,4560,4221
20240703,3,2024_07_y24m07day03_hm03:56,2,x2,nugget_free,0.3000,sigmasq,17.6353,1.5588,18126,16726
20240703,3,2024_07_y24m07day03_hm03:56,2,x2,nugget_free,0.3000,range,0.5945,1.5588,18126,16726
20240703,3,2024_07_y24m07day03_hm03:56,2,x2,nugget_free,0.3000,nugget,1.1622,1.5588,18126,16726
20240703,3,2024_07_y24m07day03_hm03:56,1,x1,nugget_free,0.3000,sigmasq,19.7994,1.3004,72504,66806
20240703,3,2024_07_y24m07day03_hm03:56,1,x1,nugget_free,0.3000,range,0.5557,1.3004,72504,66806
20240703,3,2024_07_y24m07day03_hm03:56,1,x1,nugget_free,0.3000,nugget,0.0005,1.3004,72504,66806
20240703,4,2024_07_y24m07day03_hm04:52,8,x8,nugget_free,0.3000,sigmasq,10.3878,1.8510,1160,1070
20240703,4,2024_07_y24m07day03_hm04:52,8,x8,nugget_free,0.3000,range,1.1970,1.8510,1160,1070
20240703,4,2024_07_y24m07day03_hm04:52,8,x8,nugget_free,0.3000,nugget,7.3262,1.8510,1160,1070
20240703,4,2024_07_y24m07day03_hm04:52,4,x4,nugget_free,0.3000,sigmasq,14.8872,1.7347,4560,4214
20240703,4,2024_07_y24m07day03_hm04:52,4,x4,nugget_free,0.3000,range,0.7242,1.7347,4560,4214
20240703,4,2024_07_y24m07day03_hm04:52,4,x4,nugget_free,0.3000,nugget,3.4565,1.7347,4560,4214
20240703,4,2024_07_y24m07day03_hm04:52,2,x2,nugget_free,0.3000,sigmasq,17.4123,1.5856,18126,16766
20240703,4,2024_07_y24m07day03_hm04:52,2,x2,nugget_free,0.3000,range,0.4939,1.5856,18126,16766
20240703,4,2024_07_y24m07day03_hm04:52,2,x2,nugget_free,0.3000,nugget,1.1561,1.5856,18126,16766
20240703,4,2024_07_y24m07day03_hm04:52,1,x1,nugget_free,0.3000,sigmasq,19.1791,1.3535,72504,67141
20240703,4,2024_07_y24m07day03_hm04:52,1,x1,nugget_free,0.3000,range,0.4386,1.3535,72504,67141
20240703,4,2024_07_y24m07day03_hm04:52,1,x1,nugget_free,0.3000,nugget,0.0000,1.3535,72504,67141
20240703,5,2024_07_y24m07day03_hm05:52,8,x8,nugget_free,0.3000,sigmasq,15.3617,1.8882,1160,1084
20240703,5,2024_07_y24m07day03_hm05:52,8,x8,nugget_free,0.3000,range,0.8339,1.8882,1160,1084
20240703,5,2024_07_y24m07day03_hm05:52,8,x8,nugget_free,0.3000,nugget,4.2614,1.8882,1160,1084
20240703,5,2024_07_y24m07day03_hm05:52,4,x4,nugget_free,0.3000,sigmasq,16.1626,1.7414,4560,4249
20240703,5,2024_07_y24m07day03_hm05:52,4,x4,nugget_free,0.3000,range,0.6731,1.7414,4560,4249
20240703,5,2024_07_y24m07day03_hm05:52,4,x4,nugget_free,0.3000,nugget,2.8061,1.7414,4560,4249
20240703,5,2024_07_y24m07day03_hm05:52,2,x2,nugget_free,0.3000,sigmasq,17.6415,1.6178,18126,16945
20240703,5,2024_07_y24m07day03_hm05:52,2,x2,nugget_free,0.3000,range,0.4776,1.6178,18126,16945
20240703,5,2024_07_y24m07day03_hm05:52,2,x2,nugget_free,0.3000,nugget,1.5535,1.6178,18126,16945
20240703,5,2024_07_y24m07day03_hm05:52,1,x1,nugget_free,0.3000,sigmasq,19.4141,1.4090,72504,67721
20240703,5,2024_07_y24m07day03_hm05:52,1,x1,nugget_free,0.3000,range,0.3751,1.4090,72504,67721
20240703,5,2024_07_y24m07day03_hm05:52,1,x1,nugget_free,0.3000,nugget,0.0418,1.4090,72504,67721
20240703,6,2024_07_y24m07day03_hm06:52,8,x8,nugget_free,0.3000,sigmasq,11.1122,1.8510,1160,1085
20240703,6,2024_07_y24m07day03_hm06:52,8,x8,nugget_free,0.3000,range,1.1871,1.8510,1160,1085
20240703,6,2024_07_y24m07day03_hm06:52,8,x8,nugget_free,0.3000,nugget,7.8522,1.8510,1160,1085
20240703,6,2024_07_y24m07day03_hm06:52,4,x4,nugget_free,0.3000,sigmasq,15.8752,1.7502,4560,4278
20240703,6,2024_07_y24m07day03_hm06:52,4,x4,nugget_free,0.3000,range,0.6692,1.7502,4560,4278
20240703,6,2024_07_y24m07day03_hm06:52,4,x4,nugget_free,0.3000,nugget,3.1184,1.7502,4560,4278
20240703,6,2024_07_y24m07day03_hm06:52,2,x2,nugget_free,0.3000,sigmasq,16.5619,1.6465,18126,17081
20240703,6,2024_07_y24m07day03_hm06:52,2,x2,nugget_free,0.3000,range,0.5919,1.6465,18126,17081
20240703,6,2024_07_y24m07day03_hm06:52,2,x2,nugget_free,0.3000,nugget,3.1023,1.6465,18126,17081
20240703,6,2024_07_y24m07day03_hm06:52,1,x1,nugget_free,0.3000,sigmasq,18.8759,1.4711,72504,68369
20240703,6,2024_07_y24m07day03_hm06:52,1,x1,nugget_free,0.3000,range,0.3924,1.4711,72504,68369
20240703,6,2024_07_y24m07day03_hm06:52,1,x1,nugget_free,0.3000,nugget,0.8021,1.4711,72504,68369
20240703,7,2024_07_y24m07day03_hm07:52,8,x8,nugget_free,0.3000,sigmasq,9.4367,1.8130,1160,1093
20240703,7,2024_07_y24m07day03_hm07:52,8,x8,nugget_free,0.3000,range,1.1144,1.8130,1160,1093
20240703,7,2024_07_y24m07day03_hm07:52,8,x8,nugget_free,0.3000,nugget,6.7559,1.8130,1160,1093
20240703,7,2024_07_y24m07day03_hm07:52,4,x4,nugget_free,0.3000,sigmasq,14.4944,1.9389,4560,4282
20240703,7,2024_07_y24m07day03_hm07:52,4,x4,nugget_free,0.3000,range,0.6801,1.9389,4560,4282
20240703,7,2024_07_y24m07day03_hm07:52,4,x4,nugget_free,0.3000,nugget,9.2243,1.9389,4560,4282
20240703,7,2024_07_y24m07day03_hm07:52,2,x2,nugget_free,0.3000,sigmasq,14.3588,1.6639,18126,17012
20240703,7,2024_07_y24m07day03_hm07:52,2,x2,nugget_free,0.3000,range,0.5791,1.6639,18126,17012
20240703,7,2024_07_y24m07day03_hm07:52,2,x2,nugget_free,0.3000,nugget,4.0874,1.6639,18126,17012
20240703,7,2024_07_y24m07day03_hm07:52,1,x1,nugget_free,0.3000,sigmasq,15.3046,1.5268,72504,68234
20240703,7,2024_07_y24m07day03_hm07:52,1,x1,nugget_free,0.3000,range,0.3946,1.5268,72504,68234
20240703,7,2024_07_y24m07day03_hm07:52,1,x1,nugget_free,0.3000,nugget,2.5461,1.5268,72504,68234
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget0,0.3000,sigmasq,14.6297,1.7261,1160,1069
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget0,0.3000,range,0.6237,1.7261,1160,1069
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget0,0.3000,nugget,0.0000,1.7261,1160,1069
20240703,0,2024_07_y24m07day03_hm00:56,4,x4,nugget0,0.3000,sigmasq,14.5523,1.5133,4560,4207
20240703,0,2024_07_y24m07day03_hm00:56,4,x4,nugget0,0.3000,range,0.6219,1.5133,4560,4207
20240703,0,2024_07_y24m07day03_hm00:56,4,x4,nugget0,0.3000,nugget,0.0000,1.5133,4560,4207
20240703,0,2024_07_y24m07day03_hm00:56,2,x2,nugget0,0.3000,sigmasq,13.8391,1.3771,18126,16770
20240703,0,2024_07_y24m07day03_hm00:56,2,x2,nugget0,0.3000,range,0.5126,1.3771,18126,16770
20240703,0,2024_07_y24m07day03_hm00:56,2,x2,nugget0,0.3000,nugget,0.0000,1.3771,18126,16770
20240703,0,2024_07_y24m07day03_hm00:56,1,x1,nugget0,0.3000,sigmasq,14.4646,1.3120,72504,67066
20240703,0,2024_07_y24m07day03_hm00:56,1,x1,nugget0,0.3000,range,0.3108,1.3120,72504,67066
20240703,0,2024_07_y24m07day03_hm00:56,1,x1,nugget0,0.3000,nugget,0.0000,1.3120,72504,67066
20240703,1,2024_07_y24m07day03_hm01:56,8,x8,nugget0,0.3000,sigmasq,16.3246,1.7441,1160,1070
20240703,1,2024_07_y24m07day03_hm01:56,8,x8,nugget0,0.3000,range,0.8172,1.7441,1160,1070
20240703,1,2024_07_y24m07day03_hm01:56,8,x8,nugget0,0.3000,nugget,0.0000,1.7441,1160,1070
20240703,1,2024_07_y24m07day03_hm01:56,4,x4,nugget0,0.3000,sigmasq,16.3782,1.6076,4560,4217
20240703,1,2024_07_y24m07day03_hm01:56,4,x4,nugget0,0.3000,range,0.6020,1.6076,4560,4217
20240703,1,2024_07_y24m07day03_hm01:56,4,x4,nugget0,0.3000,nugget,0.0000,1.6076,4560,4217
20240703,1,2024_07_y24m07day03_hm01:56,2,x2,nugget0,0.3000,sigmasq,15.8174,1.4299,18126,16774
20240703,1,2024_07_y24m07day03_hm01:56,2,x2,nugget0,0.3000,range,0.5111,1.4299,18126,16774
20240703,1,2024_07_y24m07day03_hm01:56,2,x2,nugget0,0.3000,nugget,0.0000,1.4299,18126,16774
20240703,1,2024_07_y24m07day03_hm01:56,1,x1,nugget0,0.3000,sigmasq,16.3069,1.2558,72504,66961
20240703,1,2024_07_y24m07day03_hm01:56,1,x1,nugget0,0.3000,range,0.4750,1.2558,72504,66961
20240703,1,2024_07_y24m07day03_hm01:56,1,x1,nugget0,0.3000,nugget,0.0000,1.2558,72504,66961
20240703,2,2024_07_y24m07day03_hm02:56,8,x8,nugget0,0.3000,sigmasq,16.3961,1.7799,1160,1069
20240703,2,2024_07_y24m07day03_hm02:56,8,x8,nugget0,0.3000,range,0.6539,1.7799,1160,1069
20240703,2,2024_07_y24m07day03_hm02:56,8,x8,nugget0,0.3000,nugget,0.0000,1.7799,1160,1069
20240703,2,2024_07_y24m07day03_hm02:56,4,x4,nugget0,0.3000,sigmasq,17.4319,1.6467,4560,4213
