date_str,hour_idx,time_key,resolution_stride,resolution_label,variant,smooth,parameter,estimate,loss,n_grid,n_valid
20240703,1,2024_07_y24m07day03_hm01:53,8,x8,nugget_free,0.3000,sigmasq,11.9854,1.8010,300,293
20240703,1,2024_07_y24m07day03_hm01:53,8,x8,nugget_free,0.3000,range_lat,0.7021,1.8010,300,293
20240703,1,2024_07_y24m07day03_hm01:53,8,x8,nugget_free,0.3000,range_lon,1.2269,1.8010,300,293
20240703,1,2024_07_y24m07day03_hm01:53,8,x8,nugget_free,0.3000,nugget,4.1606,1.8010,300,293
20240703,1,2024_07_y24m07day03_hm01:53,4,x4,nugget_free,0.3000,sigmasq,12.7182,1.6793,1160,1134
20240703,1,2024_07_y24m07day03_hm01:53,4,x4,nugget_free,0.3000,range_lat,0.6789,1.6793,1160,1134
20240703,1,2024_07_y24m07day03_hm01:53,4,x4,nugget_free,0.3000,range_lon,0.9343,1.6793,1160,1134
20240703,1,2024_07_y24m07day03_hm01:53,4,x4,nugget_free,0.3000,nugget,3.2395,1.6793,1160,1134
20240703,1,2024_07_y24m07day03_hm01:53,2,x2,nugget_free,0.3000,sigmasq,14.9825,1.5508,4560,4437
20240703,1,2024_07_y24m07day03_hm01:53,2,x2,nugget_free,0.3000,range_lat,0.5549,1.5508,4560,4437
20240703,1,2024_07_y24m07day03_hm01:53,2,x2,nugget_free,0.3000,range_lon,0.7739,1.5508,4560,4437
20240703,1,2024_07_y24m07day03_hm01:53,2,x2,nugget_free,0.3000,nugget,2.0384,1.5508,4560,4437
20240703,1,2024_07_y24m07day03_hm01:53,1,x1,nugget_free,0.3000,sigmasq,16.5293,1.3627,18126,17670
20240703,1,2024_07_y24m07day03_hm01:53,1,x1,nugget_free,0.3000,range_lat,0.3458,1.3627,18126,17670
20240703,1,2024_07_y24m07day03_hm01:53,1,x1,nugget_free,0.3000,range_lon,0.4834,1.3627,18126,17670
20240703,1,2024_07_y24m07day03_hm01:53,1,x1,nugget_free,0.3000,nugget,0.4551,1.3627,18126,17670
20240703,2,2024_07_y24m07day03_hm02:53,8,x8,nugget_free,0.3000,sigmasq,10.8201,1.8830,300,272
20240703,2,2024_07_y24m07day03_hm02:53,8,x8,nugget_free,0.3000,range_lat,0.9728,1.8830,300,272
20240703,2,2024_07_y24m07day03_hm02:53,8,x8,nugget_free,0.3000,range_lon,0.8685,1.8830,300,272
20240703,2,2024_07_y24m07day03_hm02:53,8,x8,nugget_free,0.3000,nugget,7.3192,1.8830,300,272
20240703,2,2024_07_y24m07day03_hm02:53,4,x4,nugget_free,0.3000,sigmasq,13.9102,1.7558,1160,1064
20240703,2,2024_07_y24m07day03_hm02:53,4,x4,nugget_free,0.3000,range_lat,0.8817,1.7558,1160,1064
20240703,2,2024_07_y24m07day03_hm02:53,4,x4,nugget_free,0.3000,range_lon,0.9967,1.7558,1160,1064
20240703,2,2024_07_y24m07day03_hm02:53,4,x4,nugget_free,0.3000,nugget,4.9898,1.7558,1160,1064
20240703,2,2024_07_y24m07day03_hm02:53,2,x2,nugget_free,0.3000,sigmasq,16.3904,1.6001,4560,4183
20240703,2,2024_07_y24m07day03_hm02:53,2,x2,nugget_free,0.3000,range_lat,0.4737,1.6001,4560,4183
20240703,2,2024_07_y24m07day03_hm02:53,2,x2,nugget_free,0.3000,range_lon,0.6430,1.6001,4560,4183
20240703,2,2024_07_y24m07day03_hm02:53,2,x2,nugget_free,0.3000,nugget,1.9616,1.6001,4560,4183
20240703,2,2024_07_y24m07day03_hm02:53,1,x1,nugget_free,0.3000,sigmasq,18.4850,1.3686,18126,16698
20240703,2,2024_07_y24m07day03_hm02:53,1,x1,nugget_free,0.3000,range_lat,0.3554,1.3686,18126,16698
20240703,2,2024_07_y24m07day03_hm02:53,1,x1,nugget_free,0.3000,range_lon,0.4594,1.3686,18126,16698
20240703,2,2024_07_y24m07day03_hm02:53,1,x1,nugget_free,0.3000,nugget,0.0000,1.3686,18126,16698
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,0.3000,sigmasq,14.4983,1.9051,300,279
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,0.3000,range_lat,0.8365,1.9051,300,279
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,0.3000,range_lon,0.9297,1.9051,300,279
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget_free,0.3000,nugget,5.2681,1.9051,300,279
20240703,3,2024_07_y24m07day03_hm03:53,4,x4,nugget_free,0.3000,sigmasq,16.4494,1.7679,1160,1080
20240703,3,2024_07_y24m07day03_hm03:53,4,x4,nugget_free,0.3000,range_lat,0.6285,1.7679,1160,1080
20240703,3,2024_07_y24m07day03_hm03:53,4,x4,nugget_free,0.3000,range_lon,0.7255,1.7679,1160,1080
20240703,3,2024_07_y24m07day03_hm03:53,4,x4,nugget_free,0.3000,nugget,3.1487,1.7679,1160,1080
20240703,3,2024_07_y24m07day03_hm03:53,2,x2,nugget_free,0.3000,sigmasq,17.6320,1.5963,4560,4231
20240703,3,2024_07_y24m07day03_hm03:53,2,x2,nugget_free,0.3000,range_lat,0.4168,1.5963,4560,4231
20240703,3,2024_07_y24m07day03_hm03:53,2,x2,nugget_free,0.3000,range_lon,0.5409,1.5963,4560,4231
20240703,3,2024_07_y24m07day03_hm03:53,2,x2,nugget_free,0.3000,nugget,0.9914,1.5963,4560,4231
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,nugget_free,0.3000,sigmasq,20.6273,1.3988,18126,16863
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,nugget_free,0.3000,range_lat,0.3932,1.3988,18126,16863
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,nugget_free,0.3000,range_lon,0.4880,1.3988,18126,16863
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,nugget_free,0.3000,nugget,0.0000,1.3988,18126,16863
20240703,4,2024_07_y24m07day03_hm04:48,8,x8,nugget_free,0.3000,sigmasq,14.9733,1.9249,300,284
20240703,4,2024_07_y24m07day03_hm04:48,8,x8,nugget_free,0.3000,range_lat,0.5068,1.9249,300,284
20240703,4,2024_07_y24m07day03_hm04:48,8,x8,nugget_free,0.3000,range_lon,0.7965,1.9249,300,284
20240703,4,2024_07_y24m07day03_hm04:48,8,x8,nugget_free,0.3000,nugget,5.6477,1.9249,300,284
20240703,4,2024_07_y24m07day03_hm04:48,4,x4,nugget_free,0.3000,sigmasq,16.8646,1.8029,1160,1093
20240703,4,2024_07_y24m07day03_hm04:48,4,x4,nugget_free,0.3000,range_lat,0.4447,1.8029,1160,1093
20240703,4,2024_07_y24m07day03_hm04:48,4,x4,nugget_free,0.3000,range_lon,0.4678,1.8029,1160,1093
20240703,4,2024_07_y24m07day03_hm04:48,4,x4,nugget_free,0.3000,nugget,2.7223,1.8029,1160,1093
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,0.3000,sigmasq,19.4997,1.6587,4560,4289
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,0.3000,range_lat,0.2935,1.6587,4560,4289
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,0.3000,range_lon,0.3712,1.6587,4560,4289
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget_free,0.3000,nugget,0.1710,1.6587,4560,4289
20240703,4,2024_07_y24m07day03_hm04:48,1,x1,nugget_free,0.3000,sigmasq,19.7544,1.4371,18126,17088
20240703,4,2024_07_y24m07day03_hm04:48,1,x1,nugget_free,0.3000,range_lat,0.3248,1.4371,18126,17088
20240703,4,2024_07_y24m07day03_hm04:48,1,x1,nugget_free,0.3000,range_lon,0.3864,1.4371,18126,17088
20240703,4,2024_07_y24m07day03_hm04:48,1,x1,nugget_free,0.3000,nugget,0.0001,1.4371,18126,17088
20240703,5,2024_07_y24m07day03_hm05:48,8,x8,nugget_free,0.3000,sigmasq,8.3279,1.8737,300,293
20240703,5,2024_07_y24m07day03_hm05:48,8,x8,nugget_free,0.3000,range_lat,0.6097,1.8737,300,293
20240703,5,2024_07_y24m07day03_hm05:48,8,x8,nugget_free,0.3000,range_lon,0.6299,1.8737,300,293
20240703,5,2024_07_y24m07day03_hm05:48,8,x8,nugget_free,0.3000,nugget,8.7432,1.8737,300,293
20240703,5,2024_07_y24m07day03_hm05:48,4,x4,nugget_free,0.3000,sigmasq,15.4851,1.7852,1160,1134
20240703,5,2024_07_y24m07day03_hm05:48,4,x4,nugget_free,0.3000,range_lat,0.4303,1.7852,1160,1134
20240703,5,2024_07_y24m07day03_hm05:48,4,x4,nugget_free,0.3000,range_lon,0.4426,1.7852,1160,1134
20240703,5,2024_07_y24m07day03_hm05:48,4,x4,nugget_free,0.3000,nugget,2.7683,1.7852,1160,1134
20240703,5,2024_07_y24m07day03_hm05:48,2,x2,nugget_free,0.3000,sigmasq,17.6155,1.6330,4560,4468
20240703,5,2024_07_y24m07day03_hm05:48,2,x2,nugget_free,0.3000,range_lat,0.3255,1.6330,4560,4468
20240703,5,2024_07_y24m07day03_hm05:48,2,x2,nugget_free,0.3000,range_lon,0.3422,1.6330,4560,4468
20240703,5,2024_07_y24m07day03_hm05:48,2,x2,nugget_free,0.3000,nugget,0.5688,1.6330,4560,4468
20240703,5,2024_07_y24m07day03_hm05:48,1,x1,nugget_free,0.3000,sigmasq,18.5145,1.4361,18126,17760
20240703,5,2024_07_y24m07day03_hm05:48,1,x1,nugget_free,0.3000,range_lat,0.3046,1.4361,18126,17760
20240703,5,2024_07_y24m07day03_hm05:48,1,x1,nugget_free,0.3000,range_lon,0.3174,1.4361,18126,17760
20240703,5,2024_07_y24m07day03_hm05:48,1,x1,nugget_free,0.3000,nugget,0.0000,1.4361,18126,17760
20240703,6,2024_07_y24m07day03_hm06:48,8,x8,nugget_free,0.3000,sigmasq,5.0502,1.8231,300,298
20240703,6,2024_07_y24m07day03_hm06:48,8,x8,nugget_free,0.3000,range_lat,0.9962,1.8231,300,298
20240703,6,2024_07_y24m07day03_hm06:48,8,x8,nugget_free,0.3000,range_lon,0.4110,1.8231,300,298
20240703,6,2024_07_y24m07day03_hm06:48,8,x8,nugget_free,0.3000,nugget,9.8905,1.8231,300,298
20240703,6,2024_07_y24m07day03_hm06:48,4,x4,nugget_free,0.3000,sigmasq,14.9396,1.7881,1160,1156
20240703,6,2024_07_y24m07day03_hm06:48,4,x4,nugget_free,0.3000,range_lat,0.2860,1.7881,1160,1156
20240703,6,2024_07_y24m07day03_hm06:48,4,x4,nugget_free,0.3000,range_lon,0.3765,1.7881,1160,1156
20240703,6,2024_07_y24m07day03_hm06:48,4,x4,nugget_free,0.3000,nugget,2.0854,1.7881,1160,1156
20240703,6,2024_07_y24m07day03_hm06:48,2,x2,nugget_free,0.3000,sigmasq,13.3664,1.6129,4560,4549
20240703,6,2024_07_y24m07day03_hm06:48,2,x2,nugget_free,0.3000,range_lat,0.3553,1.6129,4560,4549
20240703,6,2024_07_y24m07day03_hm06:48,2,x2,nugget_free,0.3000,range_lon,0.4413,1.6129,4560,4549
20240703,6,2024_07_y24m07day03_hm06:48,2,x2,nugget_free,0.3000,nugget,2.5127,1.6129,4560,4549
20240703,6,2024_07_y24m07day03_hm06:48,1,x1,nugget_free,0.3000,sigmasq,15.4110,1.3927,18126,18104
20240703,6,2024_07_y24m07day03_hm06:48,1,x1,nugget_free,0.3000,range_lat,0.2602,1.3927,18126,18104
20240703,6,2024_07_y24m07day03_hm06:48,1,x1,nugget_free,0.3000,range_lon,0.2596,1.3927,18126,18104
20240703,6,2024_07_y24m07day03_hm06:48,1,x1,nugget_free,0.3000,nugget,0.0000,1.3927,18126,18104
20240703,7,2024_07_y24m07day03_hm07:48,8,x8,nugget_free,0.3000,sigmasq,14.0378,1.7455,300,297
20240703,7,2024_07_y24m07day03_hm07:48,8,x8,nugget_free,0.3000,range_lat,0.3610,1.7455,300,297
20240703,7,2024_07_y24m07day03_hm07:48,8,x8,nugget_free,0.3000,range_lon,0.4155,1.7455,300,297
20240703,7,2024_07_y24m07day03_hm07:48,8,x8,nugget_free,0.3000,nugget,0.0002,1.7455,300,297
20240703,7,2024_07_y24m07day03_hm07:48,4,x4,nugget_free,0.3000,sigmasq,12.4947,1.6608,1160,1154
20240703,7,2024_07_y24m07day03_hm07:48,4,x4,nugget_free,0.3000,range_lat,0.3751,1.6608,1160,1154
20240703,7,2024_07_y24m07day03_hm07:48,4,x4,nugget_free,0.3000,range_lon,0.4194,1.6608,1160,1154
20240703,7,2024_07_y24m07day03_hm07:48,4,x4,nugget_free,0.3000,nugget,1.3193,1.6608,1160,1154
20240703,7,2024_07_y24m07day03_hm07:48,2,x2,nugget_free,0.3000,sigmasq,12.7524,1.5493,4560,4548
20240703,7,2024_07_y24m07day03_hm07:48,2,x2,nugget_free,0.3000,range_lat,0.3906,1.5493,4560,4548
20240703,7,2024_07_y24m07day03_hm07:48,2,x2,nugget_free,0.3000,range_lon,0.3633,1.5493,4560,4548
20240703,7,2024_07_y24m07day03_hm07:48,2,x2,nugget_free,0.3000,nugget,1.5756,1.5493,4560,4548
20240703,7,2024_07_y24m07day03_hm07:48,1,x1,nugget_free,0.3000,sigmasq,14.5411,1.4069,18126,18102
20240703,7,2024_07_y24m07day03_hm07:48,1,x1,nugget_free,0.3000,range_lat,0.2221,1.4069,18126,18102
20240703,7,2024_07_y24m07day03_hm07:48,1,x1,nugget_free,0.3000,range_lon,0.2244,1.4069,18126,18102
20240703,7,2024_07_y24m07day03_hm07:48,1,x1,nugget_free,0.3000,nugget,0.0000,1.4069,18126,18102
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget0,0.3000,sigmasq,14.3003,1.7479,300,300
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget0,0.3000,range_lat,0.3816,1.7479,300,300
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget0,0.3000,range_lon,0.6386,1.7479,300,300
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget0,0.3000,nugget,0.0000,1.7479,300,300
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget0,0.3000,sigmasq,15.1320,1.6141,1160,1160
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget0,0.3000,range_lat,0.4288,1.6141,1160,1160
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget0,0.3000,range_lon,0.5584,1.6141,1160,1160
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget0,0.3000,nugget,0.0000,1.6141,1160,1160
20240703,0,2024_07_y24m07day03_hm00:53,2,x2,nugget0,0.3000,sigmasq,19.1726,1.7748,4560,4531
20240703,0,2024_07_y24m07day03_hm00:53,2,x2,nugget0,0.3000,range_lat,0.1948,1.7748,4560,4531
20240703,0,2024_07_y24m07day03_hm00:53,2,x2,nugget0,0.3000,range_lon,0.3187,1.7748,4560,4531
20240703,0,2024_07_y24m07day03_hm00:53,2,x2,nugget0,0.3000,nugget,0.0000,1.7748,4560,4531
20240703,0,2024_07_y24m07day03_hm00:53,1,x1,nugget0,0.3000,sigmasq,15.9368,1.4341,18126,18067
20240703,0,2024_07_y24m07day03_hm00:53,1,x1,nugget0,0.3000,range_lat,0.2186,1.4341,18126,18067
20240703,0,2024_07_y24m07day03_hm00:53,1,x1,nugget0,0.3000,range_lon,0.3188,1.4341,18126,18067
20240703,0,2024_07_y24m07day03_hm00:53,1,x1,nugget0,0.3000,nugget,0.0000,1.4341,18126,18067
20240703,1,2024_07_y24m07day03_hm01:53,8,x8,nugget0,0.3000,sigmasq,16.0810,1.7920,300,293
20240703,1,2024_07_y24m07day03_hm01:53,8,x8,nugget0,0.3000,range_lat,0.4384,1.7920,300,293
20240703,1,2024_07_y24m07day03_hm01:53,8,x8,nugget0,0.3000,range_lon,0.7312,1.7920,300,293
20240703,1,2024_07_y24m07day03_hm01:53,8,x8,nugget0,0.3000,nugget,0.0000,1.7920,300,293
20240703,1,2024_07_y24m07day03_hm01:53,4,x4,nugget0,0.3000,sigmasq,16.2333,1.6600,1160,1134
20240703,1,2024_07_y24m07day03_hm01:53,4,x4,nugget0,0.3000,range_lat,0.4037,1.6600,1160,1134
20240703,1,2024_07_y24m07day03_hm01:53,4,x4,nugget0,0.3000,range_lon,0.5530,1.6600,1160,1134
20240703,1,2024_07_y24m07day03_hm01:53,4,x4,nugget0,0.3000,nugget,0.0000,1.6600,1160,1134
20240703,1,2024_07_y24m07day03_hm01:53,2,x2,nugget0,0.3000,sigmasq,16.4939,1.5334,4560,4437
20240703,1,2024_07_y24m07day03_hm01:53,2,x2,nugget0,0.3000,range_lat,0.3180,1.5334,4560,4437
20240703,1,2024_07_y24m07day03_hm01:53,2,x2,nugget0,0.3000,range_lon,0.4630,1.5334,4560,4437
20240703,1,2024_07_y24m07day03_hm01:53,2,x2,nugget0,0.3000,nugget,0.0000,1.5334,4560,4437
20240703,1,2024_07_y24m07day03_hm01:53,1,x1,nugget0,0.3000,sigmasq,16.8081,1.3716,18126,17670
20240703,1,2024_07_y24m07day03_hm01:53,1,x1,nugget0,0.3000,range_lat,0.2952,1.3716,18126,17670
20240703,1,2024_07_y24m07day03_hm01:53,1,x1,nugget0,0.3000,range_lon,0.4132,1.3716,18126,17670
20240703,1,2024_07_y24m07day03_hm01:53,1,x1,nugget0,0.3000,nugget,0.0000,1.3716,18126,17670
20240703,2,2024_07_y24m07day03_hm02:53,8,x8,nugget0,0.3000,sigmasq,18.3500,1.8941,300,272
20240703,2,2024_07_y24m07day03_hm02:53,8,x8,nugget0,0.3000,range_lat,0.3868,1.8941,300,272
20240703,2,2024_07_y24m07day03_hm02:53,8,x8,nugget0,0.3000,range_lon,0.5533,1.8941,300,272
20240703,2,2024_07_y24m07day03_hm02:53,8,x8,nugget0,0.3000,nugget,0.0000,1.8941,300,272
20240703,2,2024_07_y24m07day03_hm02:53,4,x4,nugget0,0.3000,sigmasq,18.6291,1.7586,1160,1064
20240703,2,2024_07_y24m07day03_hm02:53,4,x4,nugget0,0.3000,range_lat,0.3591,1.7586,1160,1064
20240703,2,2024_07_y24m07day03_hm02:53,4,x4,nugget0,0.3000,range_lon,0.5155,1.7586,1160,1064
20240703,2,2024_07_y24m07day03_hm02:53,4,x4,nugget0,0.3000,nugget,0.0000,1.7586,1160,1064
20240703,2,2024_07_y24m07day03_hm02:53,2,x2,nugget0,0.3000,sigmasq,18.0961,1.5986,4560,4183
20240703,2,2024_07_y24m07day03_hm02:53,2,x2,nugget0,0.3000,range_lat,0.3144,1.5986,4560,4183
20240703,2,2024_07_y24m07day03_hm02:53,2,x2,nugget0,0.3000,range_lon,0.4243,1.5986,4560,4183
20240703,2,2024_07_y24m07day03_hm02:53,2,x2,nugget0,0.3000,nugget,0.0000,1.5986,4560,4183
20240703,2,2024_07_y24m07day03_hm02:53,1,x1,nugget0,0.3000,sigmasq,18.4853,1.3760,18126,16698
20240703,2,2024_07_y24m07day03_hm02:53,1,x1,nugget0,0.3000,range_lat,0.3554,1.3760,18126,16698
20240703,2,2024_07_y24m07day03_hm02:53,1,x1,nugget0,0.3000,range_lon,0.4595,1.3760,18126,16698
20240703,2,2024_07_y24m07day03_hm02:53,1,x1,nugget0,0.3000,nugget,0.0000,1.3760,18126,16698
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget0,0.3000,sigmasq,19.6978,1.9166,300,279
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget0,0.3000,range_lat,0.4787,1.9166,300,279
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget0,0.3000,range_lon,0.6149,1.9166,300,279
20240703,3,2024_07_y24m07day03_hm03:53,8,x8,nugget0,0.3000,nugget,0.0000,1.9166,300,279
20240703,3,2024_07_y24m07day03_hm03:53,4,x4,nugget0,0.3000,sigmasq,19.4464,1.7699,1160,1080
20240703,3,2024_07_y24m07day03_hm03:53,4,x4,nugget0,0.3000,range_lat,0.4105,1.7699,1160,1080
20240703,3,2024_07_y24m07day03_hm03:53,4,x4,nugget0,0.3000,range_lon,0.4805,1.7699,1160,1080
20240703,3,2024_07_y24m07day03_hm03:53,4,x4,nugget0,0.3000,nugget,0.0000,1.7699,1160,1080
20240703,3,2024_07_y24m07day03_hm03:53,2,x2,nugget0,0.3000,sigmasq,18.5859,1.5892,4560,4231
20240703,3,2024_07_y24m07day03_hm03:53,2,x2,nugget0,0.3000,range_lat,0.3454,1.5892,4560,4231
20240703,3,2024_07_y24m07day03_hm03:53,2,x2,nugget0,0.3000,range_lon,0.4508,1.5892,4560,4231
20240703,3,2024_07_y24m07day03_hm03:53,2,x2,nugget0,0.3000,nugget,0.0000,1.5892,4560,4231
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,nugget0,0.3000,sigmasq,20.6284,1.4095,18126,16863
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,nugget0,0.3000,range_lat,0.3933,1.4095,18126,16863
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,nugget0,0.3000,range_lon,0.4881,1.4095,18126,16863
20240703,3,2024_07_y24m07day03_hm03:53,1,x1,nugget0,0.3000,nugget,0.0000,1.4095,18126,16863
20240703,4,2024_07_y24m07day03_hm04:48,8,x8,nugget0,0.3000,sigmasq,20.5393,1.9832,300,284
20240703,4,2024_07_y24m07day03_hm04:48,8,x8,nugget0,0.3000,range_lat,0.3353,1.9832,300,284
20240703,4,2024_07_y24m07day03_hm04:48,8,x8,nugget0,0.3000,range_lon,0.5389,1.9832,300,284
20240703,4,2024_07_y24m07day03_hm04:48,8,x8,nugget0,0.3000,nugget,0.0000,1.9832,300,284
20240703,4,2024_07_y24m07day03_hm04:48,4,x4,nugget0,0.3000,sigmasq,19.6034,1.8313,1160,1093
20240703,4,2024_07_y24m07day03_hm04:48,4,x4,nugget0,0.3000,range_lat,0.3343,1.8313,1160,1093
20240703,4,2024_07_y24m07day03_hm04:48,4,x4,nugget0,0.3000,range_lon,0.3688,1.8313,1160,1093
20240703,4,2024_07_y24m07day03_hm04:48,4,x4,nugget0,0.3000,nugget,0.0000,1.8313,1160,1093
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget0,0.3000,sigmasq,19.6593,1.6878,4560,4289
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget0,0.3000,range_lat,0.2860,1.6878,4560,4289
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget0,0.3000,range_lon,0.3631,1.6878,4560,4289
20240703,4,2024_07_y24m07day03_hm04:48,2,x2,nugget0,0.3000,nugget,0.0000,1.6878,4560,4289
20240703,4,2024_07_y24m07day03_hm04:48,1,x1,nugget0,0.3000,sigmasq,19.7627,1.4545,18126,17088
20240703,4,2024_07_y24m07day03_hm04:48,1,x1,nugget0,0.3000,range_lat,0.3251,1.4545,18126,17088
20240703,4,2024_07_y24m07day03_hm04:48,1,x1,nugget0,0.3000,range_lon,0.3867,1.4545,18126,17088
20240703,4,2024_07_y24m07day03_hm04:48,1,x1,nugget0,0.3000,nugget,0.0000,1.4545,18126,17088
20240703,5,2024_07_y24m07day03_hm05:48,8,x8,nugget0,0.3000,sigmasq,16.9660,1.8939,300,293
20240703,5,2024_07_y24m07day03_hm05:48,8,x8,nugget0,0.3000,range_lat,0.2649,1.8939,300,293
20240703,5,2024_07_y24m07day03_hm05:48,8,x8,nugget0,0.3000,range_lon,0.3182,1.8939,300,293
20240703,5,2024_07_y24m07day03_hm05:48,8,x8,nugget0,0.3000,nugget,0.0000,1.8939,300,293
20240703,5,2024_07_y24m07day03_hm05:48,4,x4,nugget0,0.3000,sigmasq,18.1614,1.7789,1160,1134
20240703,5,2024_07_y24m07day03_hm05:48,4,x4,nugget0,0.3000,range_lat,0.3155,1.7789,1160,1134
20240703,5,2024_07_y24m07day03_hm05:48,4,x4,nugget0,0.3000,range_lon,0.3360,1.7789,1160,1134
20240703,5,2024_07_y24m07day03_hm05:48,4,x4,nugget0,0.3000,nugget,0.0000,1.7789,1160,1134
20240703,5,2024_07_y24m07day03_hm05:48,2,x2,nugget0,0.3000,sigmasq,18.1119,1.6411,4560,4468
20240703,5,2024_07_y24m07day03_hm05:48,2,x2,nugget0,0.3000,range_lat,0.2951,1.6411,4560,4468
20240703,5,2024_07_y24m07day03_hm05:48,2,x2,nugget0,0.3000,range_lon,0.3142,1.6411,4560,4468
20240703,5,2024_07_y24m07day03_hm05:48,2,x2,nugget0,0.3000,nugget,0.0000,1.6411,4560,4468
20240703,5,2024_07_y24m07day03_hm05:48,1,x1,nugget0,0.3000,sigmasq,18.5242,1.4512,18126,17760
20240703,5,2024_07_y24m07day03_hm05:48,1,x1,nugget0,0.3000,range_lat,0.3049,1.4512,18126,17760
20240703,5,2024_07_y24m07day03_hm05:48,1,x1,nugget0,0.3000,range_lon,0.3177,1.4512,18126,17760
20240703,5,2024_07_y24m07day03_hm05:48,1,x1,nugget0,0.3000,nugget,0.0000,1.4512,18126,17760
20240703,6,2024_07_y24m07day03_hm06:48,8,x8,nugget0,0.3000,sigmasq,15.0159,1.8323,300,298
20240703,6,2024_07_y24m07day03_hm06:48,8,x8,nugget0,0.3000,range_lat,0.2249,1.8323,300,298
20240703,6,2024_07_y24m07day03_hm06:48,8,x8,nugget0,0.3000,range_lon,0.2981,1.8323,300,298
20240703,6,2024_07_y24m07day03_hm06:48,8,x8,nugget0,0.3000,nugget,0.0000,1.8323,300,298
20240703,6,2024_07_y24m07day03_hm06:48,4,x4,nugget0,0.3000,sigmasq,16.9270,1.8040,1160,1156
20240703,6,2024_07_y24m07day03_hm06:48,4,x4,nugget0,0.3000,range_lat,0.2372,1.8040,1160,1156
20240703,6,2024_07_y24m07day03_hm06:48,4,x4,nugget0,0.3000,range_lon,0.3050,1.8040,1160,1156
