date_str,hour_idx,time_key,resolution_stride,resolution_label,variant,profile_type,fit_type,smooth,n_valid_spectrum,est_sigmasq,est_range,est_nugget,k_bin,k_mid,k_mean,n_freq,data_k_max,data_spectrum,theory_spectrum_scaled,theory_scale_to_data
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,sigma_only,sigma_only,0.3,1069,10.676641552126936,1.2053296591100267,4.122358245828543,0,0.5726107535183586,0.7942333333260688,20,10.879604316848813,97.7652681518932,34.883396979059825,2.2555863534668568
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,sigma_only,sigma_only,0.3,1069,10.676641552126936,1.2053296591100267,4.122358245828543,1,1.7178322605550758,1.8187208456766204,68,10.879604316848813,24.41127816264669,14.276594064335706,2.2555863534668568
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,sigma_only,sigma_only,0.3,1069,10.676641552126936,1.2053296591100267,4.122358245828543,2,2.8630537675917926,2.942596549706829,104,10.879604316848813,11.542088966834294,10.733329076929737,2.2555863534668568
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,sigma_only,sigma_only,0.3,1069,10.676641552126936,1.2053296591100267,4.122358245828543,3,4.0082752746285095,4.0718665470302335,150,10.879604316848813,13.264138061805848,9.922817985472292,2.2555863534668568
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,sigma_only,sigma_only,0.3,1069,10.676641552126936,1.2053296591100267,4.122358245828543,4,5.153496781665227,5.208263548804194,200,10.879604316848813,8.927790374388518,9.62740608911822,2.2555863534668568
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,sigma_only,sigma_only,0.3,1069,10.676641552126936,1.2053296591100267,4.122358245828543,5,6.298718288701944,6.30229688265524,207,10.879604316848813,6.781621307649741,9.498931354077985,2.2555863534668568
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,sigma_only,sigma_only,0.3,1069,10.676641552126936,1.2053296591100267,4.122358245828543,6,7.443939795738661,7.429292242230758,168,10.879604316848813,6.50208202199898,9.429280230133573,2.2555863534668568
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,sigma_only,sigma_only,0.3,1069,10.676641552126936,1.2053296591100267,4.122358245828543,7,8.589161302775377,8.600407756833633,166,10.879604316848813,5.636604848692734,9.38784307889966,2.2555863534668568
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,sigma_only,sigma_only,0.3,1069,10.676641552126936,1.2053296591100267,4.122358245828543,8,9.734382809812097,9.756305890077568,70,10.879604316848813,4.8654174732148086,9.362798337870599,2.2555863534668568
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,sigma_only,sigma_only,0.3,1069,10.676641552126936,1.2053296591100267,4.122358245828543,9,10.879604316848813,10.89836916841167,6,10.879604316848813,9.525735661637372,9.346689813686982,2.2555863534668568
20240703,0,2024_07_y24m07day03_hm00:56,8,x8,nugget_free,sigma_only,sigma_only,0.3,1069,10.676641552126936,1.2053296591100267,4.122358245828543,10,12.024825823885529,12.033457913602135,0,10.879604316848813,,9.335708646391712,2.2555863534668568
