date_str,day_idx,hour_idx,time_key,resolution_stride,resolution_label,variant,smooth,mean_design,fit_type,model,kernel,coord_mode,loss,fit_iter_raw,fit_steps_reported,precompute_s,fit_s,total_s,n_grid,n_valid,valid_fraction,est_sigmasq,est_range,est_nugget,n_batches,n_tails,mean_m,max_m,largest_batch_n,total_conditioning_nominal,limit_A,profile_type,fixed_sigmasq,fixed_range,fixed_nugget
20240703,2,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3000,lat,sigma_only,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,"2D grid thinning by stride in both lat/lon, then max-min hybrid ordering; covariance on Source_Latitude/Source_Longitude",1.7104,0,1,0.0014,0.0037,0.0051,300,300,1.0000,8.6812,1.2230,5.9023,1,300,10.0000,10,300,10,10,sigma_only,,1.2230,5.9023
20240703,2,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3000,lat,range_only,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,"2D grid thinning by stride in both lat/lon, then max-min hybrid ordering; covariance on Source_Latitude/Source_Longitude",1.7104,0,1,0.0014,0.0034,0.0048,300,300,1.0000,8.6812,1.2230,5.9023,1,300,10.0000,10,300,10,10,range_only,8.6812,,5.9023
20240703,2,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.3000,lat,sigma_only,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,"2D grid thinning by stride in both lat/lon, then max-min hybrid ordering; covariance on Source_Latitude/Source_Longitude",1.5889,7,8,0.0075,0.3005,0.3080,1160,1160,1.0000,12.1877,0.7061,2.5687,1,1160,10.0000,10,1160,10,10,sigma_only,,0.7061,2.5687
20240703,2,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.3000,lat,range_only,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,"2D grid thinning by stride in both lat/lon, then max-min hybrid ordering; covariance on Source_Latitude/Source_Longitude",1.5889,0,1,0.0075,0.0069,0.0144,1160,1160,1.0000,12.1877,0.7061,2.5687,1,1160,10.0000,10,1160,10,10,range_only,12.1877,,2.5687
20240703,2,0,2024_07_y24m07day03_hm00:53,2,x2,nugget_free,0.3000,lat,sigma_only,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,"2D grid thinning by stride in both lat/lon, then max-min hybrid ordering; covariance on Source_Latitude/Source_Longitude",1.6968,0,1,0.0572,0.2104,0.2676,4560,4531,0.9936,17.0964,2.7637,7.4598,1,4531,10.0000,10,4531,10,10,sigma_only,,2.7637,7.4598
20240703,2,0,2024_07_y24m07day03_hm00:53,2,x2,nugget_free,0.3000,lat,range_only,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,"2D grid thinning by stride in both lat/lon, then max-min hybrid ordering; covariance on Source_Latitude/Source_Longitude",1.6968,0,1,0.0572,0.0271,0.0843,4560,4531,0.9936,17.0964,2.7637,7.4598,1,4531,10.0000,10,4531,10,10,range_only,17.0964,,7.4598
20240703,2,0,2024_07_y24m07day03_hm00:53,1,x1,nugget_free,0.3000,lat,sigma_only,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,"2D grid thinning by stride in both lat/lon, then max-min hybrid ordering; covariance on Source_Latitude/Source_Longitude",1.4071,0,1,0.0784,0.2594,0.3378,18126,18067,0.9967,13.6412,0.3735,1.6396,1,18067,10.0000,10,18067,10,10,sigma_only,,0.3735,1.6396
20240703,2,0,2024_07_y24m07day03_hm00:53,1,x1,nugget_free,0.3000,lat,range_only,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,"2D grid thinning by stride in both lat/lon, then max-min hybrid ordering; covariance on Source_Latitude/Source_Longitude",1.4071,0,1,0.0784,0.1063,0.1847,18126,18067,0.9967,13.6412,0.3735,1.6396,1,18067,10.0000,10,18067,10,10,range_only,13.6412,,1.6396
20240703,2,1,2024_07_y24m07day03_hm01:53,8,x8,nugget_free,0.3000,lat,sigma_only,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,"2D grid thinning by stride in both lat/lon, then max-min hybrid ordering; covariance on Source_Latitude/Source_Longitude",1.7407,0,1,0.0011,0.0024,0.0035,300,293,0.9767,10.2690,1.4717,6.1543,1,293,10.0000,10,293,10,10,sigma_only,,1.4717,6.1543
20240703,2,1,2024_07_y24m07day03_hm01:53,8,x8,nugget_free,0.3000,lat,range_only,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,"2D grid thinning by stride in both lat/lon, then max-min hybrid ordering; covariance on Source_Latitude/Source_Longitude",1.7407,0,1,0.0011,0.0020,0.0031,300,293,0.9767,10.2690,1.4717,6.1543,1,293,10.0000,10,293,10,10,range_only,10.2690,,6.1543
20240703,2,1,2024_07_y24m07day03_hm01:53,4,x4,nugget_free,0.3000,lat,sigma_only,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,"2D grid thinning by stride in both lat/lon, then max-min hybrid ordering; covariance on Source_Latitude/Source_Longitude",1.6322,0,1,0.0096,0.0822,0.0919,1160,1134,0.9776,13.2857,1.2957,4.3462,1,1134,10.0000,10,1134,10,10,sigma_only,,1.2957,4.3462
