date_str,hour_idx,time_key,resolution_stride,resolution_label,variant,smooth,parameter,estimate,loss,n_grid,n_valid
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,1.0000,sigmasq,6.1340,1.7590,300,300
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,1.0000,range,1.1804,1.7590,300,300
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,1.0000,nugget,8.4561,1.7590,300,300
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,1.0000,sigmasq,8.7522,1.5901,1160,1160
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,1.0000,range,0.5366,1.5901,1160,1160
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,1.0000,nugget,5.5123,1.5901,1160,1160
20240703,0,2024_07_y24m07day03_hm00:53,2,x2,nugget_free,1.0000,sigmasq,10.4819,1.8670,4560,4531
20240703,0,2024_07_y24m07day03_hm00:53,2,x2,nugget_free,1.0000,range,0.7169,1.8670,4560,4531
20240703,0,2024_07_y24m07day03_hm00:53,2,x2,nugget_free,1.0000,nugget,9.0520,1.8670,4560,4531
20240703,0,2024_07_y24m07day03_hm00:53,1,x1,nugget_free,1.0000,sigmasq,9.6090,1.4559,18126,18067
20240703,0,2024_07_y24m07day03_hm00:53,1,x1,nugget_free,1.0000,range,0.1991,1.4559,18126,18067
20240703,0,2024_07_y24m07day03_hm00:53,1,x1,nugget_free,1.0000,nugget,4.0202,1.4559,18126,18067
20240703,1,2024_07_y24m07day03_hm01:53,8,x8,nugget_free,1.0000,sigmasq,7.5966,1.7968,300,293
20240703,1,2024_07_y24m07day03_hm01:53,8,x8,nugget_free,1.0000,range,1.3866,1.7968,300,293
20240703,1,2024_07_y24m07day03_hm01:53,8,x8,nugget_free,1.0000,nugget,8.9722,1.7968,300,293
20240703,1,2024_07_y24m07day03_hm01:53,4,x4,nugget_free,1.0000,sigmasq,9.5572,1.6664,1160,1134
20240703,1,2024_07_y24m07day03_hm01:53,4,x4,nugget_free,1.0000,range,0.7686,1.6664,1160,1134
20240703,1,2024_07_y24m07day03_hm01:53,4,x4,nugget_free,1.0000,nugget,6.8684,1.6664,1160,1134
20240703,1,2024_07_y24m07day03_hm01:53,2,x2,nugget_free,1.0000,sigmasq,10.7455,1.5111,4560,4437
20240703,1,2024_07_y24m07day03_hm01:53,2,x2,nugget_free,1.0000,range,0.3820,1.5111,4560,4437
