date_str,true_smooth,fit_smooth,hour_idx,time_key,resolution_stride,resolution_label,variant,profile_type,fit_type,smooth,n_valid_spectrum,est_sigmasq,est_range,est_nugget,k_bin,k_mid,k_mean,n_freq,data_k_max,data_spectrum,theory_spectrum_expected,theory_spectrum_scaled,theory_scale_to_data
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,300,2.9016,0.3652,6.489,18,21.197352187632504,21.21689630794462,0,10.885126799054529,,,5.696503923442532,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,300,2.9016,0.3652,6.489,19,22.34315500858561,22.365098345328214,0,10.885126799054529,,,5.696390316045847,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,300,2.9016,0.3652,6.489,20,23.48895782953872,23.50197308177751,0,10.885126799054529,,,5.696296641062595,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,300,2.9016,0.3652,6.489,21,24.63476065049183,24.62149265069659,0,10.885126799054529,,,5.69621887938806,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,300,2.9016,0.3652,6.489,22,25.78056347144494,25.753220292042254,0,10.885126799054529,,,5.696152142168688,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,300,2.9016,0.3652,6.489,23,26.926366292398047,26.888973344881837,0,10.885126799054529,,,5.696094850086127,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,300,2.9016,0.3652,6.489,24,28.072169113351155,28.044035971152297,0,10.885126799054529,,,5.696044847608886,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,300,2.9016,0.3652,6.489,25,29.217971934304263,29.226126552847166,0,10.885126799054529,,,5.696000738574008,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,300,2.9016,0.3652,6.489,26,30.36377475525737,30.35905022076347,0,10.885126799054529,,,5.69596404596489,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,300,2.9016,0.3652,6.489,27,31.509577576210482,31.508974851516133,0,10.885126799054529,,,5.695931555484994,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,300,2.9016,0.3652,6.489,28,32.65538039716359,32.66670839705195,0,10.885126799054529,,,5.695902818525992,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,300,2.9016,0.3652,6.489,29,33.8011832181167,33.80557707630151,0,10.885126799054529,,,5.695877924884724,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,300,2.9016,0.3652,6.489,30,34.946986039069806,34.978238907489704,0,10.885126799054529,,,5.695855242428364,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,300,2.9016,0.3652,6.489,31,36.092788860022914,36.13158704314454,0,10.885126799054529,,,5.695835432145698,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,300,2.9016,0.3652,6.489,32,37.23859168097602,37.27131507371626,0,10.885126799054529,,,5.695817973437914,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,300,2.9016,0.3652,6.489,33,38.38439450192913,38.408323214044735,0,10.885126799054529,,,5.695802360271005,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,300,2.9016,0.3652,6.489,34,39.53019732288224,39.516826790211844,0,10.885126799054529,,,5.695788650916634,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,300,2.9016,0.3652,6.489,35,40.676000143835346,40.64537353336212,0,10.885126799054529,,,5.695776045510213,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,300,2.9016,0.3652,6.489,36,41.82180296478845,41.8074915501277,0,10.885126799054529,,,5.695764309754894,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,300,2.9016,0.3652,6.489,37,42.96760578574156,42.97758132048538,0,10.885126799054529,,,5.6957536204914865,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,300,2.9016,0.3652,6.489,38,44.11340860669467,44.12023387815045,0,10.885126799054529,,,5.69574414105946,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,300,2.9016,0.3652,6.489,39,45.25921142764778,45.263273002223634,0,10.885126799054529,,,5.695735507377868,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,300,2.9016,0.3652,6.489,40,46.40501424860089,46.401623114899365,0,10.885126799054529,,,5.695727648320961,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,300,2.9016,0.3652,6.489,41,47.550817069554,47.54209628556936,0,10.885126799054529,,,5.695720444574285,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,300,2.9016,0.3652,6.489,42,48.69661989050711,48.704018109813944,0,10.885126799054529,,,5.695713712966743,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,300,2.9016,0.3652,6.489,43,49.842422711460216,49.82798037973217,0,10.885126799054529,,,5.695707728759513,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,300,2.9016,0.3652,6.489,44,50.988225532413324,50.984981939444005,0,10.885126799054529,,,5.695702057566687,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,300,2.9016,0.3652,6.489,45,52.13402835336643,52.13691557001522,0,10.885126799054529,,,5.695696848568157,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,300,2.9016,0.3652,6.489,46,53.27983117431954,53.23891056784509,0,10.885126799054529,,,5.695692238319095,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,300,2.9016,0.3652,6.489,47,54.42563399527265,54.389296288586614,0,10.885126799054529,,,5.695687780317792,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,300,2.9016,0.3652,6.489,48,55.571436816225756,55.55451364670018,0,10.885126799054529,,,5.6956835933345324,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,300,2.9016,0.3652,6.489,49,56.717239637178864,56.703802024095104,0,10.885126799054529,,,5.6956797634084095,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,300,2.9016,0.3652,6.489,50,57.86304245813197,57.8464178745161,0,10.885126799054529,,,5.695676222323092,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,300,2.9016,0.3652,6.489,51,59.00884527908508,59.01680172468367,0,10.885126799054529,,,5.695672848502687,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,300,2.9016,0.3652,6.489,52,60.15464810003819,60.18481906490257,0,10.885126799054529,,,5.695669710576681,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,300,2.9016,0.3652,6.489,53,61.300450920991295,61.316496119891646,0,10.885126799054529,,,5.695666874225017,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,300,2.9016,0.3652,6.489,54,62.4462537419444,62.47812958804519,0,10.885126799054529,,,5.695664151596416,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,300,2.9016,0.3652,6.489,55,63.59205656289751,63.61583170564809,0,10.885126799054529,,,5.695661655235357,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,300,2.9016,0.3652,6.489,56,64.73785938385063,64.75341049599007,0,10.885126799054529,,,5.695659315379987,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,300,2.9016,0.3652,6.489,57,65.88366220480373,65.89391875623019,0,10.885126799054529,,,5.695657112779761,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,300,2.9016,0.3652,6.489,58,67.02946502575685,67.00481738400732,0,10.885126799054529,,,5.695655094636642,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,300,2.9016,0.3652,6.489,59,68.17526784670994,68.14676835534127,0,10.885126799054529,,,5.695653142397755,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,300,2.9016,0.3652,6.489,60,69.32107066766307,69.30713817867169,0,10.885126799054529,,,5.695651274988324,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,300,2.9016,0.3652,6.489,61,70.46687348861616,70.46202857561308,0,10.885126799054529,,,5.695649525031144,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,300,2.9016,0.3652,6.489,62,71.61267630956928,71.61042320910808,0,10.885126799054529,,,5.695647884476519,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,300,2.9016,0.3652,6.489,63,72.75847913052237,72.74635450000629,0,10.885126799054529,,,5.695646352445949,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,300,2.9016,0.3652,6.489,64,73.9042819514755,73.89765808278074,0,10.885126799054529,,,5.695644884893973,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,300,2.9016,0.3652,6.489,65,75.05008477242859,75.04866362252366,0,10.885126799054529,,,5.695643497382963,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,300,2.9016,0.3652,6.489,66,76.19588759338171,76.15757673486348,0,10.885126799054529,,,5.695642230958861,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,300,2.9016,0.3652,6.489,67,77.3416904143348,77.33210735566547,0,10.885126799054529,,,5.695640961291973,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,300,2.9016,0.3652,6.489,68,78.48749323528793,78.51969887722144,0,10.885126799054529,,,5.695639744367005,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,sigma_only,sigma_only,0.3,300,2.9016,0.3652,6.489,69,79.63329605624102,79.6125829588032,0,10.885126799054529,,,5.695638682068915,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,2.9016,0.3652,6.489,0,0.5729014104765542,0.627252201974578,2,10.885126799054529,4.566580611673774,14.313450950898126,6.018940845876931,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,2.9016,0.3652,6.489,1,1.7187042314296626,1.695268273838533,18,10.885126799054529,13.08888050369028,14.025492735046681,5.888883633662582,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,2.9016,0.3652,6.489,2,2.8645070523827707,2.888368177098319,26,10.885126799054529,6.280347270576139,11.51322628756746,5.789460980643926,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,2.9016,0.3652,6.489,3,4.0103098733358795,4.101153866844383,42,10.885126799054529,6.912787254188518,9.754003833707944,5.744180863457628,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,2.9016,0.3652,6.489,4,5.156112694288987,5.243474246005946,50,10.885126799054529,11.761228899588865,8.915854817128274,5.723952563328068,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,2.9016,0.3652,6.489,5,6.301915515242095,6.334396296799058,51,10.885126799054529,8.55679539324583,8.563547006053497,5.714047864718975,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,2.9016,0.3652,6.489,6,7.447718336195205,7.484202811445298,46,10.885126799054529,5.2411883844369065,8.281862775010177,5.707983064680436,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,2.9016,0.3652,6.489,7,8.593521157148313,8.64988424118374,48,10.885126799054529,8.045123164732411,8.143238032014965,5.704315382656424,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,2.9016,0.3652,6.489,8,9.739323978101421,9.828990003837582,14,10.885126799054529,1.8315832326239636,8.079601712575924,5.7019434951346435,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,2.9016,0.3652,6.489,9,10.885126799054529,10.932120873774602,2,10.885126799054529,2.02299704786987,8.064410630134244,5.700466626165371,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,2.9016,0.3652,6.489,10,12.030929620007637,12.063865932841784,0,10.885126799054529,,,5.699399398895979,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,2.9016,0.3652,6.489,11,13.176732440960746,13.166390002837563,0,10.885126799054529,,,5.698644924814831,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,2.9016,0.3652,6.489,12,14.322535261913854,14.273893849907077,0,10.885126799054529,,,5.698080683454221,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,2.9016,0.3652,6.489,13,15.468338082866964,15.425211497575258,0,10.885126799054529,,,5.697636552726244,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,2.9016,0.3652,6.489,14,16.614140903820072,16.59460817503016,0,10.885126799054529,,,5.697291018808148,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,2.9016,0.3652,6.489,15,17.75994372477318,17.777808040803787,0,10.885126799054529,,,5.697018715838265,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,2.9016,0.3652,6.489,16,18.905746545726288,18.924882639210317,0,10.885126799054529,,,5.696809634899305,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,2.9016,0.3652,6.489,17,20.051549366679396,20.055622399506323,0,10.885126799054529,,,5.696643346776079,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,2.9016,0.3652,6.489,18,21.197352187632504,21.21689630794462,0,10.885126799054529,,,5.696503923442532,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,2.9016,0.3652,6.489,19,22.34315500858561,22.365098345328214,0,10.885126799054529,,,5.696390316045847,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,2.9016,0.3652,6.489,20,23.48895782953872,23.50197308177751,0,10.885126799054529,,,5.696296641062595,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,2.9016,0.3652,6.489,21,24.63476065049183,24.62149265069659,0,10.885126799054529,,,5.69621887938806,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,2.9016,0.3652,6.489,22,25.78056347144494,25.753220292042254,0,10.885126799054529,,,5.696152142168688,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,2.9016,0.3652,6.489,23,26.926366292398047,26.888973344881837,0,10.885126799054529,,,5.696094850086127,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,2.9016,0.3652,6.489,24,28.072169113351155,28.044035971152297,0,10.885126799054529,,,5.696044847608886,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,2.9016,0.3652,6.489,25,29.217971934304263,29.226126552847166,0,10.885126799054529,,,5.696000738574008,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,2.9016,0.3652,6.489,26,30.36377475525737,30.35905022076347,0,10.885126799054529,,,5.69596404596489,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,2.9016,0.3652,6.489,27,31.509577576210482,31.508974851516133,0,10.885126799054529,,,5.695931555484994,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,2.9016,0.3652,6.489,28,32.65538039716359,32.66670839705195,0,10.885126799054529,,,5.695902818525992,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,2.9016,0.3652,6.489,29,33.8011832181167,33.80557707630151,0,10.885126799054529,,,5.695877924884724,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,2.9016,0.3652,6.489,30,34.946986039069806,34.978238907489704,0,10.885126799054529,,,5.695855242428364,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,2.9016,0.3652,6.489,31,36.092788860022914,36.13158704314454,0,10.885126799054529,,,5.695835432145698,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,2.9016,0.3652,6.489,32,37.23859168097602,37.27131507371626,0,10.885126799054529,,,5.695817973437914,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,2.9016,0.3652,6.489,33,38.38439450192913,38.408323214044735,0,10.885126799054529,,,5.695802360271005,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,2.9016,0.3652,6.489,34,39.53019732288224,39.516826790211844,0,10.885126799054529,,,5.695788650916634,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,2.9016,0.3652,6.489,35,40.676000143835346,40.64537353336212,0,10.885126799054529,,,5.695776045510213,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,2.9016,0.3652,6.489,36,41.82180296478845,41.8074915501277,0,10.885126799054529,,,5.695764309754894,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,2.9016,0.3652,6.489,37,42.96760578574156,42.97758132048538,0,10.885126799054529,,,5.6957536204914865,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,2.9016,0.3652,6.489,38,44.11340860669467,44.12023387815045,0,10.885126799054529,,,5.69574414105946,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,2.9016,0.3652,6.489,39,45.25921142764778,45.263273002223634,0,10.885126799054529,,,5.695735507377868,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,2.9016,0.3652,6.489,40,46.40501424860089,46.401623114899365,0,10.885126799054529,,,5.695727648320961,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,2.9016,0.3652,6.489,41,47.550817069554,47.54209628556936,0,10.885126799054529,,,5.695720444574285,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,2.9016,0.3652,6.489,42,48.69661989050711,48.704018109813944,0,10.885126799054529,,,5.695713712966743,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,2.9016,0.3652,6.489,43,49.842422711460216,49.82798037973217,0,10.885126799054529,,,5.695707728759513,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,2.9016,0.3652,6.489,44,50.988225532413324,50.984981939444005,0,10.885126799054529,,,5.695702057566687,0.8777330307713971
20240703,0.5,0.3,0,y24m07day03_hm00:53,8,x8,nugget_free,range_only,range_only,0.3,300,2.9016,0.3652,6.489,45,52.13402835336643,52.13691557001522,0,10.885126799054529,,,5.695696848568157,0.8777330307713971
