date_str,hour_idx,time_key,resolution_stride,resolution_label,variant,fit_type,smooth,gc_alpha,n_valid_spectrum,est_sigmasq,est_range,est_range_lat,est_range_lon,est_nugget,est_gc_alpha,est_gc_beta,k_bin,k_mid,k_mean,n_freq,data_k_max,data_spectrum,theory_spectrum_expected,theory_spectrum_scaled,theory_scale_to_data
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,cauchy_beta0p5,full,0.6,0.6,300,18.61420312628689,0.3309066961004418,0.1978587428265158,0.3309066961004418,0.0,0.6,0.5,0,0.5729014104765542,0.627252201974578,2,10.885126799054529,158.3912844299404,139.92312139041326,341.3239856519464,0.05908193054368925
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,cauchy_beta0p5,full,0.6,0.6,300,18.61420312628689,0.3309066961004418,0.1978587428265158,0.3309066961004418,0.0,0.6,0.5,1,1.7187042314296626,1.695268273838533,18,10.885126799054529,69.9636097229511,40.742510776062396,119.629698594216,0.05908193054368925
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,cauchy_beta0p5,full,0.6,0.6,300,18.61420312628689,0.3309066961004418,0.1978587428265158,0.3309066961004418,0.0,0.6,0.5,2,2.8645070523827707,2.888368177098319,26,10.885126799054529,18.669152861291938,19.85116607535743,42.33812211792449,0.05908193054368925
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,cauchy_beta0p5,full,0.6,0.6,300,18.61420312628689,0.3309066961004418,0.1978587428265158,0.3309066961004418,0.0,0.6,0.5,3,4.0103098733358795,4.101153866844383,42,10.885126799054529,8.702457147990025,12.973210512241161,20.841229037172283,0.05908193054368925
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,cauchy_beta0p5,full,0.6,0.6,300,18.61420312628689,0.3309066961004418,0.1978587428265158,0.3309066961004418,0.0,0.6,0.5,4,5.156112694288987,5.243474246005946,50,10.885126799054529,7.581113672313705,10.501857151348498,13.103808766573174,0.05908193054368925
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,cauchy_beta0p5,full,0.6,0.6,300,18.61420312628689,0.3309066961004418,0.1978587428265158,0.3309066961004418,0.0,0.6,0.5,5,6.301915515242095,6.334396296799058,51,10.885126799054529,13.21690696089661,9.4474701343518,8.545260503275726,0.05908193054368925
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,cauchy_beta0p5,full,0.6,0.6,300,18.61420312628689,0.3309066961004418,0.1978587428265158,0.3309066961004418,0.0,0.6,0.5,6,7.447718336195205,7.484202811445298,46,10.885126799054529,10.229056982053349,8.966849739515398,6.032789114005999,0.05908193054368925
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,cauchy_beta0p5,full,0.6,0.6,300,18.61420312628689,0.3309066961004418,0.1978587428265158,0.3309066961004418,0.0,0.6,0.5,7,8.593521157148313,8.64988424118374,48,10.885126799054529,8.201030627799172,8.69235105881708,4.436644235684978,0.05908193054368925
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,cauchy_beta0p5,full,0.6,0.6,300,18.61420312628689,0.3309066961004418,0.1978587428265158,0.3309066961004418,0.0,0.6,0.5,8,9.739323978101421,9.828990003837582,14,10.885126799054529,4.782065073850558,8.00269724257546,3.3791567528478224,0.05908193054368925
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,cauchy_beta0p5,full,0.6,0.6,300,18.61420312628689,0.3309066961004418,0.1978587428265158,0.3309066961004418,0.0,0.6,0.5,9,10.885126799054529,10.932120873774602,2,10.885126799054529,7.628132078815522,7.880874479562234,2.765550963520211,0.05908193054368925
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,cauchy_beta0p5,full,0.6,0.6,300,18.61420312628689,0.3309066961004418,0.1978587428265158,0.3309066961004418,0.0,0.6,0.5,10,12.030929620007637,12.063865932841784,0,10.885126799054529,,,2.2188306099789052,0.05908193054368925
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,cauchy_beta0p5,full,0.6,0.6,300,18.61420312628689,0.3309066961004418,0.1978587428265158,0.3309066961004418,0.0,0.6,0.5,11,13.176732440960746,13.166390002837563,0,10.885126799054529,,,1.8333481583999194,0.05908193054368925
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,cauchy_beta0p5,full,0.6,0.6,300,18.61420312628689,0.3309066961004418,0.1978587428265158,0.3309066961004418,0.0,0.6,0.5,12,14.322535261913854,14.273893849907077,0,10.885126799054529,,,1.6195121851352474,0.05908193054368925
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,cauchy_beta0p5,full,0.6,0.6,300,18.61420312628689,0.3309066961004418,0.1978587428265158,0.3309066961004418,0.0,0.6,0.5,13,15.468338082866964,15.425211497575258,0,10.885126799054529,,,1.3642800158051853,0.05908193054368925
