date_str,true_smooth,fit_smooth,hour_idx,time_key,resolution_stride,resolution_label,variant,smooth,n_valid_spectrum,est_sigmasq,est_range,est_nugget,k_bin,k_mid,n_freq,data_spectrum,theory_spectrum_raw,theory_spectrum_scaled,theory_scale_to_data
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,13.7886,0.2613,0.0,0,0.5729014104765542,2,38.935203110011045,0.7722496606571522,11573.543171087742,14986.78958465212
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,13.7886,0.2613,0.0,1,1.7187042314296626,18,25.396875732945155,0.5671573757137113,8499.868251204878,14986.78958465212
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,13.7886,0.2613,0.0,2,2.8645070523827707,26,19.068871614907394,0.3461257128923775,5187.313228955773,14986.78958465212
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,13.7886,0.2613,0.0,3,4.0103098733358795,42,9.71046540507084,0.20587356374822635,3085.383780937133,14986.78958465212
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,13.7886,0.2613,0.0,4,5.156112694288987,42,14.985777126924656,0.13006791538848345,1949.300479641537,14986.78958465212
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,13.7886,0.2613,0.0,5,6.301915515242095,60,11.103786741604525,0.08843217902463366,1325.3144595544713,14986.78958465212
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,13.7886,0.2613,0.0,6,7.447718336195205,66,15.561343683875979,0.061223558290013455,917.5445857161156,14986.78958465212
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,13.7886,0.2613,0.0,7,8.593521157148313,86,14.197745130972386,0.043979012145955954,659.1042011723018,14986.78958465212
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,13.7886,0.2613,0.0,8,9.739323978101421,86,10.448574132972492,0.032475771536145476,486.7075546114468,14986.78958465212
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,13.7886,0.2613,0.0,9,10.885126799054529,98,10.996127281500543,0.02515070334012916,376.928298864523,14986.78958465212
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,13.7886,0.2613,0.0,10,12.030929620007637,110,11.612992716807778,0.01977492316464098,296.3626125211374,14986.78958465212
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,13.7886,0.2613,0.0,11,13.176732440960746,114,13.619926397007601,0.01592937838416624,238.73024205780524,14986.78958465212
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,13.7886,0.2613,0.0,12,14.322535261913854,130,15.343702190386452,0.013027009420078216,195.23304909599327,14986.78958465212
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,13.7886,0.2613,0.0,13,15.468338082866964,142,12.30457703380107,0.01072564545812024,160.74299164042773,14986.78958465212
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,13.7886,0.2613,0.0,14,16.614140903820072,158,11.914090184515171,0.00892432878692354,133.7470377138768,14986.78958465212
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,13.7886,0.2613,0.0,15,17.75994372477318,166,16.000480560306723,0.007497797600542093,112.3679149876339,14986.78958465212
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,13.7886,0.2613,0.0,16,18.905746545726288,170,16.39288417727567,0.006398073545189318,95.88658196888154,14986.78958465212
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,13.7886,0.2613,0.0,17,20.051549366679396,184,13.780220575984067,0.005520582725265776,82.73581168822355,14986.78958465212
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,13.7886,0.2613,0.0,18,21.197352187632504,198,12.48028329124098,0.00478284374792334,71.67947286639603,14986.78958465212
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,13.7886,0.2613,0.0,19,22.34315500858561,202,13.360554467337186,0.004180299790150955,62.64927335575778,14986.78958465212
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,13.7886,0.2613,0.0,20,23.48895782953872,214,17.226060872285288,0.003682482402003385,55.18858890800905,14986.78958465212
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,13.7886,0.2613,0.0,21,24.63476065049183,218,14.07811739811822,0.0032685369758508323,48.984875906731595,14986.78958465212
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,13.7886,0.2613,0.0,22,25.78056347144494,238,11.956043774968954,0.0029127551168411548,43.652848047717185,14986.78958465212
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,13.7886,0.2613,0.0,23,26.926366292398047,242,12.40634685782779,0.002606933879606028,39.06956951475637,14986.78958465212
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,13.7886,0.2613,0.0,24,28.072169113351155,266,11.57256272738589,0.002339715955032156,35.0648307059203,14986.78958465212
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,13.7886,0.2613,0.0,25,29.217971934304263,274,14.11268605841306,0.002103750210485072,31.52846174320738,14986.78958465212
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,13.7886,0.2613,0.0,26,30.36377475525737,266,13.38328797557574,0.001907281146370355,28.584021219426592,14986.78958465212
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,13.7886,0.2613,0.0,27,31.509577576210482,302,14.468960355238288,0.001733171572777581,25.974677675318183,14986.78958465212
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,13.7886,0.2613,0.0,28,32.65538039716359,292,11.124112225679582,0.0015790666432167022,23.66513952203166,14986.78958465212
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,13.7886,0.2613,0.0,29,33.8011832181167,314,12.849206721986508,0.0014454849330496396,21.663178539399908,14986.78958465212
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,13.7886,0.2613,0.0,30,34.946986039069806,330,12.667990382606623,0.0013236976177644808,19.837977671141545,14986.78958465212
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,13.7886,0.2613,0.0,31,36.092788860022914,326,17.419483999148273,0.0012172751814871429,18.243047011567032,14986.78958465212
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,13.7886,0.2613,0.0,32,37.23859168097602,342,13.419593050133944,0.001123440620838921,16.836768195363852,14986.78958465212
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,13.7886,0.2613,0.0,33,38.38439450192913,346,15.121909519623205,0.0010394891128557085,15.578604609905204,14986.78958465212
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,13.7886,0.2613,0.0,34,39.53019732288224,348,13.448091815319797,0.0009657457281176341,14.473428019575637,14986.78958465212
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,13.7886,0.2613,0.0,35,40.676000143835346,376,14.565748646638232,0.0008979163605009203,13.45688355944393,14986.78958465212
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,13.7886,0.2613,0.0,36,41.82180296478845,390,12.876897063349857,0.0008347455024217322,12.510155201529217,14986.78958465212
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,13.7886,0.2613,0.0,37,42.96760578574156,402,13.46816232523781,0.0007771896150936532,11.647577228785352,14986.78958465212
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,13.7886,0.2613,0.0,38,44.11340860669467,394,14.788201653201906,0.0007261334252597231,10.882408854750187,14986.78958465212
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,13.7886,0.2613,0.0,39,45.25921142764778,422,12.91036510693712,0.0006796201864963444,10.185324732502746,14986.78958465212
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,13.7886,0.2613,0.0,40,46.40501424860089,412,11.519355518226755,0.0006372700093752665,9.550631539116404,14986.78958465212
20240703,0.5,0.3,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3,300,13.7886,0.2613,0.0,41,47.550817069554,446,11.763001970843987,0.0005984423379736786,8.968729397758791,14986.78958465212
