year,variant,model_label,nugget_mode,k_bin,k_mid,data_spectrum,data_spectrum_p10,data_spectrum_p90,theory_spectrum_expected_unprofiled,theory_spectrum_expected_unprofiled_p10,theory_spectrum_expected_unprofiled_p90,ratio_I_over_EI_unprofiled,ratio_I_over_EI_unprofiled_p10,ratio_I_over_EI_unprofiled_p90,n_slices,data_k_max
2025,gc_a0p65_b1p0_nugget0,GC a=0.65 b=1 nugget0,nugget0,0,0.5729014104765542,6590.965200084077,1125.0682937806605,14418.522408944256,9856.763578135851,1555.2835429039005,19856.669632906083,1.249952053030481,0.13908772235956865,3.5206847372285575,40,79.63329605624102
2025,gc_a0p65_b1p0_nugget0,GC a=0.65 b=1 nugget0,nugget0,1,1.7187042314296626,2488.9843139310606,502.17792657323525,4771.793975139837,2958.3599492769845,563.1445686842973,5307.4863291717575,1.0010197588755307,0.6094030297205811,1.6285534923024345,40,79.63329605624102
2025,gc_a0p65_b1p0_nugget0,GC a=0.65 b=1 nugget0,nugget0,2,2.8645070523827707,828.2474337630626,185.09218968205536,1540.4160552496583,988.9627227885243,246.37391387476725,1736.7215005374042,0.8926256674691497,0.5228962354365602,1.4060986326330613,40,79.63329605624102
2025,gc_a0p65_b1p0_nugget0,GC a=0.65 b=1 nugget0,nugget0,3,4.0103098733358795,411.3021814988386,130.73867744867698,711.3266326563117,464.31263574006,139.8472074484803,785.1981218432792,0.93612397265408,0.6739323348867804,1.2776563799980367,40,79.63329605624102
2025,gc_a0p65_b1p0_nugget0,GC a=0.65 b=1 nugget0,nugget0,4,5.156112694288987,268.53868623962546,91.15795977708567,507.80983059657103,284.6324905734652,94.39399446983927,482.85881206008696,0.9841066051636893,0.6963588186681429,1.310319432274899,40,79.63329605624102
2025,gc_a0p65_b1p0_nugget0,GC a=0.65 b=1 nugget0,nugget0,5,6.301915515242095,157.44331084472873,60.16965990532666,263.4181056578789,180.47313528597527,67.64475231234978,294.27508058892005,0.8974822253307131,0.6604812043211026,1.1673646673816673,40,79.63329605624102
2025,gc_a0p65_b1p0_nugget0,GC a=0.65 b=1 nugget0,nugget0,6,7.447718336195206,108.63571398617958,42.90732647797182,194.07634823089447,126.2381312607753,51.01428294038148,204.90207353061277,0.8423039111132977,0.6732182187671205,1.043814902179541,40,79.63329605624102
2025,gc_a0p65_b1p0_nugget0,GC a=0.65 b=1 nugget0,nugget0,7,8.593521157148313,85.54428098585237,30.83142921809572,146.08890097439058,90.55594478831232,39.624589783265115,143.93694079398082,0.9308755301275363,0.7256949044680884,1.172077826160508,40,79.63329605624102
2025,gc_a0p65_b1p0_nugget0,GC a=0.65 b=1 nugget0,nugget0,8,9.739323978101421,63.31081506780655,28.857724474368432,101.27883633243597,68.68385434461332,30.96044688087274,106.92427385588955,0.925046817126659,0.7754538459308924,1.0911874080704045,40,79.63329605624102
2025,gc_a0p65_b1p0_nugget0,GC a=0.65 b=1 nugget0,nugget0,9,10.885126799054529,52.412042024714914,17.96027394137051,87.07610519611754,55.30627560817139,25.350817509253268,85.79504239687567,0.92489010405132,0.7582680069616756,1.2020218404812273,40,79.63329605624102
2025,gc_a0p65_b1p0_nugget0,GC a=0.65 b=1 nugget0,nugget0,10,12.030929620007637,40.67584994738142,18.555182209285963,65.98553923456633,43.62346428226501,20.79019350967638,66.56319944337766,0.9225667331214009,0.7760213067337997,1.0843230961574868,40,79.63329605624102
