date_str,hour_idx,time_key,resolution_stride,resolution_label,variant,smooth,parameter,estimate,loss,n_grid,n_valid
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3000,sigmasq,13.2610,1.6494,80,80
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3000,range,1.1673,1.6494,80,80
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.3000,nugget,0.0000,1.6494,80,80
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.3000,sigmasq,9.8574,1.6763,300,300
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.3000,range,1.1215,1.6763,300,300
20240703,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.3000,nugget,2.5790,1.6763,300,300
20240703,0,2024_07_y24m07day03_hm00:53,2,x2,nugget_free,0.3000,sigmasq,11.7955,1.3308,1160,1160
20240703,0,2024_07_y24m07day03_hm00:53,2,x2,nugget_free,0.3000,range,0.8175,1.3308,1160,1160
20240703,0,2024_07_y24m07day03_hm00:53,2,x2,nugget_free,0.3000,nugget,0.0001,1.3308,1160,1160
20240703,0,2024_07_y24m07day03_hm00:53,1,x1,nugget_free,0.3000,sigmasq,17.1772,1.1185,4503,4503
20240703,0,2024_07_y24m07day03_hm00:53,1,x1,nugget_free,0.3000,range,1.6231,1.1185,4503,4503
20240703,0,2024_07_y24m07day03_hm00:53,1,x1,nugget_free,0.3000,nugget,0.0000,1.1185,4503,4503
20240703,1,2024_07_y24m07day03_hm01:53,8,x8,nugget_free,0.3000,sigmasq,14.5316,1.6439,80,78
20240703,1,2024_07_y24m07day03_hm01:53,8,x8,nugget_free,0.3000,range,1.5107,1.6439,80,78
20240703,1,2024_07_y24m07day03_hm01:53,8,x8,nugget_free,0.3000,nugget,0.0000,1.6439,80,78
20240703,1,2024_07_y24m07day03_hm01:53,4,x4,nugget_free,0.3000,sigmasq,12.1897,1.6971,300,294
20240703,1,2024_07_y24m07day03_hm01:53,4,x4,nugget_free,0.3000,range,0.9664,1.6971,300,294
20240703,1,2024_07_y24m07day03_hm01:53,4,x4,nugget_free,0.3000,nugget,1.3990,1.6971,300,294
20240703,1,2024_07_y24m07day03_hm01:53,2,x2,nugget_free,0.3000,sigmasq,13.1279,1.4295,1160,1140
20240703,1,2024_07_y24m07day03_hm01:53,2,x2,nugget_free,0.3000,range,0.6946,1.4295,1160,1140
20240703,1,2024_07_y24m07day03_hm01:53,2,x2,nugget_free,0.3000,nugget,0.0007,1.4295,1160,1140
20240703,1,2024_07_y24m07day03_hm01:53,1,x1,nugget_free,0.3000,sigmasq,25.4419,1.1663,4503,4442
20240703,1,2024_07_y24m07day03_hm01:53,1,x1,nugget_free,0.3000,range,2.6860,1.1663,4503,4442
20240703,1,2024_07_y24m07day03_hm01:53,1,x1,nugget_free,0.3000,nugget,0.0000,1.1663,4503,4442
