date_str,day_idx,hour_idx,time_key,resolution_stride,resolution_label,variant,smooth,mean_design,fit_type,model,kernel,coord_mode,loss,fit_iter_raw,fit_steps_reported,precompute_s,fit_s,total_s,n_grid,n_valid,valid_fraction,est_sigmasq,est_range,est_nugget,n_batches,n_tails,mean_m,max_m,largest_batch_n,total_conditioning_nominal,limit_A
20240703,2,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,0.5000,base,full,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,"latitude once difference north-minus-south on adjacent grid rows, placed at lat midpoints; 2D grid thinning by stride in both lat/lon; covariance on differenced midpoint coordinates",1.5479,1,2,0.0020,0.0655,0.0675,300,300,1.0000,5.1564,0.0266,2.9754,1,300,10.0000,10,300,10,10
20240703,2,0,2024_07_y24m07day03_hm00:53,4,x4,nugget_free,0.5000,base,full,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,"latitude once difference north-minus-south on adjacent grid rows, placed at lat midpoints; 2D grid thinning by stride in both lat/lon; covariance on differenced midpoint coordinates",1.5117,1,2,0.0040,0.4329,0.4369,1160,1160,1.0000,0.5731,0.0129,6.9905,1,1160,10.0000,10,1160,10,10
20240703,2,0,2024_07_y24m07day03_hm00:53,2,x2,nugget_free,0.5000,base,full,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,"latitude once difference north-minus-south on adjacent grid rows, placed at lat midpoints; 2D grid thinning by stride in both lat/lon; covariance on differenced midpoint coordinates",1.7158,1,2,0.0366,0.8343,0.8709,4560,4529,0.9932,3.2846,0.0054,8.0936,1,4529,10.0000,10,4529,10,10
20240703,2,0,2024_07_y24m07day03_hm00:53,1,x1,nugget_free,0.5000,base,full,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,"latitude once difference north-minus-south on adjacent grid rows, placed at lat midpoints; 2D grid thinning by stride in both lat/lon; covariance on differenced midpoint coordinates",1.6313,1,2,0.0898,2.3443,2.4341,17967,17905,0.9965,0.0000,0.0139,9.6072,1,17905,10.0000,10,17905,10,10
20240703,2,1,2024_07_y24m07day03_hm01:53,8,x8,nugget_free,0.5000,base,full,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,"latitude once difference north-minus-south on adjacent grid rows, placed at lat midpoints; 2D grid thinning by stride in both lat/lon; covariance on differenced midpoint coordinates",1.5017,1,2,0.0011,0.0419,0.0430,300,288,0.9600,4.1615,0.0233,3.2534,1,288,10.0000,10,288,10,10
20240703,2,1,2024_07_y24m07day03_hm01:53,4,x4,nugget_free,0.5000,base,full,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,"latitude once difference north-minus-south on adjacent grid rows, placed at lat midpoints; 2D grid thinning by stride in both lat/lon; covariance on differenced midpoint coordinates",1.5374,1,2,0.0126,0.3750,0.3876,1160,1127,0.9716,0.7780,0.1453,7.1950,1,1127,10.0000,10,1127,10,10
20240703,2,1,2024_07_y24m07day03_hm01:53,2,x2,nugget_free,0.5000,base,full,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,"latitude once difference north-minus-south on adjacent grid rows, placed at lat midpoints; 2D grid thinning by stride in both lat/lon; covariance on differenced midpoint coordinates",1.7344,0,1,0.0342,0.5654,0.5996,4560,4413,0.9678,1.4640,0.0084,7.7093,1,4413,10.0000,10,4413,10,10
20240703,2,1,2024_07_y24m07day03_hm01:53,1,x1,nugget_free,0.5000,base,full,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,"latitude once difference north-minus-south on adjacent grid rows, placed at lat midpoints; 2D grid thinning by stride in both lat/lon; covariance on differenced midpoint coordinates",1.5711,1,2,0.0874,1.9102,1.9976,17967,17433,0.9703,0.0002,0.0749,8.5174,1,17433,10.0000,10,17433,10,10
20240703,2,2,2024_07_y24m07day03_hm02:53,8,x8,nugget_free,0.5000,base,full,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,"latitude once difference north-minus-south on adjacent grid rows, placed at lat midpoints; 2D grid thinning by stride in both lat/lon; covariance on differenced midpoint coordinates",1.5517,1,2,0.0010,0.0395,0.0405,300,264,0.8800,4.8533,0.0228,3.3412,1,264,10.0000,10,264,10,10
20240703,2,2,2024_07_y24m07day03_hm02:53,4,x4,nugget_free,0.5000,base,full,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,"latitude once difference north-minus-south on adjacent grid rows, placed at lat midpoints; 2D grid thinning by stride in both lat/lon; covariance on differenced midpoint coordinates",1.5701,2,3,0.0071,0.5191,0.5262,1160,1034,0.8914,0.0705,6.1061,8.4318,1,1034,10.0000,10,1034,10,10
20240703,2,2,2024_07_y24m07day03_hm02:53,2,x2,nugget_free,0.5000,base,full,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,"latitude once difference north-minus-south on adjacent grid rows, placed at lat midpoints; 2D grid thinning by stride in both lat/lon; covariance on differenced midpoint coordinates",1.5563,1,2,0.0404,0.6866,0.7271,4560,4096,0.8982,0.7712,0.0061,7.4990,1,4096,10.0000,10,4096,10,10
20240703,2,2,2024_07_y24m07day03_hm02:53,1,x1,nugget_free,0.5000,base,full,HybridSpaceIso_A10_exactloc,hybrid_space_iso_tonly_exactloc,"latitude once difference north-minus-south on adjacent grid rows, placed at lat midpoints; 2D grid thinning by stride in both lat/lon; covariance on differenced midpoint coordinates",1.5648,1,2,0.0957,1.9526,2.0483,17967,16251,0.9045,0.0001,0.1205,8.4116,1,16251,10.0000,10,16251,10,10
