date_str,hour_idx,time_key,resolution_stride,resolution_label,variant,fit_type,smooth,est_sigmasq,est_range,est_nugget,direction,directional_bin_mode,k_mid,n_freq,data_k_max,data_spectrum,theory_spectrum_expected,theory_spectrum_scaled,theory_scale_to_data
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,8.961033311920838,0.8063970667633027,5.237369467434721,lat,exact_marginal,1.11562239119,20,4.462489564758,21.36722151836021,16.625575216176546,16.129827555872374,1.9070593875329156
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,8.961033311920838,0.8063970667633027,5.237369467434721,lat,exact_marginal,2.231244782379,20,4.462489564758,12.380763682396978,11.90506797359299,12.610524859382378,1.9070593875329156
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,8.961033311920838,0.8063970667633027,5.237369467434721,lat,exact_marginal,3.346867173569,20,4.462489564758,11.535848501656947,9.839497300772214,11.32942863517119,1.9070593875329156
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,8.961033311920838,0.8063970667633027,5.237369467434721,lat,exact_marginal,4.462489564758,10,4.462489564758,6.806946203310622,9.31245687413811,10.784614759831069,1.9070593875329156
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,8.961033311920838,0.8063970667633027,5.237369467434721,lon,exact_marginal,0.623331875712,16,3.116659378561,21.348997625675864,18.130274758420903,12.783301518208479,1.2926543348416415
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,8.961033311920838,0.8063970667633027,5.237369467434721,lon,exact_marginal,1.246663751425,16,3.116659378561,8.822977412750808,14.475732243714608,10.516421086341731,1.2926543348416415
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,8.961033311920838,0.8063970667633027,5.237369467434721,lon,exact_marginal,1.869995627137,16,3.116659378561,11.38949742095135,12.06378212641975,9.070848753406917,1.2926543348416415
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,8.961033311920838,0.8063970667633027,5.237369467434721,lon,exact_marginal,2.493327502849,16,3.116659378561,8.26389046017243,10.870345412595501,8.26389046017243,1.2926543348416415
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,8.961033311920838,0.8063970667633027,5.237369467434721,lon,exact_marginal,3.116659378561,8,3.116659378561,5.803415323168735,10.51740777433718,7.799628727655571,1.2926543348416415
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,8.961033311920838,0.8063970667633027,5.237369467434721,diag,radial_binned_projection,0.28618570297487606,13,5.437528356522645,16.22764868350628,18.62109107108803,14.86248521716231,1.380007158833005
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,8.961033311920838,0.8063970667633027,5.237369467434721,diag,radial_binned_projection,0.8585571089246282,15,5.437528356522645,25.968398873092376,13.61874185665724,12.663510532645063,1.380007158833005
20240706,0,2024_07_y24m07day06_hm00:53,8,x8,nugget_free,full,0.5,8.961033311920838,0.8063970667633027,5.237369467434721,diag,radial_binned_projection,1.4309285148743802,12,5.437528356522645,13.21479221772256,15.498219270333452,10.676710050726417,1.380007158833005
