date_str,hour_idx,time_key,resolution_stride,resolution_label,variant,fit_type,smooth,est_sigmasq,est_range,est_range_lat,est_range_lon,est_nugget,direction,directional_bin_mode,k_mid,n_freq,data_k_max,data_spectrum,theory_spectrum_expected,theory_spectrum_scaled,theory_scale_to_data
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,lat,exact_marginal,1.189997217269,40,8.329980520882,34.56114894825041,22.339895221160255,14.92761630632234,1.4504474463133996
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,lat,exact_marginal,2.379994434538,40,8.329980520882,9.56769233928816,15.355178450612499,10.648759397474993,1.4504474463133996
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,lat,exact_marginal,3.569991651807,40,8.329980520882,7.977580167168762,11.810544390772389,9.081054960922739,1.4504474463133996
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,lat,exact_marginal,4.759988869075,40,8.329980520882,8.367122758902031,10.145862592235527,8.367122758902031,1.4504474463133996
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,lat,exact_marginal,5.949986086344,40,8.329980520882,13.860485776781797,9.290634331051056,7.982215151803159,1.4504474463133996
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,lat,exact_marginal,7.139983303613,40,8.329980520882,11.025561944512305,8.845719972290464,7.7496682419881795,1.4504474463133996
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,lat,exact_marginal,8.329980520882,40,8.329980520882,6.6245321025459045,8.65240927276923,7.5975075329653805,1.4504474463133996
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,lon,exact_marginal,0.623331875712,30,6.233318757123,30.85646221890959,30.057899573877958,24.068977419608068,1.5998187962100254
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,lon,exact_marginal,1.246663751425,30,6.233318757123,36.84541570988079,18.684651228459984,15.631105810399877,1.5998187962100254
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,lon,exact_marginal,1.869995627137,30,6.233318757123,13.608867990599949,13.671700387919218,12.289818767611894,1.5998187962100254
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,lon,exact_marginal,2.493327502849,30,6.233318757123,14.54571927894901,11.268004252056015,10.726955061876922,1.5998187962100254
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,lon,exact_marginal,3.116659378561,30,6.233318757123,9.033739097375937,9.966742541396846,9.874541794587696,1.5998187962100254
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,lon,exact_marginal,3.739991254274,30,6.233318757123,5.234269658951892,9.202782985398722,9.356461518536328,1.5998187962100254
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,lon,exact_marginal,4.363323129986,30,6.233318757123,7.8879847561841245,8.73661382893564,9.016293961966776,1.5998187962100254
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,lon,exact_marginal,4.986655005698,30,6.233318757123,7.374268314099418,8.455759293411807,8.779800276763678,1.5998187962100254
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,lon,exact_marginal,5.60998688141,30,6.233318757123,9.340983259610661,8.304559850520183,8.608022791069384,1.5998187962100254
20240703,0,2024_07_y24m07day03_hm00:53,8,x8,nugget_free,full,0.3,9.50405472505363,1.232215766036268,0.7237077223753797,1.232215766036268,4.8548211084654405,lon,exact_marginal,6.233318757123,15,6.233318757123,5.849560717216752,8.256750921973186,8.47886851654493,1.5998187962100254
