s,r_a,r_b,phi_degrees,d_minus,d_plus,two_r_a,two_r_b,A_diagonal_penalty,B_diagonal_penalty,C_short,C_far,C_total,absolute_C_total,sqrt_A_times_B,negative_inertia_margin_C2_minus_AB,D_delta_AB_minus_C2,P_null,Q_null,R_null,D0_PQ_minus_R2,S_linear_coefficient,lambda_min,lambda_max
0.27257752806195179,0.54505505612390359,9.9999999999988987e-05,0,0.5449550561239036,0.54515505612390358,1.0901101122478072,0.00019999999999997797,3.8999801873068298,0.0048507896365235226,-5.024301858226301,5.0243015482898183,-3.099364827008344e-07,3.099364827008344e-07,0.13754266056476819,-0.018917983475138976,0.018917983475138976,13.725256674571042,0.0051379970270843955,0.0022542441357424892,0.070515246373292734,0.086616420841050062,0.28413742445531837,0.94419864888860972
0.27579728742525933,0.54827481548721113,0.0033197593633075284,0,0.5449550561239036,0.55159457485051866,1.0965496309744223,0.0066395187266150568,3.8819365067922948,0.15947985013093025,-5.024301858226301,5.0239634708251124,-0.00033838740118863342,0.00033838740118863342,0.78682313916217672,-0.61909053781498879,0.61909053781498879,13.756941686669203,0.16974149927127513,0.074472413317789865,2.3295777669373594,2.8529311222415776,0.28188391214670044,0.94277197302353732
0.27901704678856681,0.55149457485051867,0.0065395187266150123,0,0.5449550561239036,0.55803409357713363,1.1029891497010373,0.013079037453230025,3.8638972599256824,0.31109833777426044,-5.024301858226301,5.0230010024482912,-0.0013008557780098684,0.0013008557780098684,1.0963813273188299,-1.2020503226676442,1.2020503226676442,13.78831973903419,0.33275034701536654,0.14599094350731701,4.566754822336299,5.5756163319103527,0.27963949818787948,0.94127481598542473
0.28223680615187435,0.5547143342138261,0.0097592780899225517,0,0.5449550561239036,0.56447361230374871,1.1094286684276522,0.019518556179845103,3.845864454980866,0.45971496383992783,-5.024301858226301,5.0214316196026365,-0.0028702386236645339,0.0028702386236645339,1.3296621521479781,-1.7679932005850358,1.7679932005850358,13.819393805446715,0.49417998903742344,0.21681661270389974,6.7822584357351019,8.2547760085945896,0.27740406882117891,0.93970909293935301
0.28545656551518189,0.55793409357713375,0.012979037453230091,0,0.5449550561239036,0.57091313103036379,1.1158681871542675,0.025958074906460182,3.8278400450663175,0.60533989151482004,-5.024301858226301,5.0192724002080773,-0.0050294580182237425,0.0050294580182237425,1.5222168957203597,-2.3171189821685712,2.3171189821685712,13.850166830877942,0.65404572445001818,0.28695613324284786,8.9762985762494889,10.890527369870437,0.27517751018976366,0.93807617977614643
0.28867632487848938,0.56115385294044118,0.016198796816537575,0,0.5449550561239036,0.57735264975697875,1.1223077058808824,0.03239759363307515,3.8098259294538908,0.74798472625512868,-5.024301858226301,5.0165400306340979,-0.0077618275922031188,0.0077618275922031188,1.6881029604032627,-2.8496313589546887,2.8496313589546887,13.880641731768581,0.81236270415017486,0.35641615243135316,11.149083178845322,13.483001381827551,0.27295970849297341,0.93637752269843888
0.29189608424179692,0.56437361230374872,0.019418556179845115,0,0.5449550561239036,0.58379216848359383,1.1287472246074974,0.038837112359690229,3.7918239548748387,0.88766250230775334,-5.024301858226301,5.0132508127029567,-0.011051045523344349,0.011051045523344349,1.8346280113676126,-3.3657378144875216,3.3657378144875216,13.910821396305298,0.96914593225526957,0.42520325317847796,13.300818164045289,16.032343172510732,0.27075055014578203,0.93461463677552248
0.29511584360510446,0.56759337166705626,0.022638315543152654,0,0.5449550561239036,0.59023168721020891,1.1351867433341125,0.045276631086305308,3.7738359167839874,1.0243876654773842,-5.024301858226301,5.009420670709539,-0.01488118751676204,0.01488118751676204,1.9661818239138142,-3.8656495149471444,3.8656495149471444,13.94070868469443,1.1244102675249756,0.49332395461902934,15.431707457444057,18.538712369951259,0.26854992194116767,0.93278910169412177
0.29833560296841194,0.57081313103036369,0.025858074906460138,0,0.5449550561239036,0.59667120593682388,1.1416262620607274,0.051716149812920276,3.7558635605928203,1.1581760522405826,-5.024301858226301,5.0050651584453725,-0.019236699780928568,0.019236699780928568,2.0856536700424764,-4.349581180743189,4.349581180743189,13.970306429433059,1.278170424769506,0.56078471273139385,17.541953009035382,21.002283365972339,0.26635771121422464,0.93090255707828728
0.30155536233171948,0.57403289039367134,0.029077834269767677,0,0.5449550561239036,0.60311072466343896,1.1480657807873427,0.058155668539535355,3.7379085828722913,1.2890448653284814,-5.024301858226301,5.0001994662151672,-0.024102392011133844,0.024102392011133844,2.1950698999846878,-4.8177509405181294,4.8177509405181294,13.999617435577449,1.430440976244153,0.62759192094939298,19.631754812351119,23.423245507292918,0.26417380600692381,0.9289566976685002
