operator,reorthogonalization,lanczos_steps,band,rank_start,rank_end,exact_mode_count,estimated_mode_count,exact_energy_per_mode,matrix_free_energy_per_mode,energy_per_mode_error
exact_precision,full,128,20,3041,3200,160,155.50565096318633,0.5154527572501066,0.5274064666030749,0.011953709352968245
exact_precision,full,256,1,1,160,160,158.0346145300475,0.6966320224770131,0.705074728327576,0.008442705850562948
exact_precision,full,256,2,161,320,160,160.3365587505734,0.7225345370081351,0.7142887059319256,-0.008245831076209464
exact_precision,full,256,3,321,480,160,158.78587617291282,0.5709375478000345,0.5786171591907245,0.0076796113906900665
exact_precision,full,256,4,481,640,160,163.99175884310324,0.7868580579815297,0.7744377431881073,-0.012420314793422427
exact_precision,full,256,5,641,800,160,162.5193291289637,0.6320194347962346,0.6305130338681249,-0.001506400928109719
exact_precision,full,256,6,801,960,160,160.27415538903756,0.646949884010354,0.6377045861589523,-0.009245297851401713
exact_precision,full,256,7,961,1120,160,151.96457264157698,0.6176067896251958,0.6611778659996007,0.04357107637440494
exact_precision,full,256,8,1121,1280,160,178.5741564139787,0.7040376113568648,0.6261708269212194,-0.07786678443564543
exact_precision,full,256,9,1281,1440,160,160.90612457945485,0.6579679695646796,0.6455929114646102,-0.012375058100069447
exact_precision,full,256,10,1441,1600,160,148.4415296603231,0.9073799637784695,1.0327526507639468,0.12537268698547732
exact_precision,full,256,11,1601,1760,160,160.99285873272697,0.6445017735364246,0.5346090091076601,-0.1098927644287645
exact_precision,full,256,12,1761,1920,160,166.94813939494657,0.6092583542024158,0.6262673970984467,0.01700904289603089
exact_precision,full,256,13,1921,2080,160,160.97940516105632,0.6712150159597101,0.6812563920409426,0.010041376081232456
exact_precision,full,256,14,2081,2240,160,163.65264779866266,0.6328553435561574,0.6259438807353565,-0.006911462820800907
exact_precision,full,256,15,2241,2400,160,147.41142149717643,0.4246460572427722,0.42195995365764516,-0.002686103585127053
exact_precision,full,256,16,2401,2560,160,154.82732406501054,0.6308969372456688,0.6477249374104552,0.016828000164786472
exact_precision,full,256,17,2561,2720,160,161.23615643617268,0.526723308871199,0.5338798849949854,0.007156576123786396
exact_precision,full,256,18,2721,2880,160,164.9503263282686,0.5668591582309546,0.5715417997465959,0.00468264151564135
exact_precision,full,256,19,2881,3040,160,162.88523361742818,0.5123767492262672,0.5112162590617939,-0.0011604901644732823
exact_precision,full,256,20,3041,3200,160,152.28781085857963,0.5154527572501066,0.5293040096139343,0.01385125236382767
exact_precision,full,512,1,1,160,160,155.969852032798,0.6966320224770131,0.7133107406527595,0.0166787181757464
exact_precision,full,512,2,161,320,160,161.05942434991496,0.7225345370081351,0.718853408507731,-0.0036811285004040295
exact_precision,full,512,3,321,480,160,161.81676305047245,0.5709375478000345,0.5643594844562614,-0.0065780633437730884
exact_precision,full,512,4,481,640,160,164.54232053706255,0.7868580579815297,0.7666477976347174,-0.020210260346812392
exact_precision,full,512,5,641,800,160,155.89720300523447,0.6320194347962346,0.646784973792041,0.01476553899580646
exact_precision,full,512,6,801,960,160,161.6688518954361,0.646949884010354,0.646565672136778,-0.000384211873576068
exact_precision,full,512,7,961,1120,160,159.31303803392166,0.6176067896251958,0.5941073684105991,-0.023499421214596694
exact_precision,full,512,8,1121,1280,160,170.2582813292704,0.7040376113568648,0.6873314888224775,-0.016706122534387302
exact_precision,full,512,9,1281,1440,160,161.92845684904273,0.6579679695646796,0.6419604001859712,-0.016007569378708397
exact_precision,full,512,10,1441,1600,160,156.6327697424515,0.9073799637784695,0.8919155566213037,-0.015464407157165794
exact_precision,full,512,11,1601,1760,160,164.55653242768926,0.6445017735364246,0.6551586584751701,0.010656884938745503
exact_precision,full,512,12,1761,1920,160,152.62085878512448,0.6092583542024158,0.6703750860457911,0.061116731843375294
exact_precision,full,512,13,1921,2080,160,161.08589388614064,0.6712150159597101,0.6273172586123649,-0.043897757347345245
exact_precision,full,512,14,2081,2240,160,162.47916661325735,0.6328553435561574,0.6364270389236382,0.0035716953674808094
exact_precision,full,512,15,2241,2400,160,158.59885770609117,0.4246460572427722,0.42060216471345535,-0.0040438925293168615
exact_precision,full,512,16,2401,2560,160,159.74397997901906,0.6308969372456688,0.6230148461118619,-0.00788209113380689
exact_precision,full,512,17,2561,2720,160,153.3280691723885,0.526723308871199,0.5564214953692556,0.029698186498056556
exact_precision,full,512,18,2721,2880,160,162.66130220495052,0.5668591582309546,0.5700594959635582,0.003200337732603642
exact_precision,full,512,19,2881,3040,160,161.22692768179286,0.5123767492262672,0.5133976487487231,0.001020899522455876
exact_precision,full,512,20,3041,3200,160,154.61145071793862,0.5154527572501066,0.5278732545299726,0.012420497279865939
exact_precision,none,64,1,1,160,160,146.71571085420564,0.6966320224770131,0.8149477524989829,0.11831573002196982
exact_precision,none,64,2,161,320,160,176.1173519964573,0.7225345370081351,0.5749235479675127,-0.14761098904062242
exact_precision,none,64,3,321,480,160,147.28702709951108,0.5709375478000345,0.7477051346155553,0.17676758681552085
exact_precision,none,64,4,481,640,160,159.4627662323487,0.7868580579815297,0.7320716297489686,-0.05478642823256119
exact_precision,none,64,5,641,800,160,173.18723577337323,0.6320194347962346,0.5408151274197155,-0.09120430737651908
exact_precision,none,64,6,801,960,160,159.80740877675566,0.646949884010354,0.6188563949570295,-0.02809348905332454
exact_precision,none,64,7,961,1120,160,183.9066406151186,0.6176067896251958,0.597469680934616,-0.02013710869057972
exact_precision,none,64,8,1121,1280,160,148.49009705707476,0.7040376113568648,0.7059770331909225,0.0019394218340577085
exact_precision,none,64,9,1281,1440,160,160.41302110420406,0.6579679695646796,0.6424896050059064,-0.015478364558773272
exact_precision,none,64,10,1441,1600,160,198.79928836081467,0.9073799637784695,0.8421611523106178,-0.06521881146785169
exact_precision,none,64,11,1601,1760,160,109.96233534906082,0.6445017735364246,0.629730078604954,-0.01477169493147057
exact_precision,none,64,12,1761,1920,160,192.40120184932152,0.6092583542024158,0.6335510684945467,0.024292714292130868
exact_precision,none,64,13,1921,2080,160,96.17885229334479,0.6712150159597101,1.324984678040307,0.6537696620805968
exact_precision,none,64,14,2081,2240,160,184.21688708290185,0.6328553435561574,0.3182157000378017,-0.31463964351835566
exact_precision,none,64,15,2241,2400,160,198.1663170316283,0.4246460572427722,0.49439376421375925,0.06974770697098703
exact_precision,none,64,16,2401,2560,160,101.93638670009432,0.6308969372456688,0.6473226119469349,0.016425674701266102
exact_precision,none,64,17,2561,2720,160,211.73971405074872,0.526723308871199,0.5337635957119173,0.007040286840718335
exact_precision,none,64,18,2721,2880,160,162.26926202859386,0.5668591582309546,0.5906166622680596,0.02375750403710508
exact_precision,none,64,19,2881,3040,160,118.93050272263645,0.5123767492262672,0.5226705049734315,0.01029375574716429
exact_precision,none,64,20,3041,3200,160,170.01199302180657,0.5154527572501066,0.5341873343817888,0.01873457713168214
exact_precision,none,128,1,1,160,160,159.19415941203826,0.6966320224770131,0.6931061307354992,-0.0035258917415138535
exact_precision,none,128,2,161,320,160,161.61380714442092,0.7225345370081351,0.7030050900134253,-0.01952944699470982
exact_precision,none,128,3,321,480,160,158.52872060807425,0.5709375478000345,0.5884789424725487,0.017541394672514254
exact_precision,none,128,4,481,640,160,162.8403210033337,0.7868580579815297,0.7688724497106977,-0.017985608270832065
exact_precision,none,128,5,641,800,160,157.9975897296806,0.6320194347962346,0.6364838775181496,0.004464442721915041
exact_precision,none,128,6,801,960,160,159.58250156941563,0.646949884010354,0.6204792232578391,-0.02647066075251492
exact_precision,none,128,7,961,1120,160,148.36150785451377,0.6176067896251958,0.7448688724047792,0.1272620827795834
exact_precision,none,128,8,1121,1280,160,182.94207821925056,0.7040376113568648,0.5748183566315912,-0.12921925472527362
exact_precision,none,128,9,1281,1440,160,162.4090069742672,0.6579679695646796,0.6344476749421172,-0.023520294622562443
exact_precision,none,128,10,1441,1600,160,145.25757888224007,0.9073799637784695,1.1564701997901046,0.24909023601163505
exact_precision,none,128,11,1601,1760,160,164.91283914822475,0.6445017735364246,0.41973546953488455,-0.22476630400154002
exact_precision,none,128,12,1761,1920,160,164.83170998392507,0.6092583542024158,0.7504830496052692,0.14122469540285343
exact_precision,none,128,13,1921,2080,160,166.10637955724496,0.6712150159597101,0.5743781603556646,-0.09683685560404554
exact_precision,none,128,14,2081,2240,160,144.98093940740864,0.6328553435561574,0.785925825798629,0.15307048224247166
exact_precision,none,128,15,2241,2400,160,153.6866292737227,0.4246460572427722,0.2861016571290019,-0.13854440011377034
exact_precision,none,128,16,2401,2560,160,167.4627717053463,0.6308969372456688,0.7689784641592181,0.13808152691354936
exact_precision,none,128,17,2561,2720,160,146.57935045674185,0.526723308871199,0.40065206835307093,-0.12607124051812807
exact_precision,none,128,18,2721,2880,160,173.06866015081096,0.5668591582309546,0.5729797314125935,0.006120573181638944
exact_precision,none,128,19,2881,3040,160,155.82972496874027,0.5123767492262672,0.5133810112403095,0.0010042620140423564
exact_precision,none,128,20,3041,3200,160,163.81372395060043,0.5154527572501066,0.5298563713709095,0.014403614120802821
exact_precision,none,256,1,1,160,160,159.1347707830415,0.6966320224770131,0.7013542220693441,0.004722199592331
exact_precision,none,256,2,161,320,160,156.4872430134969,0.7225345370081351,0.741719491456283,0.01918495444814794
exact_precision,none,256,3,321,480,160,163.54759108680616,0.5709375478000345,0.5539723166765916,-0.016965231123442837
exact_precision,none,256,4,481,640,160,162.85535105652076,0.7868580579815297,0.770917280694562,-0.015940777286967744
exact_precision,none,256,5,641,800,160,157.14031509522374,0.6320194347962346,0.641963011188238,0.009943576392003384
exact_precision,none,256,6,801,960,160,160.51566723378824,0.646949884010354,0.6697219499064142,0.02277206589606018
exact_precision,none,256,7,961,1120,160,165.92212058909035,0.6176067896251958,0.5569083012580412,-0.060698488367154524
exact_precision,none,256,8,1121,1280,160,164.1402880673072,0.7040376113568648,0.7006698514373405,-0.0033677599195243157
exact_precision,none,256,9,1281,1440,160,162.3213246422788,0.6579679695646796,0.6345581813836966,-0.02340978818098305
exact_precision,none,256,10,1441,1600,160,160.75244516547787,0.9073799637784695,0.9441998564953235,0.03681989271685393
exact_precision,none,256,11,1601,1760,160,152.17293034970658,0.6445017735364246,0.6968745054191882,0.05237273188276359
exact_precision,none,256,12,1761,1920,160,169.13578352276318,0.6092583542024158,0.5207058865858115,-0.08855246761660429
exact_precision,none,256,13,1921,2080,160,158.02246386382808,0.6712150159597101,0.7054913128903254,0.03427629693061529
exact_precision,none,256,14,2081,2240,160,157.81862400394948,0.6328553435561574,0.6550370998362801,0.022181756280122755
exact_precision,none,256,15,2241,2400,160,164.87171476860112,0.4246460572427722,0.38943166030986304,-0.035214396932909175
exact_precision,none,256,16,2401,2560,160,153.98920572884163,0.6308969372456688,0.6541095903971482,0.023212653151479468
exact_precision,none,256,17,2561,2720,160,155.27654482232674,0.526723308871199,0.5616090243414362,0.03488571547023722
exact_precision,none,256,18,2721,2880,160,159.84826191616412,0.5668591582309546,0.5496067569334869,-0.017252401297467634
exact_precision,none,256,19,2881,3040,160,161.04852520407758,0.5123767492262672,0.5251542810476247,0.012777531821357546
exact_precision,none,256,20,3041,3200,160,154.99882908671088,0.5154527572501066,0.5192809906267634,0.00382823337665672
exact_precision,none,512,1,1,160,160,157.58325293504868,0.6966320224770131,0.7081366188189475,0.011504596341934459
exact_precision,none,512,2,161,320,160,158.9721063266448,0.7225345370081351,0.7270332317176365,0.004498694709501372
exact_precision,none,512,3,321,480,160,163.4416343919853,0.5709375478000345,0.5583401721320034,-0.012597375668031097
exact_precision,none,512,4,481,640,160,162.96522435085382,0.7868580579815297,0.7725175495711774,-0.014340508410352393
exact_precision,none,512,5,641,800,160,156.58515231748459,0.6320194347962346,0.6449859701029135,0.012966535306678906
exact_precision,none,512,6,801,960,160,160.3663279233857,0.646949884010354,0.6535121610847816,0.0065622770744275805
exact_precision,none,512,7,961,1120,160,161.2280208625143,0.6176067896251958,0.609441792661453,-0.008164996963742732
exact_precision,none,512,8,1121,1280,160,167.75667856252562,0.7040376113568648,0.6680692679150132,-0.035968343441851625
exact_precision,none,512,9,1281,1440,160,162.40267233724262,0.6579679695646796,0.6407033703628179,-0.01726459920186174
exact_precision,none,512,10,1441,1600,160,158.93023733148016,0.9073799637784695,0.8856629153782446,-0.021717048400224925
exact_precision,none,512,11,1601,1760,160,163.91349973855858,0.6445017735364246,0.667643313791267,0.023141540254842385
exact_precision,none,512,12,1761,1920,160,157.26053938324822,0.6092583542024158,0.6048490406641025,-0.004409313538313309
exact_precision,none,512,13,1921,2080,160,156.69382021462388,0.6712150159597101,0.7079238322201038,0.036708816260393684
exact_precision,none,512,14,2081,2240,160,161.7423849398656,0.6328553435561574,0.6115792511671544,-0.021276092389002965
exact_precision,none,512,15,2241,2400,160,162.08289741366843,0.4246460572427722,0.4278473565516205,0.003201299308848271
exact_precision,none,512,16,2401,2560,160,156.21416023726715,0.6308969372456688,0.6400426389670512,0.009145701721382404
exact_precision,none,512,17,2561,2720,160,154.13720454879194,0.526723308871199,0.5623490881524214,0.03562577928122235
exact_precision,none,512,18,2721,2880,160,161.77136903195515,0.5668591582309546,0.545011728710086,-0.0218474295208686
exact_precision,none,512,19,2881,3040,160,159.55295153471434,0.5123767492262672,0.5135371784432841,0.0011604292170168673
exact_precision,none,512,20,3041,3200,160,156.39986561814112,0.5154527572501066,0.5285357319201309,0.013082974670024283
subset_vecchia_precision,full,64,1,1,160,160,159.60860987136175,0.7376759064022205,0.6986609866960822,-0.03901491970613824
subset_vecchia_precision,full,64,2,161,320,160,147.93690094035463,0.6588011039642385,0.8542843199711475,0.195483216006909
subset_vecchia_precision,full,64,3,321,480,160,177.8605654338063,0.5927840228408423,0.42577590094616563,-0.16700812189467668
subset_vecchia_precision,full,64,4,481,640,160,166.35120223831353,0.8044059432137693,0.7912586716460531,-0.013147271567716223
subset_vecchia_precision,full,64,5,641,800,160,139.2605356987434,0.6583005413113341,0.670104075626582,0.011803534315247943
subset_vecchia_precision,full,64,6,801,960,160,168.2587753896795,0.589854565070523,0.5633703616433625,-0.026484203427160513
subset_vecchia_precision,full,64,7,961,1120,160,184.76983847565566,0.5354513747139051,0.5843392771173205,0.04888790240341534
subset_vecchia_precision,full,64,8,1121,1280,160,163.99149116469334,0.7764371234207367,0.7092675957664709,-0.06716952765426576
subset_vecchia_precision,full,64,9,1281,1440,160,173.33204251343932,0.6659857583747126,0.646846522560266,-0.019139235814446653
subset_vecchia_precision,full,64,10,1441,1600,160,101.00809340796127,0.879842470321919,1.6991376377910292,0.8192951674691102
subset_vecchia_precision,full,64,11,1601,1760,160,214.6023721107424,0.6452056826437044,0.32534044274142904,-0.31986523990227533
subset_vecchia_precision,full,64,12,1761,1920,160,99.49474903959708,0.6045035464061854,1.3531647260040538,0.7486611795978684
subset_vecchia_precision,full,64,13,1921,2080,160,202.33216618056554,0.716438584010433,0.3178345201180464,-0.3986040638923866
subset_vecchia_precision,full,64,14,2081,2240,160,153.09165999465313,0.5898658237573912,0.7954659962825847,0.20560017252519358
subset_vecchia_precision,full,64,15,2241,2400,160,167.64688676541118,0.5059973243482758,0.33609951368595176,-0.16989781066232407
subset_vecchia_precision,full,64,16,2401,2560,160,114.90857240366222,0.6504947184703596,0.6914409364676948,0.04094621799733522
subset_vecchia_precision,full,64,17,2561,2720,160,224.33192669931623,0.5051999572075004,0.5434762126437063,0.03827625543620583
subset_vecchia_precision,full,64,18,2721,2880,160,97.50660834088922,0.5338611913781633,0.5943346863900614,0.060473495011898026
subset_vecchia_precision,full,64,19,2881,3040,160,198.76171842422218,0.5382393616767971,0.5778796078929868,0.03964024621618967
subset_vecchia_precision,full,64,20,3041,3200,160,144.94528490693347,0.49283922997928753,0.4601314436048344,-0.03270778637445315
subset_vecchia_precision,full,128,1,1,160,160,156.90055399192607,0.7376759064022205,0.7161225844396868,-0.021553321962533678
subset_vecchia_precision,full,128,2,161,320,160,163.93942770159953,0.6588011039642385,0.6659763238295874,0.007175219865348859
subset_vecchia_precision,full,128,3,321,480,160,160.32607041199316,0.5927840228408423,0.5929137410971629,0.00012971825632057676
subset_vecchia_precision,full,128,4,481,640,160,165.84360706066985,0.8044059432137693,0.7829937641867574,-0.02141217902701198
subset_vecchia_precision,full,128,5,641,800,160,160.76158059592694,0.6583005413113341,0.664770348263567,0.0064698069522328705
subset_vecchia_precision,full,128,6,801,960,160,145.13291144803384,0.589854565070523,0.6987389936261261,0.1088844285556031
subset_vecchia_precision,full,128,7,961,1120,160,155.0221850327921,0.5354513747139051,0.549423783988452,0.013972409274546904
subset_vecchia_precision,full,128,8,1121,1280,160,188.92699891259394,0.7764371234207367,0.6096282197797188,-0.16680890364101786
subset_vecchia_precision,full,128,9,1281,1440,160,170.71230266022303,0.6659857583747126,0.6741344084831334,0.008148650108420807
subset_vecchia_precision,full,128,10,1441,1600,160,151.7981402340347,0.879842470321919,0.8610252535358474,-0.018817216786071622
subset_vecchia_precision,full,128,11,1601,1760,160,164.75608895339087,0.6452056826437044,0.6613831824351694,0.01617749979146499
subset_vecchia_precision,full,128,12,1761,1920,160,152.8417043993627,0.6045035464061854,0.6043758139672631,-0.00012773243892227892
subset_vecchia_precision,full,128,13,1921,2080,160,149.76674067435079,0.716438584010433,0.7095044429008318,-0.006934141109601222
subset_vecchia_precision,full,128,14,2081,2240,160,149.7130864209962,0.5898658237573912,0.6394501653031605,0.049584341545769295
subset_vecchia_precision,full,128,15,2241,2400,160,166.08053193894693,0.5059973243482758,0.48727966651227655,-0.01871765783599927
subset_vecchia_precision,full,128,16,2401,2560,160,181.0771132159689,0.6504947184703596,0.6440355559341586,-0.006459162536200935
subset_vecchia_precision,full,128,17,2561,2720,160,145.0617218902339,0.5051999572075004,0.5873268755994696,0.08212691839196917
subset_vecchia_precision,full,128,18,2721,2880,160,157.93830231836318,0.5338611913781633,0.4892097058371476,-0.04465148554101572
subset_vecchia_precision,full,128,19,2881,3040,160,145.03701620749098,0.5382393616767971,0.5527997506287141,0.014560388951917025
subset_vecchia_precision,full,128,20,3041,3200,160,168.36391593110193,0.49283922997928753,0.5034341538910255,0.010594923911737997
subset_vecchia_precision,full,256,1,1,160,160,156.77312620939418,0.7376759064022205,0.7650958779518922,0.027419971549671684
subset_vecchia_precision,full,256,2,161,320,160,162.18907955092183,0.6588011039642385,0.6259240402096069,-0.03287706375463162
subset_vecchia_precision,full,256,3,321,480,160,159.6508146687391,0.5927840228408423,0.5946306987411857,0.0018466759003433753
subset_vecchia_precision,full,256,4,481,640,160,163.63033015151626,0.8044059432137693,0.790643591410059,-0.013762351803710327
subset_vecchia_precision,full,256,5,641,800,160,159.0179653507264,0.6583005413113341,0.6699867895502584,0.01168624823892428
subset_vecchia_precision,full,256,6,801,960,160,158.25936014152842,0.589854565070523,0.5708418532022118,-0.019012711868311216
subset_vecchia_precision,full,256,7,961,1120,160,155.24590051928715,0.5354513747139051,0.6020021942325913,0.06655081951868613
subset_vecchia_precision,full,256,8,1121,1280,160,169.56509822045655,0.7764371234207367,0.6762161725043099,-0.1002209509164268
subset_vecchia_precision,full,256,9,1281,1440,160,165.21993829052553,0.6659857583747126,0.655161029524905,-0.010824728849807674
subset_vecchia_precision,full,256,10,1441,1600,160,152.80893528803085,0.879842470321919,1.010737799581443,0.13089532925952407
subset_vecchia_precision,full,256,11,1601,1760,160,165.15727860408333,0.6452056826437044,0.5305719816976444,-0.11463370094605996
subset_vecchia_precision,full,256,12,1761,1920,160,173.43585246969906,0.6045035464061854,0.6208338382260674,0.016330291819881992
subset_vecchia_precision,full,256,13,1921,2080,160,148.39788129566637,0.716438584010433,0.7041916722726288,-0.012246911737804234
subset_vecchia_precision,full,256,14,2081,2240,160,159.75373982106248,0.5898658237573912,0.6676318194261002,0.07776599566870901
subset_vecchia_precision,full,256,15,2241,2400,160,153.00962991983852,0.5059973243482758,0.4466238775435232,-0.05937344680475265
subset_vecchia_precision,full,256,16,2401,2560,160,172.47253093101244,0.6504947184703596,0.6713222393479384,0.020827520877578887
subset_vecchia_precision,full,256,17,2561,2720,160,143.02880612905665,0.5051999572075004,0.5018621493703181,-0.003337807837182294
subset_vecchia_precision,full,256,18,2721,2880,160,160.6148119874838,0.5338611913781633,0.5346590283764971,0.0007978369983338007
subset_vecchia_precision,full,256,19,2881,3040,160,159.14664679226644,0.5382393616767971,0.5794274130974736,0.0411880514206765
subset_vecchia_precision,full,256,20,3041,3200,160,162.62227365870467,0.49283922997928753,0.4626045763316738,-0.03023465364761374
subset_vecchia_precision,full,512,1,1,160,160,157.78731511739605,0.7376759064022205,0.7509398550317579,0.013263948629537392
subset_vecchia_precision,full,512,2,161,320,160,157.8880865785583,0.6588011039642385,0.6428632023245393,-0.015937901639699215
subset_vecchia_precision,full,512,3,321,480,160,164.7925387111373,0.5927840228408423,0.5963979989688364,0.0036139761279940785
subset_vecchia_precision,full,512,4,481,640,160,160.2662341776637,0.8044059432137693,0.8091072640374479,0.004701320823678579
subset_vecchia_precision,full,512,5,641,800,160,157.3522870447747,0.6583005413113341,0.6636285418465794,0.005328000535245292
subset_vecchia_precision,full,512,6,801,960,160,163.28254623251735,0.589854565070523,0.5757189262968715,-0.014135638773651538
subset_vecchia_precision,full,512,7,961,1120,160,161.1005035878428,0.5354513747139051,0.5349206940198755,-0.0005306806940296172
subset_vecchia_precision,full,512,8,1121,1280,160,168.46570856858466,0.7764371234207367,0.7354845541750049,-0.04095256924573176
subset_vecchia_precision,full,512,9,1281,1440,160,161.3417359306784,0.6659857583747126,0.6773376079544945,0.011351849579781859
subset_vecchia_precision,full,512,10,1441,1600,160,163.2970708844473,0.879842470321919,0.8584364127761606,-0.021406057545758417
subset_vecchia_precision,full,512,11,1601,1760,160,151.1788548274235,0.6452056826437044,0.6926101959143129,0.04740451327060857
subset_vecchia_precision,full,512,12,1761,1920,160,168.5989943676998,0.6045035464061854,0.5643015711069874,-0.040201975299198
subset_vecchia_precision,full,512,13,1921,2080,160,155.1840018156554,0.716438584010433,0.720311344688232,0.0038727606777989587
subset_vecchia_precision,full,512,14,2081,2240,160,155.44433664063308,0.5898658237573912,0.6039997870924623,0.01413396333507111
subset_vecchia_precision,full,512,15,2241,2400,160,160.8462336051398,0.5059973243482758,0.5305799334024534,0.02458260905417753
subset_vecchia_precision,full,512,16,2401,2560,160,155.14904660474076,0.6504947184703596,0.6815529911485315,0.03105827267817196
subset_vecchia_precision,full,512,17,2561,2720,160,157.1306064201226,0.5051999572075004,0.49134677024613055,-0.01385318696136989
subset_vecchia_precision,full,512,18,2721,2880,160,159.60548784622597,0.5338611913781633,0.5175834210549067,-0.016277770323256613
subset_vecchia_precision,full,512,19,2881,3040,160,162.1201947186355,0.5382393616767971,0.5433033980363507,0.005064036359553659
subset_vecchia_precision,full,512,20,3041,3200,160,159.16821632012216,0.49283922997928753,0.49468028725507507,0.0018410572757875387
subset_vecchia_precision,none,64,1,1,160,160,159.60860987138295,0.7376759064022205,0.6986609866959937,-0.039014919706226725
subset_vecchia_precision,none,64,2,161,320,160,147.93690094036333,0.6588011039642385,0.854284319971109,0.19548321600687046
subset_vecchia_precision,none,64,3,321,480,160,177.8605654338386,0.5927840228408423,0.4257759009460859,-0.1670081218947564
subset_vecchia_precision,none,64,4,481,640,160,166.35120223833775,0.8044059432137693,0.7912586716459331,-0.013147271567836238
subset_vecchia_precision,none,64,5,641,800,160,139.26053569875262,0.6583005413113341,0.6701040756265455,0.011803534315211417
