year,month,day_num,direction,lag,mean_over_7_pairs,mean_pair_count,pair_1_2,n_pairs_1_2,pair_2_3,n_pairs_2_3,pair_3_4,n_pairs_3_4,pair_4_5,n_pairs_4_5,pair_5_6,n_pairs_5_6,pair_6_7,n_pairs_6_7,pair_7_8,n_pairs_7_8
2023,7,1,lon,1.5030,11.5597,15043.7143,8.3776,14941,10.3576,15038,12.2655,15141,13.0626,15191,12.5580,15165,12.5676,14964,11.7287,14866.0000
2023,7,1,lon,1.6920,11.8372,14703.7143,8.8742,14603,10.7727,14696,12.1222,14799,13.3066,14849,13.0599,14824,12.6330,14628,12.0919,14527.0000
2023,7,1,lon,1.8810,12.0286,14366.8571,9.0047,14267,10.9843,14355,12.4697,14460,13.5215,14507,13.3413,14482,12.7211,14300,12.1574,14197.0000
2023,7,2,lat,-2.1560,14.4475,9932.7143,12.6153,9824,13.3344,9816,13.5337,9841,15.2291,9862,16.1723,9986,15.6422,10074,14.6055,10126.0000
2023,7,2,lat,-1.9360,13.9084,10693.5714,11.8023,10568,12.7159,10559,13.2600,10613,15.0659,10642,16.1684,10759,14.5499,10827,13.7963,10887.0000
2023,7,2,lat,-1.7160,13.3849,11469.0000,11.0140,11332,12.1392,11330,13.3589,11389,14.9001,11432,15.6906,11536,13.4204,11608,13.1713,11656.0000
2023,7,2,lat,-1.4960,13.1311,12246.8571,10.7800,12105,11.9294,12111,13.5063,12158,14.7702,12215,14.7527,12324,13.2708,12390,12.9083,12425.0000
2023,7,2,lat,-1.2760,13.2137,13013.0000,10.6430,12886,12.0280,12886,13.6365,12939,14.6400,12988,14.5127,13085,13.7095,13150,13.3262,13157.0000
2023,7,2,lat,-1.0560,13.0721,13758.1429,10.1380,13668,12.0178,13652,13.0472,13698,14.2000,13743,14.6987,13806,14.0307,13865,13.3719,13875.0000
2023,7,2,lat,-0.8360,12.5532,14520.4286,9.7826,14452,11.0924,14417,12.9453,14458,13.7597,14509,14.2027,14529,13.7528,14619,12.3366,14659.0000
2023,7,2,lat,-0.6160,12.2263,15279.0000,9.3360,15239,10.6719,15196,12.9487,15226,13.8098,15254,13.9006,15259,13.2000,15362,11.7175,15417.0000
2023,7,2,lat,-0.3960,11.5237,16065.1429,8.8844,16037,10.1304,15997,12.1716,16017,13.1993,16044,13.0708,16042,12.2290,16122,10.9801,16197.0000
2023,7,2,lat,-0.1760,10.0575,16869.2857,8.3603,16855,9.5521,16803,10.9159,16825,11.1569,16835,11.2319,16839,9.8356,16928,9.3501,17000.0000
2023,7,2,lat,-0.1320,9.5597,17028.7143,8.3627,17013,9.1281,16960,10.4503,16984,10.5309,16993,10.6687,17001,9.3596,17091,8.4179,17159.0000
2023,7,2,lat,-0.0440,8.3197,17349.4286,7.3785,17337,7.8028,17280,8.6520,17299,8.9810,17318,9.1880,17318,8.2855,17411,7.9503,17483.0000
2023,7,2,lat,0.0000,7.6190,17506.2857,6.7571,17495,7.0090,17435,7.5757,17451,8.0635,17474,8.7574,17472,7.6000,17577,7.5700,17640.0000
2023,7,2,lat,0.0440,8.0040,17350.8571,7.2365,17345,7.8139,17281,8.5085,17293,8.6930,17319,9.1387,17311,7.5402,17425,7.0973,17482.0000
2023,7,2,lat,0.1320,8.7527,17034.1429,7.5520,17028,8.7460,16977,10.0071,16978,10.0413,17001,9.7357,16985,7.8853,17110,7.3018,17160.0000
2023,7,2,lat,0.1760,8.9889,16873.2857,7.6376,16878,8.8334,16822,10.1962,16820,10.2935,16838,9.9228,16815,8.1304,16944,7.9088,16996.0000
2023,7,2,lat,0.3960,10.6328,16071.2857,8.5391,16085,9.7280,16027,11.4796,16029,12.1005,16035,11.8981,16002,10.4436,16132,10.2406,16189.0000
2023,7,2,lat,0.6160,11.8305,15286.5714,9.2798,15311,10.6090,15238,12.4501,15221,13.2474,15254,13.5138,15226,12.1264,15351,11.5867,15405.0000
2023,7,2,lat,0.8360,12.6613,14518.1429,9.9890,14542,10.9739,14474,13.1766,14458,14.0642,14483,14.0763,14474,13.5967,14579,12.7527,14617.0000
2023,7,2,lat,1.0560,13.0285,13751.1429,10.4406,13779,11.3748,13721,13.4569,13693,14.1999,13726,14.6923,13723,14.1590,13794,12.8756,13822.0000
2023,7,2,lat,1.2760,13.2221,12998.8571,10.7812,13014,11.7013,12950,13.6340,12939,14.5076,12995,15.1684,12975,14.2554,13034,12.5069,13085.0000
2023,7,2,lat,1.4960,13.1442,12227.2857,10.9648,12223,11.5214,12167,13.7683,12174,14.5516,12238,15.0143,12214,14.0197,12263,12.1690,12312.0000
2023,7,2,lat,1.7160,13.1459,11451.5714,11.4352,11436,11.3051,11380,13.6353,11391,14.5332,11473,14.9038,11445,14.0033,11494,12.2053,11542.0000
2023,7,2,lat,1.9360,13.3775,10675.4286,11.4099,10657,11.8832,10602,13.6791,10604,14.5353,10687,15.0111,10672,14.6760,10730,12.4477,10776.0000
2023,7,2,lat,2.1560,13.9580,9906.4286,12.5016,9917,12.5506,9840,13.8610,9822,14.2836,9889,15.6792,9907,15.5534,9971,13.2766,9999.0000
2023,7,2,lon,-1.8810,13.6805,14199.2857,12.6397,14182,13.6575,14170,14.0957,14171,14.5922,14163,14.4747,14135,13.7630,14243,12.5405,14331.0000
2023,7,2,lon,-1.6920,13.2208,14540.2857,12.2584,14524,12.7808,14512,13.5669,14513,14.2901,14504,13.9166,14475,13.3191,14582,12.4136,14672.0000
2023,7,2,lon,-1.5030,12.7781,14880.7143,11.8483,14866,12.3644,14856,13.3148,14854,13.7060,14844,13.3470,14809,12.9194,14921,11.9471,15015.0000
2023,7,2,lon,-1.3140,12.3146,15221.4286,11.3653,15214,11.8291,15192,12.8774,15196,13.3727,15187,12.8728,15149,12.4896,15264,11.3955,15348.0000
2023,7,2,lon,-1.1250,11.9157,15554.0000,10.8223,15554,11.3451,15536,12.2588,15530,13.0397,15514,12.6703,15468,12.0510,15590,11.2225,15686.0000
2023,7,2,lon,-0.9360,11.5078,15882.4286,10.4565,15886,10.8853,15876,11.7147,15862,12.2981,15822,12.3364,15798,11.9634,15911,10.9001,16022.0000
2023,7,2,lon,-0.7470,11.0988,16212.0000,9.9150,16230,10.7623,16227,11.3188,16181,11.8958,16128,11.7836,16136,11.5043,16239,10.5121,16343.0000
2023,7,2,lon,-0.5580,10.4676,16537.2857,9.1157,16559,10.2700,16564,11.0329,16497,11.3816,16438,11.2918,16469,10.4384,16569,9.7433,16665.0000
2023,7,2,lon,-0.3690,9.4655,16872.4286,8.4361,16912,9.4678,16883,10.0910,16818,10.3173,16772,10.1364,16821,9.1043,16923,8.7059,16978.0000
2023,7,2,lon,-0.1800,8.0050,17220.2857,7.3093,17246,8.1077,17214,8.3227,17163,8.6086,17158,8.8814,17156,7.4300,17276,7.3754,17329.0000
2023,7,2,lon,-0.1260,7.7156,17325.0000,7.1231,17333,7.6650,17301,7.9905,17270,8.2296,17274,8.6298,17272,7.2451,17390,7.1261,17435.0000
2023,7,2,lon,-0.0630,7.6238,17416.4286,6.8105,17415,7.2757,17371,7.8203,17370,8.2158,17375,8.6228,17368,7.3916,17483,7.2297,17533.0000
2023,7,2,lon,0.0000,7.6190,17506.2857,6.7571,17495,7.0090,17435,7.5757,17451,8.0635,17474,8.7574,17472,7.6000,17577,7.5700,17640.0000
2023,7,2,lon,0.0630,8.4025,17391.0000,7.1779,17370,8.1747,17311,8.7947,17333,9.0037,17355,9.4417,17363,8.1998,17479,8.0252,17526.0000
2023,7,2,lon,0.1260,9.1096,17271.8571,7.7536,17244,8.9397,17198,9.7044,17219,9.8084,17227,10.0938,17237,8.9698,17360,8.4972,17418.0000
2023,7,2,lon,0.1800,9.5515,17162.1429,7.9837,17133,9.2601,17091,10.3150,17106,10.3681,17107,10.5279,17134,9.6057,17255,8.7998,17309.0000
2023,7,2,lon,0.3690,10.6609,16842.8571,8.8968,16794,10.0690,16771,11.4552,16750,11.7349,16786,11.8740,16825,10.9228,16953,9.6739,17021.0000
2023,7,2,lon,0.5580,11.1971,16537.2857,8.9166,16456,10.7259,16458,11.9782,16471,12.6474,16492,12.3595,16540,11.5948,16640,10.1575,16704.0000
2023,7,2,lon,0.7470,11.6202,16232.4286,8.9846,16117,11.2845,16116,12.7864,16186,13.2349,16217,13.2821,16261,11.8874,16344,9.8816,16386.0000
2023,7,2,lon,0.9360,12.0510,15910.0000,9.4681,15779,11.5678,15779,13.1569,15835,13.9103,15918,13.8378,15971,12.2885,16044,10.1274,16044.0000
2023,7,2,lon,1.1250,12.3361,15585.1429,9.4702,15442,11.8340,15443,13.5855,15511,14.3905,15595,14.0822,15676,12.5030,15718,10.4879,15711.0000
2023,7,2,lon,1.3140,12.6732,15254.8571,9.9404,15100,12.1464,15101,14.0066,15178,14.5872,15260,14.3825,15359,12.7763,15401,10.8727,15385.0000
2023,7,2,lon,1.5030,13.0424,14916.8571,10.5145,14761,12.7498,14759,14.4950,14838,14.9438,14924,14.3473,15020,13.0120,15068,11.2345,15048.0000
2023,7,2,lon,1.6920,13.3425,14578.2857,11.0674,14421,13.5058,14418,14.9959,14498,15.1327,14585,14.2702,14684,13.0262,14735,11.3990,14707.0000
2023,7,2,lon,1.8810,13.6329,14238.0000,11.4194,14081,13.8649,14076,15.3800,14155,15.1762,14242,14.6784,14342,13.4430,14400,11.4684,14370.0000
2023,7,3,lat,-2.1560,11.0768,10075.7143,8.9465,10000,9.7333,10068,10.7849,10227,11.3422,10202,14.2650,10104,12.0454,9985,10.4202,9944.0000
2023,7,3,lat,-1.9360,11.0674,10851.0000,8.7805,10771,9.7602,10858,10.7005,11020,11.7407,10992,14.2252,10870,12.0220,10751,10.2425,10695.0000
2023,7,3,lat,-1.7160,11.1743,11622.8571,8.5072,11535,9.5853,11641,10.6108,11802,13.3142,11780,14.0348,11644,11.6282,11531,10.5397,11427.0000
2023,7,3,lat,-1.4960,10.9809,12407.1429,8.5034,12322,9.5637,12418,10.4803,12586,12.7963,12568,13.5734,12438,11.4010,12320,10.5481,12198.0000
2023,7,3,lat,-1.2760,10.7578,13191.1429,8.3255,13098,9.2545,13206,10.1278,13381,12.0977,13361,12.9718,13222,11.7375,13100,10.7896,12970.0000
2023,7,3,lat,-1.0560,10.6611,13960.7143,8.0188,13869,9.0357,14000,9.9777,14175,11.5390,14153,12.9029,13977,12.1225,13829,11.0314,13722.0000
2023,7,3,lat,-0.8360,10.4618,14734.2857,7.8377,14635,8.8401,14788,9.6529,14970,11.4595,14946,12.7694,14746,11.9743,14555,10.6986,14500.0000
2023,7,3,lat,-0.6160,10.1686,15509.4286,7.5090,15404,8.6381,15566,9.4480,15745,11.6343,15718,12.6651,15529,11.5160,15322,9.7696,15282.0000
2023,7,3,lat,-0.3960,9.3459,16281.7143,6.8263,16177,8.0077,16360,9.2221,16527,11.4757,16475,11.8797,16306,9.9380,16090,8.0714,16037.0000
2023,7,3,lat,-0.1760,7.8288,17073.8571,6.2466,16975,6.9358,17152,8.1062,17308,9.7217,17265,9.7952,17086,7.7361,16894,6.2602,16837.0000
2023,7,3,lat,-0.1320,7.5476,17234.0000,6.1623,17127,6.8099,17307,7.8228,17468,9.2708,17424,9.3426,17246,7.4219,17067,6.0028,16999.0000
2023,7,3,lat,-0.0440,6.9058,17556.4286,5.7287,17431,6.2762,17619,6.8873,17782,8.3927,17750,8.3619,17576,6.8934,17409,5.8005,17328.0000
2023,7,3,lat,0.0000,6.5853,17716.5714,5.3890,17593,5.8525,17776,6.2972,17937,8.0377,17912,7.9882,17737,6.8579,17570,5.6747,17491.0000
2023,7,3,lat,0.0440,6.9364,17564.5714,5.7363,17442,6.2196,17624,6.6863,17784,8.6025,17753,8.2054,17587,7.1139,17418,5.9908,17344.0000
2023,7,3,lat,0.1320,7.6835,17248.8571,5.9837,17125,7.0430,17318,7.4978,17478,9.6048,17432,9.2694,17263,7.8814,17094,6.5047,17032.0000
2023,7,3,lat,0.1760,8.0499,17091.1429,6.1920,16970,7.2676,17168,7.8408,17322,9.9997,17273,9.8582,17103,8.2957,16927,6.8952,16875.0000
2023,7,3,lat,0.3960,9.6610,16298.0000,7.1520,16179,8.2806,16419,9.2172,16528,11.7738,16489,11.8831,16304,10.5381,16114,8.7820,16053.0000
2023,7,3,lat,0.6160,10.4225,15515.0000,7.7735,15395,8.7748,15647,9.4876,15735,12.1867,15705,12.7517,15534,11.6977,15333,10.2851,15256.0000
2023,7,3,lat,0.8360,10.7919,14734.5714,8.1271,14627,9.0081,14870,9.6582,14944,12.1853,14922,12.9590,14764,12.3332,14543,11.2722,14472.0000
2023,7,3,lat,1.0560,10.9065,13959.7143,8.5285,13857,9.4542,14088,9.6169,14153,12.1355,14133,13.4195,13976,12.1883,13770,11.0027,13741.0000
2023,7,3,lat,1.2760,10.9274,13185.5714,8.5813,13071,9.4389,13297,9.9474,13358,12.7554,13340,13.6176,13200,11.9238,13028,10.2277,13005.0000
2023,7,3,lat,1.4960,10.9736,12402.2857,8.7775,12278,9.6527,12513,9.9768,12568,13.3133,12549,13.8379,12414,11.5550,12251,9.7019,12243.0000
2023,7,3,lat,1.7160,11.1949,11623.2857,8.7938,11510,9.7853,11740,10.2093,11779,13.4620,11762,14.1364,11627,12.0422,11478,9.9349,11467.0000
2023,7,3,lat,1.9360,11.1714,10854.5714,9.0117,10758,9.8217,10984,10.0307,10994,13.3962,10981,12.8873,10845,12.7194,10709,10.3332,10711.0000
2023,7,3,lat,2.1560,11.3466,10086.8571,9.1687,10003,10.1007,10216,10.0980,10217,13.6250,10195,12.9500,10068,12.8978,9954,10.5858,9955.0000
2023,7,3,lon,-1.8810,11.0907,14385.7143,9.3605,14347,10.1438,14513,10.5408,14596,12.9862,14539,13.2999,14363,11.3296,14181,9.9744,14161.0000
2023,7,3,lon,-1.6920,10.8286,14716.8571,8.9392,14660,9.9127,14853,10.1328,14938,12.4956,14881,13.1212,14704,11.1803,14500,10.0183,14482.0000
2023,7,3,lon,-1.5030,10.6518,15049.8571,8.7356,14981,9.5393,15169,9.9499,15273,12.2730,15222,12.8126,15045,11.1713,14842,10.0811,14817.0000
2023,7,3,lon,-1.3140,10.4576,15373.4286,8.3436,15281,9.1988,15488,9.8370,15589,12.1160,15553,12.7903,15379,10.9917,15180,9.9258,15144.0000
2023,7,3,lon,-1.1250,10.2387,15696.1429,7.8627,15572,8.8751,15788,9.6364,15923,12.1012,15890,12.7613,15704,10.8949,15507,9.5390,15489.0000
2023,7,3,lon,-0.9360,9.8191,16019.5714,7.6618,15887,8.5677,16087,9.2516,16253,11.6725,16224,12.3348,16029,10.4043,15834,8.8409,15823.0000
2023,7,3,lon,-0.7470,9.4466,16351.2857,7.2649,16189,8.1803,16426,9.2052,16583,11.4483,16555,11.8041,16375,10.0766,16181,8.1469,16150.0000
2023,7,3,lon,-0.5580,8.8298,16691.4286,6.9078,16534,7.6838,16772,8.8088,16921,10.7910,16881,11.0498,16724,9.1890,16524,7.3785,16484.0000
2023,7,3,lon,-0.3690,8.0484,17039.2857,6.2481,16891,7.2043,17113,8.1043,17265,10.0664,17221,9.8735,17058,8.3521,16877,6.4899,16850.0000
2023,7,3,lon,-0.1800,6.9689,17397.7143,5.5749,17290,6.4570,17449,6.9904,17611,8.4669,17573,8.5611,17406,7.0931,17238,5.6385,17217.0000
2023,7,3,lon,-0.1260,6.7223,17511.5714,5.4441,17406,6.2938,17562,6.7075,17723,8.2282,17686,8.1989,17519,6.7120,17356,5.4717,17329.0000
2023,7,3,lon,-0.0630,6.6444,17614.7143,5.6006,17503,6.1626,17670,6.6111,17830,8.1058,17798,7.9717,17628,6.5882,17463,5.4705,17411.0000
2023,7,3,lon,0.0000,6.5853,17716.5714,5.3890,17593,5.8525,17776,6.2972,17937,8.0377,17912,7.9882,17737,6.8579,17570,5.6747,17491.0000
2023,7,3,lon,0.0630,7.1705,17607.4286,5.7606,17470,6.5133,17677,7.0777,17830,8.8141,17804,8.7432,17635,7.1711,17467,6.1132,17369.0000
2023,7,3,lon,0.1260,7.5952,17491.1429,5.9121,17344,6.8583,17570,7.6495,17715,9.3813,17687,9.2754,17519,7.6255,17356,6.4643,17247.0000
2023,7,3,lon,0.1800,7.9399,17376.0000,6.1774,17228,7.1605,17463,7.9767,17602,9.9039,17573,9.6786,17408,7.9308,17237,6.7513,17121.0000
2023,7,3,lon,0.3690,8.9451,17038.5714,6.6011,16877,7.9083,17124,8.8052,17260,11.1104,17229,11.1727,17079,9.2124,16905,7.8055,16796.0000
2023,7,3,lon,0.5580,9.6108,16703.4286,7.0388,16536,8.3828,16774,9.4744,16919,11.8296,16889,12.0519,16742,10.2190,16591,8.2793,16473.0000
2023,7,3,lon,0.7470,10.2601,16373.5714,7.6791,16209,9.0556,16442,10.1139,16584,12.4162,16551,12.7885,16417,10.8992,16261,8.8680,16151.0000
2023,7,3,lon,0.9360,10.6918,16041.5714,7.9172,15891,9.3083,16112,10.6790,16246,13.0086,16212,13.1921,16088,11.4332,15931,9.3043,15811.0000
2023,7,3,lon,1.1250,11.0393,15718.8571,8.2163,15612,9.6007,15791,11.0449,15909,13.1699,15872,13.6275,15762,11.7497,15615,9.8664,15471.0000
2023,7,3,lon,1.3140,11.1428,15391.0000,8.4286,15317,9.8774,15460,11.4018,15570,12.3995,15539,13.8440,15430,11.9453,15284,10.1028,15137.0000
2023,7,3,lon,1.5030,11.5631,15060.5714,8.7226,15002,10.0447,15146,11.7960,15239,13.7349,15200,14.0941,15088,12.1986,14945,10.3506,14804.0000
2023,7,3,lon,1.6920,11.8603,14729.0000,9.0905,14694,10.4206,14811,12.3176,14898,14.2658,14859,14.1187,14752,12.4636,14612,10.3456,14477.0000
2023,7,3,lon,1.8810,12.0834,14398.1429,9.4731,14358,10.7998,14469,12.7723,14556,14.6666,14518,14.1237,14421,12.5269,14300,10.2211,14165.0000
2023,7,4,lat,-2.1560,12.4916,9300.0000,9.8331,8370,11.4888,8795,14.4449,9298,14.4087,9531,14.1080,9621,12.2361,9700,10.9217,9785.0000
2023,7,4,lat,-1.9360,12.5052,10025.4286,9.9335,9050,11.7270,9496,14.2282,10046,14.6738,10273,14.1282,10375,11.9617,10424,10.8842,10514.0000
2023,7,4,lat,-1.7160,12.4052,10769.5714,9.8829,9734,11.7653,10261,13.5560,10801,14.1890,11048,13.8648,11142,12.2255,11168,11.3529,11233.0000
2023,7,4,lat,-1.4960,11.9405,11496.7143,9.8947,10405,11.4626,10972,12.6062,11538,13.2761,11827,13.2019,11931,12.1126,11898,11.0292,11906.0000
2023,7,4,lat,-1.2760,11.5605,12208.4286,9.3898,11093,10.9912,11620,12.1976,12263,12.7865,12607,12.6915,12663,12.1995,12616,10.6675,12597.0000
2023,7,4,lat,-1.0560,11.3157,12935.4286,8.9336,11782,10.9635,12343,12.0473,12996,12.3357,13351,12.3472,13372,12.1509,13331,10.4316,13373.0000
2023,7,4,lat,-0.8360,10.8144,13647.2857,8.2037,12545,10.2674,13030,11.6495,13650,12.1460,14052,11.5343,14050,11.5682,14057,10.3318,14147.0000
2023,7,4,lat,-0.6160,10.3090,14396.7143,7.9667,13273,9.7931,13701,11.2828,14405,11.3650,14822,11.2412,14807,10.7733,14836,9.7409,14933.0000
2023,7,4,lat,-0.3960,9.5058,15173.4286,7.4269,14058,9.0263,14430,10.2012,15151,10.2345,15612,10.5546,15621,10.0899,15616,9.0074,15726.0000
2023,7,4,lat,-0.1760,8.5856,15969.1429,6.7787,14900,8.0635,15231,9.0487,15875,9.2434,16365,9.2490,16393,9.2264,16456,8.4897,16564.0000
