status,error,year,month,day_idx,day,model_variant,model_family,model_label,smooth,gc_alpha,gc_beta,nugget_mode,fixed_nugget,n_rows_per_time,n_valid_o3,n_total_rows,valid_rate,monthly_mean,first_key,last_key,spec_name,block_shape,lag_pattern,reference_advec_lon_abs,vecchia_loss_per_obs,steps_raw,precompute_s,fit_s,total_fit_s,est_sigmasq,est_range_lat,est_range_lon,est_range_time,est_advec_lat,est_advec_lon,est_nugget,n_clusters,block_shape_lat,block_shape_lon,max_points_per_cluster,n_target_blocks,n_target_points,n_batches,target_chunk_size,strategy,temporal_basis,force_target_center,lag0_block_count,lag1_block_count,lag2_block_count,lag1_max_blocks,lag2_max_blocks,lag1_lon_offset,lag2_lon_offset,lag1_lon_interval_lo,lag1_lon_interval_hi,lag2_lon_interval_lo,lag2_lon_interval_hi,corridor_anchor_mode,grid_lon_step,corridor_block_lon_width,block_row_offset,block_col_offset,worker_stage,n_conditional_blocks,n_conditional_scores,n_scores_before_filter,residual_df,mean_leverage,max_leverage,conditional_loss_total,conditional_loss_per_score,mean_y2,sum_y2,n_curve_points,max_abs_bridge_scaled,min_conditional_eigenvalue,max_conditional_eigenvalue,local_rank01_mean_y2,local_rank01_n,local_rank02_mean_y2,local_rank02_n,local_rank03_mean_y2,local_rank03_n,local_rank04_mean_y2,local_rank04_n,local_rank05_mean_y2,local_rank05_n,local_rank06_mean_y2,local_rank06_n,local_rank07_mean_y2,local_rank07_n,local_rank08_mean_y2,local_rank08_n,local_rank09_mean_y2,local_rank09_n,local_rank10_mean_y2,local_rank10_n,local_rank11_mean_y2,local_rank11_n,local_rank12_mean_y2,local_rank12_n,local_rank13_mean_y2,local_rank13_n,local_rank14_mean_y2,local_rank14_n,local_rank15_mean_y2,local_rank15_n,local_rank16_mean_y2,local_rank16_n,diag_s
ok,,2023,7,0,2023-07-01,matern_s05_n0_under,matern,Matern s=0.5 nugget0 under,0.500000,,,fixed_0,0.000000,2944,23093,23552,0.980511,260.506534,y23m07day01_hm00:53,y23m07day01_hm07:48,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,1.135969,1,0.178896,31.946996,32.125892,8.637444,0.102168,0.150515,1.140274,0.079410,-0.186815,0.000000,192,4,4,16,1536,23093,25,4,offset_corridor_tapered,corridor,0,6,4,3,4,3,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0,0,diag,1536,23093,23093,23084.000001,0.000390,0.030396,26231.771196,1.135919,1.000389,23092.972136,23093,5.823843,1.259862,65.578389,0.977746,1536,0.868009,1536,0.854838,1536,0.856804,1536,0.845854,1533,0.884000,1531,0.936667,1522,0.999459,1518,1.015052,1399,1.017811,1397,1.073183,1396,1.054892,1392,1.124045,1356,1.141844,1326,1.182858,1307,1.298578,1272,0.457039
ok,,2023,7,0,2023-07-01,matern_s05_n1_true,matern,Matern s=0.5 nugget1 true,0.500000,,,fixed_1,1.000000,2944,23093,23552,0.980511,260.506534,y23m07day01_hm00:53,y23m07day01_hm07:48,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,1.128532,4,0.170401,33.882355,34.052756,9.673653,0.194567,0.290969,1.898569,0.083018,-0.186599,1.000000,192,4,4,16,1536,23093,25,4,offset_corridor_tapered,corridor,0,6,4,3,4,3,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0,0,diag,1536,23093,23093,23084.000002,0.000390,0.070398,26061.182553,1.128532,1.000625,23098.428575,23093,0.755459,1.742874,103.550344,1.024535,1536,1.019525,1536,1.013889,1536,0.978579,1536,0.929614,1533,0.970080,1531,0.987589,1522,0.998541,1518,0.998334,1399,1.001615,1397,1.006988,1396,0.986006,1392,1.021380,1356,0.986435,1326,1.032357,1307,1.070600,1272,0.468465
ok,,2023,7,0,2023-07-01,matern_s05_n2_over,matern,Matern s=0.5 nugget2 over,0.500000,,,fixed_2,2.000000,2944,23093,23552,0.980511,260.506534,y23m07day01_hm00:53,y23m07day01_hm07:48,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,1.139001,1,0.168129,40.489254,40.657383,13.231167,0.422355,0.636915,3.771540,0.086009,-0.186752,2.000000,192,4,4,16,1536,23093,25,4,offset_corridor_tapered,corridor,0,6,4,3,4,3,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0,0,diag,1536,23093,23093,23084.000005,0.000390,0.166735,26302.823004,1.138995,0.916873,21165.087035,23093,8.931130,2.467960,176.096136,1.188245,1536,1.167793,1536,1.128465,1536,0.999110,1536,0.906553,1533,0.922048,1531,0.893092,1522,0.872972,1518,0.846255,1399,0.840481,1397,0.822437,1396,0.804358,1392,0.812286,1356,0.762624,1326,0.797740,1307,0.803277,1272,0.448199
