year,month,model_variant,model_label,direction,bin_idx,k_mid,n_days,loss_median,loss_mean,data_spectrum_mean,expected_spectrum_mean,expected_spectrum_profile_mean,continuous_spectrum_mean,continuous_spectrum_profile_mean,ratio_I_over_EI_mean,ratio_I_over_EI_median,ratio_I_over_EI_p10,ratio_I_over_EI_p90,ratio_I_over_EI_profile_mean,ratio_I_over_EI_profile_median,ratio_I_over_EI_profile_p10,ratio_I_over_EI_profile_p90,ratio_EI_over_continuous_mean,ratio_EI_over_continuous_median,ratio_EI_over_continuous_p10,ratio_EI_over_continuous_p90,whitened_ratio_mean,whitened_ratio_median,whitened_ratio_p10,whitened_ratio_p90,global_scale_mean,profile_sigmasq_mean
2023,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,lon,33,3.302511,30,,,0.343040,0.390535,0.372509,0.177797,0.174319,1.060566,0.855152,0.336439,1.826196,1.074807,0.901964,0.350315,1.832253,3.446414,1.765579,1.280203,5.510493,0.989662,0.985614,0.505115,1.473179,0.970030,17.465490
2023,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,lon,34,3.401093,30,,,0.248525,0.370301,0.353412,0.167128,0.163938,0.776315,0.712640,0.321139,1.258886,0.790346,0.743250,0.342477,1.277918,3.634142,1.773999,1.278455,5.816755,0.805555,0.790202,0.430248,1.165960,0.970030,17.465490
2023,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,lon,35,3.499676,30,,,0.286869,0.353877,0.337710,0.157491,0.154557,0.949276,0.861018,0.440967,1.751097,0.964488,0.877430,0.469308,1.754962,3.982524,1.788594,1.284140,5.981099,0.976680,0.990225,0.475559,1.432574,0.970030,17.465490
2023,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,lon,36,3.598258,30,,,0.265475,0.336944,0.321570,0.148765,0.146060,0.929169,0.768177,0.342256,1.496744,0.941923,0.790753,0.365620,1.486637,4.526408,1.809036,1.293089,6.272947,0.872539,0.819802,0.474474,1.230601,0.970030,17.465490
2023,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,lon,37,3.696840,30,,,0.238764,0.323342,0.308385,0.140845,0.138345,0.852816,0.773913,0.391806,1.260569,0.867576,0.786232,0.396619,1.308468,5.422458,1.827462,1.295358,6.489277,0.880574,0.829621,0.526575,1.345477,0.970030,17.465490
2023,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,lon,38,3.795423,30,,,0.231062,0.310273,0.295983,0.133641,0.131324,0.832647,0.811091,0.363682,1.206064,0.849025,0.832102,0.390370,1.209246,6.899906,1.831540,1.286145,6.770302,0.880789,0.860497,0.545021,1.193087,0.970030,17.465490
2023,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,lon,39,3.894005,30,,,0.215099,0.298628,0.284640,0.127074,0.124923,0.861852,0.753845,0.334650,1.303894,0.876893,0.772324,0.375423,1.360297,12.474377,1.848648,1.283724,7.089180,0.905869,0.849926,0.540035,1.296870,0.970030,17.465490
2023,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,lon,40,3.992588,30,,,0.211749,0.285507,0.272267,0.121079,0.119077,0.870363,0.780971,0.349059,1.539127,0.883161,0.800806,0.368187,1.547062,20490583405089402465108321298035448259046819332572844574407142750140917229294281794790334705886331868992452099735170041426164502203315448743969594031448415730276074165358296102282973470895102936605092718389186437414832406191723990026421482063760651035102070747859802884092159630746813068666585743360.000000,1.865152,1.292166,7.310734,0.901611,0.912269,0.473951,1.259012,0.970030,17.465490
2023,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,lon,41,4.091170,30,,,0.178520,0.276079,0.263235,0.115660,0.113780,0.755036,0.653414,0.304503,1.467397,0.765766,0.655690,0.356001,1.463058,19937371849090964887009146028351703009676425924078326520093948992061610371736098382176533952872376367574815340319353443617404062847862832691000977370532479305631013553222120193368999472597156142713603077127545419632555813029059528788003970038186683739539406990856068583833473259106173328728099127296.000000,1.878829,1.297209,7.605905,0.810014,0.766806,0.505198,1.145835,0.970030,17.465490
2023,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,lon,42,4.189752,30,,,0.185102,0.264839,0.252543,0.110690,0.108922,0.779509,0.704688,0.365736,1.103178,0.795265,0.739211,0.369100,1.104089,20353785754682374065078425065162843029863276167042650754829081689890402827358143351905235125826827181184752639414214551049806536613437244239703515830935623100768218687365982005411485408660035824995745950222965005101508551737772270355380358752024886925825531442626520026944157656892625890863189327872.000000,1.896244,1.292676,7.886206,0.844440,0.814051,0.540577,1.214032,0.970030,17.465490
2023,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,lon,43,4.288335,30,,,0.203354,0.256462,0.244505,0.106126,0.104459,0.897656,0.786332,0.426647,1.599700,0.914123,0.836271,0.453163,1.585233,19792502752990615209191211657939481053963656416665689857744504704675364609966607356082477503307609254300959474543023945240012502856356558816890924410110081714526210110965720515809369219292296384451208523349708293767857902915126436989165320706139001871639211627470211526081839000960224507968136151040.000000,1.910560,1.294895,8.235526,1.016535,0.884863,0.544776,1.456735,0.970030,17.465490
2023,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,lon,44,4.386917,30,,,0.184151,0.248136,0.236704,0.101927,0.100352,0.817400,0.711861,0.400772,1.437277,0.836145,0.731572,0.407377,1.446400,18190585453252884359998973734838876801634238903805111286209931667195309756085036557112445291942593409061341565589407348966515379305764599477462861724998997394913727015454485573446507644044531994528935417524459599146473832273425174405237654330862795136498643021784748628377580681109100773217480474624.000000,1.914703,1.297776,8.569741,0.877244,0.842191,0.529345,1.355668,0.970030,17.465490
2023,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,lon,45,4.485500,30,,,0.194332,0.241764,0.230463,0.098060,0.096569,0.903729,0.777712,0.446741,1.423669,0.920208,0.798682,0.466843,1.400623,18222869549309693287158084010667353192247974709509036430466921398426395329603329901408100707688193122974638628706159314916100558633346662662750584361111432146763838302299960668240388524057795696422195540204783941751439089895921064655182340716916456861162498804562062420514122210680280911018331209728.000000,1.911135,1.307605,9.073785,0.943732,0.925384,0.523667,1.360668,0.970030,17.465490
2023,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,lon,46,4.584082,30,,,0.172168,0.233592,0.222809,0.094494,0.093080,0.835489,0.767410,0.398000,1.448693,0.851855,0.774276,0.421026,1.457736,16714259452542502400094178851175796378608596807549035061056179450806282757436530408611091257293159198255552466657008093981590783718691160917528510135210757719003591486496991429555369929910953545327185635676112857486781787636337786855574657477479129149744580768614748507911982658728551297036434014208.000000,1.923300,1.316581,9.145944,0.945397,0.866762,0.550480,1.337997,0.970030,17.465490
2023,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,lon,47,4.682664,30,,,0.189034,0.227962,0.217278,0.091201,0.089858,0.957276,0.819058,0.399740,1.621632,0.973204,0.831490,0.431341,1.610606,17209769367727244691997599674795399366171114842792943721345522784898227285444199758092634361202970015678176674337733118413898486543147908366917183967382166305286295836797624134299515193075719720099678830022324995416489889912303310542007742574730753252033776965371153030654505090492499982783269044224.000000,1.941798,1.311839,9.668734,1.024841,0.957081,0.710906,1.456717,0.970030,17.465490
2023,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,lon,48,4.781247,30,,,0.175273,0.220304,0.210057,0.088159,0.086880,0.923844,0.921572,0.463005,1.449970,0.938377,0.911259,0.472730,1.460056,16232517864932932554353504841032194012580359710364434935995417198317737670326853190574228823847897899446010527647377534371708973019406308244422849465406542598112094039431694668281259628502683064098079206028511740282413998533900644784288494225726436649660341123956007776852960797134961422349306429440.000000,1.970873,1.301308,9.845622,1.021603,1.007070,0.583533,1.321014,0.970030,17.465490
2023,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,lon,49,4.879829,30,,,0.177560,0.215165,0.205162,0.085344,0.084124,0.968822,0.725575,0.377186,1.669177,0.984388,0.733836,0.403074,1.668165,15513166146667781191949080168163930668203270178433194936866425807443446713391271556494474392838366747764458710934900441461495382191700605193662054940054879331627952172437856428184871347526583005257613403694225679582849225808273334156285359415961673107128268068932447566417736670557284824346234191872.000000,1.994124,1.297007,10.390014,1.077359,1.003407,0.639445,1.688049,0.970030,17.465490
2023,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,lon,50,4.978412,30,,,0.172177,0.210052,0.200272,0.082739,0.081573,0.939997,0.775532,0.465302,1.666110,0.957789,0.809432,0.531363,1.673327,15510342739523094209518177439876445782548132940011355320231851194701611950573382845792354282246458509941464530764778920138943239755480437583641948224572890934173284318942761478797569047587592610435007858457548379286970208271096784391569391327281844488974944867575761463265133669429112550980172382208.000000,2.004292,1.305628,10.441194,1.002911,1.024210,0.553613,1.439345,0.970030,17.465490
2023,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,lon,51,5.076994,30,,,0.153871,0.203378,0.194071,0.080325,0.079210,0.848547,0.798930,0.345270,1.567258,0.863286,0.807109,0.369101,1.569942,14104177096901281733560170740912118779644769469279915502877026622801509010086677274040372350425202548487666560843476989397798986758304265182733404844549879880785797820160409890234553422596214847440668715264196891368988469565127123709636389747901433454597655867186989211303261705143632156010953572352.000000,2.012408,1.312817,10.687027,1.012485,0.967972,0.558313,1.420486,0.970030,17.465490
2023,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,lon,52,5.175577,30,,,0.170514,0.201418,0.191985,0.078088,0.077018,0.961208,0.862102,0.395468,1.538069,0.976684,0.863797,0.420204,1.526041,14108080982850864898376535318233379392915055990210956386360934741031549253176029471120234039213037923609389375716087585295435119085695639858536456041555570073663913802550401463437120202470882476166154509582453985175518717310423624065868919368384081069966742098787095384198732244162464785409637351424.000000,2.018833,1.312927,11.105814,1.053406,1.108378,0.683443,1.424397,0.970030,17.465490
2023,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,lon,53,5.274159,30,,,0.159048,0.195295,0.186228,0.076014,0.074986,0.946875,0.761363,0.396726,1.582432,0.963687,0.771438,0.464425,1.577124,13820936434404357077645924547471498940770704743177044464385743983908042789250225204376621289087363034780494524235099133655163163610954052198297335921440149643180733683008076272449695607838611497001322979110652794815071429857814028558999713197599546546816646932031963639653900256131342649781485830144.000000,2.030697,1.313424,11.219500,1.096060,0.951594,0.722110,1.666952,0.970030,17.465490
2023,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,lon,54,5.372741,30,,,0.170622,0.191655,0.182759,0.074090,0.073101,1.067681,0.952550,0.256375,1.940409,1.078135,1.000532,0.283545,1.904706,14076510354726107960842522597192456466037931406832463430942740764446434252874849362772291502573114297448474731463105013185377808795018794115547865837248326721486745217089320666255720427898195995494976505058831529380633910610874079532651011370990820195281613786814278276969973507920164854719523586048.000000,2.047142,1.321366,11.517130,1.121998,1.071812,0.548988,1.835013,0.970030,17.465490
2023,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,lon,55,5.471324,30,,,0.149919,0.189222,0.180248,0.072305,0.071352,0.891807,0.830219,0.375944,1.442424,0.907173,0.844454,0.449727,1.431102,14587974008269626249735442033405157291850586182320033691737618914108060873512729125814164725345886957756080587545443740046573601515700173070621302254487564715956639135211453794952910574180629333619847116123869228397517215173258689282521368053145311721375317506184006736633190104685338673476446191616.000000,2.061196,1.326585,12.114852,1.004715,0.938714,0.725498,1.409483,0.970030,17.465490
2023,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,lon,56,5.569906,30,,,0.121271,0.185142,0.176424,0.070649,0.069729,0.775832,0.692856,0.337260,1.229313,0.787161,0.704847,0.369733,1.219725,14391278970379334618234866564277530222241584659672249339765410087126049539095927032216671011829375822948514198538821172989368044990588055745000046483802870114762761311333840529507655806218882343346436422433498716414579404750802495543490075860288822187937216738449760149646211215323479898898571460608.000000,2.054404,1.324399,12.107446,0.889783,0.870168,0.552994,1.120180,0.970030,17.465490
2023,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,lon,57,5.668489,30,,,0.305140,0.181983,0.173393,0.069114,0.068223,1.848244,1.517182,0.870950,3.777903,1.892773,1.574618,0.918859,3.793512,14345747575759099773722490981869793268123821463736554205152051972741035773538219143880641358874807208526889746839535614425829429527599853997358486263248815587824349976973905816654141843793992593569262138049738384977736219745603129470933198206210864451703313914349735856261540302681935973046873489408.000000,2.065441,1.317230,12.669165,1.405644,1.218528,0.851792,2.494469,0.970030,17.465490
2023,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,lon,58,5.767071,30,,,0.146832,0.179345,0.170896,0.067689,0.066827,0.905502,0.826548,0.405460,1.381546,0.921457,0.857900,0.423722,1.358879,13987379397444290806942229415365687397793447562033148259901947830000968638552977492391327917759294715250644728643450367266141073276580168852369788652548510606634069295952622587349660135897253521887476245573350388722783301982409900426170258997462183399382270893743390340586785890037720925319146242048.000000,2.084911,1.314954,13.010726,1.079365,1.074518,0.626693,1.432388,0.970030,17.465490
2023,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,lon,59,5.865653,30,,,0.128182,0.176227,0.167927,0.066370,0.065533,0.800983,0.834129,0.373182,1.128537,0.817790,0.848915,0.446617,1.145353,13722173702433520260424942990491584271104667999245332328468770162687444862577346571655787114241414926325999399065778717945970041884738179496330089105199528432476375424732551140341338123423162733447555776257537270483667311719826236798117824808288784222862747708922531781152981380633149197447291994112.000000,2.095464,1.320347,13.381488,0.936604,0.846050,0.686277,1.334242,0.970030,17.465490
2023,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,lon,60,5.964236,30,,,0.115101,0.173780,0.165615,0.065147,0.064334,0.784799,0.736779,0.315468,1.376769,0.796237,0.743240,0.358481,1.345998,13444234360675229531446681202409755946615239754742034805093088207018197604850405103852601744868020064143103049338301597338956247086420615613436948661120807340428333489227909844311079801831266084220488741746126489074599298261841264549550133710538005570664759152698299237978654589411457059725949009920.000000,2.106360,1.327908,13.906038,0.886835,0.867481,0.431751,1.348202,0.970030,17.465490
2023,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,lon,61,6.062818,30,,,0.123715,0.171390,0.163365,0.064017,0.063225,0.823138,0.718218,0.371574,1.380726,0.837442,0.736362,0.394772,1.383124,12669566756524410093310743129379269886699831426047421224280977787378873379234633353903448384436286138059157804033256774500568779895885067834796479175544196906566481644969641835443594826809029711473887597115665828025360815547427088288348570335851720481184658866948800825323915066452562800633031163904.000000,2.102468,1.322525,14.183988,0.967054,0.863395,0.603086,1.489448,0.970030,17.465490
2023,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,lon,62,6.161401,30,,,0.122449,0.169258,0.161278,0.062972,0.062201,0.818751,0.769896,0.371242,1.416582,0.833523,0.811176,0.393822,1.401694,13176990071025638564510828014960894176703437846103334734547063812343081681811486206234490009143192809231287065204287131146955116161943716073201680842250935807730455868869151744553426710041752004678695365992529426260209010031537030997564322004141937902401514725717662370232823366482060342277074583552.000000,2.104022,1.318984,14.353625,1.001642,1.005914,0.603659,1.502743,0.970030,17.465490
2023,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,lon,63,6.259983,30,,,0.129228,0.167618,0.159691,0.062009,0.061255,0.878834,0.741875,0.354947,1.491527,0.894215,0.765532,0.387462,1.566211,13153102486637898372616737980231439019458064408234415771838607535868888965550987924273283002167062728641374077325215221604011350347073638930746381441736720735495070267326172611509777484359480722536151623338462661151139694957755767089031198411395509495450693157214115492796951241844387996462454145024.000000,2.119677,1.325422,15.061717,0.997341,0.935176,0.594594,1.499647,0.970030,17.465490
2023,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,lon,64,6.358565,30,,,0.112334,0.164992,0.157219,0.061122,0.060385,0.792332,0.695326,0.333375,1.271382,0.805266,0.714428,0.353089,1.257365,12684822934852691842504602118317434501526888271468663415429258565800441062531711602655523723999616600746373254152970545545000111058334356538646973763848498923321590109707404226347354224626483493093439809117492265945508983034965152488488665356815808486897592837691259272550915817604012796952507842560.000000,2.134994,1.330671,14.723563,0.947944,0.949919,0.612366,1.213321,0.970030,17.465490
2023,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,lon,65,6.457148,30,,,0.116026,0.163047,0.155364,0.060308,0.059586,0.861643,0.657475,0.334396,1.583161,0.875875,0.687686,0.337033,1.571842,12730264609997968559053330126530903589494624554411121443873171106703687053574346199433457474973299236131681698365338607121411854056665425527835065779148749433299315495613840355481218577671672708740414585495668628998286566862471590853932735186276234904630828640128106987248394705624361285410235613184.000000,2.135008,1.332785,14.681058,0.966041,0.931919,0.427123,1.580175,0.970030,17.465490
2023,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,lon,66,6.555730,30,,,0.111158,0.162615,0.154901,0.059562,0.058855,0.801957,0.659316,0.313766,1.618498,0.813936,0.661900,0.341381,1.604369,12867520670778849490290407504920341098998762548067973288554704540740996584520731888477056537683797366358911483989990381669565109894945044071450376091109473425622838487101032824729666657551610954145456411098274562604184211809128640211561882624639696564118553517978349472289263137983021044900797874176.000000,2.131391,1.333025,14.787488,0.935567,0.909685,0.509835,1.368311,0.970030,17.465490
2023,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,lon,67,6.654313,30,,,0.112316,0.159524,0.152088,0.058882,0.058187,0.865169,0.771020,0.306087,1.617276,0.875661,0.794016,0.339552,1.605841,11998451640180384542848609164777525640066485824022346589201867643184740126866012605617360716866171085536998563364475261914599417311388338460013620036781783188912909119432785572038197706633462308612878456628124837516874087474187705075487482120750902575392301676230552248685443768825875092926336335872.000000,2.144417,1.325279,15.131996,0.973103,0.931948,0.454453,1.423684,0.970030,17.465490
2023,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,lon,68,6.752895,30,,,0.113609,0.157771,0.150394,0.058265,0.057582,0.862712,0.779230,0.318318,1.249415,0.876031,0.825880,0.334266,1.286508,12147419619723886059285308164403680334584909988219277398779267481753985558558379509816591678092509570598515666218555910953223006722640981134088078363940302713223931788659875784167535123680172657655220475601111600744651096295216007585921555502281098728376305559339114281303882435288432208790383755264.000000,2.149956,1.325767,14.975661,1.071647,1.083693,0.517433,1.535012,0.970030,17.465490
2023,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,lon,69,6.851477,30,,,0.103712,0.157592,0.150125,0.057708,0.057035,0.773574,0.621643,0.322338,1.516566,0.787278,0.659437,0.341015,1.498658,12643568059601356901274465773125529326038330948998565083862049815304036125665978876218491691853173612826304064550250068007760942039339267940712176102414206340633363540800828936851759761378552834458688795066988490782112234703726827646850632558389529539958803857439356170377079792853751729286646071296.000000,2.154464,1.325300,15.668020,0.925990,0.820126,0.560190,1.550650,0.970030,17.465490
2023,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,lon,70,6.950060,30,,,0.101391,0.156220,0.148890,0.057208,0.056544,0.773997,0.696950,0.272397,1.410556,0.785343,0.686975,0.301301,1.428749,11800273642989883031475639610646438491373606912185186327788468515802745458277959684433034848669339442891844877016747373047761692836329717312059514275629726737816107569588347260651626244641141195595649886074159082637240025865217135103836893939916794978936068072993162691234117297489614138063355641856.000000,2.155933,1.336163,16.023567,0.885503,0.800399,0.454662,1.379884,0.970030,17.465490
2023,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,lon,71,7.048642,30,,,0.095382,0.155462,0.148105,0.056764,0.056108,0.723385,0.614033,0.223932,1.452869,0.733647,0.613501,0.229108,1.440776,12112832338070314318397209404771386019502414362227182574452564717588422430359304629751377852988744210594070098487172671084504676200547188737487196913896635268212946205687059730856875027006696554212441974493831095047879139519335888415578493682596315729562092367306194607327899930084196154316815335424.000000,2.165531,1.337059,16.515608,0.864863,0.794801,0.507136,1.268408,0.970030,17.465490
2023,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,lon,72,7.147225,30,,,0.118454,0.155267,0.147894,0.056374,0.055725,0.893326,0.842651,0.359241,1.690999,0.906833,0.856845,0.373747,1.669732,12410591427810012773272822021644456507150540052100249232585702081174718755634082973425436001261490326461241640122431529423267050198439663018672802270981912970620692280063091425740290032820384870015518164103825792915024765688567738425461086822730489868425513696242151261712291748441232387287172513792.000000,2.173321,1.333086,16.360052,1.109225,1.155001,0.502173,1.529017,0.970030,17.465490
2023,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,lon,73,7.245807,30,,,0.122178,0.155372,0.147949,0.056037,0.055394,0.917045,0.829379,0.333227,1.763817,0.934439,0.850152,0.390428,1.842218,21038804960385243524664839280225730502354204575097984478236767632403034063243199064347629880815836459104689478516300825190726265697983829426326145730496443548896777617943407812263280916065226602848598627316606509823619590826741492811608010914699832055649478302973305754466324462937519809583816638464.000000,2.179488,1.329960,16.340429,0.999248,0.947736,0.617241,1.550257,0.970030,17.465490
2023,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,lon,74,7.344390,30,,,0.112235,0.153749,0.146466,0.055752,0.055114,0.821215,0.713598,0.347997,1.253185,0.836842,0.719026,0.375868,1.250619,20188716074479597884785738072724675873147754697718109719121050549207737448690625597644188252635417649049068610015177031245516594509645762662734892650468391462637079900432654761699399821953905659188864996776367523747548235400895310338187667481794830525096789654553413662489106334300185205174825910272.000000,2.177834,1.330113,16.942385,0.943602,0.848126,0.544332,1.467528,0.970030,17.465490
2023,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,lon,75,7.442972,30,,,0.127086,0.153646,0.146360,0.055517,0.054883,0.991642,0.849970,0.384439,1.897037,1.005199,0.869856,0.416976,1.884206,20217753281749509518022755569670496529136002008577191006154805112381092250476638378157001285140765611008145704266046647397050812502329409341491261171415348060581766841967415945632928073631092695472200722446495550110124475024466898926795178899552217619733775504033166312819017743537560243165506568192.000000,2.171180,1.330498,16.809029,1.206934,1.083338,0.706018,1.945211,0.970030,17.465490
2023,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,lon,76,7.541554,30,,,0.114098,0.152902,0.145683,0.055329,0.054699,0.843679,0.864966,0.366166,1.238189,0.858292,0.887331,0.388681,1.243545,19892319621549575531300343584287798038874959068413781764299713614251394836235144207350882281292119912754352792412545510914233587721232889354543903086919870440904363837812736461527289766122112342101537591983580209125522248111646291183272423688179631015959341609289398125276359309475960530534274170880.000000,2.172792,1.330538,16.674325,0.990154,0.955952,0.733703,1.387487,0.970030,17.465490
2023,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,lon,77,7.640137,30,,,0.108217,0.153019,0.145742,0.055190,0.054561,0.821365,0.821536,0.305534,1.237143,0.834597,0.842541,0.347345,1.225273,20355293803982027651368538029529262337880010895493597887302360845512174472138501618123210687030219032426352306046072671582997199872662517690141526373950791791066741323227200090906926214858784310901176488803028444375557667591956755900392623998459298259616383322473354361683000642070229381699378085888.000000,2.171195,1.326466,16.987739,1.039531,0.998670,0.755017,1.408022,0.970030,17.465490
2023,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,lon,78,7.738719,30,,,0.111826,0.151149,0.144060,0.055097,0.054470,0.856297,0.749122,0.345233,1.561215,0.870463,0.751554,0.358572,1.556586,19599455112391790331508027533470090352062430058773684252250094151515388102764475006599711321793166116446809141323457656493634545811387545458986604065937197036814001186924027945906641388249795768985351953523630251600547134311812285099425635179208593653736356215303517891046379403798762687033681903616.000000,2.176945,1.334312,16.848830,1.087214,1.061826,0.695299,1.536355,0.970030,17.465490
2023,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,lon,79,7.837302,30,,,0.107662,0.151670,0.144508,0.055050,0.054425,0.818528,0.720286,0.386796,1.235260,0.833455,0.746024,0.389822,1.243856,20081172812221419982925084129328100859605237590451364382895992967699133551450741131251344079714142265624358623019531440020164234713455351182968453801289678364970683266302488595213429888943370603584911333844325203166689239344360519746018223443648054336741605593946340433790586653177160205491362594816.000000,2.191429,1.341675,17.269299,1.001867,0.925487,0.662641,1.485822,0.970030,17.465490
2023,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,norm,0,0.086451,30,,,736.542751,903.920043,845.921271,2714.492285,2529.562625,1.399682,1.197758,0.322030,2.555943,1.420538,1.207074,0.337841,2.595779,0.853349,0.850665,0.788181,0.918230,3.041146,2.463521,0.810178,6.327122,0.970030,17.465490
2023,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,norm,1,0.259354,30,,,93.136214,80.860156,76.253270,62.675053,59.305938,1.419381,1.177181,0.641731,2.451538,1.441713,1.166877,0.677794,2.414161,1.249366,1.213766,1.164002,1.377138,2.512109,1.669857,0.920621,4.208176,0.970030,17.465490
2023,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,norm,2,0.432257,30,,,22.591917,25.241915,23.902100,21.116122,20.066498,0.967835,0.896991,0.647216,1.250024,0.991865,0.896689,0.754905,1.286826,1.189036,1.151305,1.099365,1.337872,1.426609,1.127948,0.851150,2.563612,0.970030,17.465490
2023,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,norm,3,0.605160,30,,,11.190461,12.388251,11.753915,10.512162,10.018700,0.965204,0.909669,0.731357,1.242947,0.990008,0.938784,0.755706,1.237126,1.170683,1.124091,1.073255,1.318959,1.197041,0.994405,0.793326,1.837108,0.970030,17.465490
2023,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,norm,4,0.778063,30,,,5.929038,7.168291,6.815595,6.108192,5.835369,0.839962,0.842714,0.669747,0.988974,0.865444,0.856769,0.721810,1.022731,1.173268,1.120384,1.066601,1.338777,1.085039,0.977122,0.836837,1.592292,0.970030,17.465490
2023,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,norm,5,0.950966,30,,,3.776071,4.597540,4.380003,3.934061,3.765469,0.829156,0.804849,0.704230,0.969230,0.853526,0.834002,0.747245,0.998343,1.183308,1.119810,1.065340,1.358716,0.995575,0.949072,0.832810,1.234979,0.970030,17.465490
2023,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,norm,6,1.123869,30,,,2.915238,3.277551,3.126672,2.849476,2.730789,0.900337,0.897274,0.754864,1.056242,0.926724,0.915353,0.803843,1.061707,1.183828,1.106544,1.053956,1.366247,1.016715,0.976145,0.855082,1.242401,0.970030,17.465490
2023,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,norm,7,1.296772,30,,,1.973150,2.378412,2.272589,2.168954,2.079990,0.822824,0.807684,0.718936,0.940607,0.850498,0.845497,0.711684,0.984800,1.086267,1.047832,1.026382,1.173749,0.957728,0.927696,0.851129,1.084462,0.970030,17.465490
2023,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,norm,8,1.469674,30,,,1.580213,1.898996,1.815049,1.639870,1.575120,0.835448,0.833272,0.733008,0.951256,0.862174,0.858122,0.762551,0.947812,1.190504,1.098323,1.049972,1.357184,0.942515,0.925872,0.858230,1.072288,0.970030,17.465490
2023,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,norm,9,1.642577,30,,,1.271332,1.458096,1.395132,1.272957,1.223898,0.864605,0.869328,0.751728,0.949885,0.892973,0.880003,0.789194,0.983305,1.278469,1.088446,1.044134,1.360285,0.951000,0.944794,0.885828,1.064876,0.970030,17.465490
2023,7,gc_a075_b05,GC a=0.75 b=0.5 nugget0,norm,10,1.815480,30,,,0.978099,1.161854,1.112715,1.012444,0.974360,0.839333,0.826444,0.782457,0.912384,0.867105,0.853575,0.804601,0.949185,5710591365247358983116894518808461447738607903426203182927108474165566926882364912095419980152644557311025835305028744562839320769625337409382242997226022839323792637667292319397146930416287300027744761939917822960772070749525003003430189824939512871435197814425216163045967208852337316815794339840.000000,1.092172,1.045148,1.428593,0.910486,0.889040,0.826398,1.016920,0.970030,17.465490
