tile_y,tile_x,n,median_error,mean_error,median_error_pct,mean_error_pct,median_o3,mean_o3,median_vza,median_sza,year,file
0,5,4519,0.962006,1.120157,0.38166,0.437559,254.615204,255.077662,4.716996,48.329784,2024,20240701_0045.nc
0,6,3739,1.805408,1.721872,0.70625,0.668097,257.162231,256.623703,2.792165,46.765617,2024,20240701_0045.nc
0,7,2394,1.892269,1.887618,0.733406,0.731434,257.399719,257.30823,3.225624,44.615105,2024,20240701_0045.nc
1,0,4164,0.785628,0.861033,0.301995,0.331079,259.1371,259.818996,18.803262,56.021229,2024,20240701_0045.nc
1,1,4370,0.765721,0.895855,0.295294,0.341206,261.609894,261.605047,15.90742,54.199572,2024,20240701_0045.nc
1,2,4306,0.876179,0.94082,0.337212,0.359695,260.198883,261.385369,13.045651,52.392622,2024,20240701_0045.nc
1,3,4031,1.005093,1.265251,0.390382,0.482533,260.470581,260.850953,10.046478,50.57135,2024,20240701_0045.nc
1,4,4196,1.492284,1.532893,0.567298,0.582766,263.364639,262.114309,7.098072,48.7068,2024,20240701_0045.nc
1,5,3892,0.943437,1.273927,0.367297,0.489054,258.858032,258.971711,4.535233,47.117647,2024,20240701_0045.nc
1,6,3404,1.779848,1.758501,0.690213,0.680108,257.860123,258.083565,1.715629,45.041546,2024,20240701_0045.nc
1,7,3918,1.266223,1.509033,0.487459,0.579447,258.761551,258.971879,2.322038,43.407644,2024,20240701_0045.nc
2,0,3785,0.72342,0.862276,0.272783,0.324381,264.93335,265.195877,19.023056,54.885292,2024,20240701_0045.nc
2,1,4339,0.681024,0.794904,0.256866,0.299479,264.671021,265.069946,16.355377,53.050655,2024,20240701_0045.nc
2,2,4213,1.11424,1.267322,0.419646,0.476214,265.926941,265.444563,13.590821,51.22963,2024,20240701_0045.nc
2,3,3302,1.042964,1.368682,0.402427,0.522097,260.551361,260.907819,10.613973,49.201181,2024,20240701_0045.nc
2,4,4392,0.958671,1.024858,0.374928,0.396574,256.89566,257.953604,8.083517,47.507452,2024,20240701_0045.nc
2,5,4533,0.976633,1.164418,0.378914,0.443002,261.439148,261.747645,5.738708,45.698383,2024,20240701_0045.nc
2,6,3927,1.992229,1.923009,0.751601,0.725023,264.970337,263.720982,4.049229,43.866123,2024,20240701_0045.nc
2,7,4572,0.796281,0.935411,0.308456,0.359389,259.408722,259.535024,4.297783,42.160219,2024,20240701_0045.nc
3,0,3170,1.468639,1.437576,0.538012,0.527038,272.701385,271.973844,20.010581,53.976686,2024,20240701_0045.nc
3,1,2856,1.399007,1.436236,0.521361,0.533832,268.564316,268.052008,16.830183,51.698957,2024,20240701_0045.nc
3,2,4255,0.898754,0.906802,0.342751,0.345505,262.204346,262.745931,14.660358,50.090862,2024,20240701_0045.nc
3,3,4394,0.752098,0.886917,0.286184,0.334714,264.067627,264.316302,12.115499,48.230099,2024,20240701_0045.nc
3,4,4289,0.848846,1.103605,0.323318,0.415755,264.213837,264.176737,9.884606,46.361107,2024,20240701_0045.nc
3,5,4335,0.842698,1.085076,0.321643,0.408334,264.852692,264.725408,7.993708,44.492706,2024,20240701_0045.nc
3,6,4095,2.086523,2.004424,0.779927,0.74866,267.374908,267.112293,6.932962,42.611385,2024,20240701_0045.nc
3,7,4571,1.126446,1.333224,0.425456,0.502709,264.227936,263.882492,7.030206,40.87072,2024,20240701_0045.nc
0,0,3697,1.159032,1.272761,0.453941,0.495123,255.281082,255.969896,18.827314,44.551674,2024,20240701_0145.nc
0,1,4100,0.794549,1.023961,0.31171,0.399231,255.118393,255.619878,15.937033,42.875065,2024,20240701_0145.nc
0,2,2432,1.446629,1.581013,0.560076,0.608474,258.632034,258.54617,13.397688,41.268925,2024,20240701_0145.nc
0,3,4367,1.249493,1.394828,0.481096,0.537516,258.439484,258.5856,10.29092,39.672279,2024,20240701_0145.nc
0,4,2887,1.61538,1.668808,0.62654,0.648745,255.731552,255.709549,7.094347,37.790859,2024,20240701_0145.nc
0,5,4438,0.935251,1.254928,0.368032,0.492172,253.296928,253.67864,4.693434,36.585938,2024,20240701_0145.nc
0,6,3388,2.319115,2.107161,0.901054,0.817218,257.581528,257.165818,2.887656,35.389345,2024,20240701_0145.nc
0,7,2770,1.821834,1.872684,0.70966,0.727791,256.291779,256.284129,3.194738,33.586267,2024,20240701_0145.nc
1,0,4107,0.7397,0.869515,0.287915,0.338141,256.283203,256.879915,18.781092,43.095078,2024,20240701_0145.nc
1,1,4409,0.732862,0.887085,0.283516,0.339771,259.631653,260.144699,15.914249,41.407425,2024,20240701_0145.nc
1,2,4167,0.742555,0.950171,0.287797,0.362299,259.911224,260.940128,13.09978,39.705589,2024,20240701_0145.nc
1,3,4001,1.481399,1.602955,0.568997,0.612626,259.809387,259.989451,10.112769,38.050968,2024,20240701_0145.nc
1,4,4419,1.512281,1.550502,0.576037,0.591562,261.74411,260.689079,7.170717,36.452427,2024,20240701_0145.nc
1,5,3681,1.267664,1.525539,0.488215,0.584792,259.550262,259.173671,4.606328,35.034378,2024,20240701_0145.nc
1,6,3540,1.903006,1.857852,0.732537,0.716946,258.36644,258.581661,1.714196,33.233517,2024,20240701_0145.nc
1,7,3611,1.364918,1.654872,0.528228,0.638093,257.745148,257.989243,2.385485,31.777632,2024,20240701_0145.nc
2,0,3450,0.852564,1.059367,0.326368,0.401174,262.822113,263.102378,18.901033,41.75009,2024,20240701_0145.nc
2,1,4378,0.760739,0.916338,0.289912,0.346534,263.745651,263.823954,16.332005,40.00618,2024,20240701_0145.nc
2,2,4451,0.964748,1.287952,0.365109,0.485931,263.956543,263.829492,13.522827,38.274632,2024,20240701_0145.nc
2,3,3094,1.65944,1.717882,0.636076,0.655223,260.614227,260.673331,10.647398,36.408566,2024,20240701_0145.nc
2,4,4447,0.897569,1.088179,0.351923,0.420913,255.800629,257.306341,8.078379,34.88168,2024,20240701_0145.nc
2,5,4564,1.10506,1.360815,0.422838,0.516913,262.054764,261.549032,5.742082,33.268494,2024,20240701_0145.nc
2,6,4081,1.603333,1.811958,0.608774,0.684455,263.32666,262.89734,4.08007,31.64518,2024,20240701_0145.nc
2,7,4446,0.779327,0.931443,0.303518,0.359179,258.52803,258.644868,4.347407,30.146712,2024,20240701_0145.nc
3,0,2608,2.120091,2.089684,0.780193,0.769142,271.388489,271.296459,20.039042,40.74696,2024,20240701_0145.nc
3,1,2798,1.608676,1.662623,0.602619,0.621242,266.885056,266.916147,16.782338,38.436075,2024,20240701_0145.nc
3,2,4334,0.784136,0.848393,0.299376,0.322868,262.244949,262.585406,14.637188,36.925776,2024,20240701_0145.nc
3,3,4392,0.793205,1.057614,0.303015,0.398556,264.08194,264.152302,12.101399,35.180822,2024,20240701_0145.nc
3,4,4246,0.88833,1.312248,0.338966,0.492165,265.475342,264.967605,9.856287,33.47657,2024,20240701_0145.nc
3,5,4428,1.002001,1.298067,0.376258,0.486399,265.692368,265.690249,7.956784,31.722516,2024,20240701_0145.nc
3,6,4341,1.94854,2.01295,0.729073,0.75331,266.58844,266.335616,6.933597,30.073666,2024,20240701_0145.nc
3,7,4554,1.124822,1.322197,0.427022,0.500421,263.049179,262.803381,7.044107,28.479203,2024,20240701_0145.nc
0,0,4016,1.512348,1.585812,0.592865,0.617014,255.517792,255.94193,18.964448,33.493124,2024,20240701_0245.nc
0,1,4006,1.10542,1.280858,0.433177,0.498497,255.244156,255.60615,15.906456,32.129972,2024,20240701_0245.nc
0,2,2631,2.102494,1.976813,0.810584,0.762819,258.631439,258.174909,13.497064,31.075968,2024,20240701_0245.nc
0,3,4409,1.678733,1.708385,0.648086,0.65916,258.092651,257.953052,10.258936,29.728533,2024,20240701_0245.nc
0,4,3263,2.225979,2.005702,0.862478,0.775393,257.91745,257.08038,7.379776,28.346247,2024,20240701_0245.nc
0,5,4431,1.065612,1.341485,0.41989,0.526414,253.181946,253.596057,4.678013,27.67631,2024,20240701_0245.nc
0,6,2990,2.822991,2.534457,1.095551,0.983149,257.89122,257.559833,2.973952,27.255231,2024,20240701_0245.nc
0,7,3266,1.903337,1.941058,0.740271,0.754809,256.454483,256.26026,3.126554,26.221592,2024,20240701_0245.nc
1,0,4150,0.755613,0.966118,0.29762,0.377015,254.775177,255.455388,18.750315,31.556135,2024,20240701_0245.nc
1,1,4369,0.706901,0.83479,0.274408,0.321337,258.22052,258.867739,15.910011,30.186588,2024,20240701_0245.nc
1,2,4241,0.851662,1.178856,0.328754,0.449154,260.482147,260.545579,13.09827,28.840584,2024,20240701_0245.nc
1,3,4122,1.941389,1.844955,0.745458,0.707124,259.524765,259.369234,10.025595,27.665937,2024,20240701_0245.nc
1,4,4486,1.111443,1.329683,0.427974,0.511336,258.490356,258.302365,7.16887,26.506045,2024,20240701_0245.nc
1,5,3499,1.317501,1.601725,0.507357,0.613858,259.793182,259.178383,4.658823,25.502344,2024,20240701_0245.nc
1,6,3470,2.519192,2.250672,0.970114,0.868289,258.739899,258.81821,1.740745,24.427958,2024,20240701_0245.nc
1,7,3267,1.713216,1.87358,0.660786,0.72206,258.489288,258.438039,2.411354,23.678713,2024,20240701_0245.nc
2,0,3173,1.324339,1.459965,0.499783,0.552314,263.574493,263.42976,18.812008,29.913973,2024,20240701_0245.nc
2,1,4332,0.839034,1.048956,0.32139,0.397809,262.573807,262.531844,16.33232,28.342413,2024,20240701_0245.nc
2,2,4416,0.812304,1.093042,0.314605,0.414453,261.48465,261.978645,13.529763,26.952467,2024,20240701_0245.nc
2,3,3006,2.001502,1.964058,0.761865,0.74758,261.613846,261.357995,10.786885,25.409021,2024,20240701_0245.nc
2,4,4491,0.81161,1.041151,0.317692,0.402927,255.708908,257.089441,8.10909,24.391121,2024,20240701_0245.nc
2,5,4454,1.103941,1.415427,0.423036,0.539173,260.641617,260.575432,5.743393,23.265556,2024,20240701_0245.nc
2,6,4289,1.396028,1.674148,0.529806,0.634313,262.162506,261.618919,4.114899,22.266672,2024,20240701_0245.nc
2,7,4454,0.776188,1.024355,0.302853,0.394809,257.926041,258.375249,4.339523,21.43237,2024,20240701_0245.nc
3,0,2228,2.502197,2.342435,0.92759,0.866352,269.728958,269.795018,20.05545,28.429029,2024,20240701_0245.nc
3,1,2808,1.772427,1.853761,0.666325,0.69476,265.839355,265.936882,16.787252,26.427503,2024,20240701_0245.nc
3,2,4375,0.768404,0.883484,0.294087,0.335924,262.007782,262.416734,14.620177,25.109575,2024,20240701_0245.nc
3,3,4334,0.814414,1.168366,0.312342,0.440047,263.332336,263.803139,12.064184,23.683965,2024,20240701_0245.nc
3,4,4120,0.972888,1.344799,0.364969,0.502817,265.942184,265.745557,9.820528,22.461626,2024,20240701_0245.nc
3,5,4450,1.346317,1.44412,0.50597,0.541488,265.727661,265.616354,7.97801,21.145848,2024,20240701_0245.nc
3,6,4439,1.629094,1.780565,0.611905,0.667895,265.771484,265.031089,6.932348,20.0835,2024,20240701_0245.nc
3,7,4577,0.780717,1.056073,0.300363,0.402435,260.505737,260.892138,7.045697,19.156946,2024,20240701_0245.nc
0,0,3896,1.436256,1.555192,0.565215,0.607067,254.880661,255.094702,19.058323,26.124722,2024,20240701_0345.nc
0,1,4099,1.496645,1.602424,0.586779,0.625739,254.818192,255.001571,15.930692,25.564447,2024,20240701_0345.nc
0,2,2695,2.320628,2.248159,0.902484,0.869922,257.648865,257.793038,13.424269,25.471266,2024,20240701_0345.nc
0,3,4416,1.92405,1.90178,0.745461,0.735075,257.886658,257.577333,10.226592,24.880308,2024,20240701_0345.nc
0,4,3606,2.242002,2.063357,0.865139,0.798811,257.617065,257.17965,7.487273,24.575322,2024,20240701_0345.nc
0,5,4223,1.344079,1.522167,0.53077,0.598916,253.012527,253.098425,4.643429,24.845665,2024,20240701_0345.nc
0,6,3041,2.781312,2.63949,1.076193,1.022877,258.540161,257.698229,2.897072,25.473436,2024,20240701_0345.nc
0,7,3834,1.876463,1.934381,0.731055,0.752704,256.224564,256.182519,3.013114,25.753298,2024,20240701_0345.nc
1,0,4306,0.92559,1.209567,0.360581,0.469932,256.093307,256.178524,18.797972,23.634812,2024,20240701_0345.nc
1,1,4366,0.928914,1.057579,0.358909,0.406205,259.023209,259.201754,15.907633,23.060266,2024,20240701_0345.nc
1,2,4327,1.105686,1.349387,0.421558,0.513543,261.283112,260.702584,13.053558,22.631281,2024,20240701_0345.nc
1,3,4033,1.677505,1.764848,0.646239,0.677526,258.52356,258.494254,10.047071,22.502047,2024,20240701_0345.nc
1,4,4549,0.783455,1.108744,0.308281,0.429569,256.058594,256.369024,7.167524,22.349966,2024,20240701_0345.nc
1,5,3296,1.877468,1.882161,0.721656,0.721632,259.811737,259.028796,4.709074,22.263575,2024,20240701_0345.nc
1,6,3060,2.829048,2.623484,1.087091,1.010569,259.354401,259.455815,1.830703,22.633365,2024,20240701_0345.nc
1,7,3203,2.214324,2.179417,0.852626,0.838029,259.644592,259.469576,2.380118,23.386587,2024,20240701_0345.nc
2,0,2936,1.774544,1.874967,0.673698,0.71364,262.180389,262.213816,18.745596,21.589239,2024,20240701_0345.nc
2,1,4326,1.065554,1.230897,0.404859,0.467242,262.489807,262.359631,16.333673,20.64828,2024,20240701_0345.nc
2,2,4469,0.814675,1.081772,0.315862,0.411706,259.556915,260.745773,13.525669,20.180063,2024,20240701_0345.nc
2,3,3501,2.149079,2.093959,0.814451,0.795978,262.075806,261.641154,10.953478,19.688053,2024,20240701_0345.nc
2,4,4348,0.774535,1.228495,0.304496,0.473533,256.305267,257.656575,8.152472,19.774032,2024,20240701_0345.nc
2,5,4313,1.265655,1.580833,0.484025,0.602642,260.408447,260.291721,5.703479,19.997629,2024,20240701_0345.nc
2,6,4326,1.59876,1.726507,0.607784,0.654081,262.652771,262.391933,4.194942,20.232407,2024,20240701_0345.nc
2,7,4455,1.086004,1.310953,0.41695,0.502053,259.852203,259.94393,4.353938,20.787825,2024,20240701_0345.nc
3,0,2456,2.674812,2.62764,0.989422,0.972405,270.427155,270.014026,19.964512,18.972528,2024,20240701_0345.nc
3,1,3127,1.916693,2.046361,0.723024,0.768056,265.355164,265.460876,16.90436,18.247461,2024,20240701_0345.nc
3,2,4367,0.788614,0.98437,0.302968,0.374207,261.33252,261.974118,14.626949,17.721029,2024,20240701_0345.nc
3,3,4221,0.967126,1.295252,0.367761,0.487777,263.343079,263.76022,12.019909,17.4758,2024,20240701_0345.nc
3,4,4067,1.084144,1.489744,0.406885,0.556253,266.266663,265.740761,9.85745,17.436825,2024,20240701_0345.nc
3,5,4499,1.325307,1.465705,0.498993,0.550668,265.086548,264.892305,7.995428,17.493223,2024,20240701_0345.nc
3,6,4550,1.034867,1.475751,0.391827,0.554779,264.005295,263.880687,6.933348,17.862633,2024,20240701_0345.nc
3,7,4600,0.757984,1.028765,0.293831,0.392627,259.441956,260.391524,7.052372,18.454357,2024,20240701_0345.nc
0,0,3640,1.647255,1.697952,0.648538,0.664575,253.912773,254.156766,19.113711,25.425754,2024,20240701_0445.nc
0,1,4125,1.671162,1.744918,0.655727,0.681277,255.016785,255.168339,15.98232,26.026457,2024,20240701_0445.nc
0,2,3206,2.504953,2.344473,0.970168,0.905921,258.830826,257.952308,13.386989,26.699099,2024,20240701_0445.nc
0,3,4346,1.908429,1.881553,0.742497,0.730473,257.030594,256.6511,10.198299,27.449197,2024,20240701_0445.nc
0,4,3548,2.331288,2.11002,0.903905,0.819645,256.333725,256.187576,7.475163,28.154706,2024,20240701_0445.nc
0,5,3878,1.732462,1.757007,0.680863,0.689641,253.456421,253.856813,4.659007,29.278455,2024,20240701_0445.nc
0,6,3624,2.762661,2.610217,1.063751,1.007002,259.658157,258.762905,2.687385,30.667788,2024,20240701_0445.nc
0,7,4152,1.557869,1.659542,0.60775,0.646235,255.988228,255.866181,2.973779,31.838784,2024,20240701_0445.nc
1,0,4197,1.186123,1.408127,0.46261,0.547942,255.678574,255.620954,18.7665,23.041216,2024,20240701_0445.nc
1,1,4324,1.289387,1.385694,0.494511,0.53095,259.750763,259.741208,15.913636,23.614285,2024,20240701_0445.nc
1,2,4379,1.362585,1.562126,0.518048,0.593586,261.920898,261.209445,13.038881,24.357637,2024,20240701_0445.nc
1,3,3817,1.631388,1.720503,0.629639,0.659544,259.0289,258.550165,10.129123,25.391315,2024,20240701_0445.nc
1,4,4569,0.752682,1.065829,0.298929,0.415097,253.974792,254.959067,7.164273,26.237869,2024,20240701_0445.nc
1,5,3693,2.401935,2.13397,0.921276,0.817729,260.337311,259.329183,4.575549,27.263638,2024,20240701_0445.nc
1,6,2872,2.924438,2.697724,1.124362,1.038606,259.453949,259.48264,1.97078,28.415463,2024,20240701_0445.nc
1,7,3440,1.953043,1.985153,0.75012,0.761194,259.996078,259.977443,2.320996,30.004457,2024,20240701_0445.nc
2,0,2975,2.226201,2.284019,0.845732,0.871793,261.370026,261.645813,18.773462,20.981962,2024,20240701_0445.nc
2,1,4317,1.589647,1.615125,0.603803,0.612432,263.125336,263.034941,16.347107,21.2735,2024,20240701_0445.nc
2,2,4426,0.818764,1.081724,0.318834,0.41241,259.309937,260.384843,13.525811,22.075245,2024,20240701_0445.nc
2,3,4061,1.849904,1.859808,0.703624,0.709071,260.807922,260.333624,10.885544,22.90313,2024,20240701_0445.nc
2,4,4082,0.842785,1.411615,0.327524,0.542147,256.937515,258.169312,8.204553,24.070227,2024,20240701_0445.nc
2,5,4156,1.808386,1.870585,0.690734,0.71062,261.766556,261.56602,5.697559,25.352722,2024,20240701_0445.nc
2,6,4305,1.687482,1.800854,0.640508,0.682627,263.096039,262.93657,4.206611,26.528515,2024,20240701_0445.nc
2,7,4577,1.424493,1.531981,0.545569,0.58453,261.213654,260.895875,4.346468,27.957554,2024,20240701_0445.nc
3,0,2735,2.736979,2.620492,1.010904,0.970554,270.353912,269.977083,19.997889,18.044989,2024,20240701_0445.nc
3,1,3875,2.252728,2.155868,0.848035,0.807588,265.829773,265.72044,17.111679,19.022732,2024,20240701_0445.nc
3,2,4328,0.784893,1.092357,0.301345,0.414742,261.024475,261.839264,14.593537,19.854185,2024,20240701_0445.nc
3,3,4143,1.180803,1.458234,0.446801,0.547958,264.074249,264.237385,12.023826,20.929398,2024,20240701_0445.nc
3,4,4273,1.305959,1.592751,0.489125,0.595326,266.591248,265.553331,9.861313,22.065559,2024,20240701_0445.nc
3,5,4566,1.221191,1.410872,0.462173,0.53118,264.532089,264.167493,7.998248,23.350483,2024,20240701_0445.nc
3,6,4584,1.139928,1.433385,0.430607,0.538964,264.571075,264.274578,6.935147,24.73665,2024,20240701_0445.nc
3,7,4556,0.875042,1.201752,0.339281,0.456471,261.597672,261.690772,7.054929,26.200992,2024,20240701_0445.nc
0,0,3453,1.600327,1.740956,0.62898,0.678931,253.685364,254.090763,19.038809,31.921251,2024,20240701_0545.nc
0,1,4077,1.920219,1.934042,0.753162,0.754554,255.240616,255.486352,15.997094,33.395142,2024,20240701_0545.nc
0,2,3745,2.469646,2.253453,0.947346,0.869212,259.381561,258.281924,13.220008,34.646816,2024,20240701_0545.nc
0,3,4259,1.655674,1.69417,0.647216,0.660103,255.765549,255.718453,10.171202,36.212948,2024,20240701_0545.nc
0,4,3691,2.080346,1.968306,0.810937,0.767615,255.225235,255.329399,7.466675,37.568745,2024,20240701_0545.nc
0,5,3688,1.851318,1.842128,0.723742,0.720314,254.637939,254.892135,4.705685,39.149029,2024,20240701_0545.nc
0,6,3763,2.625615,2.46751,1.012795,0.952129,259.365662,258.67642,2.621325,40.890736,2024,20240701_0545.nc
0,7,4454,1.227081,1.406093,0.482327,0.549421,254.75721,254.793016,2.907195,42.448814,2024,20240701_0545.nc
1,0,4111,1.348824,1.564927,0.524635,0.609881,255.120789,255.111592,18.752497,30.133488,2024,20240701_0545.nc
1,1,4320,1.333862,1.462614,0.51433,0.561793,258.773254,258.870142,15.917376,31.51908,2024,20240701_0545.nc
1,2,4376,1.593572,1.656098,0.608443,0.629017,262.666412,261.63089,13.054332,32.951897,2024,20240701_0545.nc
1,3,3641,1.347914,1.584567,0.520458,0.608827,257.97171,257.83904,10.07759,34.663319,2024,20240701_0545.nc
1,4,4599,0.802191,1.104738,0.319296,0.43136,253.63121,254.407776,7.167089,36.067707,2024,20240701_0545.nc
1,5,4254,2.245976,2.079508,0.860423,0.797477,260.423401,259.503142,4.353582,37.677368,2024,20240701_0545.nc
1,6,3088,2.741085,2.545037,1.053637,0.979826,259.550323,259.636491,2.063331,39.17787,2024,20240701_0545.nc
1,7,3938,1.950276,1.900803,0.745768,0.726874,260.488434,260.731771,2.16651,40.977688,2024,20240701_0545.nc
2,0,3157,2.720021,2.543739,1.040066,0.966772,261.63501,262.307511,18.857347,28.4809,2024,20240701_0545.nc
2,1,4196,1.447794,1.569824,0.553365,0.59725,261.425018,261.621961,16.366902,29.739497,2024,20240701_0545.nc
2,2,4456,0.915319,1.189808,0.35332,0.452806,260.651276,260.976621,13.531508,31.271911,2024,20240701_0545.nc
2,3,4385,1.613158,1.712694,0.61567,0.65392,260.935883,260.344779,10.810491,32.82666,2024,20240701_0545.nc
2,4,4071,1.619285,1.758267,0.616132,0.671145,259.641968,260.14904,8.198956,34.448872,2024,20240701_0545.nc
2,5,3979,1.919644,1.932123,0.733953,0.733835,262.075775,261.936064,5.70735,36.169735,2024,20240701_0545.nc
2,6,4520,1.476466,1.600495,0.562542,0.609889,261.811722,261.466649,4.150396,37.811699,2024,20240701_0545.nc
2,7,4554,1.240402,1.326276,0.476668,0.508133,260.512802,260.374344,4.352026,39.542213,2024,20240701_0545.nc
3,0,2681,2.813067,2.706373,1.037101,1.001682,270.441223,270.092466,19.920979,26.506525,2024,20240701_0545.nc
3,1,4263,1.97566,1.960435,0.741322,0.73303,266.8078,266.30678,17.22142,28.084002,2024,20240701_0545.nc
3,2,4165,0.917596,1.313162,0.350435,0.495947,262.074524,262.866781,14.553964,29.707714,2024,20240701_0545.nc
3,3,4338,1.133051,1.462571,0.42602,0.54828,264.721191,264.805432,12.115503,31.319489,2024,20240701_0545.nc
3,4,4464,1.090457,1.323725,0.410356,0.496966,265.445129,264.727647,9.857581,33.003292,2024,20240701_0545.nc
3,5,4555,1.101926,1.299785,0.418178,0.490741,263.759613,263.539433,8.010284,34.70702,2024,20240701_0545.nc
3,6,4560,0.929132,1.286965,0.354669,0.486948,262.695053,262.709588,6.939912,36.455957,2024,20240701_0545.nc
3,7,4587,0.839844,1.081092,0.325252,0.412574,260.424316,260.751111,7.0543,38.223438,2024,20240701_0545.nc
0,0,3318,1.899045,1.868042,0.737757,0.725504,256.723984,256.04283,18.858815,42.734308,2024,20240701_0645.nc
0,1,3826,1.661538,1.696858,0.64888,0.661345,255.51136,255.473016,15.97465,44.486282,2024,20240701_0645.nc
0,2,3620,2.228456,2.090926,0.860537,0.807703,258.867844,258.202191,13.306065,46.014442,2024,20240701_0645.nc
0,3,4073,1.098387,1.310398,0.431576,0.512667,254.03157,254.251379,10.126382,47.932407,2024,20240701_0645.nc
0,4,4037,1.735607,1.705628,0.677686,0.663314,255.983795,255.943659,7.527912,49.536724,2024,20240701_0645.nc
0,5,3369,1.678957,1.663265,0.656571,0.648165,255.986465,255.868179,4.731266,51.217438,2024,20240701_0645.nc
0,6,4209,1.997754,1.891935,0.769617,0.730255,259.279907,258.543587,2.55943,53.173462,2024,20240701_0645.nc
0,7,4534,0.85489,1.018861,0.337126,0.398475,254.514725,254.671169,2.915735,54.918694,2024,20240701_0645.nc
1,0,3923,1.461286,1.645111,0.572169,0.64078,255.086227,255.317816,18.71043,41.325653,2024,20240701_0645.nc
1,1,4252,1.04422,1.271959,0.403619,0.489634,258.173416,258.339549,15.902372,43.025814,2024,20240701_0645.nc
1,2,4294,1.727161,1.721518,0.657784,0.653689,263.166916,262.203547,13.067127,44.737801,2024,20240701_0645.nc
1,3,3853,1.100716,1.454699,0.427847,0.558089,259.097046,258.528382,10.083177,46.625767,2024,20240701_0645.nc
1,4,4478,0.836281,1.020531,0.33094,0.398661,254.36264,254.907699,7.182777,48.302217,2024,20240701_0645.nc
1,5,4435,1.755143,1.679638,0.673717,0.644215,260.255219,259.528146,4.264019,50.126373,2024,20240701_0645.nc
1,6,3841,2.326735,2.224473,0.892539,0.85181,261.284821,260.998742,1.890123,51.887356,2024,20240701_0645.nc
