tile_y,tile_x,n,median_error,mean_error,median_error_pct,mean_error_pct,median_o3,mean_o3,median_vza,median_sza,year,file
0,3,4463,0.867426,0.976016,0.35692,0.397181,243.890656,244.83496,10.250189,39.663918,2023,20230701_0145.nc
0,4,4423,0.885678,0.976594,0.364374,0.3979,243.785461,244.557307,7.366899,38.121784,2023,20230701_0145.nc
0,5,4620,0.866267,0.830884,0.357286,0.341664,242.728058,243.263341,4.705962,36.621555,2023,20230701_0145.nc
0,6,4679,0.826418,0.807068,0.339892,0.331097,243.24823,243.722216,2.590763,35.158936,2023,20230701_0145.nc
0,7,4298,0.871202,1.02359,0.358842,0.415829,244.129326,245.032702,2.864549,33.72114,2023,20230701_0145.nc
1,0,3886,1.205831,1.357226,0.477778,0.535887,252.439087,252.447704,18.959917,43.123749,2023,20230701_0145.nc
1,1,4274,0.925355,1.10168,0.370084,0.43885,250.007301,250.132294,15.879139,41.40148,2023,20230701_0145.nc
1,2,4426,0.762337,0.938807,0.31029,0.377878,247.089096,247.518463,13.028822,39.740395,2023,20230701_0145.nc
1,3,4194,0.898896,1.209949,0.365332,0.483809,247.73513,248.465524,10.01006,38.107124,2023,20230701_0145.nc
1,4,4580,0.886685,0.89099,0.361989,0.362398,244.934227,245.573716,7.132083,36.457384,2023,20230701_0145.nc
1,5,4536,0.932305,0.902408,0.380883,0.367367,245.356049,245.698342,4.295328,34.904139,2023,20230701_0145.nc
1,6,4493,0.845542,0.859745,0.343276,0.347148,246.626953,247.441277,1.808046,33.401814,2023,20230701_0145.nc
1,7,4503,0.842437,1.090821,0.342042,0.43467,247.767197,249.160958,2.232683,31.932899,2023,20230701_0145.nc
2,0,3825,0.999094,1.171774,0.39025,0.451491,260.324249,259.07629,19.32955,41.865593,2023,20230701_0145.nc
2,1,3151,0.873442,1.218976,0.346703,0.474627,254.650772,255.184115,15.934703,39.880814,2023,20230701_0145.nc
2,2,3833,1.146002,1.386961,0.449014,0.542479,254.732101,254.872517,13.671155,38.31432,2023,20230701_0145.nc
2,3,4343,0.895107,1.044555,0.3588,0.41507,250.422546,250.946775,10.702397,36.522533,2023,20230701_0145.nc
2,4,4537,0.915447,0.899673,0.370277,0.362506,247.559769,248.154856,8.059244,34.898388,2023,20230701_0145.nc
2,5,4620,0.936596,0.924187,0.378458,0.372156,247.697815,248.282647,5.710488,33.270296,2023,20230701_0145.nc
2,6,4572,0.898814,0.907596,0.363002,0.365397,247.628174,248.232173,4.092597,31.675976,2023,20230701_0145.nc
2,7,4598,0.893005,0.887503,0.361173,0.357644,247.415466,247.986792,4.307752,30.157532,2023,20230701_0145.nc
3,0,3998,0.879928,1.000197,0.336583,0.379922,262.838974,262.867086,19.993032,40.530264,2023,20230701_0145.nc
3,1,3453,0.864415,1.207603,0.329954,0.458338,263.169281,263.112009,17.275005,38.565712,2023,20230701_0145.nc
3,2,4396,0.778009,0.879044,0.302303,0.338686,258.103027,259.018008,14.58737,36.910166,2023,20230701_0145.nc
3,3,4482,0.929968,0.914636,0.364112,0.357046,255.71891,256.009146,12.076165,35.158381,2023,20230701_0145.nc
3,4,3035,0.947486,1.321706,0.371399,0.508268,257.156067,258.631155,10.005707,33.72047,2023,20230701_0145.nc
3,5,4471,0.906555,1.10387,0.361167,0.43235,253.877136,254.255286,7.969997,31.751789,2023,20230701_0145.nc
3,6,4574,0.90977,0.933511,0.36423,0.37247,249.908737,250.309751,6.90003,30.114142,2023,20230701_0145.nc
3,7,4598,0.878345,0.868284,0.350466,0.347055,250.032463,250.250735,7.023602,28.504235,2023,20230701_0145.nc
0,0,4043,0.877802,1.085307,0.35251,0.434221,248.867844,249.114734,18.995066,34.288929,2023,20230701_0245.nc
0,1,4452,0.678755,0.764133,0.278859,0.312217,244.191971,244.469028,16.006219,32.875151,2023,20230701_0245.nc
0,2,4432,0.737883,0.879078,0.306114,0.360249,242.50666,243.169517,13.121827,31.591805,2023,20230701_0245.nc
0,3,4529,0.875419,0.982668,0.362043,0.399896,242.969528,244.513729,10.235628,30.385759,2023,20230701_0245.nc
0,4,4508,0.822292,0.973239,0.338823,0.395902,243.409218,244.544151,7.383282,29.283792,2023,20230701_0245.nc
0,5,4624,0.808727,0.79403,0.333682,0.326589,242.517708,243.082192,4.700067,28.262636,2023,20230701_0245.nc
0,6,4647,0.783249,0.788079,0.322487,0.323213,243.086487,243.626375,2.583017,27.35347,2023,20230701_0245.nc
0,7,4361,0.812595,1.011167,0.33536,0.410468,243.37645,244.702691,2.884131,26.530926,2023,20230701_0245.nc
1,0,4042,1.234471,1.386852,0.490642,0.549279,251.342491,251.444741,18.898446,32.376368,2023,20230701_0245.nc
1,1,4290,0.880808,1.094682,0.353282,0.436819,249.186653,249.498755,15.906403,30.995641,2023,20230701_0245.nc
1,2,4387,0.914491,1.124299,0.369755,0.451354,247.727097,247.920324,13.03755,29.637671,2023,20230701_0245.nc
1,3,4259,0.926438,1.346166,0.374702,0.538213,247.604218,248.139686,10.077461,28.347267,2023,20230701_0245.nc
1,4,4575,0.834512,0.905409,0.342512,0.368504,244.103241,244.93688,7.153533,27.141655,2023,20230701_0245.nc
1,5,4557,0.867424,0.850029,0.354091,0.346034,245.115616,245.584932,4.302793,26.0753,2023,20230701_0245.nc
1,6,4542,0.822752,0.915582,0.33469,0.368296,246.606285,247.668265,1.816918,25.121,2023,20230701_0245.nc
1,7,4602,0.789632,1.027229,0.320276,0.409709,247.801544,249.211957,2.224455,24.260477,2023,20230701_0245.nc
2,0,3898,1.066441,1.365158,0.408882,0.52342,261.297791,259.902083,19.311765,30.749032,2023,20230701_0245.nc
2,1,3595,1.227803,1.496886,0.476959,0.580011,255.993912,255.980035,16.083717,29.125801,2023,20230701_0245.nc
2,2,3899,1.517384,1.626474,0.593531,0.635465,255.122513,255.260248,13.694333,27.744659,2023,20230701_0245.nc
2,3,4312,0.861271,1.132809,0.345259,0.450356,249.857704,250.476057,10.724,26.322965,2023,20230701_0245.nc
2,4,4600,0.844159,0.857364,0.342817,0.345592,246.963783,247.868213,8.058712,25.088509,2023,20230701_0245.nc
2,5,4599,0.860075,0.88641,0.348321,0.357261,247.107285,247.776913,5.70513,23.921951,2023,20230701_0245.nc
2,6,4570,0.840721,0.880268,0.340181,0.354476,247.316811,247.935603,4.079165,22.87475,2023,20230701_0245.nc
2,7,4599,0.814824,0.818573,0.329645,0.329957,247.333328,247.897175,4.31945,21.944113,2023,20230701_0245.nc
3,0,4093,0.781497,1.022645,0.299351,0.387337,262.701294,263.173045,19.948887,29.056692,2023,20230701_0245.nc
3,1,3500,0.839238,1.246816,0.321277,0.472313,263.167114,263.288656,17.313304,27.309943,2023,20230701_0245.nc
3,2,4387,0.757357,0.88182,0.29317,0.339271,258.964447,259.430428,14.590337,25.936525,2023,20230701_0245.nc
3,3,4448,0.901475,0.914057,0.354234,0.357642,254.832718,255.184391,12.077117,24.503495,2023,20230701_0245.nc
3,4,3024,1.198198,1.56657,0.463957,0.602254,257.67601,258.714254,10.069836,23.374063,2023,20230701_0245.nc
3,5,4506,0.854232,1.061452,0.340776,0.416249,252.831757,253.814045,7.941506,21.863312,2023,20230701_0245.nc
3,6,4564,0.798771,0.900578,0.319187,0.357874,250.323441,250.843441,6.905798,20.707113,2023,20230701_0245.nc
3,7,4558,0.749838,0.772638,0.299369,0.308393,250.379402,250.524599,7.044722,19.696134,2023,20230701_0245.nc
0,0,4139,0.99051,1.229851,0.398476,0.491226,248.960052,249.025679,18.92771,26.430607,2023,20230701_0345.nc
0,1,4437,0.652234,0.808992,0.267901,0.32879,244.564682,245.100784,16.004242,25.815342,2023,20230701_0345.nc
0,2,4386,0.766682,0.91726,0.318072,0.376384,241.41642,242.445682,13.140884,25.372244,2023,20230701_0345.nc
0,3,4526,0.867277,0.978766,0.359712,0.398834,242.413269,244.108501,10.235165,25.054496,2023,20230701_0345.nc
0,4,4544,0.793845,0.970009,0.328139,0.3953,242.839821,244.048581,7.398011,24.897293,2023,20230701_0345.nc
0,5,4623,0.79378,0.789955,0.32775,0.325147,242.2444,242.798392,4.702497,24.921076,2023,20230701_0345.nc
0,6,4656,0.751621,0.793815,0.310461,0.325459,242.863388,243.439342,2.582948,25.08525,2023,20230701_0345.nc
0,7,4384,0.846845,1.060601,0.348674,0.429116,243.429482,245.194979,2.873865,25.386277,2023,20230701_0345.nc
1,0,4235,1.150403,1.364191,0.460385,0.543088,249.952515,249.682678,18.787249,24.105316,2023,20230701_0345.nc
1,1,4302,0.853558,1.098492,0.343175,0.438717,248.678238,249.103394,15.905553,23.423188,2023,20230701_0345.nc
1,2,4274,1.026656,1.285394,0.413989,0.514951,248.095093,248.137225,13.069936,22.890283,2023,20230701_0345.nc
1,3,4283,0.814651,1.223103,0.332491,0.489355,247.415375,247.999996,10.128145,22.496555,2023,20230701_0345.nc
1,4,4574,0.800541,0.918776,0.328776,0.37362,243.793007,244.859991,7.153354,22.393537,2023,20230701_0345.nc
1,5,4589,0.826704,0.828018,0.337528,0.337136,244.888519,245.352114,4.301002,22.426405,2023,20230701_0345.nc
1,6,4593,0.819472,0.987348,0.331885,0.394837,247.143112,248.556489,1.823595,22.611784,2023,20230701_0345.nc
1,7,4612,0.800294,0.995415,0.324774,0.398024,247.412392,248.600108,2.219482,22.994735,2023,20230701_0345.nc
2,0,3907,1.267278,1.567757,0.487887,0.601301,260.022736,259.322281,19.310822,21.802673,2023,20230701_0345.nc
2,1,3858,1.694031,1.752825,0.655022,0.678601,257.084213,256.691775,16.170732,20.998281,2023,20230701_0345.nc
2,2,3839,1.643708,1.741108,0.641582,0.680167,255.059494,255.250574,13.688094,20.407787,2023,20230701_0345.nc
2,3,4335,0.816749,1.109262,0.328364,0.440477,249.254257,250.359039,10.680863,20.01395,2023,20230701_0345.nc
2,4,4587,0.794999,0.874847,0.322751,0.352132,246.823517,247.767433,8.058282,19.904535,2023,20230701_0345.nc
2,5,4575,0.791684,0.885556,0.320392,0.355382,247.363922,248.32701,5.701804,19.93729,2023,20230701_0345.nc
2,6,4571,0.790112,0.87599,0.319535,0.351667,247.422638,248.350614,4.094342,20.14414,2023,20230701_0345.nc
2,7,4600,0.818029,0.822902,0.330994,0.331874,247.245995,247.779076,4.319561,20.561818,2023,20230701_0345.nc
3,0,4263,0.74812,1.014878,0.285348,0.384081,262.943604,263.389511,19.932045,19.501678,2023,20230701_0345.nc
3,1,3623,0.840105,1.266019,0.321889,0.479904,262.953918,263.189028,17.350636,18.506006,2023,20230701_0345.nc
3,2,4374,0.807727,1.055243,0.314254,0.40479,259.252441,259.571015,14.597013,18.023508,2023,20230701_0345.nc
3,3,4473,0.842653,0.902027,0.332548,0.353319,253.863571,254.625456,12.086154,17.616674,2023,20230701_0345.nc
3,4,3131,1.670083,1.807858,0.64073,0.693389,259.183044,259.166126,10.012843,17.418489,2023,20230701_0345.nc
3,5,4509,0.763756,0.967826,0.304634,0.380631,251.933136,253.115018,7.958873,17.443119,2023,20230701_0345.nc
3,6,4548,0.728454,0.820355,0.290681,0.325361,251.088539,251.511122,6.931133,17.672372,2023,20230701_0345.nc
3,7,4560,0.74426,0.774073,0.297088,0.308644,250.365524,250.668298,7.04026,18.150569,2023,20230701_0345.nc
0,0,4064,0.908767,1.233044,0.366317,0.494209,247.95916,247.98371,18.860182,25.447935,2023,20230701_0445.nc
0,1,4365,0.662977,0.856944,0.27305,0.348521,243.921432,244.589554,15.994945,26.048122,2023,20230701_0445.nc
0,2,4301,0.797521,0.941508,0.332861,0.386317,240.836395,242.284795,13.14852,26.764555,2023,20230701_0445.nc
0,3,4537,0.867175,1.033598,0.359298,0.420765,242.241302,244.02046,10.239263,27.546856,2023,20230701_0445.nc
0,4,4549,0.775717,0.978656,0.320463,0.398571,242.917175,244.112188,7.401752,28.462666,2023,20230701_0445.nc
0,5,4651,0.834295,0.831344,0.344906,0.342204,242.296555,242.726601,4.696175,29.484854,2023,20230701_0445.nc
0,6,4609,0.808922,0.842677,0.333888,0.345325,242.878922,243.526639,2.574233,30.614403,2023,20230701_0445.nc
0,7,4393,0.893672,1.068444,0.366896,0.431035,244.180283,246.147949,2.875837,31.799664,2023,20230701_0445.nc
1,0,4082,0.934943,1.227172,0.377939,0.488887,248.801056,249.08987,18.740695,23.161382,2023,20230701_0445.nc
1,1,4337,0.788071,1.056849,0.320345,0.42308,247.689224,248.277717,15.910832,23.682758,2023,20230701_0445.nc
1,2,4178,1.166998,1.431863,0.468898,0.572814,248.31485,248.378895,13.008978,24.401247,2023,20230701_0445.nc
1,3,4246,0.79845,1.202568,0.326429,0.480948,247.113083,247.925333,10.090315,25.233768,2023,20230701_0445.nc
1,4,4585,0.814766,0.970733,0.334748,0.393739,243.871597,245.245452,7.153754,26.271643,2023,20230701_0445.nc
1,5,4585,0.839383,0.884019,0.343409,0.359118,244.989487,245.595048,4.308639,27.388283,2023,20230701_0445.nc
1,6,4513,0.860606,1.016745,0.348742,0.406615,247.379196,248.718657,1.832642,28.58094,2023,20230701_0445.nc
1,7,4617,0.865433,0.952977,0.351091,0.382173,247.118866,248.494945,2.223776,29.889133,2023,20230701_0445.nc
2,0,4034,1.618983,1.798173,0.622464,0.689931,260.290359,259.382157,19.270316,20.646605,2023,20230701_0445.nc
2,1,4130,1.538053,1.660284,0.598062,0.641556,257.226852,257.157534,16.304801,21.284081,2023,20230701_0445.nc
2,2,3984,1.577689,1.71299,0.618825,0.670099,254.680466,254.746753,13.650028,22.068979,2023,20230701_0445.nc
2,3,4234,0.827186,1.123127,0.333718,0.44734,248.210724,249.430334,10.644721,23.038834,2023,20230701_0445.nc
2,4,4519,0.796199,0.915839,0.322983,0.367481,246.984741,247.98557,8.076703,24.17914,2023,20230701_0445.nc
2,5,4524,0.837649,0.969767,0.338519,0.38795,247.631668,248.738017,5.737214,25.35093,2023,20230701_0445.nc
2,6,4518,0.867947,0.968979,0.3502,0.386898,248.319008,249.48453,4.082243,26.662448,2023,20230701_0445.nc
2,7,4598,0.919782,0.897443,0.372565,0.362413,247.201477,247.629303,4.314092,28.027788,2023,20230701_0445.nc
3,0,4250,0.750247,0.956,0.286729,0.363783,262.109787,262.222787,19.936668,18.267815,2023,20230701_0445.nc
3,1,3820,0.816511,1.425889,0.310804,0.53744,263.269913,263.951613,17.344597,18.864208,2023,20230701_0445.nc
3,2,4291,0.849009,1.19141,0.330579,0.455423,260.271973,260.337417,14.591789,19.882652,2023,20230701_0445.nc
3,3,4406,0.817465,0.891163,0.323093,0.349432,253.501602,254.259119,12.08081,20.94743,2023,20230701_0445.nc
3,4,3674,1.750762,1.936252,0.668593,0.737574,262.921478,261.048994,9.992335,21.991036,2023,20230701_0445.nc
3,5,4532,0.840562,0.964387,0.334783,0.379275,252.343002,253.410455,7.958129,23.425463,2023,20230701_0445.nc
3,6,4471,0.882382,0.944009,0.351382,0.373749,251.120285,251.832575,6.923738,24.800735,2023,20230701_0445.nc
3,7,4556,0.892031,0.89956,0.356337,0.359186,249.977554,250.221979,7.065215,26.250882,2023,20230701_0445.nc
0,0,3684,0.844906,1.196069,0.342593,0.478677,247.674622,248.062426,18.83128,31.984634,2023,20230701_0545.nc
0,1,4291,0.719268,0.861917,0.296381,0.351763,243.164413,243.956488,15.992435,33.438736,2023,20230701_0545.nc
0,2,4361,0.842496,0.958523,0.351593,0.393954,240.302399,242.022273,13.136615,34.844067,2023,20230701_0545.nc
0,3,4504,0.921822,1.08132,0.382047,0.439577,242.58342,244.508797,10.230819,36.26033,2023,20230701_0545.nc
0,4,4470,0.814882,0.952497,0.335544,0.38784,243.344986,244.391474,7.40326,37.778496,2023,20230701_0545.nc
0,5,4620,0.899414,0.890598,0.371202,0.365614,242.906769,243.38647,4.69268,39.305225,2023,20230701_0545.nc
0,6,4589,0.878982,0.877047,0.362304,0.358957,243.370377,244.061583,2.581537,40.887615,2023,20230701_0545.nc
0,7,4533,0.950222,1.030586,0.387496,0.415005,245.779633,247.471185,2.899241,42.475468,2023,20230701_0545.nc
1,0,4066,0.868871,1.150274,0.354868,0.458202,247.518982,248.762885,18.752717,30.231749,2023,20230701_0545.nc
1,1,4296,0.800216,0.991588,0.324877,0.397975,247.146362,247.834115,15.897946,31.584164,2023,20230701_0545.nc
1,2,4054,1.231625,1.500736,0.490657,0.59795,249.517792,249.305762,12.972927,33.006607,2023,20230701_0545.nc
1,3,4306,0.863899,1.216997,0.353157,0.486818,247.11779,248.091504,10.079551,34.536716,2023,20230701_0545.nc
1,4,4565,0.885386,0.987934,0.362731,0.401016,244.285156,245.455838,7.172029,36.09758,2023,20230701_0545.nc
1,5,4560,0.908573,0.949896,0.370907,0.384859,245.506363,246.2382,4.311507,37.708784,2023,20230701_0545.nc
1,6,4459,0.886272,0.991978,0.358319,0.397299,247.258026,248.638081,1.842329,39.308865,2023,20230701_0545.nc
1,7,4648,0.924625,0.926569,0.373658,0.371743,247.900436,249.017175,2.232509,41.003023,2023,20230701_0545.nc
2,0,4184,1.689388,1.707855,0.645192,0.656835,259.553818,258.841603,19.165665,28.306417,2023,20230701_0545.nc
2,1,4013,1.276943,1.539586,0.499631,0.594804,256.586487,256.84141,16.271858,29.771187,2023,20230701_0545.nc
2,2,3948,1.516725,1.655152,0.594062,0.645889,255.083275,255.155084,13.642532,31.274006,2023,20230701_0545.nc
2,3,4168,0.905295,1.173884,0.366436,0.466798,248.446541,249.697404,10.625625,32.949482,2023,20230701_0545.nc
2,4,4468,0.894582,0.989782,0.363016,0.396471,247.293053,248.460197,8.068549,34.554886,2023,20230701_0545.nc
2,5,4458,0.929065,1.068677,0.375233,0.426179,247.980698,249.38416,5.733188,36.185783,2023,20230701_0545.nc
2,6,4512,0.951542,1.049788,0.383412,0.418049,248.748779,250.088923,4.100473,37.877796,2023,20230701_0545.nc
2,7,4594,1.009526,0.978252,0.40771,0.394249,247.664391,248.11594,4.324156,39.584103,2023,20230701_0545.nc
3,0,4257,0.752607,0.999445,0.288407,0.380958,261.775818,261.654096,19.941786,26.558149,2023,20230701_0545.nc
3,1,3973,0.870825,1.438199,0.335796,0.541841,263.141022,263.774996,17.305401,28.046736,2023,20230701_0545.nc
3,2,4125,0.867706,1.224744,0.336162,0.467216,260.520081,260.638857,14.601459,29.720924,2023,20230701_0545.nc
3,3,4368,0.922319,0.976805,0.363893,0.382649,253.852242,254.621499,12.08232,31.379133,2023,20230701_0545.nc
3,4,4433,1.906799,1.889059,0.724424,0.71979,262.744873,261.423585,9.859268,33.034157,2023,20230701_0545.nc
3,5,4427,0.925823,1.025435,0.368744,0.403505,252.287277,253.414172,7.942633,34.762077,2023,20230701_0545.nc
3,6,4514,0.964914,0.992715,0.384247,0.392292,251.565323,252.439754,6.929463,36.522713,2023,20230701_0545.nc
3,7,4494,0.988104,0.991513,0.393657,0.393729,250.810539,251.441676,7.064602,38.282393,2023,20230701_0545.nc
0,0,3612,0.983804,1.320615,0.398336,0.526174,249.424667,249.398663,18.854675,42.815374,2023,20230701_0645.nc
0,1,4203,0.785839,0.887895,0.322166,0.361372,244.316101,245.097874,16.017651,44.525978,2023,20230701_0645.nc
0,2,4301,0.959529,0.982289,0.398977,0.404469,240.914047,242.292336,13.086309,46.234623,2023,20230701_0645.nc
0,3,4404,0.98651,1.054988,0.406514,0.428775,243.540176,245.124768,10.20092,47.926079,2023,20230701_0645.nc
0,4,4442,0.899325,0.947351,0.369295,0.38566,243.841454,244.927462,7.378073,49.686033,2023,20230701_0645.nc
0,5,4604,1.050874,0.992216,0.431141,0.406485,243.628006,244.082728,4.673626,51.416231,2023,20230701_0645.nc
0,6,4587,1.024334,0.958006,0.419757,0.390482,244.943863,245.582802,2.55974,53.180492,2023,20230701_0645.nc
0,7,4597,1.003628,0.979919,0.405714,0.395288,247.222534,248.319524,2.915204,54.959194,2023,20230701_0645.nc
1,0,4144,0.935104,1.172189,0.379574,0.464883,249.100822,250.171654,18.764346,41.3902,2023,20230701_0645.nc
1,1,4252,0.854269,1.012227,0.346036,0.404817,247.905846,248.761571,15.88176,43.092833,2023,20230701_0645.nc
1,2,3725,1.142056,1.410941,0.456402,0.561413,250.152466,249.990103,12.832261,44.953552,2023,20230701_0645.nc
1,3,4249,0.897629,1.058649,0.366639,0.42518,246.722824,247.859013,10.147227,46.530712,2023,20230701_0645.nc
1,4,4424,1.004185,1.04279,0.410757,0.422071,245.229706,246.386967,7.202545,48.315674,2023,20230701_0645.nc
1,5,4514,1.068417,1.070613,0.4342,0.432232,246.332596,247.267553,4.295211,50.135584,2023,20230701_0645.nc
1,6,4325,1.010014,1.071311,0.4068,0.427155,248.526184,250.084568,1.870967,51.90514,2023,20230701_0645.nc
1,7,4638,1.149634,1.048519,0.462215,0.420633,248.953003,249.775901,2.238347,53.75079,2023,20230701_0645.nc
2,0,4112,1.402586,1.533729,0.540608,0.592246,258.085052,257.821437,19.126937,39.962646,2023,20230701_0645.nc
2,1,4021,1.232705,1.4642,0.476792,0.563702,258.133606,258.12075,16.263166,41.685863,2023,20230701_0645.nc
2,2,4022,1.318403,1.534985,0.516234,0.596635,256.007263,255.956472,13.554892,43.46739,2023,20230701_0645.nc
2,3,4176,1.002921,1.170491,0.403825,0.463636,249.620125,251.121489,10.641071,45.35791,2023,20230701_0645.nc
2,4,4547,1.02543,1.088179,0.415252,0.434621,247.86882,249.410674,8.098096,47.091927,2023,20230701_0645.nc
2,5,4446,1.07099,1.133506,0.430146,0.450598,249.314308,250.874333,5.708254,48.920506,2023,20230701_0645.nc
2,6,4436,1.108068,1.107918,0.444292,0.439712,249.90081,251.509511,4.066694,50.77343,2023,20230701_0645.nc
2,7,4597,1.180913,1.110944,0.474484,0.445948,248.817581,249.323298,4.322771,52.581345,2023,20230701_0645.nc
3,0,4127,0.777243,1.134113,0.296241,0.428989,262.756714,263.03257,19.976572,38.608917,2023,20230701_0645.nc
3,1,3983,1.007462,1.507024,0.383078,0.564439,265.80722,265.724158,17.339903,40.364601,2023,20230701_0645.nc
3,2,3888,1.007889,1.371287,0.38696,0.518782,262.051498,262.743115,14.666628,42.210281,2023,20230701_0645.nc
3,3,4417,1.002205,1.014974,0.391223,0.395183,256.019989,256.490184,12.093903,44.093548,2023,20230701_0645.nc
3,4,4573,1.500964,1.577289,0.572233,0.602207,262.131592,261.514401,9.847434,45.92276,2023,20230701_0645.nc
3,5,4326,1.057343,1.071707,0.418346,0.420179,253.769783,254.716508,7.946731,47.778324,2023,20230701_0645.nc
3,6,4527,1.10274,1.062724,0.438218,0.419282,252.401062,253.247154,6.942246,49.639977,2023,20230701_0645.nc
3,7,4571,1.139562,1.0692,0.452134,0.423713,252.255219,252.551976,7.065164,51.503799,2023,20230701_0645.nc
0,0,3568,1.119478,1.269477,0.451087,0.504747,251.213341,250.739831,18.817452,55.321369,2023,20230701_0745.nc
0,1,4141,1.06017,1.057667,0.429965,0.42786,246.304077,247.369261,16.032278,57.16431,2023,20230701_0745.nc
0,2,4367,1.313955,1.214523,0.542176,0.498157,242.862381,244.206979,13.087818,59.011509,2023,20230701_0745.nc
0,3,4303,1.076883,1.045156,0.437958,0.42431,245.628006,246.628092,10.173221,60.852039,2023,20230701_0745.nc
0,4,4483,1.369733,1.232391,0.557686,0.501335,245.367294,246.398273,7.370725,62.692181,2023,20230701_0745.nc
0,5,4604,1.569744,1.401992,0.638729,0.571579,245.442879,245.734364,4.683955,64.522346,2023,20230701_0745.nc
0,6,4589,1.520186,1.371752,0.617644,0.557338,246.685028,246.762264,2.565776,66.373932,2023,20230701_0745.nc
