tile_y,tile_x,n,median_error,mean_error,median_o3,mean_o3,median_vza,median_sza,year,slot,file
3,0,4094,0.8552613,0.9269403,257.98422,257.91953,19.910759,53.840034,2022,0,20220701_0045.nc
3,1,4169,1.2800639,1.2815667,257.72925,257.70605,17.261627,51.966755,2022,0,20220701_0045.nc
3,2,4245,1.0193048,1.0815699,256.87485,256.82486,14.575918,50.05655,2022,0,20220701_0045.nc
3,3,4422,0.8353127,0.8788492,256.1753,256.20837,12.111595,48.205948,2022,0,20220701_0045.nc
3,4,4519,0.99566853,0.97414196,253.80054,254.05548,9.852799,46.356754,2022,0,20220701_0045.nc
3,5,4542,1.197916,1.1704749,250.81064,251.11496,7.98018,44.51544,2022,0,20220701_0045.nc
3,6,4484,1.0876435,1.0674704,250.5069,250.98108,6.928101,42.694397,2022,0,20220701_0045.nc
3,7,4369,1.0643314,1.1374485,251.18939,252.29712,7.005874,40.900024,2022,0,20220701_0045.nc
0,0,4281,1.199965,1.1351138,240.89561,241.9995,18.924898,44.555405,2022,1,20220701_0145.nc
0,1,4111,0.8256954,0.8571162,240.11395,241.6625,15.979415,42.84385,2022,1,20220701_0145.nc
0,2,4417,0.7962694,0.829314,242.27531,242.54384,13.143988,41.26866,2022,1,20220701_0145.nc
0,3,4536,1.0519826,0.9804708,241.43542,241.37032,10.264063,39.666893,2022,1,20220701_0145.nc
0,4,4568,1.0575383,1.0104629,240.04141,240.54578,7.4160995,38.111618,2022,1,20220701_0145.nc
0,5,4583,1.0099537,0.96954286,239.83939,240.07613,4.7170486,36.613365,2022,1,20220701_0145.nc
0,6,4607,0.99992687,0.9419876,239.81786,240.00851,2.6052036,35.169987,2022,1,20220701_0145.nc
0,7,4667,1.0005351,0.955795,240.04106,240.52467,2.913685,33.763832,2022,1,20220701_0145.nc
1,0,4229,0.92805314,0.9505711,245.53293,248.55096,18.829014,43.1277,2022,1,20220701_0145.nc
1,1,4404,0.9780506,1.0471576,249.13782,248.4936,15.954369,41.423073,2022,1,20220701_0145.nc
1,2,4299,0.77320755,0.90417373,248.33612,247.70453,12.97732,39.699253,2022,1,20220701_0145.nc
1,3,4477,0.8690391,0.9409608,246.1885,246.63603,10.065774,38.069344,2022,1,20220701_0145.nc
1,4,4577,1.0456463,1.0178217,244.20576,244.336,7.1812234,36.468422,2022,1,20220701_0145.nc
1,5,4633,1.0007454,0.9601497,243.14973,243.58237,4.313609,34.903976,2022,1,20220701_0145.nc
1,6,4653,1.0116471,0.95687824,243.8883,244.32162,1.8137082,33.37628,2022,1,20220701_0145.nc
1,7,4584,1.0046141,1.0091019,244.50615,244.86758,2.2176442,31.912716,2022,1,20220701_0145.nc
2,0,4247,0.8278976,0.90464383,258.071,257.1963,19.179234,41.767517,2022,1,20220701_0145.nc
2,1,4399,1.0323471,1.1698493,258.15076,257.72656,16.35673,39.999607,2022,1,20220701_0145.nc
2,2,4432,1.1344903,1.2649297,255.31902,254.99432,13.518521,38.264385,2022,1,20220701_0145.nc
2,3,3997,1.0422549,1.3144652,252.48874,252.36122,10.813286,36.55465,2022,1,20220701_0145.nc
2,4,4584,0.9700433,0.95346874,248.77594,248.93079,8.112796,34.91384,2022,1,20220701_0145.nc
2,5,4429,0.9306508,1.0182009,249.12308,249.60242,5.726949,33.309525,2022,1,20220701_0145.nc
2,6,4548,0.9467531,1.007674,248.15346,249.24286,4.0915165,31.694365,2022,1,20220701_0145.nc
2,7,4613,1.011176,1.0053319,247.30681,247.72105,4.3038697,30.16017,2022,1,20220701_0145.nc
3,0,3989,0.7727276,0.9929756,258.88922,258.8585,19.90324,40.502483,2022,1,20220701_0145.nc
3,1,4306,1.5380903,1.5431423,258.6505,258.81384,17.235964,38.694733,2022,1,20220701_0145.nc
3,2,4387,0.9929911,1.1629689,257.55856,257.17923,14.62253,36.926315,2022,1,20220701_0145.nc
3,3,4365,0.88703156,0.9570606,255.36159,255.71417,12.134958,35.145054,2022,1,20220701_0145.nc
3,4,4453,0.88435495,0.8945365,254.18744,254.48296,9.855451,33.440754,2022,1,20220701_0145.nc
3,5,4407,1.0607373,1.029977,251.3758,251.75806,7.999672,31.77642,2022,1,20220701_0145.nc
3,6,4476,0.9914545,1.002648,250.5765,251.06284,6.9262867,30.093029,2022,1,20220701_0145.nc
3,7,4409,0.9739126,1.0611045,250.04729,251.20209,6.996702,28.515932,2022,1,20220701_0145.nc
0,0,4283,1.005177,0.9724514,242.47272,243.34572,18.929663,34.232624,2022,2,20220701_0245.nc
0,1,4182,0.6682587,0.75447553,241.48917,243.0374,15.994627,32.836185,2022,2,20220701_0245.nc
0,2,4453,0.7841574,0.78587466,241.18694,241.81013,13.133171,31.588806,2022,2,20220701_0245.nc
0,3,4524,0.9039241,0.87069374,241.60066,241.95242,10.265689,30.376581,2022,2,20220701_0245.nc
0,4,4544,0.94680226,0.90464795,240.77562,241.1566,7.4279075,29.265411,2022,2,20220701_0245.nc
0,5,4570,0.9238713,0.9081461,239.7522,240.06299,4.7196913,28.262058,2022,2,20220701_0245.nc
0,6,4648,0.92643064,0.8919681,239.77652,240.02155,2.6043246,27.366112,2022,2,20220701_0245.nc
0,7,4650,0.95751536,0.8986939,239.49814,239.8246,2.9053674,26.570206,2022,2,20220701_0245.nc
1,0,4245,1.0244508,0.9848426,245.30186,247.74585,18.817902,32.425797,2022,2,20220701_0245.nc
1,1,4421,0.8210417,0.91591775,248.85367,249.05019,15.943156,30.989067,2022,2,20220701_0245.nc
1,2,4338,0.7215168,0.8855753,248.95828,248.3822,12.9765835,29.601278,2022,2,20220701_0245.nc
1,3,4529,0.82853234,0.95905465,246.15503,246.94492,10.065138,28.340137,2022,2,20220701_0245.nc
1,4,4541,0.9743355,0.9495427,244.4409,244.6103,7.171516,27.14294,2022,2,20220701_0245.nc
1,5,4646,0.92447406,0.9161415,243.63628,244.13226,4.30562,26.049978,2022,2,20220701_0245.nc
1,6,4610,0.9366307,0.9271095,244.36725,245.04362,1.8171804,25.071346,2022,2,20220701_0245.nc
1,7,4507,0.94940585,0.9663543,244.66127,244.83456,2.2277343,24.262262,2022,2,20220701_0245.nc
2,0,4281,0.96401733,1.0437084,258.65186,257.38953,19.173962,30.686728,2022,2,20220701_0245.nc
2,1,4348,0.8591856,1.02637,258.5835,257.64474,16.352455,29.168976,2022,2,20220701_0245.nc
2,2,4422,0.88758206,1.128114,253.57196,253.40909,13.521503,27.727402,2022,2,20220701_0245.nc
2,3,4038,1.3926032,1.5351453,252.90277,252.9908,10.718655,26.351442,2022,2,20220701_0245.nc
2,4,4599,0.9020903,0.88745785,248.61874,248.82904,8.113976,25.107204,2022,2,20220701_0245.nc
2,5,4561,0.9103424,0.9617048,248.09727,248.88512,5.765742,23.933039,2022,2,20220701_0245.nc
2,6,4594,0.89833844,0.95768595,248.21135,249.0418,4.096113,22.879196,2022,2,20220701_0245.nc
2,7,4630,0.89889205,0.92748857,247.47473,247.71396,4.315851,21.94048,2022,2,20220701_0245.nc
3,0,4070,0.88240784,1.1960226,260.05255,259.7271,19.927288,29.086958,2022,2,20220701_0245.nc
3,1,4324,1.2814066,1.3508325,258.84412,258.50137,17.244925,27.477713,2022,2,20220701_0245.nc
3,2,4375,0.90557504,1.004343,256.00336,255.87788,14.623926,25.960554,2022,2,20220701_0245.nc
3,3,4414,0.9467206,1.0466318,254.60153,255.21315,12.113031,24.476362,2022,2,20220701_0245.nc
3,4,4477,0.8482575,0.85874665,253.98602,254.46167,9.841677,23.13106,2022,2,20220701_0245.nc
3,5,4504,0.940836,0.92977756,251.50943,252.11531,7.9926167,21.874382,2022,2,20220701_0245.nc
3,6,4497,0.8720914,0.9158255,250.52713,251.00403,6.9310784,20.696226,2022,2,20220701_0245.nc
3,7,4416,0.82594335,0.97170323,250.1026,251.1013,6.9920864,19.728588,2022,2,20220701_0245.nc
0,0,4267,0.76397556,0.78632396,243.93405,245.29655,18.930191,26.40964,2022,3,20220701_0345.nc
0,1,4254,0.6060275,0.70332533,242.90445,244.27693,15.995501,25.784508,2022,3,20220701_0345.nc
0,2,4434,0.70567214,0.73681945,241.01059,241.90627,13.126806,25.34357,2022,3,20220701_0345.nc
0,3,4509,0.85325,0.9057528,241.76537,242.29684,10.266038,25.02179,2022,3,20220701_0345.nc
0,4,4528,0.9127197,0.8868539,240.90193,241.40976,7.424858,24.877426,2022,3,20220701_0345.nc
0,5,4609,0.89014167,0.90451604,239.66588,240.02016,4.7180905,24.89709,2022,3,20220701_0345.nc
0,6,4640,0.8986466,0.88140976,239.64029,239.84059,2.5931628,25.078455,2022,3,20220701_0345.nc
0,7,4655,0.9550636,0.92094934,240.34,240.40271,2.913751,25.405756,2022,3,20220701_0345.nc
1,0,4285,0.9962476,0.96559674,245.24191,247.92474,18.818455,24.08728,2022,3,20220701_0345.nc
1,1,4443,0.80267185,0.8960879,248.96704,249.54395,15.922215,23.39618,2022,3,20220701_0345.nc
1,2,4391,0.72992617,0.94472694,248.95776,248.49171,12.969003,22.864492,2022,3,20220701_0345.nc
1,3,4517,0.8772848,1.0797236,245.9594,247.04803,10.066786,22.560663,2022,3,20220701_0345.nc
1,4,4534,0.9385091,0.93258864,244.73596,245.01773,7.165059,22.379837,2022,3,20220701_0345.nc
1,5,4620,0.90368366,0.9364808,244.1788,244.52116,4.303725,22.385277,2022,3,20220701_0345.nc
1,6,4482,0.90148425,0.9574498,245.17194,246.1571,1.8119092,22.631268,2022,3,20220701_0345.nc
1,7,4592,0.93678844,0.9189167,245.49062,245.51859,2.2092614,22.977264,2022,3,20220701_0345.nc
2,0,4277,0.9706352,1.0572549,258.12463,256.9943,19.17804,21.738625,2022,3,20220701_0345.nc
2,1,4331,0.9155504,1.0815411,259.02045,257.43057,16.353333,21.014513,2022,3,20220701_0345.nc
2,2,4426,0.8155709,1.016641,252.64438,252.55626,13.527546,20.447445,2022,3,20220701_0345.nc
2,3,4165,1.3214213,1.4758375,253.4878,253.38916,10.732911,20.043829,2022,3,20220701_0345.nc
2,4,4571,0.8457425,0.83740395,248.84871,248.97612,8.123117,19.887749,2022,3,20220701_0345.nc
2,5,4553,0.8598679,0.86778986,248.47682,249.16962,5.779063,19.890184,2022,3,20220701_0345.nc
2,6,4642,0.847864,0.91854286,248.82516,249.39816,4.0948153,20.146748,2022,3,20220701_0345.nc
2,7,4624,0.88223195,0.9500779,248.08919,248.57475,4.3272014,20.544579,2022,3,20220701_0345.nc
3,0,4165,1.1677088,1.364056,260.66022,260.3726,19.930834,19.51947,2022,3,20220701_0345.nc
3,1,4342,1.0711699,1.2575072,259.38196,258.3456,17.249706,18.662714,2022,3,20220701_0345.nc
3,2,4369,0.93917847,1.0291377,255.10643,255.65874,14.630996,18.04879,2022,3,20220701_0345.nc
3,3,4438,0.8918742,0.99727595,253.73947,254.2956,12.109978,17.582045,2022,3,20220701_0345.nc
3,4,4466,0.79457724,0.8028207,253.96143,254.41052,9.842203,17.391922,2022,3,20220701_0345.nc
3,5,4554,0.8253507,0.85999966,252.12648,252.81958,7.9993734,17.412853,2022,3,20220701_0345.nc
3,6,4496,0.7693927,0.83366156,251.44681,251.79039,6.9437523,17.650513,2022,3,20220701_0345.nc
3,7,4520,0.78847754,0.974214,251.09346,252.21773,7.0217733,18.153843,2022,3,20220701_0345.nc
0,0,4286,0.6376214,0.68171245,244.85872,245.97136,18.9324,25.47974,2022,4,20220701_0445.nc
0,1,4351,0.6605778,0.7975573,244.8773,246.01884,16.000895,26.020674,2022,4,20220701_0445.nc
0,2,4443,0.6741704,0.7315303,240.99924,241.98666,13.126403,26.716724,2022,4,20220701_0445.nc
0,3,4475,0.883001,0.99962246,241.86612,242.8557,10.251286,27.497137,2022,4,20220701_0445.nc
0,4,4535,0.9118211,0.9207124,241.91924,242.44446,7.4199862,28.424114,2022,4,20220701_0445.nc
0,5,4576,0.92382944,0.935057,240.25569,240.65604,4.710931,29.469858,2022,4,20220701_0445.nc
0,6,4632,0.9412421,0.92153597,240.41017,240.80661,2.5903683,30.59988,2022,4,20220701_0445.nc
0,7,4656,0.9944708,0.9459977,241.37839,241.34348,2.9200764,31.818869,2022,4,20220701_0445.nc
1,0,4328,0.9333856,0.9358063,246.0135,248.67589,18.812998,23.07444,2022,4,20220701_0445.nc
1,1,4330,0.75360775,0.87174225,250.611,250.63837,15.906914,23.654114,2022,4,20220701_0445.nc
1,2,4354,0.80658954,1.0404171,249.42856,248.72215,12.971815,24.359833,2022,4,20220701_0445.nc
1,3,4501,0.89129966,1.1345439,246.22923,247.32326,10.110491,25.255156,2022,4,20220701_0445.nc
1,4,4542,0.94846284,0.9686382,244.63647,245.1578,7.1663876,26.267376,2022,4,20220701_0445.nc
1,5,4574,0.91488385,0.9212137,244.94958,245.26053,4.2975464,27.370045,2022,4,20220701_0445.nc
1,6,4456,0.94358796,1.0028125,246.18018,247.27579,1.8120037,28.614803,2022,4,20220701_0445.nc
1,7,4624,1.0024005,0.963634,246.53622,246.48294,2.213673,29.866714,2022,4,20220701_0445.nc
2,0,4323,1.1161574,1.2100407,257.18878,255.29395,19.169891,20.655033,2022,4,20220701_0445.nc
2,1,4305,0.9367447,1.1687521,258.9999,257.37332,16.338516,21.293232,2022,4,20220701_0445.nc
2,2,4439,0.8541728,0.99197024,252.47394,252.46593,13.538471,22.106947,2022,4,20220701_0445.nc
2,3,4400,1.1281116,1.3837051,254.01251,254.01721,10.736254,23.061697,2022,4,20220701_0445.nc
2,4,4485,0.8543661,0.8533025,249.38739,249.65373,8.099973,24.142715,2022,4,20220701_0445.nc
2,5,4625,0.89475876,0.8814502,248.9221,249.45378,5.763099,25.333849,2022,4,20220701_0445.nc
2,6,4476,0.9295085,0.9898062,249.3312,250.30574,4.101373,26.642841,2022,4,20220701_0445.nc
2,7,4606,0.95653594,0.94270754,249.23834,249.6081,4.3466682,28.006224,2022,4,20220701_0445.nc
3,0,4266,1.4897923,1.5897721,260.7075,260.4908,19.95406,18.255058,2022,4,20220701_0445.nc
3,1,4338,1.2758448,1.5182334,259.86475,258.7626,17.249027,18.968784,2022,4,20220701_0445.nc
3,2,4380,0.8917999,1.0057502,254.15213,255.3706,14.628172,19.86264,2022,4,20220701_0445.nc
3,3,4387,0.85836244,1.1250635,254.69211,255.35896,12.132961,20.907785,2022,4,20220701_0445.nc
3,4,4443,0.7811535,0.8028443,254.26756,254.58559,9.852802,22.096462,2022,4,20220701_0445.nc
3,5,4540,0.8857552,0.9436784,252.94437,253.7208,7.9991217,23.38404,2022,4,20220701_0445.nc
3,6,4573,0.9134165,0.9258236,251.85121,252.31342,6.937949,24.763718,2022,4,20220701_0445.nc
3,7,4549,0.87395054,1.0136172,252.39801,253.36417,7.0488353,26.228815,2022,4,20220701_0445.nc
0,0,4256,0.6372708,0.70210475,246.18913,246.44919,18.931202,32.065903,2022,5,20220701_0545.nc
0,1,4341,0.67214394,0.80690074,244.24614,245.34296,16.003231,33.40029,2022,5,20220701_0545.nc
0,2,4434,0.72713494,0.7658886,240.45251,241.33984,13.125748,34.816353,2022,5,20220701_0545.nc
0,3,4472,0.94191086,1.0847983,242.10092,242.76321,10.251953,36.247704,2022,5,20220701_0545.nc
0,4,4555,0.9578735,0.9804414,241.45383,241.9846,7.425303,37.743443,2022,5,20220701_0545.nc
0,5,4567,0.97137564,0.9711188,241.5718,241.80745,4.714272,39.29045,2022,5,20220701_0545.nc
0,6,4647,1.0262997,0.9911377,241.78468,241.96898,2.5835469,40.860638,2022,5,20220701_0545.nc
0,7,4630,1.0879748,1.0262117,241.64389,241.84142,2.903755,42.479595,2022,5,20220701_0545.nc
1,0,4332,0.96697557,0.97172284,245.17798,247.71965,18.814354,30.172812,2022,5,20220701_0545.nc
1,1,4367,0.7984332,0.93200326,249.85336,250.0485,15.9082775,31.56016,2022,5,20220701_0545.nc
1,2,4375,0.83096045,1.0058277,249.65294,249.24734,12.974587,32.988796,2022,5,20220701_0545.nc
1,3,4442,0.94494355,1.1254015,246.7438,247.48053,10.097522,34.529984,2022,5,20220701_0545.nc
1,4,4547,1.0222876,1.0493164,244.57777,244.97624,7.1534967,36.106865,2022,5,20220701_0545.nc
1,5,4571,0.9982388,0.99240094,245.09093,245.4009,4.2976675,37.6936,2022,5,20220701_0545.nc
1,6,4534,0.99819994,1.0816658,246.33809,247.28667,1.8252796,39.32869,2022,5,20220701_0545.nc
1,7,4581,1.077993,1.0338097,246.72638,246.83488,2.2081277,40.974342,2022,5,20220701_0545.nc
2,0,4334,1.2236016,1.3746618,257.3584,254.75522,19.164955,28.312641,2022,5,20220701_0545.nc
2,1,4317,1.5471394,1.6167202,259.5504,258.795,16.340101,29.779148,2022,5,20220701_0545.nc
2,2,4411,0.8514714,0.9730231,252.22308,252.38736,13.538474,31.308678,2022,5,20220701_0545.nc
2,3,4530,0.84519356,1.1062737,253.62856,253.91972,10.758693,32.892426,2022,5,20220701_0545.nc
2,4,4479,0.9391623,0.95782936,249.46211,249.85504,8.098931,34.516434,2022,5,20220701_0545.nc
2,5,4521,0.99694204,0.9668678,248.76202,249.38113,5.7500296,36.175484,2022,5,20220701_0545.nc
2,6,4365,1.0225465,1.0441481,250.50345,251.27577,4.132542,37.859005,2022,5,20220701_0545.nc
2,7,4589,1.0557865,1.0181471,249.78497,250.07314,4.331453,39.58286,2022,5,20220701_0545.nc
3,0,4263,1.7699801,1.7991904,259.55933,259.48096,19.964357,26.540642,2022,5,20220701_0545.nc
3,1,4335,2.0269616,2.0002728,259.76614,259.4854,17.243584,28.10108,2022,5,20220701_0545.nc
3,2,4374,0.97043747,1.0634313,253.53331,254.64606,14.624031,29.701624,2022,5,20220701_0545.nc
3,3,4440,0.9085057,1.1605891,255.16696,255.89398,12.125625,31.344936,2022,5,20220701_0545.nc
3,4,4449,0.86379415,0.86532426,254.97733,255.33968,9.850801,33.037674,2022,5,20220701_0545.nc
3,5,4539,1.0153978,1.0432053,253.33238,254.1193,8.0040865,34.73856,2022,5,20220701_0545.nc
3,6,4500,1.0297501,0.9922818,252.32893,252.68242,6.9474707,36.47352,2022,5,20220701_0545.nc
3,7,4549,0.93393236,0.99718374,253.10703,254.11667,7.042374,38.245796,2022,5,20220701_0545.nc
0,0,4286,0.68318874,0.74811405,246.00394,246.03386,18.934109,42.8192,2022,6,20220701_0645.nc
0,1,4261,0.6631812,0.7751506,243.53209,244.66078,16.005249,44.47684,2022,6,20220701_0645.nc
0,2,4396,0.84808207,0.861041,241.02747,241.88419,13.116966,46.213844,2022,6,20220701_0645.nc
0,3,4398,0.99871695,1.0593346,242.37804,242.84169,10.240389,47.913162,2022,6,20220701_0645.nc
0,4,4492,1.091727,1.0490451,241.39137,241.9872,7.4448843,49.653778,2022,6,20220701_0645.nc
0,5,4572,1.106358,1.0592642,242.66394,242.99168,4.700602,51.39695,2022,6,20220701_0645.nc
0,6,4600,1.2238373,1.1350268,242.50952,242.63283,2.577651,53.15937,2022,6,20220701_0645.nc
0,7,4583,1.3374772,1.2448658,242.94289,243.0469,2.9034054,54.95763,2022,6,20220701_0645.nc
1,0,4344,0.8519416,0.9080072,245.27399,248.30203,18.818325,41.355156,2022,6,20220701_0645.nc
1,1,4367,0.8611071,0.95794004,249.47885,249.6766,15.913354,43.0711,2022,6,20220701_0645.nc
1,2,4331,0.82599646,0.94662356,249.14674,248.83453,12.976947,44.802235,2022,6,20220701_0645.nc
1,3,4506,1.0629569,1.1881616,247.89386,248.3831,10.0786915,46.55185,2022,6,20220701_0645.nc
1,4,4514,1.1547259,1.124901,244.33942,244.8788,7.174322,48.33452,2022,6,20220701_0645.nc
1,5,4552,1.1479437,1.0933311,245.60045,245.86,4.3119802,50.12112,2022,6,20220701_0645.nc
1,6,4435,1.1203035,1.117289,247.23376,247.91858,1.7982895,51.944786,2022,6,20220701_0645.nc
1,7,4602,1.2667186,1.1737678,247.38489,247.70135,2.205213,53.723827,2022,6,20220701_0645.nc
2,0,4307,1.307981,1.4568541,257.51648,255.48166,19.17835,39.943798,2022,6,20220701_0645.nc
2,1,4332,2.004882,1.908993,259.13147,259.06863,16.335842,41.708954,2022,6,20220701_0645.nc
2,2,4436,0.8934159,0.9647557,251.82555,252.30225,13.548939,43.472767,2022,6,20220701_0645.nc
2,3,4573,0.8453816,0.94125813,254.23053,254.3159,10.752504,45.281834,2022,6,20220701_0645.nc
2,4,4494,1.0417284,1.024459,250.19987,250.44826,8.093639,47.091835,2022,6,20220701_0645.nc
2,5,4592,1.169224,1.1042103,249.04395,249.7598,5.7455497,48.909954,2022,6,20220701_0645.nc
2,6,4254,1.2248511,1.1663201,250.67897,251.15128,4.1914816,50.709904,2022,6,20220701_0645.nc
2,7,4569,1.3144555,1.21362,250.51581,250.66458,4.3231783,52.588806,2022,6,20220701_0645.nc
3,0,4261,1.9757247,1.9107934,259.3178,259.31708,19.955013,38.61796,2022,6,20220701_0645.nc
3,1,4360,2.4489853,2.3495538,258.479,258.5237,17.2468,40.429916,2022,6,20220701_0645.nc
3,2,4352,1.0815551,1.1709713,255.76231,256.08658,14.6331005,42.234932,2022,6,20220701_0645.nc
3,3,4466,0.9502804,1.0281392,256.5281,256.8806,12.102664,44.08505,2022,6,20220701_0645.nc
3,4,4489,0.9076232,0.92041546,255.90605,256.1571,9.858243,45.91313,2022,6,20220701_0645.nc
3,5,4403,1.1526002,1.147021,254.21951,255.09578,7.992264,47.756016,2022,6,20220701_0645.nc
3,6,4523,1.1683047,1.0883763,253.55264,253.99643,6.93726,49.604347,2022,6,20220701_0645.nc
3,7,4561,0.9992796,1.0110346,253.68962,254.39758,7.045506,51.482967,2022,6,20220701_0645.nc
0,0,4264,0.75692534,0.8147804,245.07,245.76778,18.92836,55.32459,2022,7,20220701_0745.nc
0,1,4249,0.7286191,0.8107823,243.95648,244.80402,16.015911,57.122684,2022,7,20220701_0745.nc
0,2,4450,1.2178379,1.1289345,242.5358,243.50995,13.110926,58.99967,2022,7,20220701_0745.nc
0,3,4384,1.0821396,1.0573769,243.98058,244.1376,10.215609,60.83238,2022,7,20220701_0745.nc
0,4,4320,1.5207517,1.3581847,243.39642,244.08278,7.427427,62.694267,2022,7,20220701_0745.nc
0,5,4561,1.6901982,1.5331157,244.02315,244.23775,4.706594,64.51069,2022,7,20220701_0745.nc
0,6,4522,1.8972533,1.7132223,244.11026,244.21461,2.5931604,66.363495,2022,7,20220701_0745.nc
0,7,4574,2.0796099,1.9140412,245.7266,245.7652,2.895225,68.22386,2022,7,20220701_0745.nc
1,0,4328,0.9549946,0.98052496,246.11624,248.89056,18.823128,54.134598,2022,7,20220701_0745.nc
1,1,4340,0.97346926,1.0052475,250.41116,250.42209,15.916124,55.97142,2022,7,20220701_0745.nc
1,2,4327,0.87905324,0.9586552,249.10658,249.21346,12.977397,57.8333,2022,7,20220701_0745.nc
1,3,4424,1.0482087,1.0660304,248.95943,249.14093,10.138676,59.652954,2022,7,20220701_0745.nc
1,4,4451,1.5151774,1.3392988,246.86285,247.00404,7.16982,61.55196,2022,7,20220701_0745.nc
1,5,4559,1.6206679,1.4456382,247.28781,247.39482,4.3109684,63.4156,2022,7,20220701_0745.nc
1,6,4393,1.6094097,1.4781139,248.703,249.143,1.8230982,65.30055,2022,7,20220701_0745.nc
1,7,4572,1.9393368,1.6779784,249.38712,249.66644,2.2053156,67.146286,2022,7,20220701_0745.nc
2,0,4319,1.3568742,1.3971815,257.184,255.64288,19.170425,52.97759,2022,7,20220701_0745.nc
2,1,4347,1.4831358,1.4090248,257.99213,257.99088,16.345785,54.83506,2022,7,20220701_0745.nc
2,2,4393,0.8113474,0.90421814,254.13722,253.96434,13.540998,56.702198,2022,7,20220701_0745.nc
2,3,4587,0.9615867,0.9755166,254.75142,254.76085,10.754541,58.589188,2022,7,20220701_0745.nc
2,4,4552,1.4029653,1.285256,252.16507,252.38033,8.073634,60.489502,2022,7,20220701_0745.nc
2,5,4562,1.6253656,1.5305009,250.90192,251.30113,5.720745,62.37162,2022,7,20220701_0745.nc
2,6,4316,1.7484772,1.5700188,252.48431,252.79305,4.184085,64.19731,2022,7,20220701_0745.nc
2,7,4558,1.9775163,1.8509512,252.32713,252.30707,4.3280816,66.139435,2022,7,20220701_0745.nc
3,0,4269,1.7439822,1.6769732,258.8733,258.85446,19.957945,51.86789,2022,7,20220701_0745.nc
3,1,4350,1.7491949,1.6811904,258.17572,258.19708,17.243952,53.765976,2022,7,20220701_0745.nc
3,2,4390,1.0133562,1.0811528,257.37955,257.05463,14.610933,55.66069,2022,7,20220701_0745.nc
3,3,4447,1.053656,1.0447261,258.76544,259.0219,12.122648,57.545986,2022,7,20220701_0745.nc
3,4,4535,1.1711887,1.120014,257.53592,257.7683,9.842859,59.456367,2022,7,20220701_0745.nc
3,5,4259,1.529501,1.396019,255.72243,256.77423,7.9399667,61.367447,2022,7,20220701_0745.nc
3,6,4544,1.6821051,1.5235828,255.1727,255.49664,6.9335732,63.212765,2022,7,20220701_0745.nc
3,7,4502,1.3259114,1.2991264,255.93732,256.21066,7.0384703,65.12291,2022,7,20220701_0745.nc
0,0,4257,1.5470617,1.360059,246.46027,247.17218,18.928848,57.234753,2022,0,20220702_0045.nc
