tile_y,tile_x,n,median_error,mean_error,median_error_pct,mean_error_pct,median_o3,mean_o3,median_vza,median_sza,year,file
0,1,4347,0.781481,0.871948,0.322512,0.358991,243.813248,242.418915,16.040747,56.650341,2025,20250708_0745.nc
0,2,4399,1.133953,1.024412,0.476607,0.42955,238.164673,239.043845,13.130891,58.525246,2025,20250708_0745.nc
0,3,4432,0.95767,0.976291,0.397536,0.402172,242.144936,242.604641,10.26331,60.358196,2025,20250708_0745.nc
0,4,4541,0.607313,0.706246,0.250063,0.290431,242.971451,243.034582,7.421864,62.205112,2025,20250708_0745.nc
0,5,4521,0.565174,0.670162,0.233918,0.277267,242.303833,242.010648,4.691841,64.059578,2025,20250708_0745.nc
0,6,4566,0.780027,0.877263,0.321969,0.363775,241.850082,241.982766,2.567535,65.91254,2025,20250708_0745.nc
0,7,4572,0.709809,0.819876,0.288667,0.336268,245.031288,244.718694,2.905917,67.796913,2025,20250708_0745.nc
1,0,4329,1.062495,1.043702,0.44494,0.434669,237.870377,240.627114,18.849022,53.646164,2025,20250708_0745.nc
1,1,4345,1.028153,1.0239,0.425689,0.424023,241.434448,242.384815,15.935897,55.506359,2025,20250708_0745.nc
1,2,4364,0.801209,0.867386,0.328977,0.356923,243.008995,243.707448,12.990601,57.384033,2025,20250708_0745.nc
1,3,4542,0.862358,0.969493,0.35126,0.39288,246.750175,246.244402,10.091959,59.234571,2025,20250708_0745.nc
1,4,4585,0.850019,0.936198,0.343491,0.376778,248.516922,248.030253,7.179193,61.121254,2025,20250708_0745.nc
1,5,4539,0.887655,0.996436,0.364346,0.404904,244.802032,245.340997,4.295808,63.008179,2025,20250708_0745.nc
1,6,4399,0.841599,0.898916,0.345566,0.369414,243.21637,243.445139,1.869295,64.840057,2025,20250708_0745.nc
1,7,4596,0.845238,0.902074,0.343051,0.369093,245.338837,245.218589,2.20665,66.74884,2025,20250708_0745.nc
2,0,4264,1.127732,1.089149,0.462846,0.448124,242.821526,243.725902,19.183281,52.524836,2025,20250708_0745.nc
2,1,4378,0.820187,0.932603,0.328891,0.377512,250.512733,248.504807,16.350446,54.401369,2025,20250708_0745.nc
2,2,4443,1.196206,1.251128,0.472311,0.492799,253.32373,253.499947,13.551773,56.275524,2025,20250708_0745.nc
2,3,4163,1.904413,1.861941,0.75294,0.731937,253.610336,253.843398,10.846582,58.130405,2025,20250708_0745.nc
2,4,4118,2.000424,1.904634,0.789336,0.750342,253.665932,253.543604,8.017446,60.135544,2025,20250708_0745.nc
2,5,4404,1.323934,1.303325,0.525222,0.517038,251.630005,251.600619,5.730767,61.974632,2025,20250708_0745.nc
2,6,4410,0.808926,0.899799,0.324631,0.360885,248.952354,249.088699,4.08511,63.909266,2025,20250708_0745.nc
2,7,4584,0.930435,0.965552,0.373492,0.388301,249.395935,249.247122,4.335843,65.772217,2025,20250708_0745.nc
3,0,4225,0.941565,1.209009,0.373757,0.471741,254.770538,254.824875,19.957594,51.45829,2025,20250708_0745.nc
3,1,4324,0.881594,0.951839,0.349926,0.374594,253.243607,253.862096,17.256347,53.357843,2025,20250708_0745.nc
3,2,4405,1.291799,1.381668,0.497758,0.531607,260.306122,259.350543,14.600361,55.277367,2025,20250708_0745.nc
3,3,4271,2.022991,1.824513,0.782356,0.706377,258.130768,257.934155,12.148435,57.148006,2025,20250708_0745.nc
3,4,4423,1.264386,1.33009,0.494278,0.519759,255.752563,255.39202,9.861634,59.09639,2025,20250708_0745.nc
3,5,4279,1.393567,1.397865,0.549921,0.547023,255.332611,255.091523,7.987844,60.989883,2025,20250708_0745.nc
3,6,4364,0.90619,1.007001,0.355037,0.393755,255.220802,255.321992,6.935244,62.829021,2025,20250708_0745.nc
3,7,4468,0.738854,0.851254,0.288682,0.331496,256.122742,256.48856,7.049217,64.804649,2025,20250708_0745.nc
0,0,4297,0.948106,0.914301,0.396602,0.382079,239.692551,239.922182,18.922123,57.30344,2025,20250709_0045.nc
0,1,4081,1.176576,1.055037,0.499981,0.448144,234.346939,236.322787,15.989871,55.399151,2025,20250709_0045.nc
0,2,4359,1.092311,1.045217,0.463196,0.44394,235.660629,235.874062,13.126125,53.643364,2025,20250709_0045.nc
0,3,4470,1.02276,0.985331,0.432483,0.415757,236.659203,237.173352,10.268611,51.853855,2025,20250709_0045.nc
0,4,4549,0.933975,1.017257,0.393947,0.426764,238.335037,238.330658,7.417628,50.067253,2025,20250709_0045.nc
0,5,4601,1.247517,1.301401,0.515705,0.540325,240.552582,240.560872,4.706782,48.298351,2025,20250709_0045.nc
0,6,3532,2.220452,2.121065,0.911407,0.8679,243.945908,243.962915,2.774253,46.72961,2025,20250709_0045.nc
0,7,3080,2.519656,2.445754,1.037334,1.005103,243.100983,243.105667,2.779482,44.768908,2025,20250709_0045.nc
1,0,4255,1.181859,1.104342,0.490141,0.457926,241.289307,241.545746,18.813313,56.144272,2025,20250709_0045.nc
1,1,4446,0.768455,0.85613,0.317419,0.35552,241.224045,241.119794,15.910037,54.284121,2025,20250709_0045.nc
1,2,4172,1.057676,1.036562,0.441311,0.430832,238.103401,240.68543,13.019904,52.437275,2025,20250709_0045.nc
1,3,4428,1.014441,1.002099,0.424248,0.416042,240.022507,240.699913,10.049052,50.606306,2025,20250709_0045.nc
1,4,4569,1.019467,0.978535,0.425161,0.407478,240.185684,240.56765,7.174419,48.799736,2025,20250709_0045.nc
1,5,4646,0.879027,0.982864,0.360968,0.400813,244.745621,244.970997,4.327845,47.004274,2025,20250709_0045.nc
1,6,4654,1.887336,1.833177,0.766704,0.744029,246.152672,246.271561,1.803029,45.220207,2025,20250709_0045.nc
1,7,3232,2.897072,2.793266,1.162563,1.121434,249.176224,249.092676,2.031337,43.537884,2025,20250709_0045.nc
2,0,4267,1.281842,1.215601,0.518397,0.493709,247.476379,246.779876,19.159851,55.047089,2025,20250709_0045.nc
2,1,4371,1.203121,1.101194,0.486396,0.445765,247.301514,248.088848,16.325869,53.161068,2025,20250709_0045.nc
2,2,4398,0.88735,0.968857,0.356707,0.389841,248.242523,248.672077,13.518919,51.290749,2025,20250709_0045.nc
2,3,4389,0.892626,0.913319,0.36023,0.367406,248.332779,248.542464,10.718723,49.419651,2025,20250709_0045.nc
2,4,4533,0.882058,0.936443,0.357497,0.37736,247.24263,247.666593,8.104684,47.615673,2025,20250709_0045.nc
2,5,4579,0.800279,0.925651,0.322755,0.370839,249.093887,249.174046,5.735849,45.7593,2025,20250709_0045.nc
2,6,4543,1.090605,1.229247,0.434771,0.489124,251.159393,250.962364,4.111074,43.96299,2025,20250709_0045.nc
2,7,4224,1.950884,1.994845,0.773943,0.790306,252.104813,251.854296,4.259451,42.238447,2025,20250709_0045.nc
3,0,4256,0.828463,0.836889,0.325862,0.330423,253.550278,253.579566,19.951101,54.037125,2025,20250709_0045.nc
3,1,4344,0.819503,0.946824,0.322163,0.37073,255.265282,255.10926,17.237854,52.123455,2025,20250709_0045.nc
3,2,4386,0.767738,0.833068,0.300448,0.326878,255.877678,255.211877,14.612418,50.236649,2025,20250709_0045.nc
3,3,4454,0.785747,0.83057,0.308873,0.326891,254.22271,254.126095,12.103428,48.347506,2025,20250709_0045.nc
3,4,4550,0.857858,0.890419,0.339085,0.350576,253.527527,253.84081,9.835725,46.476849,2025,20250709_0045.nc
3,5,4556,0.757332,0.838948,0.297289,0.327824,255.367813,255.625672,7.972191,44.611099,2025,20250709_0045.nc
3,6,4558,1.63862,1.649537,0.633684,0.636563,258.982559,258.562309,6.90486,42.764044,2025,20250709_0045.nc
3,7,2251,2.979124,2.884123,1.145338,1.110079,259.983734,259.728598,7.107479,41.301666,2025,20250709_0045.nc
0,0,4325,0.603745,0.67678,0.253014,0.283517,238.423599,238.839413,18.922924,44.488865,2025,20250709_0145.nc
0,1,4066,0.930636,0.877132,0.398279,0.374562,232.974091,234.653243,15.995273,42.72855,2025,20250709_0145.nc
0,2,4361,0.86977,0.872476,0.370905,0.37166,234.420319,234.861705,13.123688,41.11993,2025,20250709_0145.nc
0,3,4470,0.851877,0.971219,0.361022,0.407503,236.816422,237.575591,10.254161,39.498987,2025,20250709_0145.nc
0,4,4458,0.877584,1.147517,0.372611,0.480276,238.261505,238.22011,7.42715,37.919374,2025,20250709_0145.nc
0,5,4545,1.487041,1.566188,0.612191,0.647587,241.560944,241.465177,4.692374,36.368259,2025,20250709_0145.nc
0,6,3741,2.593673,2.466601,1.066123,1.012079,243.477936,243.48176,2.765902,35.016182,2025,20250709_0145.nc
0,7,2911,2.965504,2.890599,1.221989,1.190856,242.422546,242.602089,2.63344,33.266922,2025,20250709_0145.nc
1,0,4278,0.860025,0.878793,0.357878,0.365556,240.475143,240.684918,18.814102,43.081429,2025,20250709_0145.nc
1,1,4393,0.709602,0.778844,0.294538,0.323049,241.156448,241.099225,15.90666,41.345993,2025,20250709_0145.nc
1,2,4260,0.890186,1.024814,0.376135,0.424158,237.018372,239.757438,12.965492,39.613815,2025,20250709_0145.nc
1,3,4433,0.874331,1.004025,0.366946,0.413788,240.069305,241.379615,10.049417,37.962868,2025,20250709_0145.nc
1,4,4542,0.836787,0.832058,0.349196,0.345975,240.344849,240.704901,7.170937,36.313648,2025,20250709_0145.nc
1,5,4626,1.123308,1.216245,0.455433,0.493681,246.056862,245.990001,4.315083,34.721674,2025,20250709_0145.nc
1,6,4477,2.058903,2.021073,0.834232,0.821455,245.924744,245.948695,1.848876,33.165283,2025,20250709_0145.nc
1,7,3677,2.88149,2.73534,1.164848,1.104266,247.561707,247.672872,2.180073,31.626507,2025,20250709_0145.nc
2,0,4300,1.006735,0.970173,0.409946,0.395525,245.938461,245.670281,19.168531,41.770773,2025,20250709_0145.nc
2,1,4359,0.861225,0.888851,0.347237,0.359058,248.143585,248.207742,16.315931,39.984322,2025,20250709_0145.nc
2,2,4465,0.875831,1.026592,0.353511,0.412166,247.685547,248.680619,13.515012,38.231834,2025,20250709_0145.nc
2,3,4390,0.805617,0.90993,0.324443,0.364083,249.421425,249.500736,10.736859,36.492132,2025,20250709_0145.nc
2,4,4591,0.803815,0.91646,0.325575,0.367231,248.362366,248.688316,8.105375,34.809395,2025,20250709_0145.nc
2,5,4551,0.867911,1.119813,0.34764,0.446433,250.43103,250.087412,5.730521,33.139397,2025,20250709_0145.nc
2,6,4388,1.415112,1.533223,0.562318,0.610454,250.73967,250.461434,4.154887,31.557406,2025,20250709_0145.nc
2,7,4020,2.417277,2.365872,0.947318,0.932867,253.626488,253.101495,4.228681,30.02761,2025,20250709_0145.nc
3,0,4256,0.872558,0.853044,0.345926,0.337598,252.744598,252.85057,19.94405,40.564623,2025,20250709_0145.nc
3,1,4335,0.813339,0.984924,0.323019,0.387795,253.656662,253.403919,17.242363,38.736191,2025,20250709_0145.nc
3,2,4389,0.865142,0.966591,0.339803,0.377662,256.503052,255.543895,14.617448,36.929909,2025,20250709_0145.nc
3,3,4480,0.809145,0.870214,0.319032,0.341683,254.363518,254.357275,12.100865,35.148584,2025,20250709_0145.nc
3,4,4500,0.796602,0.927225,0.314479,0.363514,254.305664,254.500876,9.846352,33.391109,2025,20250709_0145.nc
3,5,4565,0.794461,0.929804,0.311719,0.362182,255.850632,256.137509,7.975029,31.672636,2025,20250709_0145.nc
3,6,4572,1.562215,1.685523,0.606913,0.652454,257.860535,257.586768,6.905573,29.987843,2025,20250709_0145.nc
3,7,1781,3.199594,3.107827,1.229208,1.194109,260.388702,260.181867,7.147202,28.681892,2025,20250709_0145.nc
0,0,4274,0.631861,0.712623,0.266852,0.299101,237.433304,237.858452,18.923314,33.156261,2025,20250709_0245.nc
0,1,4211,0.651021,0.708182,0.276598,0.299617,234.559357,236.202616,16.006279,31.749763,2025,20250709_0245.nc
0,2,4384,0.765301,0.800738,0.32704,0.340509,234.208084,234.827131,13.12628,30.496818,2025,20250709_0245.nc
0,3,4477,0.807739,1.081208,0.343902,0.451117,237.124054,238.048011,10.255867,29.292332,2025,20250709_0245.nc
0,4,4437,0.834689,1.245679,0.353561,0.519383,238.646011,238.588504,7.428849,28.201801,2025,20250709_0245.nc
0,5,4561,1.058044,1.316375,0.439385,0.546878,240.059952,239.996943,4.709791,27.200979,2025,20250709_0245.nc
0,6,4116,2.723189,2.544939,1.118058,1.045862,243.185883,242.926804,2.698658,26.43765,2025,20250709_0245.nc
0,7,2952,3.059335,2.993818,1.261659,1.233558,242.547295,242.619453,2.536814,25.360543,2025,20250709_0245.nc
1,0,4331,0.752392,0.835769,0.314962,0.34854,239.316513,239.508032,18.820044,31.338812,2025,20250709_0245.nc
1,1,4354,0.736545,0.806992,0.307104,0.335153,240.274445,240.484246,15.908167,29.895266,2025,20250709_0245.nc
1,2,4373,0.767537,0.919106,0.325397,0.380321,237.206482,239.704384,12.975179,28.513693,2025,20250709_0245.nc
1,3,4557,0.801693,0.989712,0.336398,0.407012,240.661835,241.491865,10.077248,27.247843,2025,20250709_0245.nc
1,4,4490,0.776849,0.858883,0.323895,0.354117,241.557938,241.834579,7.159863,26.073787,2025,20250709_0245.nc
1,5,4649,1.044142,1.225762,0.427353,0.498195,245.115601,245.176885,4.301715,24.99379,2025,20250709_0245.nc
1,6,4279,1.876799,1.895852,0.765631,0.771937,245.156921,245.075906,1.88878,23.972107,2025,20250709_0245.nc
1,7,3957,2.775009,2.599949,1.125666,1.05516,245.952072,246.186987,2.240447,23.09046,2025,20250709_0245.nc
2,0,4332,0.915437,0.910241,0.37359,0.371294,245.467773,245.165265,19.172062,29.623196,2025,20250709_0245.nc
2,1,4345,0.882144,0.91204,0.357433,0.368794,246.785614,247.252664,16.337646,28.096291,2025,20250709_0245.nc
2,2,4421,0.915559,1.072224,0.372678,0.431151,246.969818,247.850503,13.53012,26.660042,2025,20250709_0245.nc
2,3,4498,0.862677,1.065159,0.351745,0.427019,247.954552,248.327331,10.761694,25.294488,2025,20250709_0245.nc
2,4,4581,0.799075,0.957988,0.322573,0.382115,249.595367,249.573858,8.110574,24.025808,2025,20250709_0245.nc
2,5,4490,0.902382,1.259138,0.359144,0.499629,250.929085,250.809798,5.738519,22.831444,2025,20250709_0245.nc
2,6,4263,1.997674,2.061805,0.794237,0.818991,251.60498,251.250857,4.213824,21.756254,2025,20250709_0245.nc
2,7,3300,2.988048,2.972439,1.180669,1.173285,253.190742,253.349741,4.250489,21.052708,2025,20250709_0245.nc
3,0,4265,0.863863,0.846707,0.343482,0.336271,251.520874,251.879289,19.954004,28.013094,2025,20250709_0245.nc
3,1,4337,0.840633,1.009483,0.336414,0.399614,251.938004,251.898942,17.240139,26.407322,2025,20250709_0245.nc
3,2,4379,0.882295,0.983005,0.348207,0.385759,255.213898,254.296027,14.613644,24.881565,2025,20250709_0245.nc
3,3,4507,0.808704,0.951355,0.320203,0.3736,253.836884,253.990016,12.09698,23.403296,2025,20250709_0245.nc
3,4,4450,0.780809,0.902008,0.309181,0.354626,253.76358,253.893866,9.83529,22.03993,2025,20250709_0245.nc
3,5,4582,0.854976,1.04502,0.334005,0.406785,255.880417,255.993916,7.992238,20.778641,2025,20250709_0245.nc
3,6,4558,1.839851,1.853488,0.712457,0.718171,257.486191,257.05748,6.927407,19.63504,2025,20250709_0245.nc
3,7,2068,3.411276,3.343006,1.31221,1.286598,259.935364,259.858745,7.231213,18.543514,2025,20250709_0245.nc
0,0,4274,0.666615,0.767096,0.283013,0.322423,236.881668,237.238343,18.924894,25.419383,2025,20250709_0345.nc
0,1,4169,0.681022,0.823684,0.290631,0.346506,236.03952,236.678071,16.006378,24.796381,2025,20250709_0345.nc
0,2,4371,0.734367,0.841843,0.314872,0.35768,233.53038,234.43865,13.119985,24.427097,2025,20250709_0345.nc
0,3,4405,0.815453,1.294521,0.34756,0.53749,237.719162,238.547888,10.248766,24.145868,2025,20250709_0345.nc
0,4,4474,0.837073,1.249506,0.350469,0.518473,239.203445,239.392483,7.419604,24.090391,2025,20250709_0345.nc
0,5,4571,0.738165,1.041595,0.311699,0.434702,238.574219,238.586648,4.720748,24.151932,2025,20250709_0345.nc
0,6,4325,2.593585,2.441985,1.061739,1.002341,243.384628,243.203949,2.587348,24.420221,2025,20250709_0345.nc
0,7,3016,2.798384,2.690156,1.151679,1.105871,242.908401,243.062622,2.52336,24.482164,2025,20250709_0345.nc
1,0,4350,0.761869,0.907828,0.320677,0.378276,238.668564,238.992565,18.820998,23.061554,2025,20250709_0345.nc
1,1,4370,0.7654,0.884035,0.321634,0.367057,239.849236,239.969034,15.909224,22.427631,2025,20250709_0345.nc
1,2,4395,0.768361,0.922576,0.323479,0.381622,239.174606,240.222115,12.978826,21.94648,2025,20250709_0345.nc
1,3,4594,1.106426,1.345213,0.453161,0.547775,244.170403,243.633371,10.069398,21.687551,2025,20250709_0345.nc
1,4,4538,0.789389,0.950292,0.327821,0.390134,242.684654,242.689355,7.161958,21.594724,2025,20250709_0345.nc
1,5,4624,0.970728,1.132882,0.397478,0.462013,244.244034,244.512088,4.307442,21.67154,2025,20250709_0345.nc
1,6,4412,2.098203,2.073057,0.854724,0.842339,245.541718,245.479262,1.853276,21.921901,2025,20250709_0345.nc
1,7,4219,2.857569,2.711051,1.162457,1.099211,246.419388,246.465679,2.265294,22.334299,2025,20250709_0345.nc
2,0,4296,0.876599,0.920678,0.357906,0.375736,244.800621,244.702686,19.168041,20.721076,2025,20250709_0345.nc
2,1,4326,0.850853,0.882844,0.345963,0.35824,245.794594,246.414285,16.331492,20.031432,2025,20250709_0345.nc
2,2,4461,0.903369,1.087403,0.369776,0.437119,247.55809,247.689741,13.52996,19.512033,2025,20250709_0345.nc
2,3,4504,0.828912,1.037309,0.340697,0.418145,246.431808,246.937399,10.759809,19.203875,2025,20250709_0345.nc
2,4,4551,1.093383,1.450231,0.435865,0.574276,251.003845,250.516515,8.115765,19.091755,2025,20250709_0345.nc
2,5,4386,1.120336,1.503562,0.44042,0.592776,252.845856,252.375838,5.754799,19.210285,2025,20250709_0345.nc
2,6,4090,2.230138,2.202505,0.880899,0.87027,252.732727,252.643541,4.234055,19.401517,2025,20250709_0345.nc
2,7,2348,3.266349,3.204938,1.2893,1.264461,253.465271,253.512777,4.106382,20.372033,2025,20250709_0345.nc
3,0,4247,0.82943,0.848188,0.331498,0.336804,251.053253,251.661662,19.957525,18.450029,2025,20250709_0345.nc
3,1,4344,0.81808,0.954146,0.326862,0.37752,251.519783,251.944585,17.246494,17.661021,2025,20250709_0345.nc
3,2,4388,0.903282,1.069304,0.35804,0.419887,254.710022,253.844441,14.621944,17.078872,2025,20250709_0345.nc
3,3,4513,1.028156,1.143259,0.404817,0.450341,253.10257,253.077671,12.09763,16.72241,2025,20250709_0345.nc
3,4,4464,0.808981,0.904293,0.320225,0.357046,252.764442,252.876642,9.845899,16.590388,2025,20250709_0345.nc
3,5,4559,0.919551,1.102317,0.359502,0.42967,255.49736,255.535735,7.998212,16.710899,2025,20250709_0345.nc
3,6,4559,2.003533,1.988448,0.772608,0.77013,257.932251,257.453388,6.932017,17.065552,2025,20250709_0345.nc
3,7,2208,3.046236,3.048102,1.176476,1.177692,258.87677,258.914582,7.323184,17.208761,2025,20250709_0345.nc
0,0,4274,0.68168,0.793048,0.290681,0.334515,235.512123,236.228233,18.925266,24.639538,2025,20250709_0445.nc
0,1,4170,0.708524,0.951176,0.304182,0.400477,234.41732,235.824223,16.020951,25.128202,2025,20250709_0445.nc
0,2,4380,0.704368,0.883075,0.302812,0.374559,233.041092,234.380786,13.107591,25.878687,2025,20250709_0445.nc
0,3,4383,0.914022,1.437922,0.382543,0.595865,238.114349,238.717213,10.265577,26.633018,2025,20250709_0445.nc
0,4,4504,0.808493,1.23495,0.338386,0.511549,239.464005,239.730734,7.417771,27.598677,2025,20250709_0445.nc
0,5,4552,0.798138,1.095572,0.336147,0.455727,239.626671,239.478934,4.724344,28.627806,2025,20250709_0445.nc
0,6,4423,2.468451,2.35316,1.013837,0.964959,243.388763,243.375644,2.584553,29.776308,2025,20250709_0445.nc
0,7,3435,2.704709,2.649991,1.107505,1.085182,243.892792,243.970319,2.597382,30.775251,2025,20250709_0445.nc
1,0,4313,0.784111,1.036013,0.329085,0.427663,239.540466,240.30132,18.826344,22.238354,2025,20250709_0445.nc
1,1,4322,0.802986,0.954546,0.3388,0.395813,239.970764,239.998895,15.917605,22.80482,2025,20250709_0445.nc
1,2,4374,0.786709,0.955869,0.331397,0.395993,239.483147,239.942641,12.980515,23.510186,2025,20250709_0445.nc
1,3,4597,1.656863,1.714525,0.673574,0.694542,246.14151,245.267454,10.078338,24.420013,2025,20250709_0445.nc
1,4,4488,1.014254,1.290033,0.413907,0.524243,244.736465,244.393062,7.16649,25.457439,2025,20250709_0445.nc
1,5,4609,0.957842,1.135062,0.391285,0.462423,244.104996,244.544526,4.302384,26.565304,2025,20250709_0445.nc
1,6,4349,2.174197,2.090544,0.883334,0.848903,245.544861,245.509711,1.811527,27.776516,2025,20250709_0445.nc
1,7,4372,2.516569,2.415327,1.020911,0.978541,246.251144,246.488643,2.244985,29.069616,2025,20250709_0445.nc
2,0,4263,0.84454,0.977524,0.345219,0.396447,245.094238,245.571199,19.164988,19.795261,2025,20250709_0445.nc
2,1,4353,0.854305,0.930303,0.346198,0.374577,247.099213,247.846783,16.338284,20.452164,2025,20250709_0445.nc
2,2,4448,0.884889,1.071581,0.359342,0.430219,248.035919,248.041344,13.543552,21.260576,2025,20250709_0445.nc
2,3,4554,0.818885,1.045564,0.336287,0.42261,245.680099,246.290608,10.747581,22.224283,2025,20250709_0445.nc
2,4,4486,1.254384,1.475331,0.500251,0.586157,250.601311,250.167332,8.108298,23.318392,2025,20250709_0445.nc
2,5,4143,1.82501,2.022011,0.717672,0.792777,254.371841,254.1962,5.855471,24.483179,2025,20250709_0445.nc
2,6,3517,2.676678,2.49636,1.042365,0.979154,254.554535,254.642497,4.260585,25.777309,2025,20250709_0445.nc
2,7,1855,3.385851,3.320235,1.335683,1.310764,253.373245,253.331113,3.966773,27.474035,2025,20250709_0445.nc
3,0,4248,0.803627,0.886198,0.322354,0.352431,249.690475,250.58653,19.9525,17.399594,2025,20250709_0445.nc
3,1,4340,0.805419,0.906393,0.320423,0.358027,251.947243,252.454135,17.248472,18.131232,2025,20250709_0445.nc
3,2,4396,0.891055,1.031556,0.35589,0.406051,253.086533,253.150851,14.615903,19.035713,2025,20250709_0445.nc
3,3,4517,0.862485,1.102186,0.343073,0.436341,251.251572,251.718158,12.106115,20.105566,2025,20250709_0445.nc
3,4,4443,0.840486,1.008458,0.332994,0.398943,252.353104,252.228545,9.851696,21.296255,2025,20250709_0445.nc
3,5,4578,1.026983,1.227145,0.403889,0.479507,254.772415,254.649651,8.001825,22.602569,2025,20250709_0445.nc
3,6,4495,1.991396,1.927532,0.772079,0.746821,257.705231,257.402599,6.964721,23.993992,2025,20250709_0445.nc
3,7,2756,2.930653,2.828163,1.137443,1.101226,256.715851,256.698885,7.385505,25.16215,2025,20250709_0445.nc
0,0,4252,0.697131,0.779069,0.296801,0.329354,234.608925,235.898377,18.927482,31.277418,2025,20250709_0545.nc
0,1,4190,0.7612,1.075041,0.327331,0.451485,234.662277,236.192859,16.029781,32.579988,2025,20250709_0545.nc
0,2,4331,0.762943,0.90705,0.329227,0.386021,232.065933,233.56226,13.108087,34.061409,2025,20250709_0545.nc
0,3,4359,0.999985,1.461843,0.420074,0.6072,237.868286,238.340315,10.238924,35.480061,2025,20250709_0545.nc
0,4,4493,0.840317,1.212121,0.34938,0.501863,239.806076,240.080775,7.410894,37.017612,2025,20250709_0545.nc
0,5,4603,0.821179,1.103604,0.346885,0.458715,239.792938,239.717376,4.7175,38.556995,2025,20250709_0545.nc
0,6,4525,2.310424,2.205491,0.950618,0.904809,243.170227,243.01238,2.554593,40.148624,2025,20250709_0545.nc
0,7,4178,2.385582,2.302483,0.975659,0.940799,244.50988,244.391104,2.837626,41.77585,2025,20250709_0545.nc
1,0,4287,0.830224,1.109264,0.34992,0.456063,239.318253,240.774788,18.844023,29.383772,2025,20250709_0545.nc
1,1,4366,0.86198,1.054141,0.363301,0.434619,240.617233,240.74729,15.933213,30.786641,2025,20250709_0545.nc
1,2,4398,0.791685,0.954185,0.334039,0.396496,238.958611,239.563908,12.992475,32.244104,2025,20250709_0545.nc
1,3,4573,1.563027,1.567837,0.638264,0.637583,245.115311,244.652923,10.085768,33.804962,2025,20250709_0545.nc
1,4,4486,0.99526,1.400729,0.405343,0.567256,244.503174,244.618032,7.183029,35.388979,2025,20250709_0545.nc
1,5,4568,0.84894,1.111236,0.346725,0.452033,244.076546,244.609125,4.302569,37.006308,2025,20250709_0545.nc
1,6,4266,1.980832,1.934593,0.804717,0.783495,245.891525,245.992087,1.831066,38.64427,2025,20250709_0545.nc
1,7,4263,2.256323,2.162153,0.911372,0.874213,246.793961,246.978708,2.27651,40.372761,2025,20250709_0545.nc
2,0,4181,0.852941,1.188126,0.349248,0.477188,245.491806,246.849662,19.152666,27.515234,2025,20250709_0545.nc
2,1,4337,0.87207,0.938204,0.354593,0.379076,246.635269,247.194323,16.350868,29.034801,2025,20250709_0545.nc
2,2,4437,0.834748,0.941941,0.340039,0.380527,246.100952,246.797016,13.556183,30.580322,2025,20250709_0545.nc
2,3,4598,0.825375,0.988548,0.337845,0.400019,245.486382,246.100685,10.756352,32.196409,2025,20250709_0545.nc
2,4,4548,1.130925,1.323229,0.453496,0.528128,249.603065,249.482228,8.091202,33.844345,2025,20250709_0545.nc
2,5,3667,2.266948,2.222451,0.88918,0.871149,254.575104,254.410599,5.960947,35.356457,2025,20250709_0545.nc
2,6,2889,2.851669,2.646906,1.121295,1.038168,255.076416,254.866943,4.257502,37.071323,2025,20250709_0545.nc
2,7,2081,3.216741,3.167024,1.26989,1.248973,253.250961,253.525121,3.766067,39.00111,2025,20250709_0545.nc
3,0,4203,0.804589,0.918211,0.323458,0.36553,249.353012,250.177622,19.967545,25.800858,2025,20250709_0545.nc
3,1,4364,0.824276,0.958191,0.329476,0.37868,251.442345,252.140086,17.248119,27.391259,2025,20250709_0545.nc
3,2,4396,0.862817,1.036785,0.343382,0.407041,253.24614,253.621188,14.61527,29.019328,2025,20250709_0545.nc
3,3,4436,0.809854,0.922421,0.325931,0.368148,249.430328,249.923893,12.105258,30.697062,2025,20250709_0545.nc
3,4,4522,0.798753,0.908583,0.319423,0.360897,251.10186,251.398522,9.854301,32.39677,2025,20250709_0545.nc
3,5,4492,1.122545,1.265034,0.440187,0.494749,255.386627,254.552998,7.999923,34.121841,2025,20250709_0545.nc
3,6,4380,1.734927,1.774587,0.675437,0.69049,256.805771,256.412396,7.001724,35.837528,2025,20250709_0545.nc
3,7,3245,2.615285,2.485127,1.021763,0.969389,256.21875,256.050672,7.423978,37.487843,2025,20250709_0545.nc
0,0,4260,0.743487,0.80707,0.315779,0.340523,234.792389,236.451001,18.93023,42.142166,2025,20250709_0645.nc
0,1,4263,0.865555,1.224874,0.369814,0.509698,237.745407,238.263174,16.024414,43.821793,2025,20250709_0645.nc
0,2,4372,0.881476,0.972635,0.378438,0.412015,233.125946,234.885951,13.116416,45.57896,2025,20250709_0645.nc
0,3,4296,0.931117,1.330195,0.39851,0.553181,237.970688,238.356139,10.225308,47.258911,2025,20250709_0645.nc
0,4,4477,0.843985,1.145043,0.354659,0.473996,240.270416,240.364963,7.41209,49.036835,2025,20250709_0645.nc
0,5,4573,0.819507,0.978905,0.343326,0.406775,239.627106,239.818089,4.719498,50.788471,2025,20250709_0645.nc
0,6,4586,1.433515,1.475021,0.59286,0.606905,241.819603,241.989667,2.572379,52.574574,2025,20250709_0645.nc
0,7,4499,1.430291,1.445636,0.588738,0.59224,243.506195,243.305555,2.883495,54.370621,2025,20250709_0645.nc
1,0,4224,0.917212,1.244562,0.38582,0.50769,240.742188,242.235397,18.848903,40.70397,2025,20250709_0645.nc
