date,method,native_nll_per_observation,operator_cache_reused,n_valid,n_real_with_missing,n_block_targets,n_build_chunks,nnz,density,nnz_per_row_mean,nnz_per_row_median,nnz_per_row_max,csr_storage_bytes,coefficient_drop_tolerance,conditional_logdet_half,build_s,precompute_seconds,native_quadratic,precision_identity_relative_error,reconstructed_native_nll_per_observation,stored_native_nll_per_observation,reconstructed_minus_stored_nll,slq_probes,slq_steps,slq_total_seconds,slq_endpoint_mode_count,slq_precision_min,slq_precision_max,slq_low_middle_boundary,slq_middle_high_boundary,slq_spectral_median,eigenpair_solver_seconds,selected_eigenpairs,mean_y2,D,max_abs_scaled_departure,min_precision_eigenvalue,max_precision_eigenvalue,max_relative_eigenpair_residual,median_relative_eigenpair_residual,p95_relative_eigenpair_residual,eigenpair_quality_tolerance,fraction_within_eigenpair_quality_tolerance,low_selected_modes,low_mean_squared_score,low_sum_squared_score,low_max_relative_eigenpair_residual,low_fraction_within_quality_tolerance,middle_selected_modes,middle_mean_squared_score,middle_sum_squared_score,middle_max_relative_eigenpair_residual,middle_fraction_within_quality_tolerance,high_selected_modes,high_mean_squared_score,high_sum_squared_score,high_max_relative_eigenpair_residual,high_fraction_within_quality_tolerance
2024-07-03,adapted,1.3771604850377008,False,140352,145008,9229,171,26008006,0.001320291554844374,185.30556030551756,206.0,224,312657484,0.0,123111.03597408735,2.948123750014929,1.5727852080017328,140352.3848438482,2.0673840319380042e-11,1.3771604850273642,1.3771604850377008,-1.0336620448470057e-11,4,128,12.787503247964196,140351.99999999983,0.0002948902303755024,0.3960343625477464,0.18921537952957024,0.27444434264020195,0.23975949614513004,8.734832709014881,48,1.0733905852991776,0.8785275187588963,0.1793286788293894,0.00573279366970314,0.33197595805073954,0.39448821063252637,0.038439693812102854,0.16136319520325113,0.001,0.0,16,1.1371398746900143,18.19423799504023,0.39448821063252637,0.0,16,1.309848177649642,20.957570842394272,0.04917253595564852,0.0,16,0.7731837035578757,12.370939256926011,0.02961430273696527,0.0
2024-07-03,fixed,1.3816898837122225,False,140352,145008,9229,171,26222800,0.001331195532036291,186.8359553123575,207.0,224,315235012,0.0,123747.6046487977,3.088842500001192,0.6908146249770653,140350.66781996022,1.7525668905520446e-11,1.3816898837034592,1.3816898837122225,-8.763212377971286e-12,4,128,13.547005417000037,140352.0000000001,0.0003222162012136725,0.3925578726297912,0.18814081192298251,0.2768827789151178,0.238402629076546,9.10304383301991,48,0.7435799987015662,1.2561963260499258,0.2564200012984338,0.005008817529133569,0.3301884563128015,0.43887806476590524,0.03722993696603083,0.16936371891266228,0.001,0.0,16,0.46400236311654497,7.4240378098647195,0.43887806476590524,0.0,16,0.9837551872220319,15.74008299555251,0.05077760934345075,0.0,16,0.7829824457661221,12.527719132257953,0.029385058117253646,0.0
