day,num_sims,lat_factor,lon_factor,DW_Est_SigmaSq,DW_SE_SigmaSq,VC_Irr_Est_SigmaSq,VC_Irr_SE_SigmaSq,DW_Est_RangeLat,DW_SE_RangeLat,VC_Irr_Est_RangeLat,VC_Irr_SE_RangeLat,DW_Est_RangeLon,DW_SE_RangeLon,VC_Irr_Est_RangeLon,VC_Irr_SE_RangeLon,DW_Est_RangeTime,DW_SE_RangeTime,VC_Irr_Est_RangeTime,VC_Irr_SE_RangeTime,DW_Est_AdvecLat,DW_SE_AdvecLat,VC_Irr_Est_AdvecLat,VC_Irr_SE_AdvecLat,DW_Est_AdvecLon,DW_SE_AdvecLon,VC_Irr_Est_AdvecLon,VC_Irr_SE_AdvecLon,DW_Est_Nugget,DW_SE_Nugget,VC_Irr_Est_Nugget,VC_Irr_SE_Nugget
2024-07-2,100,10,4,12.3716,392.1928,14.5227,0.6453,0.178,6.7286,0.2644,0.0155,0.2244,8.5471,0.3615,0.0223,1.4611,37.6547,2.2052,0.1418,-0.025,0.1962,-0.0164,0.0053,-0.2702,0.5482,-0.2121,0.0145,0.8186,8.7602,2.6917,0.108
