day,cov_name,lat_lon_resolution,lr,stepsize,sigma,range_lat,range_lon,advec_lat,advec_lon,beta,nugget,loss,time,epoch
2024-07-1,Vecc_contender,50.0,0.03,100,27.7,2.51,3.3,0.101,-0.013,0.085,3.661,664.135,1.0559611320495605,99
2024-07-1,Vecc_contender,50.0,0.03,100,27.7,2.51,3.3,0.101,-0.013,0.085,3.661,664.135,1.1543662548065186,99
2024-07-1,Vecc_contender,50.0,0.03,100,27.7,2.51,3.3,0.101,-0.013,0.085,3.661,664.135,1.080061912536621,99
2024-07-1,Vecc_contender,50.0,0.03,100,35.151,2.938,3.973,0.092,-0.011,0.076,3.348,662.02,3.0238420963287354,401
2024-07-1,Vecc_contender,50.0,0.03,100,35.151,2.938,3.973,0.092,-0.011,0.076,3.348,662.02,3.1284070014953613,401
2024-07-1,Vecc_contender,50.0,0.03,100,31.253,2.686,3.603,0.098,-0.012,0.081,3.474,662.926,1.857652187347412,232
2024-07-1,Vecc_contender,50.0,0.03,100,31.253,2.686,3.603,0.098,-0.012,0.081,3.474,662.926,1.8414628505706787,232
2024-07-1,Vecc_contender,50.0,0.03,100,31.253,2.686,3.603,0.098,-0.012,0.081,3.474,662.926,1.8568980693817139,232
2024-07-1,Vecc_contender,50.0,0.03,100,35.151,2.938,3.973,0.092,-0.011,0.076,3.348,662.02,2.8876421451568604,401
2024-07-1,Vecc_contender,50.0,0.03,100,31.253,2.686,3.603,0.098,-0.012,0.081,3.474,662.926,1.9087262153625488,232
2024-07-1,Vecc_contender,50.0,0.03,100,35.151,2.938,3.973,0.092,-0.011,0.076,3.348,662.02,3.10986328125,401
