day,cov_name,lat_lon_resolution,lr,stepsize,sigma,range_lat,range_lon,advec_lat,advec_lon,beta,nugget,loss,time,epoch
2024-07-1,full likelihood,50.0,0.03,100,24.393,1.282,1.457,0.012,-0.015,-0.147,3.168,731.127,0.9667229652404785,99
2024-07-1,full likelihood,50.0,0.03,100,24.316,1.333,1.413,0.017,-0.022,-0.155,3.377,713.783,3.3972010612487793,499
2024-07-1,full likelihood,50.0,0.03,100,24.316,1.333,1.413,0.017,-0.022,-0.155,3.377,713.783,3.2437381744384766,499
2024-07-1,full likelihood,50.0,0.03,100,24.316,1.333,1.413,0.017,-0.022,-0.155,3.377,713.783,3.7149498462677,499
2024-07-1,full likelihood,50.0,0.03,100,24.316,1.333,1.413,0.017,-0.022,-0.155,3.377,713.783,3.190546989440918,499
2024-07-1,full likelihood,50.0,0.03,100,24.298,1.346,1.406,0.018,-0.025,-0.158,3.422,710.58,4.854525804519653,699
