rank_by_g,eigenvalue,log2_eigenvalue,g_score,cumulative_g,cumulative_g_fraction,variance_direction
88,0.913100368482,-0.131154644148,0.00200492014567,0.217704971171,0.550585441277,true_lt_null
89,1.0920544422,0.127044780737,0.00199685531268,0.219701826483,0.555635576134,true_gt_null
90,0.913604662746,-0.130358081114,0.0019809995666,0.22168282605,0.560645611113,true_lt_null
91,1.09161983105,0.126470508867,0.00197857720318,0.223661403253,0.565649519828,true_gt_null
92,0.913762185509,-0.130109354581,0.00197355890083,0.225634962154,0.570640737035,true_lt_null
93,0.913936368455,-0.129834371737,0.00196534858232,0.227600310736,0.575611189987,true_lt_null
94,0.914195326585,-0.12942565106,0.00195317585474,0.229553486591,0.580550857575,true_lt_null
95,0.914322440751,-0.129225065668,0.00194721533804,0.231500701929,0.585475450754,true_lt_null
96,1.0906891694,0.125240013068,0.00193970372506,0.233440405654,0.590381046734,true_gt_null
97,1.09061573556,0.125142876125,0.00193665190127,0.235377057556,0.595278924518,true_gt_null
98,0.91468401788,-0.128654651566,0.0019303134395,0.237307370995,0.600160772053,true_lt_null
99,1.08963139327,0.12384017442,0.00189596276698,0.239203333762,0.604955745227,true_gt_null
100,1.08962247487,0.123828366222,0.00189559597684,0.241098929739,0.609749790773,true_gt_null
101,0.91571598031,-0.127027895404,0.00188250393094,0.24298143367,0.61451072596,true_lt_null
102,1.08836723057,0.122165424537,0.00184430549424,0.244825739164,0.619175055621,true_gt_null
103,1.08834700503,0.122138614147,0.00184348449995,0.246669223664,0.623837308951,true_gt_null
104,0.916644514259,-0.125565747053,0.00184002890178,0.248509252566,0.628490822922,true_lt_null
105,1.08814756617,0.12187421701,0.00183539813097,0.250344650697,0.63313262547,true_gt_null
106,0.917309608218,-0.124519343779,0.00180992014195,0.252154570839,0.637709993064,true_lt_null
107,1.08750910397,0.121027478378,0.00180962427866,0.253964195117,0.642286612406,true_gt_null
108,0.917383852632,-0.124402580898,0.00180657541778,0.255770770535,0.646855521046,true_lt_null
109,0.917869266749,-0.123639411449,0.00178478810043,0.257555558636,0.651369328602,true_lt_null
110,1.08670322431,0.11995799807,0.00177733808117,0.259332896717,0.655864294732,true_gt_null
111,1.08608654744,0.11913907237,0.001752817664,0.261085714381,0.660297247649,true_gt_null
112,1.08534255459,0.118150456314,0.00172344945486,0.262809163836,0.664655927074,true_gt_null
113,1.08514501463,0.117887851799,0.00171569126574,0.264524855101,0.668994985698,true_gt_null
114,1.08490551259,0.117569399857,0.00170630728016,0.266231162381,0.67331031181,true_gt_null
115,1.0847693473,0.11738831744,0.00170098302029,0.267932145402,0.677612172635,true_gt_null
116,1.08474108126,0.117350724365,0.00169987876436,0.269632024166,0.681911240748,true_gt_null
117,1.08459715726,0.117159294155,0.00169426142096,0.271326285587,0.686196102352,true_gt_null
118,1.0844775818,0.117000230091,0.0016896010953,0.273015886682,0.690469177788,true_gt_null
119,0.920755846822,-0.119109441584,0.00165811021724,0.2746739969,0.69466261141,true_lt_null
120,1.08342215448,0.11559549733,0.00164873070814,0.276322727608,0.69883232384,true_gt_null
121,1.08335549191,0.11550672611,0.00164616518759,0.277968892795,0.702995547957,true_gt_null
122,1.08326531617,0.115386634866,0.00164269777082,0.279611590566,0.707150002823,true_gt_null
123,0.921239821585,-0.118351320359,0.00163735280383,0.28124894337,0.711290940034,true_lt_null
124,1.08297683791,0.115002387745,0.00163162854579,0.282880571916,0.715417400344,true_gt_null
125,0.921441585601,-0.118035385173,0.00162874002014,0.284509311936,0.719536555446,true_lt_null
126,1.08262732623,0.114536708196,0.00161826493436,0.28612757687,0.723629218596,true_gt_null
127,1.08224766299,0.114030685188,0.00160380752578,0.287731384396,0.727685318324,true_gt_null
128,1.08169198056,0.113289740031,0.00158275833549,0.289314142732,0.731688183724,true_gt_null
129,1.08137519628,0.11286717052,0.0015708176258,0.290884960357,0.735660850545,true_gt_null
130,1.08119058633,0.112620855837,0.0015638788174,0.292448839175,0.739615968814,true_gt_null
131,1.08089040287,0.1122202481,0.00155262715108,0.294001466326,0.743542631124,true_gt_null
132,1.08081929211,0.112125331421,0.00154996738123,0.295551433707,0.74746256676,true_gt_null
133,1.08060253231,0.11183596793,0.00154187322771,0.297093306935,0.751362031926,true_gt_null
134,1.08036463312,0.111518317578,0.00153301285311,0.298626319788,0.755239088815,true_gt_null
135,1.0803418782,0.111487930849,0.00153216663389,0.300158486422,0.759114005578,true_gt_null
136,1.07953976666,0.110416388439,0.00150247916499,0.301660965587,0.762913841427,true_gt_null
137,1.07948831078,0.110347621246,0.00150058411539,0.303161549702,0.766708884613,true_gt_null
138,1.07933517452,0.110142945952,0.00149495103949,0.304656500742,0.770489681502,true_gt_null
139,1.07919494491,0.109955495649,0.00148980155925,0.306146302301,0.77425745513,true_gt_null
140,1.07875713256,0.109370098293,0.00147377864578,0.307620080947,0.777984706104,true_gt_null
141,1.07873639096,0.109342358879,0.00147302159423,0.309093102541,0.781710042463,true_gt_null
142,1.07827031528,0.108718897601,0.00145605896907,0.31054916151,0.785392479596,true_gt_null
143,0.926228221896,-0.110560378691,0.00143141833367,0.311980579844,0.78901259948,true_lt_null
144,0.926996138306,-0.109364766025,0.00140100876409,0.313381588608,0.792555812225,true_lt_null
145,0.927803936335,-0.108108127856,0.00136939017693,0.314750978785,0.796019060174,true_lt_null
146,1.07576500654,0.105362965516,0.0013664820307,0.316117460815,0.799474953293,true_gt_null
147,1.0756333016,0.10518632685,0.00136184785751,0.317479308673,0.802919126385,true_gt_null
148,0.928675696104,-0.106753215508,0.00133569322477,0.318815001898,0.80629715326,true_lt_null
149,1.07460012394,0.103799909552,0.00132575464574,0.320140756543,0.809650045033,true_gt_null
150,1.07457643783,0.103768109618,0.00132493260701,0.32146568915,0.813000857833,true_gt_null
151,0.92969107464,-0.105176689553,0.00129700023227,0.322762689383,0.81628102843,true_lt_null
152,0.930176895896,-0.104422988813,0.00127869808885,0.324041387472,0.819514912102,true_lt_null
153,1.07304965164,0.101716833336,0.00127245769977,0.325313845171,0.822733013555,true_gt_null
154,1.07292114792,0.101544052162,0.00126808723251,0.326581932404,0.825940061905,true_gt_null
155,1.07250596686,0.100985674139,0.00125401577467,0.327835948178,0.829111522919,true_gt_null
156,0.930893623222,-0.10331177997,0.00125194611327,0.329087894292,0.832277749668,true_lt_null
157,1.07243419549,0.100889126742,0.00125159086938,0.330339485161,0.83544307799,true_gt_null
158,1.07224948677,0.100640625428,0.00124536050141,0.331584845663,0.838592649438,true_gt_null
159,1.07189768874,0.100167208977,0.00123353512716,0.33281838079,0.841712313995,true_gt_null
160,1.07179299674,0.100026294396,0.00123002639665,0.334048407186,0.844823104817,true_gt_null
161,1.07173009368,0.0999416207809,0.00122792050827,0.335276327695,0.847928569756,true_gt_null
162,0.931883183247,-0.10177897854,0.00121549763147,0.336491825326,0.851002616693,true_lt_null
163,1.070996338,0.0989535471687,0.00120348288733,0.337695308213,0.854046277814,true_gt_null
164,1.0709326629,0.0988677705073,0.00120137325996,0.338896681473,0.857084603594,true_gt_null
165,1.07092392013,0.0988559927415,0.00120108374042,0.340097765214,0.860122197167,true_gt_null
166,1.0698544992,0.0974146026515,0.00116592101439,0.341263686228,0.86307086266,true_gt_null
167,0.93329025005,-0.0996022708438,0.00116464163154,0.34242832786,0.866016292538,true_lt_null
168,0.933351813863,-0.0995071076539,0.00116244248926,0.343590770349,0.868956160689,true_lt_null
169,1.06780395844,0.094646802317,0.00109989713208,0.344690667481,0.871737848881,true_gt_null
170,1.06735765222,0.0940436781565,0.00108577092871,0.34577643841,0.874483811285,true_gt_null
171,1.0671564051,0.093771636643,0.00107942977466,0.346855868184,0.877213736631,true_gt_null
172,0.935801338308,-0.0957258029615,0.00107670436862,0.347932572553,0.879936769306,true_lt_null
173,1.06689186581,0.0934139600755,0.00107112137958,0.349003693933,0.882645682356,true_gt_null
174,1.06681290651,0.0933071841171,0.00106864745843,0.350072341391,0.88534833875,true_gt_null
175,0.936848018156,-0.0941130718018,0.00104111426474,0.351113455656,0.887981362488,true_lt_null
176,0.938221008925,-0.0920002884335,0.000995374731723,0.352108830388,0.890498708936,true_lt_null
177,0.938427943376,-0.0916821220474,0.000988573890526,0.353097404278,0.892998855758,true_lt_null
178,1.06394330686,0.0894212776271,0.000980600193091,0.354078004471,0.895478836748,true_gt_null
179,0.939685513784,-0.0897500866261,0.000947766641978,0.355025771113,0.897875780245,true_lt_null
180,1.06228178157,0.0871665071459,0.000931281449447,0.355957052563,0.900231031965,true_gt_null
181,0.941199617552,-0.0874273605518,0.000899823010939,0.356856875574,0.902506723911,true_lt_null
182,1.06095965603,0.0853697974899,0.000892910799099,0.357749786373,0.90476493457,true_gt_null
183,0.942583574267,-0.0853075541347,0.000857132447927,0.358606918821,0.906932660205,true_lt_null
184,0.942980123045,-0.0847007340466,0.000845099020527,0.359452017841,0.909069952775,true_lt_null
185,0.943084483761,-0.0845410781298,0.000841946854017,0.360293964695,0.911199273376,true_lt_null
186,0.943280268005,-0.0842416058679,0.00083604979922,0.361130014494,0.913313680067,true_lt_null
187,0.943421933928,-0.0840249519366,0.000831796229784,0.361961810724,0.915417329293,true_lt_null
188,0.944993163906,-0.081624201993,0.000785374691244,0.362747185415,0.917403576408,true_lt_null
189,1.05694913742,0.0799059529244,0.000781275721947,0.363528461137,0.91937945705,true_gt_null
190,0.946366488833,-0.0795291066393,0.000745932436175,0.364274393573,0.921265952968,true_lt_null
191,1.05544948368,0.0778575295278,0.000741378302234,0.365015771876,0.923140931282,true_gt_null
192,0.946541282539,-0.0792626657514,0.000740987914097,0.36575675979,0.925014922287,true_lt_null
193,0.946612044925,-0.0791548154867,0.000738991053763,0.366495750844,0.926883863144,true_lt_null
194,1.05533043723,0.0776947956292,0.000738254348877,0.367234005192,0.928750940842,true_gt_null
195,1.05522660993,0.077552850983,0.000735534962545,0.367969540155,0.930611141093,true_gt_null
196,0.947254356346,-0.0781762253001,0.000720993249947,0.368690533405,0.932434564713,true_lt_null
197,0.947414190596,-0.0779328137758,0.000716550368757,0.369407083774,0.934246752091,true_lt_null
198,0.947461039098,-0.0778614759891,0.000715250827231,0.370122334601,0.936055652872,true_lt_null
199,1.05443517593,0.0764704045313,0.000714965316762,0.370837299918,0.937863831584,true_gt_null
200,0.947537291452,-0.0777453715147,0.000713138259533,0.371550438177,0.939667389589,true_lt_null
201,0.94755696261,-0.0777154210438,0.000712593796496,0.372263031974,0.941469570622,true_lt_null
202,0.948382059954,-0.076459722514,0.000689950520723,0.372952982494,0.943214485816,true_lt_null
203,0.948764935806,-0.0758774027453,0.000679571793594,0.373632554288,0.944933152752,true_lt_null
204,1.05258408724,0.0739354897273,0.00066795549613,0.374300509784,0.946622441562,true_gt_null
205,1.05078073915,0.0714616611772,0.000623645095038,0.374924154879,0.948199667419,true_gt_null
206,1.04963259538,0.0698844273336,0.000596200802392,0.375520355682,0.949707485454,true_gt_null
207,1.04940015809,0.069564912432,0.000590717585766,0.376111073267,0.951201436194,true_gt_null
208,1.04932169737,0.0694570421145,0.000588872227342,0.376699945495,0.95269071994,true_gt_null
209,0.952463066164,-0.0702649448477,0.000583507288946,0.377283452784,0.954166435522,true_lt_null
210,1.04900756739,0.0690250853518,0.000581512046759,0.37786496483,0.955637105049,true_gt_null
211,1.04897601572,0.068981691831,0.000580775256841,0.378445740087,0.957105911201,true_gt_null
212,1.04800851183,0.067650434363,0.000558401994503,0.379004142082,0.95851813439,true_gt_null
213,1.04724468582,0.0665985633534,0.000541039700894,0.379545181783,0.959886447574,true_gt_null
214,0.954392068892,-0.0673460407666,0.000536393585535,0.380081575368,0.961243010529,true_lt_null
215,0.954978846785,-0.0664593177344,0.000522467747524,0.380604043116,0.962564354428,true_lt_null
216,1.04630826119,0.0653079580569,0.000520117096793,0.381124160212,0.963879753427,true_gt_null
217,0.956100549275,-0.0647657462287,0.000496371835272,0.381620532048,0.965135099617,true_lt_null
218,0.956445227551,-0.0642457423153,0.000488491349831,0.382109023398,0.966370515712,true_lt_null
219,1.04412643709,0.0622964237056,0.000472923319395,0.382581946717,0.967566559574,true_gt_null
220,1.04353113875,0.0614736508621,0.000460425489927,0.383042372207,0.968730995876,true_gt_null
221,0.957970954594,-0.0619461803649,0.000454387430156,0.383496759637,0.969880161659,true_lt_null
222,1.04317666956,0.060983509451,0.00045306096096,0.383949820598,0.971025972744,true_gt_null
223,0.958915605962,-0.0605242454595,0.000433908029112,0.384383728627,0.972123345222,true_lt_null
224,1.04144212651,0.0585826702815,0.000417856888146,0.384801585515,0.973180123659,true_gt_null
225,1.04097199664,0.0579312589746,0.000408553905343,0.385210139421,0.974213374443,true_gt_null
226,0.960703130376,-0.0578374063455,0.000396482757679,0.385606622178,0.975216096765,true_lt_null
227,0.96199213481,-0.0559029962326,0.000370569516525,0.385977191695,0.97615328336,true_lt_null
228,0.962102434288,-0.0557375901097,0.000368393862104,0.386345585557,0.97708496763,true_lt_null
229,0.962223372806,-0.0555562513796,0.000366015905898,0.386711601463,0.978010637945,true_lt_null
230,1.03850453838,0.0545075209316,0.000361401962734,0.387073003426,0.978924639394,true_gt_null
231,0.962949952812,-0.0544672757448,0.000351895713746,0.387424899139,0.979814599121,true_lt_null
232,0.963119672165,-0.054213024013,0.000348638454482,0.387773537594,0.980696321097,true_lt_null
233,0.963513716813,-0.053622889667,0.000341135799444,0.388114673393,0.981559068528,true_lt_null
234,0.963847371723,-0.0531233856638,0.000334848358985,0.388449521752,0.982405914746,true_lt_null
235,0.963906488423,-0.0530349019929,0.000333740605174,0.388783262357,0.983249959406,true_lt_null
236,1.03659954484,0.051858665369,0.000326928578053,0.389110190935,0.98407677615,true_gt_null
237,1.03616096323,0.0512481370229,0.000319230774201,0.38942942171,0.98488412481,true_gt_null
238,0.965114757465,-0.0512275979141,0.000311511262847,0.389740932972,0.985671950486,true_lt_null
239,1.035584693,0.0504455460054,0.000309252508746,0.390050185481,0.986454063674,true_gt_null
240,0.965901666177,-0.0500517722243,0.000297455487953,0.390347640969,0.987206341678,true_lt_null
241,0.965963977405,-0.0499587056069,0.000296356670469,0.39064399764,0.987955840724,true_lt_null
242,0.966282643732,-0.049482846751,0.000290769721603,0.390934767361,0.98869121013,true_lt_null
243,0.967045778035,-0.0483439092376,0.000277611210322,0.391212378572,0.989393301083,true_lt_null
244,0.96752896533,-0.047623242403,0.000269440765381,0.391481819337,0.990074728622,true_lt_null
245,0.967621329911,-0.0474855229473,0.000267893129534,0.391749712466,0.990752242122,true_lt_null
246,0.967852440389,-0.0471409851423,0.000264040664515,0.392013753131,0.991420012569,true_lt_null
247,0.969739565372,-0.0443307477879,0.000233649106811,0.392247402238,0.99201092143,true_lt_null
248,0.969854752034,-0.044159393166,0.000231855451014,0.392479257689,0.992597294056,true_lt_null
249,1.02130187322,0.0304093565528,0.000111856733655,0.392591114422,0.992880184653,true_gt_null
250,1.02127119348,0.0303660175684,0.000111537006787,0.392702651429,0.993162266645,true_gt_null
251,1.02119810302,0.0302627629053,0.00011077711771,0.392813428547,0.993442426845,true_gt_null
252,1.01931473193,0.0275995785823,9.20809274718e-05,0.392905509474,0.993675303558,true_gt_null
253,1.01904241281,0.0272140980967,8.95187217231e-05,0.392995028196,0.99390170034,true_gt_null
254,1.01835451796,0.0262398917335,8.32054934477e-05,0.39307823369,0.99411213069,true_gt_null
255,1.01777392408,0.0254171342668,7.80545607837e-05,0.39315628825,0.994309534105,true_gt_null
256,1.01734661707,0.0248112991903,7.43674964681e-05,0.393230655747,0.994497612773,true_gt_null
257,0.983251414525,-0.0243677382279,7.09217871677e-05,0.393301577534,0.99467697709,true_lt_null
258,1.01683276064,0.0240824174061,7.00504555196e-05,0.39337162799,0.994854137771,true_gt_null
259,1.01670418179,0.0238999766011,6.89901991753e-05,0.393440618189,0.995028617017,true_gt_null
260,1.0164698339,0.0235674004899,6.70783463887e-05,0.393507696535,0.995198261104,true_gt_null
261,1.01640231316,0.0234715638444,6.65324312534e-05,0.393574228966,0.995366524547,true_gt_null
262,1.0161805612,0.0231567717966,6.47550585386e-05,0.393638984025,0.995530292936,true_gt_null
263,0.984128197658,-0.0230818341213,6.36529505544e-05,0.393702636975,0.995691274046,true_lt_null
264,1.01603573902,0.0229511497491,6.36071408018e-05,0.393766244116,0.995852139301,true_gt_null
265,1.01599232696,0.0228895065474,6.32650185137e-05,0.393829509135,0.996012139313,true_gt_null
266,1.0159856426,0.0228800148153,6.32124214105e-05,0.393892721556,0.996172006306,true_gt_null
267,1.01583141141,0.0226609905965,6.20048369332e-05,0.393954726393,0.996328819264,true_gt_null
268,1.01565622198,0.0224121631645,6.06471373708e-05,0.394015373531,0.99648219854,true_gt_null
269,1.01538780869,0.0220308434916,5.85958211226e-05,0.394073969352,0.996630389947,true_gt_null
270,1.01525722224,0.0218452902048,5.76104628982e-05,0.394131579815,0.99677608934,true_gt_null
271,1.01506020957,0.02156530521,5.61395310722e-05,0.394187719346,0.996918068682,true_gt_null
272,1.01498038483,0.021451846642,5.55489068229e-05,0.394243268252,0.997058554309,true_gt_null
273,1.01481094598,0.0212109858357,5.43054765377e-05,0.394297573729,0.997195895246,true_gt_null
274,1.01466881482,0.0210089124444,5.32731941769e-05,0.394350846923,0.997330625495,true_gt_null
275,1.01465355005,0.0209872082545,5.31629113115e-05,0.394404009834,0.997465076835,true_gt_null
276,1.0144202926,0.0206555107472,5.14917822963e-05,0.394455501617,0.997595301816,true_gt_null
277,1.01425274943,0.0204172133977,5.03077640825e-05,0.394505809381,0.997722532362,true_gt_null
278,1.01364888359,0.0195580057683,4.61535173806e-05,0.394551962898,0.997839256636,true_gt_null
279,1.01357940017,0.0194591087789,4.56868915283e-05,0.39459764979,0.997954800793,true_gt_null
280,1.01309054668,0.0187631232072,4.24703644172e-05,0.394640120154,0.998062210212,true_gt_null
281,1.01272328779,0.0182400321117,4.0130477096e-05,0.394680250631,0.998163701952,true_gt_null
282,1.01269854516,0.0182047840872,3.99752001036e-05,0.394720225831,0.99826480099,true_gt_null
283,1.01222031416,0.0175233330743,3.70326246126e-05,0.394757258456,0.998358458126,true_gt_null
284,1.01190431555,0.0170728769828,3.51495033196e-05,0.394792407959,0.998447352765,true_gt_null
285,1.01188795596,0.0170495525533,3.50533393448e-05,0.394827461299,0.998536004201,true_gt_null
286,1.01126176608,0.0161564885775,3.14707864626e-05,0.394858932085,0.998615595203,true_gt_null
287,1.01052024282,0.0150982221791,2.7476340043e-05,0.394886408425,0.998685084075,true_gt_null
288,0.989686827536,-0.0149560180168,2.67746282284e-05,0.394913183053,0.998752798286,true_lt_null
289,0.989817037034,-0.0147662203592,2.6100521968e-05,0.394939283575,0.998818807653,true_lt_null
290,1.01020145721,0.014643027968,2.5841831363e-05,0.394965125407,0.998884162781,true_gt_null
291,1.0098553187,0.0141486138294,2.41234599242e-05,0.394989248867,0.998945172071,true_gt_null
292,1.00978771304,0.0140520280888,2.37946938574e-05,0.39501304356,0.999005349898,true_gt_null
293,1.00974817396,0.0139955370517,2.36034541169e-05,0.395036647015,0.999065044071,true_gt_null
294,0.990415913106,-0.0138936002318,2.31114671505e-05,0.395059758482,0.999123493987,true_lt_null
295,1.0092760237,0.0133207864948,2.13790472319e-05,0.395081137529,0.999177562537,true_gt_null
296,1.00923358339,0.013260119537,2.11844597582e-05,0.395102321989,0.999231138967,true_gt_null
297,1.00817230036,0.0117422218029,1.66062106703e-05,0.395118928199,0.999273136804,true_gt_null
298,0.991965332531,-0.0116383930855,1.62259421453e-05,0.395135154142,0.999314172925,true_lt_null
299,1.00775900545,0.0111506753341,1.49731401462e-05,0.395150127282,0.999352040654,true_gt_null
300,0.992334661036,-0.0111013488775,1.47648555007e-05,0.395164892137,0.999389381623,true_lt_null
