start_index,objective_per_observation,variance,range_lat,range_lon,range_time,advec_lat,advec_lon,iterations,evaluations,converged,message
1,2.52632975943,9.8702744212,0.229270059272,0.292904404996,5.73326470938,0.165133082598,-0.204101904368,38,288,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
5,2.52632975943,9.87026775631,0.229270309627,0.292903975962,5.73323955682,0.165133053712,-0.204101856377,33,318,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
3,2.52632975943,9.87026873498,0.22926781286,0.292903935133,5.73332658667,0.165132715893,-0.204101841019,32,246,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
2,2.52632975944,9.87030267801,0.22927250351,0.292905217033,5.7333386999,0.165133782375,-0.204101976971,38,264,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
6,2.52779977877,9.81043922711,0.266082207026,0.28940719498,4.78628417518,-0.00582611584769,-0.19609146733,45,366,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
0,2.52779977877,9.81043888207,0.266081885331,0.289407071782,4.78627271192,-0.00582581700009,-0.19609148481,33,228,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
7,2.52779977877,9.81044348323,0.266084554215,0.289407387419,4.78626234935,-0.0058265374329,-0.196090969044,29,234,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
4,2.54269142348,9.71714970772,0.130901293825,0.281746103972,2.38813189759,0.0820205252608,-0.229662936972,41,318,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
