equivalence_class,first_rectangle_index,second_rectangle_index,first_rectangle_id,second_rectangle_id,first_spatial_endpoint_p,first_spatial_endpoint_q,first_time_endpoint_k,first_time_endpoint_l,second_spatial_endpoint_p,second_spatial_endpoint_q,second_time_endpoint_k,second_time_endpoint_l,first_index,second_index,analytic_eigenvalue,scipy_eigenvalue,analytic_scipy_absolute_difference,reduced_relative_residual,null_variance,intrinsic_quadratic,coefficient_first,coefficient_second,eigenvector_ratio_second_over_first,relative_coefficient_sign_canonical,d_ii,d_ij,d_jj,g_ii,g_ij,g_jj,one_minus_g_squared,raw_coefficient_first,raw_coefficient_second,raw_coefficient_ratio_second_over_first,v0,v_matched,v_true,delta_intrinsic,delta_compensation,delta_total,rho_fitted,rho_matched,g_fitted,g_matched,interaction_absolute_share,shape_first,shape_second,first_spatial_delta_lat_grid,first_spatial_delta_lon_grid,second_spatial_delta_lat_grid,second_spatial_delta_lon_grid,first_spatial_length_grid,second_spatial_length_grid,first_temporal_lag,second_temporal_lag,first_center_lon_grid,first_center_lat_grid,first_center_time,second_center_lon_grid,second_center_lat_grid,second_center_time,center_displacement_lon_grid,center_displacement_lat_grid,center_displacement_time,time_arrangement,relative_orientation,relative_orientation_handedness,relative_orientation_dot_grid,relative_orientation_cross_grid,relative_orientation_unsigned_angle_degrees,relative_orientation_signed_angle_degrees,shared_anchor_count,shared_time_endpoint_count,shared_support_point_count,support_jaccard,standardized_latitude_bbox_overlap,standardized_longitude_bbox_overlap,spatial_bbox_overlap_area,temporal_interval_overlap,spacetime_bbox_overlap_volume,equivalence_key
class_0001,644,1260,s000_024_t00_01,s001_023_t00_01,0,24,0,1,1,23,0,1,644,1260,-0.19027520551162441,-0.19027520551162438,2.7755575615628914e-17,6.6029171721868871e-17,0.99999999999999978,-0.19027520551162438,0.64565818583623724,0.63460342277579573,0.98287830418176503,same,0.0030563450150919713,-0.2385877320913638,0.0098506662243897959,1,0.22014615379833968,1,0.95153567096779779,0.15662936568487773,0.15402195789944201,0.98335300807715997,0.99999999999999978,1.0281109944976841,0.8378357889860597,-0.19027520551162436,0.028110994497684283,-0.16216421101394007,0.83783578898605993,0.81492737016727523,0.0073844712759315312,0.0097918281194098733,0.8712785217358695,space_norm2=32;time_lag=1,space_norm2=20;time_lag=1,4,4,4,2,5.6568542494923806,4.4721359549995796,1,1,2,2,0.5,2,2,0.5,0,0,0,identical,angle_18.4349_degrees,counterclockwise,24,8,18.434948822922017,18.43494882292201,0,2,0,0,4,2,8,1,8,"[[-4,-4,1],[-4,-2,1],0,0,0,24,8]"
class_0001,644,3444,s000_024_t00_01,s005_019_t00_01,0,24,0,1,5,19,0,1,644,3444,-0.19027520927526689,-0.19027520927526692,2.7755575615628914e-17,2.08802572573207e-16,1.0000000000000004,-0.19027520927526698,0.645658192065651,0.63460342910300083,0.98287830449841773,same,0.0030563450150919713,-0.23858773213155354,0.009850666227708452,1,0.22014612986355395,1,0.95153568150609924,0.15662936719606299,0.15402195946103639,0.98335300855960972,1,1.0281110148331676,0.83783580555790049,-0.19027520927526709,0.02811101483316758,-0.16216419444209951,0.83783580555790049,0.81492737016717676,0.0073844696721809405,0.0097918281194210449,0.87127844282334543,space_norm2=32;time_lag=1,space_norm2=20;time_lag=1,4,4,2,4,5.6568542494923806,4.4721359549995796,1,1,2,2,0.5,2,2,0.5,0,0,0,identical,angle_18.4349_degrees,clockwise,24,-8,18.434948822922017,-18.43494882292201,0,2,0,0,2,4,8,1,8,"[[-4,-4,1],[-4,-2,1],0,0,0,24,8]"
class_0001,651,1267,s000_024_t01_02,s001_023_t01_02,0,24,1,2,1,23,1,2,651,1267,-0.19027520551162436,-0.19027520551162436,0,6.6029171721868871e-17,0.99999999999999978,-0.19027520551162433,0.64565818583623724,0.63460342277579573,0.98287830418176503,same,0.0030563450150919709,-0.23858773209136372,0.0098506662243896901,0.99999999999999989,0.22014615379833966,1.0000000000000002,0.95153567096779779,0.15662936568487773,0.15402195789944201,0.98335300807715997,0.99999999999999978,1.0281109944976841,0.8378357889860597,-0.19027520551162436,0.028110994497684283,-0.16216421101394007,0.83783578898605993,0.81492737016727523,0.0073844712759315312,0.0097918281194098733,0.8712785217358695,space_norm2=32;time_lag=1,space_norm2=20;time_lag=1,4,4,4,2,5.6568542494923806,4.4721359549995796,1,1,2,2,1.5,2,2,1.5,0,0,0,identical,angle_18.4349_degrees,counterclockwise,24,8,18.434948822922017,18.43494882292201,0,2,0,0,4,2,8,1,8,"[[-4,-4,1],[-4,-2,1],0,0,0,24,8]"
class_0001,651,3451,s000_024_t01_02,s005_019_t01_02,0,24,1,2,5,19,1,2,651,3451,-0.19027520927526687,-0.19027520927526695,8.3266726846886741e-17,1.4764571499571089e-16,1.0000000000000004,-0.19027520927526695,0.64565819206565123,0.63460342910300072,0.98287830449841729,same,0.0030563450150919709,-0.23858773213155351,0.009850666227708452,0.99999999999999989,0.22014612986355386,1,0.95153568150609924,0.15662936719606305,0.15402195946103636,0.98335300855960928,1,1.0281110148331676,0.8378358055579006,-0.19027520927526698,0.02811101483316758,-0.1621641944420994,0.8378358055579006,0.81492737016717687,0.0073844696721809266,0.009791828119421031,0.87127844282334532,space_norm2=32;time_lag=1,space_norm2=20;time_lag=1,4,4,2,4,5.6568542494923806,4.4721359549995796,1,1,2,2,1.5,2,2,1.5,0,0,0,identical,angle_18.4349_degrees,clockwise,24,-8,18.434948822922017,-18.43494882292201,0,2,0,0,2,4,8,1,8,"[[-4,-4,1],[-4,-2,1],0,0,0,24,8]"
class_0001,657,1273,s000_024_t02_03,s001_023_t02_03,0,24,2,3,1,23,2,3,657,1273,-0.19027520551162444,-0.19027520551162447,2.7755575615628914e-17,6.6029171721868834e-17,1.0000000000000004,-0.1902752055116245,0.64565818583623746,0.63460342277579584,0.98287830418176481,same,0.003056345015091967,-0.23858773209136386,0.0098506662243897959,0.99999999999999989,0.22014615379833977,1,0.95153567096779779,0.15662936568487779,0.15402195789944204,0.98335300807715975,1.0000000000000004,1.0281109944976845,0.83783578898606015,-0.19027520551162436,0.028110994497684061,-0.1621642110139403,0.83783578898605982,0.81492737016727534,0.0073844712759315451,0.0097918281194098594,0.87127852173587039,space_norm2=32;time_lag=1,space_norm2=20;time_lag=1,4,4,4,2,5.6568542494923806,4.4721359549995796,1,1,2,2,2.5,2,2,2.5,0,0,0,identical,angle_18.4349_degrees,counterclockwise,24,8,18.434948822922017,18.43494882292201,0,2,0,0,4,2,8,1,8,"[[-4,-4,1],[-4,-2,1],0,0,0,24,8]"
class_0001,657,3457,s000_024_t02_03,s005_019_t02_03,0,24,2,3,5,19,2,3,657,3457,-0.19027520927526689,-0.19027520927526698,8.3266726846886741e-17,1.4764571499571087e-16,1.0000000000000004,-0.19027520927526695,0.64565819206565112,0.63460342910300083,0.98287830449841762,same,0.003056345015091967,-0.23858773213155349,0.0098506662277083462,0.99999999999999989,0.22014612986355389,1,0.95153568150609924,0.15662936719606302,0.15402195946103639,0.98335300855960961,1.0000000000000002,1.0281110148331676,0.83783580555790049,-0.19027520927526709,0.028111014833167358,-0.16216419444209973,0.83783580555790027,0.81492737016717676,0.0073844696721809544,0.0097918281194210449,0.87127844282334632,space_norm2=32;time_lag=1,space_norm2=20;time_lag=1,4,4,2,4,5.6568542494923806,4.4721359549995796,1,1,2,2,2.5,2,2,2.5,0,0,0,identical,angle_18.4349_degrees,clockwise,24,-8,18.434948822922017,-18.43494882292201,0,2,0,0,2,4,8,1,8,"[[-4,-4,1],[-4,-2,1],0,0,0,24,8]"
class_0001,662,1278,s000_024_t03_04,s001_023_t03_04,0,24,3,4,1,23,3,4,662,1278,-0.19027520551162438,-0.19027520551162447,8.3266726846886741e-17,1.8675870032265795e-16,1,-0.19027520551162438,0.64565818583623724,0.63460342277579573,0.98287830418176503,same,0.0030563450150919709,-0.23858773209136383,0.0098506662243897959,0.99999999999999989,0.22014615379833979,1,0.95153567096779768,0.15662936568487773,0.15402195789944201,0.98335300807715997,1,1.0281109944976841,0.83783578898605959,-0.19027520551162447,0.028110994497684061,-0.16216421101394041,0.83783578898605959,0.81492737016727523,0.0073844712759315589,0.0097918281194098733,0.87127852173587039,space_norm2=32;time_lag=1,space_norm2=20;time_lag=1,4,4,4,2,5.6568542494923806,4.4721359549995796,1,1,2,2,3.5,2,2,3.5,0,0,0,identical,angle_18.4349_degrees,counterclockwise,24,8,18.434948822922017,18.43494882292201,0,2,0,0,4,2,8,1,8,"[[-4,-4,1],[-4,-2,1],0,0,0,24,8]"
class_0001,662,3462,s000_024_t03_04,s005_019_t03_04,0,24,3,4,5,19,3,4,662,3462,-0.19027520927526689,-0.19027520927526695,5.5511151231257827e-17,9.3379349230104797e-17,1.0000000000000004,-0.19027520927526698,0.64565819206565112,0.63460342910300072,0.9828783044984174,same,0.0030563450150919709,-0.23858773213155354,0.0098506662277083497,0.99999999999999989,0.22014612986355392,1,0.95153568150609924,0.15662936719606302,0.15402195946103636,0.98335300855960939,1,1.0281110148331674,0.83783580555790049,-0.19027520927526687,0.028111014833167358,-0.16216419444209951,0.83783580555790049,0.81492737016717687,0.0073844696721809405,0.009791828119421031,0.8712784428233461,space_norm2=32;time_lag=1,space_norm2=20;time_lag=1,4,4,2,4,5.6568542494923806,4.4721359549995796,1,1,2,2,3.5,2,2,3.5,0,0,0,identical,angle_18.4349_degrees,clockwise,24,-8,18.434948822922017,-18.43494882292201,0,2,0,0,2,4,8,1,8,"[[-4,-4,1],[-4,-2,1],0,0,0,24,8]"
class_0001,666,1282,s000_024_t04_05,s001_023_t04_05,0,24,4,5,1,23,4,5,666,1282,-0.19027520551162452,-0.1902752055116245,2.7755575615628914e-17,1.8675870032265786e-16,1,-0.19027520551162452,0.64565818583623746,0.63460342277579551,0.98287830418176425,same,0.0030563450150917571,-0.2385877320913638,0.0098506662243896918,1.0000000000000002,0.22014615379833974,1.0000000000000002,0.95153567096779779,0.15662936568487776,0.15402195789944195,0.98335300807715942,1,1.0281109944976841,0.83783578898605948,-0.19027520551162458,0.028110994497684061,-0.16216421101394052,0.83783578898605948,0.81492737016727512,0.0073844712759315728,0.0097918281194098733,0.8712785217358705,space_norm2=32;time_lag=1,space_norm2=20;time_lag=1,4,4,4,2,5.6568542494923806,4.4721359549995796,1,1,2,2,4.5,2,2,4.5,0,0,0,identical,angle_18.4349_degrees,counterclockwise,24,8,18.434948822922017,18.43494882292201,0,2,0,0,4,2,8,1,8,"[[-4,-4,1],[-4,-2,1],0,0,0,24,8]"
class_0001,666,3466,s000_024_t04_05,s005_019_t04_05,0,24,4,5,5,19,4,5,666,3466,-0.19027520927526703,-0.19027520927526703,0,9.337934923010476e-17,1,-0.19027520927526703,0.64565819206565112,0.6346034291030006,0.98287830449841729,same,0.0030563450150917571,-0.23858773213155349,0.0098506662277082369,1.0000000000000002,0.22014612986355381,1.0000000000000002,0.95153568150609935,0.15662936719606296,0.15402195946103631,0.98335300855960939,0.99999999999999989,1.0281110148331671,0.83783580555790005,-0.19027520927526709,0.028111014833167247,-0.16216419444209984,0.83783580555790016,0.81492737016717665,0.0073844696721809683,0.0097918281194210588,0.87127844282334677,space_norm2=32;time_lag=1,space_norm2=20;time_lag=1,4,4,2,4,5.6568542494923806,4.4721359549995796,1,1,2,2,4.5,2,2,4.5,0,0,0,identical,angle_18.4349_degrees,clockwise,24,-8,18.434948822922017,-18.43494882292201,0,2,0,0,2,4,8,1,8,"[[-4,-4,1],[-4,-2,1],0,0,0,24,8]"
