year,month,day_num,direction,model,rmse,mae,bias_emp_minus_fit,sigma,range_lat,range_lon,range_time,nugget
2022,7,13,lat,Vecchia_mm20,3.0320,2.0982,2.0609,8.3900,0.2970,0.3524,1.7356,2.7475
2022,7,13,lon,Corridor_4x4_lag643,0.7188,0.5716,-0.4726,7.8807,0.1667,0.1766,1.1025,1.9613
2022,7,13,lon,Debiased_Whittle,1.3995,1.1008,1.0567,5.9158,0.1302,0.1335,0.8362,1.9232
2022,7,13,lon,Vecchia_mm20,1.0111,0.8850,-0.8306,8.3900,0.2970,0.3524,1.7356,2.7475
2022,7,14,lat,Corridor_4x4_lag643,0.4784,0.3949,0.2068,7.7392,0.1629,0.2222,1.1334,2.0607
2022,7,14,lat,Debiased_Whittle,1.0777,0.8956,0.8010,6.9053,0.1342,0.1800,0.9533,2.0479
2022,7,14,lat,Vecchia_mm20,0.6854,0.6146,-0.5680,8.1865,0.2833,0.4865,2.0510,3.0042
2022,7,14,lon,Corridor_4x4_lag643,0.8718,0.6903,-0.6298,7.7392,0.1629,0.2222,1.1334,2.0607
2022,7,14,lon,Debiased_Whittle,0.7510,0.6652,-0.1182,6.9053,0.1342,0.1800,0.9533,2.0479
2022,7,14,lon,Vecchia_mm20,0.9834,0.8497,-0.8130,8.1865,0.2833,0.4865,2.0510,3.0042
2022,7,15,lat,Corridor_4x4_lag643,1.8867,1.2874,0.9142,7.3891,0.2587,0.3042,1.6436,1.3242
2022,7,15,lat,Debiased_Whittle,3.6083,2.8513,2.8513,4.9859,0.1958,0.2401,1.4920,1.1511
2022,7,15,lat,Vecchia_mm20,1.5507,1.2684,-1.2381,11.4249,0.6088,0.9107,3.8926,1.9473
2022,7,15,lon,Corridor_4x4_lag643,0.9928,0.8394,-0.5266,7.3891,0.2587,0.3042,1.6436,1.3242
2022,7,15,lon,Debiased_Whittle,1.8174,1.3330,1.3330,4.9859,0.1958,0.2401,1.4920,1.1511
2022,7,15,lon,Vecchia_mm20,1.7575,1.4646,-1.4646,11.4249,0.6088,0.9107,3.8926,1.9473
2022,7,16,lat,Corridor_4x4_lag643,1.5144,1.0727,0.6654,7.0951,0.2293,0.2434,1.1543,1.4618
2022,7,16,lat,Debiased_Whittle,4.3894,3.8868,3.8868,3.7550,0.1750,0.1850,0.8729,0.8658
2022,7,16,lat,Vecchia_mm20,0.9867,0.8317,-0.5999,8.8128,0.4696,0.6457,2.3981,2.3046
2022,7,16,lon,Corridor_4x4_lag643,1.3222,1.1698,-1.1698,7.0951,0.2293,0.2434,1.1543,1.4618
2022,7,16,lon,Debiased_Whittle,2.1551,2.0008,2.0008,3.7550,0.1750,0.1850,0.8729,0.8658
2022,7,16,lon,Vecchia_mm20,2.0464,1.7185,-1.7185,8.8128,0.4696,0.6457,2.3981,2.3046
2022,7,17,lat,Corridor_4x4_lag643,1.1674,0.8709,0.6619,6.6508,0.2092,0.2238,0.8544,1.4766
2022,7,17,lat,Debiased_Whittle,2.3301,1.8858,1.8858,5.2310,0.1601,0.1632,0.7636,1.2778
2022,7,17,lat,Vecchia_mm20,0.6084,0.4625,0.2810,7.0780,0.3561,0.3911,1.3574,2.0265
2022,7,17,lon,Corridor_4x4_lag643,0.4196,0.3752,-0.3752,6.6508,0.2092,0.2238,0.8544,1.4766
2022,7,17,lon,Debiased_Whittle,0.9738,0.8041,0.7834,5.2310,0.1601,0.1632,0.7636,1.2778
2022,7,17,lon,Vecchia_mm20,0.7838,0.6490,-0.6279,7.0780,0.3561,0.3911,1.3574,2.0265
2022,7,18,lat,Corridor_4x4_lag643,2.1472,1.5676,0.7626,7.6444,0.3084,0.3780,1.5638,0.6578
2022,7,18,lat,Debiased_Whittle,4.3094,3.3161,3.3161,4.5187,0.2022,0.2239,1.2366,0.2940
2022,7,18,lat,Vecchia_mm20,1.2008,0.9581,-0.3099,10.4509,0.6249,0.7294,2.8237,0.9167
2022,7,18,lon,Corridor_4x4_lag643,0.7800,0.6483,-0.3949,7.6444,0.3084,0.3780,1.5638,0.6578
2022,7,18,lon,Debiased_Whittle,2.3669,1.8942,1.8942,4.5187,0.2022,0.2239,1.2366,0.2940
2022,7,18,lon,Vecchia_mm20,1.3941,1.1691,-1.1658,10.4509,0.6249,0.7294,2.8237,0.9167
2022,7,19,lat,Corridor_4x4_lag643,2.1229,1.4255,1.2007,6.1156,0.1792,0.2162,1.0894,2.1204
2022,7,19,lat,Debiased_Whittle,3.9253,3.3045,3.3045,4.2441,0.1402,0.1594,0.8880,1.4991
2022,7,19,lat,Vecchia_mm20,1.3699,0.9704,0.3446,6.8634,0.3230,0.4290,1.7473,2.8659
2022,7,19,lon,Corridor_4x4_lag643,0.5612,0.4774,-0.2513,6.1156,0.1792,0.2162,1.0894,2.1204
2022,7,19,lon,Debiased_Whittle,1.9579,1.7590,1.7590,4.2441,0.1402,0.1594,0.8880,1.4991
2022,7,19,lon,Vecchia_mm20,0.9613,0.8280,-0.8280,6.8634,0.3230,0.4290,1.7473,2.8659
2022,7,20,lat,Corridor_4x4_lag643,1.1964,0.8832,0.7953,6.7750,0.1309,0.1997,0.8787,2.2777
2022,7,20,lat,Debiased_Whittle,1.2655,0.9300,0.8963,7.0507,0.1250,0.2021,0.8906,1.9019
2022,7,20,lat,Vecchia_mm20,0.6277,0.4614,0.1625,7.2778,0.1985,0.3409,1.3731,2.7882
2022,7,20,lon,Corridor_4x4_lag643,0.5249,0.4495,-0.1513,6.7750,0.1309,0.1997,0.8787,2.2777
2022,7,20,lon,Debiased_Whittle,0.4915,0.4169,0.0040,7.0507,0.1250,0.2021,0.8906,1.9019
2022,7,20,lon,Vecchia_mm20,0.6489,0.5553,-0.4911,7.2778,0.1985,0.3409,1.3731,2.7882
2022,7,21,lat,Corridor_4x4_lag643,2.8175,2.0517,1.9030,7.7699,0.1992,0.2757,1.3788,2.4246
2022,7,21,lat,Debiased_Whittle,3.1003,2.5400,2.5400,7.9437,0.2734,0.3105,1.2304,1.9617
2022,7,21,lat,Vecchia_mm20,1.6824,1.1652,0.8664,8.9386,0.3279,0.5422,2.4406,3.0788
2022,7,21,lon,Corridor_4x4_lag643,0.9869,0.8442,-0.8442,7.7699,0.1992,0.2757,1.3788,2.4246
2022,7,21,lon,Debiased_Whittle,0.6324,0.5373,-0.3660,7.9437,0.2734,0.3105,1.2304,1.9617
2022,7,21,lon,Vecchia_mm20,1.4771,1.2589,-1.2570,8.9386,0.3279,0.5422,2.4406,3.0788
2022,7,22,lat,Corridor_4x4_lag643,0.7101,0.5610,0.0480,5.8252,0.1855,0.2188,1.2228,2.2176
2022,7,22,lat,Debiased_Whittle,1.3369,0.9856,0.9856,4.7308,0.1543,0.1557,1.1756,2.1122
2022,7,22,lat,Vecchia_mm20,0.8922,0.7311,-0.6924,6.4981,0.3717,0.4927,2.6255,3.0067
2022,7,22,lon,Corridor_4x4_lag643,0.8632,0.7420,-0.7420,5.8252,0.1855,0.2188,1.2228,2.2176
2022,7,22,lon,Debiased_Whittle,0.5290,0.4543,0.0673,4.7308,0.1543,0.1557,1.1756,2.1122
2022,7,22,lon,Vecchia_mm20,1.3431,1.1597,-1.1597,6.4981,0.3717,0.4927,2.6255,3.0067
2022,7,23,lat,Corridor_4x4_lag643,3.2434,2.1088,1.8797,5.1210,0.2030,0.1903,1.3480,1.9271
2022,7,23,lat,Debiased_Whittle,4.3553,3.1932,3.1932,3.6789,0.1457,0.1234,1.0953,1.6865
2022,7,23,lat,Vecchia_mm20,2.7062,1.6902,1.4503,5.4723,0.3754,0.4239,2.5367,2.5358
2022,7,23,lon,Corridor_4x4_lag643,0.6672,0.5225,-0.4838,5.1210,0.2030,0.1903,1.3480,1.9271
2022,7,23,lon,Debiased_Whittle,1.0771,0.8360,0.7945,3.6789,0.1457,0.1234,1.0953,1.6865
2022,7,23,lon,Vecchia_mm20,0.8031,0.6957,-0.6823,5.4723,0.3754,0.4239,2.5367,2.5358
2022,7,24,lat,Corridor_4x4_lag643,0.9570,0.8596,-0.8596,4.5545,0.2014,0.2112,2.3757,2.2211
2022,7,24,lat,Debiased_Whittle,1.7757,1.6532,1.6532,2.3522,0.0718,0.0721,0.9306,1.3251
2022,7,24,lat,Vecchia_mm20,3.2455,2.6852,-2.6716,9.5042,1.0656,1.2839,12.6092,2.9453
2022,7,24,lon,Corridor_4x4_lag643,1.5270,1.3910,-1.3910,4.5545,0.2014,0.2112,2.3757,2.2211
2022,7,24,lon,Debiased_Whittle,1.1746,1.0765,1.0765,2.3522,0.0718,0.0721,0.9306,1.3251
2022,7,24,lon,Vecchia_mm20,3.0225,2.4818,-2.4818,9.5042,1.0656,1.2839,12.6092,2.9453
2022,7,25,lat,Corridor_4x4_lag643,2.8584,2.0321,1.8750,4.5479,0.1700,0.1786,0.9743,2.1356
2022,7,25,lat,Debiased_Whittle,3.2581,2.5404,2.5404,4.7258,0.2067,0.2172,1.1367,1.4229
2022,7,25,lat,Vecchia_mm20,1.9778,1.2702,1.0678,5.3679,0.3537,0.3842,2.1628,2.7596
2022,7,25,lon,Corridor_4x4_lag643,0.4856,0.4010,-0.2987,4.5479,0.1700,0.1786,0.9743,2.1356
2022,7,25,lon,Debiased_Whittle,0.5225,0.4320,0.3816,4.7258,0.2067,0.2172,1.1367,1.4229
2022,7,25,lon,Vecchia_mm20,1.1193,0.9909,-0.9909,5.3679,0.3537,0.3842,2.1628,2.7596
2022,7,26,lat,Corridor_4x4_lag643,6.2785,4.3030,4.2118,9.4906,0.2250,0.2372,1.3418,1.5834
2022,7,26,lat,Debiased_Whittle,6.6715,4.7419,4.7419,9.0862,0.2319,0.2514,1.5268,1.4209
2022,7,26,lat,Vecchia_mm20,5.7105,3.8886,3.8519,9.8208,0.3295,0.4338,1.9178,2.1909
2022,7,26,lon,Corridor_4x4_lag643,0.9744,0.7678,-0.6705,9.4906,0.2250,0.2372,1.3418,1.5834
2022,7,26,lon,Debiased_Whittle,0.6747,0.5832,-0.1013,9.0862,0.2319,0.2514,1.5268,1.4209
2022,7,26,lon,Vecchia_mm20,0.7051,0.6277,-0.5233,9.8208,0.3295,0.4338,1.9178,2.1909
2022,7,27,lat,Corridor_4x4_lag643,1.3864,0.9668,0.9134,8.7649,0.2258,0.2513,1.5184,1.6469
2022,7,27,lat,Debiased_Whittle,1.2198,0.8668,0.6562,9.1775,0.2144,0.2447,1.6276,1.5060
2022,7,27,lat,Vecchia_mm20,0.6166,0.5354,-0.2331,10.0413,0.3401,0.4815,2.2943,2.3192
2022,7,27,lon,Corridor_4x4_lag643,0.9455,0.7874,-0.5962,8.7649,0.2258,0.2513,1.5184,1.6469
2022,7,27,lon,Debiased_Whittle,1.1194,0.9202,-0.8243,9.1775,0.2144,0.2447,1.6276,1.5060
2022,7,27,lon,Vecchia_mm20,1.3117,1.1135,-1.1135,10.0413,0.3401,0.4815,2.2943,2.3192
2022,7,28,lat,Corridor_4x4_lag643,1.4850,1.1377,1.0327,6.5085,0.1628,0.1364,0.8641,1.7223
2022,7,28,lat,Debiased_Whittle,1.7267,1.3714,1.2163,6.3062,0.1361,0.1064,0.7437,1.5972
2022,7,28,lat,Vecchia_mm20,0.8999,0.6741,0.5521,6.5134,0.2717,0.2740,1.2763,2.6018
2022,7,28,lon,Corridor_4x4_lag643,0.7886,0.6820,0.0253,6.5085,0.1628,0.1364,0.8641,1.7223
2022,7,28,lon,Debiased_Whittle,0.9653,0.8582,0.1704,6.3062,0.1361,0.1064,0.7437,1.5972
2022,7,28,lon,Vecchia_mm20,0.5394,0.4208,-0.2713,6.5134,0.2717,0.2740,1.2763,2.6018
