year,month,day_num,direction,lag,daily_mean,mean_pair_count,hour_1,n_pairs_hour_1,hour_2,n_pairs_hour_2,hour_3,n_pairs_hour_3,hour_4,n_pairs_hour_4,hour_5,n_pairs_hour_5,hour_6,n_pairs_hour_6,hour_7,n_pairs_hour_7,hour_8,n_pairs_hour_8
2022,7,28,lat,0.0440,3.2058,16983.2500,2.8879,16412,3.4253,16698,3.3092,16858,3.5976,16974,3.5734,17135,3.6191,17192,2.9120,17276,2.3215,17321.0000
2022,7,28,lat,0.1320,5.2808,16475.0000,4.5667,15795,5.5369,16126,5.5978,16329,6.1526,16507,6.0814,16680,5.8652,16721,4.7077,16790,3.7385,16852.0000
2022,7,28,lat,0.1760,5.7942,16259.0000,5.0172,15548,6.0213,15883,6.2052,16111,6.7558,16301,6.7340,16471,6.3853,16506,5.1591,16580,4.0757,16672.0000
2022,7,28,lat,0.3960,7.3731,15329.0000,6.4388,14483,7.8060,14869,7.8570,15181,8.7169,15384,8.4466,15534,8.0220,15581,6.5337,15726,5.1638,15874.0000
2022,7,28,lat,0.6160,8.3037,14493.3750,7.4215,13650,8.7511,14070,8.8180,14378,9.5876,14530,9.4920,14664,8.9950,14714,7.5330,14887,5.8316,15054.0000
2022,7,28,lat,0.8360,9.1231,13702.6250,8.2133,12843,9.7891,13290,9.7611,13589,10.5231,13763,10.4657,13851,9.4718,13911,8.3675,14091,6.3933,14283.0000
2022,7,28,lat,1.0560,9.4942,12940.8750,8.3818,12094,10.3033,12523,10.2919,12812,11.0906,13004,10.6316,13087,9.5095,13134,8.8239,13352,6.9209,13521.0000
2022,7,28,lat,1.2760,9.6870,12221.5000,8.7066,11406,10.2779,11841,10.7350,12119,11.0526,12222,10.7366,12350,9.4914,12463,9.1387,12629,7.3574,12742.0000
2022,7,28,lat,1.4960,9.9418,11526.8750,8.9366,10765,10.6002,11176,10.9430,11451,11.2133,11506,10.7310,11647,9.8460,11776,9.5931,11907,7.6714,11987.0000
2022,7,28,lat,1.7160,10.2990,10888.2500,9.2162,10279,10.8057,10607,11.3867,10809,11.4025,10846,10.6850,10995,10.5428,11106,10.1576,11213,8.1955,11251.0000
2022,7,28,lat,1.9360,10.6938,10224.5000,9.7122,9709,11.0111,9985,11.4626,10151,11.9288,10197,11.1033,10323,11.0403,10409,10.6329,10484,8.6591,10538.0000
2022,7,28,lat,2.1560,11.1259,9488.8750,10.1503,8964,11.1745,9242,11.3782,9406,12.6763,9483,11.9182,9588,11.5452,9676,11.0282,9742,9.1366,9810.0000
2022,7,28,lon,0.0630,4.0785,16970.6250,3.4140,16338,4.0605,16693,4.1223,16850,4.6030,16988,4.7649,17140,4.7081,17198,3.8306,17268,3.1245,17290.0000
2022,7,28,lon,0.1260,5.0606,16750.5000,4.1420,16062,5.0507,16445,5.1417,16615,5.8693,16771,5.9839,16939,5.7494,16991,4.7272,17067,3.8207,17114.0000
2022,7,28,lon,0.1800,5.6653,16572.2500,4.5741,15859,5.6587,16237,5.8567,16406,6.6680,16596,6.6811,16764,6.4441,16816,5.3147,16908,4.1254,16992.0000
2022,7,28,lon,0.3690,6.6758,16110.6250,5.4793,15376,6.7033,15715,7.1177,15896,7.9003,16110,7.9976,16301,7.4498,16335,5.9932,16496,4.7653,16656.0000
2022,7,28,lon,0.5580,7.2547,15714.7500,6.0349,14974,7.2591,15305,8.0717,15489,8.7895,15671,8.3847,15855,7.7772,15937,6.5489,16148,5.1713,16339.0000
2022,7,28,lon,0.7470,7.7440,15360.3750,6.6676,14635,7.8623,14958,8.7574,15136,9.3646,15285,8.9598,15457,8.0613,15593,6.7751,15810,5.5036,16009.0000
2022,7,28,lon,0.9360,8.1961,15042.6250,7.0358,14326,8.4257,14669,9.4029,14839,9.9619,14922,9.2475,15114,8.6026,15275,7.0618,15513,5.8302,15683.0000
2022,7,28,lon,1.1250,8.5489,14738.7500,7.3648,14062,8.9764,14359,9.9625,14544,10.2681,14599,9.3657,14808,8.9562,14972,7.3065,15212,6.1911,15354.0000
2022,7,28,lon,1.3140,8.8472,14427.2500,7.6677,13763,9.5168,14053,10.1421,14244,10.3661,14274,9.6409,14499,9.3053,14660,7.6761,14887,6.4630,15038.0000
2022,7,28,lon,1.5030,9.1205,14112.5000,8.0558,13464,9.6841,13735,10.3678,13914,10.3098,13967,9.9897,14198,9.7609,14360,8.0059,14558,6.7896,14704.0000
2022,7,28,lon,1.6920,9.3465,13794.6250,8.4409,13142,9.8573,13414,10.4677,13605,10.2543,13667,10.2418,13899,10.2812,14037,8.2513,14239,6.9772,14354.0000
2022,7,28,lon,1.8810,9.5319,13477.8750,8.7047,12811,10.1476,13108,10.4986,13297,10.3377,13381,10.3098,13582,10.4028,13713,8.5550,13914,7.2988,14017.0000
