year,month,day_num,direction,lag,daily_mean,mean_pair_count,hour_1,n_pairs_hour_1,hour_2,n_pairs_hour_2,hour_3,n_pairs_hour_3,hour_4,n_pairs_hour_4,hour_5,n_pairs_hour_5,hour_6,n_pairs_hour_6,hour_7,n_pairs_hour_7,hour_8,n_pairs_hour_8
2023,7,2,lon,0.1260,6.7406,17344.5000,5.2991,17355,6.5718,17307,7.2219,17278,7.6749,17282,7.5737,17309,6.9501,17343,5.9022,17475,6.7311,17407.0000
2023,7,2,lon,0.1800,7.8466,17210.7500,6.0554,17222,7.5592,17182,8.4000,17151,9.0443,17145,8.7216,17154,8.1985,17201,7.0707,17340,7.7234,17291.0000
2023,7,2,lon,0.3690,9.5555,16861.3750,7.4036,16872,8.9406,16834,9.9422,16804,10.8637,16772,10.5516,16773,10.6731,16860,9.0257,17000,9.0431,16976.0000
2023,7,2,lon,0.5580,10.4269,16541.6250,8.2153,16529,9.6693,16495,10.7435,16490,11.6268,16453,11.7470,16467,11.6340,16537,10.3712,16690,9.4083,16672.0000
2023,7,2,lon,0.7470,10.8579,16223.3750,8.3179,16184,10.3120,16152,11.1435,16184,12.4432,16164,12.3675,16167,12.2597,16216,10.8865,16376,9.1325,16344.0000
2023,7,2,lon,0.9360,11.3822,15902.3750,9.2703,15853,10.6301,15817,11.5696,15837,13.1436,15868,12.9631,15872,12.5004,15897,11.2163,16061,9.7646,16014.0000
2023,7,2,lon,1.1250,11.7529,15572.6250,9.2413,15516,11.1056,15478,12.1275,15502,13.7575,15542,13.3732,15563,12.8373,15579,11.4459,15728,10.1346,15673.0000
2023,7,2,lon,1.3140,12.1979,15241.0000,9.6560,15176,11.5883,15132,12.8789,15165,14.0849,15212,13.7280,15237,13.2664,15273,11.9260,15395,10.4549,15338.0000
2023,7,2,lon,1.5030,12.5974,14901.1250,10.0695,14838,12.0001,14789,13.1991,14823,14.5340,14871,14.1439,14896,13.9065,14931,12.2851,15059,10.6413,15002.0000
2023,7,2,lon,1.6920,13.0328,14561.5000,10.4367,14498,12.6333,14447,13.8090,14482,14.8423,14528,14.8664,14560,14.0892,14599,12.6142,14717,10.9710,14661.0000
2023,7,2,lon,1.8810,13.3709,14220.8750,10.9658,14158,13.2554,14105,14.3379,14140,15.1517,14186,15.0748,14218,14.1698,14260,12.9033,14382,11.1084,14318.0000
2023,7,3,lat,0.0000,0.0000,17874.3750,0.0000,17751,0.0000,17857,0.0000,18010,0.0000,18025,0.0000,17980,0.0000,17851,0.0000,17765,0.0000,17756.0000
2023,7,3,lat,0.0440,4.3035,17624.6250,3.6084,17469,4.6540,17608,4.2183,17815,4.7295,17826,6.5173,17751,4.2757,17566,3.5805,17500,2.8440,17462.0000
2023,7,3,lat,0.1320,6.5259,17248.7500,4.9292,17085,6.4608,17239,6.4204,17481,7.4530,17484,9.6023,17399,7.1134,17156,5.8547,17083,4.3734,17063.0000
2023,7,3,lat,0.1760,7.0685,17079.3750,5.0761,16915,6.8019,17075,6.8972,17320,8.0694,17323,10.3722,17231,7.8606,16985,6.6662,16902,4.8042,16884.0000
2023,7,3,lat,0.3960,8.8783,16266.6250,6.0269,16097,7.6912,16275,8.0764,16520,9.7358,16534,12.7105,16431,10.5224,16178,9.3916,16044,6.8718,16054.0000
2023,7,3,lat,0.6160,9.7805,15484.1250,6.6478,15316,8.2512,15489,8.5581,15722,10.0713,15757,13.5398,15665,11.6821,15401,11.2524,15247,8.2410,15276.0000
2023,7,3,lat,0.8360,10.1787,14706.8750,7.0498,14546,8.7467,14717,8.7954,14939,10.0295,14973,13.4762,14895,11.8499,14617,12.0000,14479,9.4818,14489.0000
2023,7,3,lat,1.0560,10.3625,13933.6250,7.1832,13777,9.1421,13939,9.0793,14151,9.9464,14177,13.7592,14106,11.9247,13849,11.9634,13748,9.9021,13722.0000
2023,7,3,lat,1.2760,10.4640,13163.6250,7.3345,13007,9.2645,13160,9.2556,13356,10.4652,13384,14.2567,13317,12.0015,13108,11.4555,13011,9.6783,12966.0000
2023,7,3,lat,1.4960,10.5707,12381.3750,7.6311,12209,9.5954,12384,9.4609,12565,10.7742,12590,14.7312,12527,12.0652,12325,10.9863,12238,9.3215,12213.0000
2023,7,3,lat,1.7160,10.7033,11599.1250,7.6385,11446,9.6380,11605,9.5477,11775,11.0177,11803,15.2500,11739,12.3333,11534,11.1094,11455,9.0921,11436.0000
2023,7,3,lat,1.9360,10.7094,10830.8750,7.8268,10695,9.9167,10837,9.7256,10992,10.7241,11022,13.9582,10951,12.6939,10761,11.7470,10693,9.0826,10696.0000
2023,7,3,lat,2.1560,10.8293,10064.5000,8.2036,9942,9.8656,10065,9.8884,10218,10.7817,10229,13.9280,10168,12.6665,10004,11.9155,9941,9.3855,9949.0000
2023,7,3,lon,0.0000,0.0000,17874.3750,0.0000,17751,0.0000,17857,0.0000,18010,0.0000,18025,0.0000,17980,0.0000,17851,0.0000,17765,0.0000,17756.0000
2023,7,3,lon,0.0630,4.6395,17652.7500,3.6233,17486,4.9180,17642,4.4123,17851,4.9106,17864,6.9854,17797,4.9106,17604,4.1426,17520,3.2129,17458.0000
2023,7,3,lon,0.1260,5.8809,17498.1250,4.3145,17314,5.8578,17482,5.7168,17723,6.5280,17732,8.5495,17661,6.3565,17440,5.4389,17349,4.2851,17284.0000
2023,7,3,lon,0.1800,6.6028,17363.6250,4.6777,17164,6.2873,17339,6.3434,17599,7.4286,17614,9.5287,17541,7.3351,17301,6.2804,17198,4.9415,17153.0000
2023,7,3,lon,0.3690,7.8072,17004.3750,5.4382,16789,7.1768,16973,7.3746,17253,8.8000,17270,11.2099,17181,8.9118,16956,7.7630,16827,5.7834,16786.0000
2023,7,3,lon,0.5580,8.6271,16663.7500,5.9872,16441,7.7536,16617,7.8650,16911,9.6690,16929,12.4680,16842,9.8728,16615,8.6962,16490,6.7050,16465.0000
2023,7,3,lon,0.7470,9.3068,16332.0000,6.3923,16112,8.1830,16287,8.5784,16569,10.2085,16598,13.2427,16508,10.8806,16277,9.4974,16161,7.4718,16144.0000
2023,7,3,lon,0.9360,9.7834,16003.2500,6.9139,15816,8.5964,15965,9.0198,16237,10.7660,16261,13.5146,16173,11.3012,15943,10.0373,15824,8.1178,15807.0000
2023,7,3,lon,1.1250,10.1740,15679.0000,7.2586,15512,8.8849,15669,9.4244,15907,10.9870,15924,14.1286,15837,11.7266,15627,10.4393,15493,8.5424,15463.0000
2023,7,3,lon,1.3140,10.4038,15356.3750,7.5567,15230,9.1827,15372,9.7210,15573,11.0769,15587,14.0671,15506,11.9813,15303,10.7737,15157,8.8712,15123.0000
2023,7,3,lon,1.5030,10.6731,15031.3750,7.9225,14931,9.5417,15054,10.0057,15257,11.4368,15255,14.4369,15167,12.0164,14965,11.0130,14820,9.0121,14802.0000
2023,7,3,lon,1.6920,10.9563,14700.2500,8.1604,14613,9.8393,14742,10.4295,14922,11.9349,14914,14.6233,14826,12.4787,14626,11.1551,14491,9.0291,14468.0000
2023,7,3,lon,1.8810,11.1516,14371.8750,8.6027,14300,10.1262,14402,10.6739,14580,12.2231,14572,15.0947,14486,12.3724,14298,11.0982,14187,9.0213,14150.0000
2023,7,4,lat,0.0000,0.0000,17142.6250,0.0000,16302,0.0000,16393,0.0000,16871,0.0000,17354,0.0000,17464,0.0000,17549,0.0000,17593,0.0000,17615.0000
2023,7,4,lat,0.0440,3.0355,16785.1250,2.2490,15846,2.6836,15967,2.7486,16497,3.0763,17024,2.9958,17140,2.9247,17241,3.2299,17288,4.3764,17278.0000
2023,7,4,lat,0.1320,5.7003,16286.2500,4.0503,15233,5.0259,15375,5.5836,15977,6.2462,16559,5.8552,16694,5.9772,16773,5.8906,16847,6.9737,16832.0000
2023,7,4,lat,0.1760,6.4220,16074.3750,4.5229,14977,5.6325,15116,6.4379,15759,7.2714,16370,6.6581,16505,6.8199,16565,6.6306,16653,7.4030,16650.0000
2023,7,4,lat,0.3960,8.6141,15155.7500,5.8824,13915,7.7771,14150,9.0169,14823,9.8347,15507,9.3895,15656,9.3904,15665,8.9436,15739,8.6781,15791.0000
2023,7,4,lat,0.6160,9.8612,14351.5000,6.6550,13125,8.8401,13362,10.4264,14008,11.5221,14733,10.7299,14837,10.5835,14846,10.2579,14900,9.8745,15001.0000
2023,7,4,lat,0.8360,10.4297,13595.8750,7.1524,12439,9.1710,12649,11.0705,13293,12.1785,13978,11.1860,14065,11.2987,14038,10.9211,14094,10.4594,14211.0000
2023,7,4,lat,1.0560,11.0039,12861.1250,7.5258,11697,9.9607,11916,11.4431,12606,12.4742,13253,11.7215,13334,12.2947,13317,11.6287,13343,10.9828,13423.0000
2023,7,4,lat,1.2760,11.4079,12139.5000,8.1012,11028,10.3871,11234,11.9848,11886,12.8056,12507,12.5241,12629,12.7647,12610,11.5147,12583,11.1807,12639.0000
2023,7,4,lat,1.4960,11.8392,11432.5000,8.6536,10397,10.8355,10590,12.8476,11184,13.9242,11721,13.2935,11893,12.8803,11886,11.4684,11883,10.8109,11906.0000
2023,7,4,lat,1.7160,12.1830,10721.0000,8.9321,9750,11.1724,9943,13.3754,10465,14.5249,10953,14.2892,11097,12.8550,11163,11.1587,11210,11.1565,11187.0000
2023,7,4,lat,1.9360,12.6007,9995.6250,9.3860,9092,11.4902,9223,13.7616,9704,15.5688,10207,15.0838,10333,13.3567,10430,10.7863,10494,11.3722,10482.0000
2023,7,4,lat,2.1560,12.6236,9271.1250,9.6559,8389,11.6241,8524,13.6552,9020,15.8281,9477,15.3147,9553,13.4816,9707,10.6711,9754,10.7578,9745.0000
2023,7,4,lon,0.0000,0.0000,17142.6250,0.0000,16302,0.0000,16393,0.0000,16871,0.0000,17354,0.0000,17464,0.0000,17549,0.0000,17593,0.0000,17615.0000
2023,7,4,lon,0.0630,3.5861,16773.0000,2.5228,15748,3.0556,15954,3.3521,16490,3.7204,17031,3.5988,17147,3.5658,17253,3.8101,17311,5.0628,17250.0000
2023,7,4,lon,0.1260,5.1863,16539.3750,3.5106,15452,4.5276,15677,5.1400,16218,5.8370,16790,5.5332,16927,5.3227,17052,5.3321,17136,6.2875,17063.0000
2023,7,4,lon,0.1800,6.3054,16359.7500,4.2265,15288,5.4734,15460,6.3318,15998,7.3258,16600,6.8598,16751,6.6319,16889,6.3360,16978,7.2581,16914.0000
2023,7,4,lon,0.3690,8.2875,15909.1250,5.7677,14846,7.6245,14903,8.7971,15490,10.1490,16133,9.2831,16319,8.5312,16455,7.9514,16576,8.1958,16551.0000
2023,7,4,lon,0.5580,9.3923,15527.8750,6.8367,14516,8.3996,14472,9.8801,15065,11.6377,15754,10.4804,15929,9.7393,16099,8.8875,16207,9.2767,16181.0000
2023,7,4,lon,0.7470,10.0518,15186.5000,7.3452,14188,9.0135,14162,10.6158,14682,12.3026,15436,11.1753,15588,10.6003,15744,9.4851,15840,9.8762,15852.0000
2023,7,4,lon,0.9360,10.5571,14859.6250,7.5513,13876,9.4903,13862,11.0132,14375,12.9198,15125,11.6284,15274,11.6404,15377,10.0526,15474,10.1605,15514.0000
2023,7,4,lon,1.1250,10.9240,14547.0000,7.6127,13594,9.6107,13593,11.3945,14097,13.2503,14824,12.3592,14969,11.7842,15016,10.4098,15104,10.9703,15179.0000
2023,7,4,lon,1.3140,11.0469,14247.6250,7.3825,13313,9.3086,13358,11.5820,13866,13.3328,14527,12.7797,14645,11.8223,14679,10.8180,14758,11.3495,14835.0000
2023,7,4,lon,1.5030,11.0766,13946.6250,7.3515,13047,9.2875,13127,11.3905,13643,13.6993,14223,12.6671,14307,11.5691,14335,10.9633,14401,11.6842,14490.0000
2023,7,4,lon,1.6920,11.0905,13646.0000,7.2792,12801,9.1117,12927,11.3095,13370,13.8167,13911,12.8477,13978,11.6201,13985,10.7899,14039,11.9493,14157.0000
2023,7,4,lon,1.8810,11.2815,13332.7500,7.3379,12543,9.1194,12636,11.6172,13048,14.1554,13587,13.2330,13661,11.8961,13664,11.0114,13696,11.8813,13827.0000
2023,7,5,lat,0.0000,0.0000,17232.1250,0.0000,17243,0.0000,17407,0.0000,17298,0.0000,16972,0.0000,16978,0.0000,16960,0.0000,17401,0.0000,17598.0000
2023,7,5,lat,0.0440,3.6890,16886.2500,3.1266,16905,3.4161,17080,3.9185,16986,3.9279,16634,4.0295,16613,3.8424,16580,3.5449,17060,3.7062,17232.0000
2023,7,5,lat,0.1320,6.7434,16385.5000,5.2559,16428,6.0410,16596,7.2366,16492,7.5153,16129,7.6812,16045,7.3285,16046,6.5211,16577,6.3680,16771.0000
2023,7,5,lat,0.1760,7.6602,16176.2500,5.7853,16223,6.8282,16387,8.3167,16281,8.6017,15904,8.8250,15818,8.4853,15842,7.4016,16372,7.0375,16583.0000
2023,7,5,lat,0.3960,10.5481,15316.6250,8.0200,15304,9.4697,15474,11.2802,15358,12.2061,15025,12.1460,15019,12.1231,15021,10.2163,15550,8.9230,15782.0000
2023,7,5,lat,0.6160,12.5269,14589.6250,9.4343,14451,11.1358,14742,13.1407,14690,14.6635,14326,14.8975,14364,14.4016,14316,12.0741,14822,10.4681,15006.0000
2023,7,5,lat,0.8360,13.9775,13863.8750,10.6299,13649,12.1264,14006,14.3616,14027,16.0356,13654,16.7279,13610,16.1206,13597,13.6236,14120,12.1946,14248.0000
2023,7,5,lat,1.0560,15.4528,13117.5000,11.3051,12896,13.3852,13220,15.7242,13259,17.6301,12916,18.1472,12903,17.6194,12867,15.8574,13375,13.9536,13504.0000
2023,7,5,lat,1.2760,16.9773,12380.0000,12.1629,12155,15.0998,12442,17.2511,12485,19.5016,12168,19.7252,12194,19.0659,12167,17.4359,12661,15.5764,12768.0000
2023,7,5,lat,1.4960,18.7612,11638.1250,13.4047,11386,16.4425,11670,18.5040,11751,21.2536,11447,22.1636,11438,21.0353,11477,19.2788,11908,18.0072,12028.0000
2023,7,5,lat,1.7160,20.5689,10879.2500,15.0997,10647,17.7355,10892,19.9191,11004,23.1655,10703,24.4424,10711,22.5690,10706,21.2227,11106,20.3973,11265.0000
2023,7,5,lat,1.9360,22.3524,10124.5000,16.6049,9962,19.2550,10156,21.2101,10236,24.8763,9953,26.4182,9943,24.5210,9937,22.9562,10318,22.9774,10491.0000
2023,7,5,lat,2.1560,24.2610,9390.0000,18.0521,9298,20.6274,9466,22.4766,9478,25.6234,9174,28.7952,9193,27.8836,9195,25.5347,9569,25.0954,9747.0000
2023,7,5,lon,0.0000,0.0000,17232.1250,0.0000,17243,0.0000,17407,0.0000,17298,0.0000,16972,0.0000,16978,0.0000,16960,0.0000,17401,0.0000,17598.0000
2023,7,5,lon,0.0630,3.8944,16914.2500,3.2607,16931,3.6084,17126,4.0560,17036,4.1412,16688,4.0687,16665,4.0132,16609,3.9922,17036,4.0149,17223.0000
2023,7,5,lon,0.1260,5.5812,16705.6250,4.4882,16730,5.0722,16934,5.9237,16838,6.3187,16461,5.9592,16447,5.7938,16390,5.4606,16809,5.6329,17036.0000
2023,7,5,lon,0.1800,6.6278,16537.8750,5.2231,16549,5.9579,16784,7.1658,16664,7.6585,16273,7.0937,16260,6.9956,16207,6.5654,16658,6.3625,16908.0000
2023,7,5,lon,0.3690,8.5761,16117.1250,7.0471,16108,7.6790,16363,9.1538,16240,9.7246,15809,9.3721,15832,9.3599,15775,8.5539,16268,7.7183,16542.0000
2023,7,5,lon,0.5580,9.8640,15759.6250,8.4107,15697,9.1283,15988,10.4484,15884,10.8854,15433,10.7724,15515,10.7736,15460,9.7747,15895,8.7189,16205.0000
2023,7,5,lon,0.7470,10.7632,15447.1250,9.3386,15317,10.1773,15646,11.1261,15562,11.8860,15131,11.7480,15241,11.6426,15208,10.8177,15590,9.3695,15882.0000
2023,7,5,lon,0.9360,11.5269,15147.2500,10.2367,14970,11.0260,15304,11.7067,15255,12.5582,14861,12.8089,14967,12.4979,14949,11.4605,15304,9.9200,15568.0000
2023,7,5,lon,1.1250,12.1924,14841.7500,11.1832,14644,11.6709,14969,12.6768,14935,13.4215,14581,13.5618,14667,12.7968,14641,11.9382,15045,10.2903,15252.0000
2023,7,5,lon,1.3140,12.7393,14531.6250,12.0152,14354,12.5214,14644,13.1328,14621,14.1035,14261,13.8002,14362,13.3950,14307,12.4707,14753,10.4755,14951.0000
2023,7,5,lon,1.5030,13.3020,14216.6250,12.8865,14053,13.2406,14301,13.6640,14290,14.5694,13949,14.2528,14065,14.0824,13970,12.9086,14446,10.8116,14659.0000
2023,7,5,lon,1.6920,13.7717,13896.5000,13.4770,13739,14.0214,13971,14.2350,13952,14.9662,13628,14.7122,13728,14.4416,13661,13.3903,14140,10.9301,14353.0000
2023,7,5,lon,1.8810,14.0690,13577.0000,13.7325,13399,14.4204,13638,14.4332,13634,15.1278,13337,15.0694,13400,14.7264,13349,13.7293,13805,11.3129,14054.0000
2023,7,6,lat,0.0000,0.0000,17298.7500,0.0000,17308,0.0000,17247,0.0000,17395,0.0000,17497,0.0000,17323,0.0000,17356,0.0000,17153,0.0000,17111.0000
2023,7,6,lat,0.0440,3.9300,16967.8750,3.1307,16985,3.5264,16955,3.9271,17099,4.1268,17170,4.2141,16998,4.4407,17036,3.8332,16809,4.2414,16691.0000
2023,7,6,lat,0.1320,7.6225,16505.5000,5.4707,16567,6.6397,16498,7.7435,16648,8.4423,16727,8.6830,16535,9.0961,16561,7.7847,16303,7.1203,16205.0000
2023,7,6,lat,0.1760,8.7022,16306.2500,6.1520,16387,7.4906,16303,8.8963,16460,9.7142,16529,9.9991,16326,10.5570,16350,8.9350,16085,7.8737,16010.0000
2023,7,6,lat,0.3960,11.8938,15407.7500,8.3858,15558,10.0608,15486,11.7257,15612,13.2250,15636,13.4610,15401,14.4222,15370,12.7679,15095,11.1022,15104.0000
2023,7,6,lat,0.6160,13.9080,14586.6250,9.6255,14794,11.9299,14740,13.5122,14858,14.9330,14854,15.6097,14541,16.5087,14480,15.3090,14174,13.8359,14252.0000
2023,7,6,lat,0.8360,15.2583,13815.2500,10.4106,14086,12.7576,14029,14.7729,14184,15.8441,14159,16.9633,13759,18.3815,13653,17.3326,13285,15.6033,13367.0000
2023,7,6,lat,1.0560,16.3110,13056.5000,11.1392,13353,13.4031,13279,15.8422,13451,16.6384,13447,17.9190,13039,19.4425,12884,18.9697,12468,17.1343,12531.0000
2023,7,6,lat,1.2760,17.3444,12332.1250,11.9808,12589,13.5572,12519,15.6565,12674,18.2303,12695,19.5097,12359,21.0246,12227,20.1904,11787,18.6060,11807.0000
2023,7,6,lat,1.4960,18.5159,11585.6250,12.5550,11789,13.7761,11725,16.1345,11874,19.2725,11907,20.9932,11634,22.1843,11568,22.0264,11116,21.1857,11072.0000
2023,7,6,lat,1.7160,19.6363,10843.0000,13.3900,11006,14.4104,10937,16.4921,11080,19.7800,11145,21.8915,10880,23.9308,10837,24.0162,10475,23.1794,10384.0000
2023,7,6,lat,1.9360,20.8253,10137.3750,14.3885,10249,15.3730,10200,17.5603,10339,21.0434,10446,23.0851,10172,25.0207,10109,25.5475,9846,24.5837,9738.0000
2023,7,6,lat,2.1560,22.2885,9422.7500,15.7574,9485,16.1134,9440,18.5858,9573,22.5623,9700,24.5096,9465,26.3715,9417,27.2682,9183,27.1394,9119.0000
2023,7,6,lon,0.0000,0.0000,17298.7500,0.0000,17308,0.0000,17247,0.0000,17395,0.0000,17497,0.0000,17323,0.0000,17356,0.0000,17153,0.0000,17111.0000
2023,7,6,lon,0.0630,4.3259,16980.8750,3.2391,16975,3.7165,16966,4.2362,17119,4.7843,17208,4.9190,17024,4.9272,17074,4.2470,16809,4.5377,16672.0000
2023,7,6,lon,0.1260,6.2131,16779.7500,4.3135,16781,5.3721,16784,6.2812,16918,6.9591,16998,7.2004,16833,7.2964,16872,6.1417,16588,6.1406,16464.0000
2023,7,6,lon,0.1800,7.3947,16614.6250,5.2025,16638,6.3946,16641,7.4636,16757,8.3206,16816,8.7257,16668,8.7481,16696,7.2262,16404,7.0761,16297.0000
