dataset,day,direction,band_type,band_index,band_low,band_high,n_profiles,n_positions,frequency_index,frequency_cycles_per_degree,wavelength_degrees,one_sided_power_fraction,cumulative_low_frequency_fraction
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,13,2.5675,0.3894839337877313,0.013325270461652753,0.8524696208020921
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,14,2.7649999999999997,0.36166365280289337,0.010914955097788564,0.8633845758998807
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,15,2.9625,0.33755274261603374,0.010237866940465594,0.8736224428403463
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,16,3.1599999999999997,0.31645569620253167,0.009463562063167667,0.883086004903514
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,17,3.3575,0.29784065524944153,0.008544531016547804,0.8916305359200618
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,18,3.5549999999999997,0.2812939521800282,0.007563392121321308,0.8991939280413831
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,19,3.7525,0.2664890073284477,0.006593984677351488,0.9057879127187346
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,20,3.9499999999999997,0.25316455696202533,0.0066429009089934215,0.912430813627728
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,21,4.1475,0.24110910186859555,0.006538248483593902,0.9189690621113219
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,22,4.345,0.23014959723820486,0.005644127703331382,0.9246131898146532
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,23,4.5424999999999995,0.22014309301045681,0.005659326553696042,0.9302725163683493
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,24,4.739999999999999,0.21097046413502113,0.005049664338361507,0.9353221807067108
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,25,4.9375,0.20253164556962025,0.005497079064848595,0.9408192597715594
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,26,5.135,0.19474196689386564,0.0046633772675337935,0.9454826370390932
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,27,5.3325,0.1875293014533521,0.004619241852526925,0.9501018788916201
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,28,5.529999999999999,0.18083182640144668,0.005081505113443223,0.9551833840050633
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,29,5.7275,0.17459624618070713,0.00391877845801406,0.9591021624630773
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,30,5.925,0.16877637130801687,0.004511476648994264,0.9636136391120717
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,31,6.1225,0.16333197223356474,0.004342037156106479,0.9679556762681782
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,32,6.319999999999999,0.15822784810126583,0.0038286208732834113,0.9717842971414616
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,33,6.517499999999999,0.1534330648254699,0.003908646062556154,0.9756929432040178
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,34,6.715,0.14892032762472077,0.0037527231583773177,0.979445666362395
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,35,6.9125,0.14466546112115733,0.003472335752822167,0.9829180021152172
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,36,7.109999999999999,0.1406469760900141,0.0036335377202158206,0.986551539835433
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,37,7.307499999999999,0.13684570646595964,0.004017588585062711,0.9905691284204957
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,38,7.505,0.13324450366422386,0.0037679722275931527,0.9943371006480889
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,39,7.7025,0.12982797792924375,0.003676730395036431,0.9980138310431255
simulation,19,east_west,latitude_band,5,1.0,2.0,368,80,40,7.8999999999999995,0.12658227848101267,0.001986168956874786,1.0000000000000002
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,0,0.0,inf,0.06188666710316638,0.06188666710316638
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,1,0.19749999999999998,5.063291139240507,0.12397252146562339,0.18585918856878977
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,2,0.39499999999999996,2.5316455696202533,0.07283643077486325,0.25869561934365304
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,3,0.5924999999999999,1.687763713080169,0.17900476224295436,0.4377003815866074
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,4,0.7899999999999999,1.2658227848101267,0.07640101733877816,0.5141013989253855
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,5,0.9874999999999999,1.0126582278481013,0.11144331652785562,0.6255447154532412
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,6,1.1849999999999998,0.8438818565400845,0.050650687440233995,0.6761954028934752
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,7,1.3824999999999998,0.7233273056057867,0.021480066003472822,0.697675468896948
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,8,1.5799999999999998,0.6329113924050633,0.03572721703234314,0.7334026859292911
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,9,1.7774999999999999,0.5625879043600563,0.025330802498397406,0.7587334884276885
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,10,1.9749999999999999,0.5063291139240507,0.032866541842763074,0.7916000302704516
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,11,2.1725,0.4602991944764097,0.01887573088123743,0.810475761151689
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,12,2.3699999999999997,0.42194092827004226,0.01592594497027472,0.8264017061219637
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,13,2.5675,0.3894839337877313,0.01498577419442235,0.8413874803163861
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,14,2.7649999999999997,0.36166365280289337,0.014082159427846292,0.8554696397442324
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,15,2.9625,0.33755274261603374,0.011601740804734405,0.8670713805489669
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,16,3.1599999999999997,0.31645569620253167,0.011639421772552236,0.8787108023215192
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,17,3.3575,0.29784065524944153,0.008500162440376581,0.8872109647618958
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,18,3.5549999999999997,0.2812939521800282,0.008515572740656419,0.8957265375025522
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,19,3.7525,0.2664890073284477,0.00799020816702884,0.903716745669581
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,20,3.9499999999999997,0.25316455696202533,0.006241085501719704,0.9099578311713008
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,21,4.1475,0.24110910186859555,0.006546635227643165,0.916504466398944
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,22,4.345,0.23014959723820486,0.007043462972435865,0.9235479293713799
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,23,4.5424999999999995,0.22014309301045681,0.0052978821107276634,0.9288458114821072
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,24,4.739999999999999,0.21097046413502113,0.005864671436913694,0.9347104829190209
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,25,4.9375,0.20253164556962025,0.005455450008047962,0.9401659329270688
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,26,5.135,0.19474196689386564,0.0055263809954866246,0.9456923139225555
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,27,5.3325,0.1875293014533521,0.004940599098901283,0.9506329130214568
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,28,5.529999999999999,0.18083182640144668,0.005055650120704997,0.9556885631421618
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,29,5.7275,0.17459624618070713,0.004825276067020667,0.9605138392091824
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,30,5.925,0.16877637130801687,0.0037996326426451487,0.9643134718518276
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,31,6.1225,0.16333197223356474,0.004318398296295208,0.9686318701481229
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,32,6.319999999999999,0.15822784810126583,0.004087838763448197,0.9727197089115711
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,33,6.517499999999999,0.1534330648254699,0.003969216086008979,0.9766889249975801
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,34,6.715,0.14892032762472077,0.0033966496600226883,0.9800855746576028
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,35,6.9125,0.14466546112115733,0.0037296522468090888,0.9838152269044119
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,36,7.109999999999999,0.1406469760900141,0.0037386350425419814,0.9875538619469539
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,37,7.307499999999999,0.13684570646595964,0.004113600646778751,0.9916674625937327
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,38,7.505,0.13324450366422386,0.003168550565080499,0.9948360131588132
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,39,7.7025,0.12982797792924375,0.0033343262039905574,0.9981703393628036
simulation,19,north_south,longitude_band,1,122.0,123.0,128,80,40,7.8999999999999995,0.12658227848101267,0.0018296606371963244,1.0
simulation,19,north_south,longitude_band,2,124.0,125.0,128,80,0,0.0,inf,0.043821314977011756,0.043821314977011756
simulation,19,north_south,longitude_band,2,124.0,125.0,128,80,1,0.19749999999999998,5.063291139240507,0.16036059547210757,0.20418191044911932
simulation,19,north_south,longitude_band,2,124.0,125.0,128,80,2,0.39499999999999996,2.5316455696202533,0.0901063367856154,0.29428824723473473
simulation,19,north_south,longitude_band,2,124.0,125.0,128,80,3,0.5924999999999999,1.687763713080169,0.09697016636592959,0.3912584136006643
simulation,19,north_south,longitude_band,2,124.0,125.0,128,80,4,0.7899999999999999,1.2658227848101267,0.07635930219038246,0.4676177157910468
simulation,19,north_south,longitude_band,2,124.0,125.0,128,80,5,0.9874999999999999,1.0126582278481013,0.07557557045884673,0.5431932862498935
simulation,19,north_south,longitude_band,2,124.0,125.0,128,80,6,1.1849999999999998,0.8438818565400845,0.03812954911172063,0.5813228353616141
simulation,19,north_south,longitude_band,2,124.0,125.0,128,80,7,1.3824999999999998,0.7233273056057867,0.055779311500395175,0.6371021468620093
simulation,19,north_south,longitude_band,2,124.0,125.0,128,80,8,1.5799999999999998,0.6329113924050633,0.04171600138765943,0.6788181482496687
simulation,19,north_south,longitude_band,2,124.0,125.0,128,80,9,1.7774999999999999,0.5625879043600563,0.03451742438468103,0.7133355726343498
simulation,19,north_south,longitude_band,2,124.0,125.0,128,80,10,1.9749999999999999,0.5063291139240507,0.030301055150276132,0.7436366277846259
simulation,19,north_south,longitude_band,2,124.0,125.0,128,80,11,2.1725,0.4602991944764097,0.030745385978199875,0.7743820137628258
simulation,19,north_south,longitude_band,2,124.0,125.0,128,80,12,2.3699999999999997,0.42194092827004226,0.01643323550062883,0.7908152492634546
simulation,19,north_south,longitude_band,2,124.0,125.0,128,80,13,2.5675,0.3894839337877313,0.016116979432665084,0.8069322286961197
simulation,19,north_south,longitude_band,2,124.0,125.0,128,80,14,2.7649999999999997,0.36166365280289337,0.016944360217652235,0.8238765889137719
simulation,19,north_south,longitude_band,2,124.0,125.0,128,80,15,2.9625,0.33755274261603374,0.012907345372942879,0.8367839342867148
simulation,19,north_south,longitude_band,2,124.0,125.0,128,80,16,3.1599999999999997,0.31645569620253167,0.01396238523149215,0.850746319518207
simulation,19,north_south,longitude_band,2,124.0,125.0,128,80,17,3.3575,0.29784065524944153,0.012413071234883943,0.863159390753091
simulation,19,north_south,longitude_band,2,124.0,125.0,128,80,18,3.5549999999999997,0.2812939521800282,0.011264072008159471,0.8744234627612505
simulation,19,north_south,longitude_band,2,124.0,125.0,128,80,19,3.7525,0.2664890073284477,0.008744402955421655,0.8831678657166722
simulation,19,north_south,longitude_band,2,124.0,125.0,128,80,20,3.9499999999999997,0.25316455696202533,0.0070692034556183395,0.8902370691722905
simulation,19,north_south,longitude_band,2,124.0,125.0,128,80,21,4.1475,0.24110910186859555,0.00840809054327297,0.8986451597155635
simulation,19,north_south,longitude_band,2,124.0,125.0,128,80,22,4.345,0.23014959723820486,0.006756770827569548,0.905401930543133
simulation,19,north_south,longitude_band,2,124.0,125.0,128,80,23,4.5424999999999995,0.22014309301045681,0.007481529467026678,0.9128834600101594
simulation,19,north_south,longitude_band,2,124.0,125.0,128,80,24,4.739999999999999,0.21097046413502113,0.0056348368747016,0.918518296884861
simulation,19,north_south,longitude_band,2,124.0,125.0,128,80,25,4.9375,0.20253164556962025,0.006426399849622979,0.924944696734484
simulation,19,north_south,longitude_band,2,124.0,125.0,128,80,26,5.135,0.19474196689386564,0.007241543611315331,0.9321862403457993
simulation,19,north_south,longitude_band,2,124.0,125.0,128,80,27,5.3325,0.1875293014533521,0.005604718760029923,0.9377909591058292
simulation,19,north_south,longitude_band,2,124.0,125.0,128,80,28,5.529999999999999,0.18083182640144668,0.0059537206281801685,0.9437446797340093
simulation,19,north_south,longitude_band,2,124.0,125.0,128,80,29,5.7275,0.17459624618070713,0.004727887338049853,0.9484725670720592
simulation,19,north_south,longitude_band,2,124.0,125.0,128,80,30,5.925,0.16877637130801687,0.006554362676400632,0.9550269297484598
simulation,19,north_south,longitude_band,2,124.0,125.0,128,80,31,6.1225,0.16333197223356474,0.005495647180681759,0.9605225769291418
simulation,19,north_south,longitude_band,2,124.0,125.0,128,80,32,6.319999999999999,0.15822784810126583,0.0042492583524440805,0.9647718352815858
simulation,19,north_south,longitude_band,2,124.0,125.0,128,80,33,6.517499999999999,0.1534330648254699,0.004329699519294791,0.9691015348008806
simulation,19,north_south,longitude_band,2,124.0,125.0,128,80,34,6.715,0.14892032762472077,0.00479459917779197,0.9738961339786726
simulation,19,north_south,longitude_band,2,124.0,125.0,128,80,35,6.9125,0.14466546112115733,0.005198780157539063,0.9790949141362116
simulation,19,north_south,longitude_band,2,124.0,125.0,128,80,36,7.109999999999999,0.1406469760900141,0.004497166153077741,0.9835920802892893
simulation,19,north_south,longitude_band,2,124.0,125.0,128,80,37,7.307499999999999,0.13684570646595964,0.005174332553997561,0.9887664128432869
simulation,19,north_south,longitude_band,2,124.0,125.0,128,80,38,7.505,0.13324450366422386,0.0040891816701084235,0.9928555945133953
simulation,19,north_south,longitude_band,2,124.0,125.0,128,80,39,7.7025,0.12982797792924375,0.004928537371248415,0.9977841318846438
simulation,19,north_south,longitude_band,2,124.0,125.0,128,80,40,7.8999999999999995,0.12658227848101267,0.002215868115356048,0.9999999999999998
simulation,19,north_south,longitude_band,3,126.0,127.0,128,80,0,0.0,inf,0.02754119859134245,0.02754119859134245
simulation,19,north_south,longitude_band,3,126.0,127.0,128,80,1,0.19749999999999998,5.063291139240507,0.15954610227107485,0.18708730086241732
simulation,19,north_south,longitude_band,3,126.0,127.0,128,80,2,0.39499999999999996,2.5316455696202533,0.09557556006335104,0.28266286092576837
simulation,19,north_south,longitude_band,3,126.0,127.0,128,80,3,0.5924999999999999,1.687763713080169,0.1171823382760421,0.3998451992018105
simulation,19,north_south,longitude_band,3,126.0,127.0,128,80,4,0.7899999999999999,1.2658227848101267,0.0747736196392582,0.4746188188410687
simulation,19,north_south,longitude_band,3,126.0,127.0,128,80,5,0.9874999999999999,1.0126582278481013,0.0724906176637803,0.547109436504849
simulation,19,north_south,longitude_band,3,126.0,127.0,128,80,6,1.1849999999999998,0.8438818565400845,0.04784633704200738,0.5949557735468564
simulation,19,north_south,longitude_band,3,126.0,127.0,128,80,7,1.3824999999999998,0.7233273056057867,0.048728154998113955,0.6436839285449703
simulation,19,north_south,longitude_band,3,126.0,127.0,128,80,8,1.5799999999999998,0.6329113924050633,0.044354395696848625,0.6880383242418189
simulation,19,north_south,longitude_band,3,126.0,127.0,128,80,9,1.7774999999999999,0.5625879043600563,0.02912383577879635,0.7171621600206153
simulation,19,north_south,longitude_band,3,126.0,127.0,128,80,10,1.9749999999999999,0.5063291139240507,0.02967158597400842,0.7468337459946237
simulation,19,north_south,longitude_band,3,126.0,127.0,128,80,11,2.1725,0.4602991944764097,0.020608888198510783,0.7674426341931345
simulation,19,north_south,longitude_band,3,126.0,127.0,128,80,12,2.3699999999999997,0.42194092827004226,0.019415256606869873,0.7868578908000043
simulation,19,north_south,longitude_band,3,126.0,127.0,128,80,13,2.5675,0.3894839337877313,0.015467215789612868,0.8023251065896172
simulation,19,north_south,longitude_band,3,126.0,127.0,128,80,14,2.7649999999999997,0.36166365280289337,0.014584061326354019,0.8169091679159712
simulation,19,north_south,longitude_band,3,126.0,127.0,128,80,15,2.9625,0.33755274261603374,0.01517005531958736,0.8320792232355585
simulation,19,north_south,longitude_band,3,126.0,127.0,128,80,16,3.1599999999999997,0.31645569620253167,0.015282231282210243,0.8473614545177688
simulation,19,north_south,longitude_band,3,126.0,127.0,128,80,17,3.3575,0.29784065524944153,0.010544955166242544,0.8579064096840113
simulation,19,north_south,longitude_band,3,126.0,127.0,128,80,18,3.5549999999999997,0.2812939521800282,0.01082076409000631,0.8687271737740176
simulation,19,north_south,longitude_band,3,126.0,127.0,128,80,19,3.7525,0.2664890073284477,0.010105691805735255,0.8788328655797529
simulation,19,north_south,longitude_band,3,126.0,127.0,128,80,20,3.9499999999999997,0.25316455696202533,0.008535400652587991,0.8873682662323409
simulation,19,north_south,longitude_band,3,126.0,127.0,128,80,21,4.1475,0.24110910186859555,0.009919525813944856,0.8972877920462857
simulation,19,north_south,longitude_band,3,126.0,127.0,128,80,22,4.345,0.23014959723820486,0.008017896346271525,0.9053056883925572
simulation,19,north_south,longitude_band,3,126.0,127.0,128,80,23,4.5424999999999995,0.22014309301045681,0.00800335982351154,0.9133090482160688
simulation,19,north_south,longitude_band,3,126.0,127.0,128,80,24,4.739999999999999,0.21097046413502113,0.006428755358098402,0.9197378035741672
simulation,19,north_south,longitude_band,3,126.0,127.0,128,80,25,4.9375,0.20253164556962025,0.007301399908231046,0.9270392034823983
simulation,19,north_south,longitude_band,3,126.0,127.0,128,80,26,5.135,0.19474196689386564,0.006288272777407663,0.9333274762598059
simulation,19,north_south,longitude_band,3,126.0,127.0,128,80,27,5.3325,0.1875293014533521,0.0048751619971706,0.9382026382569766
simulation,19,north_south,longitude_band,3,126.0,127.0,128,80,28,5.529999999999999,0.18083182640144668,0.006669400884551318,0.944872039141528
simulation,19,north_south,longitude_band,3,126.0,127.0,128,80,29,5.7275,0.17459624618070713,0.005746181284892929,0.9506182204264209
simulation,19,north_south,longitude_band,3,126.0,127.0,128,80,30,5.925,0.16877637130801687,0.005243244389523116,0.955861464815944
simulation,19,north_south,longitude_band,3,126.0,127.0,128,80,31,6.1225,0.16333197223356474,0.004828386784074692,0.9606898516000185
simulation,19,north_south,longitude_band,3,126.0,127.0,128,80,32,6.319999999999999,0.15822784810126583,0.004493895140669658,0.9651837467406882
simulation,19,north_south,longitude_band,3,126.0,127.0,128,80,33,6.517499999999999,0.1534330648254699,0.005743520588785046,0.9709272673294732
simulation,19,north_south,longitude_band,3,126.0,127.0,128,80,34,6.715,0.14892032762472077,0.004453012023634221,0.9753802793531074
simulation,19,north_south,longitude_band,3,126.0,127.0,128,80,35,6.9125,0.14466546112115733,0.004577025745894151,0.9799573050990016
simulation,19,north_south,longitude_band,3,126.0,127.0,128,80,36,7.109999999999999,0.1406469760900141,0.004835875860674897,0.9847931809596765
simulation,19,north_south,longitude_band,3,126.0,127.0,128,80,37,7.307499999999999,0.13684570646595964,0.004364661001343575,0.9891578419610201
simulation,19,north_south,longitude_band,3,126.0,127.0,128,80,38,7.505,0.13324450366422386,0.00447305838014215,0.9936309003411622
simulation,19,north_south,longitude_band,3,126.0,127.0,128,80,39,7.7025,0.12982797792924375,0.004044016469759734,0.997674916810922
simulation,19,north_south,longitude_band,3,126.0,127.0,128,80,40,7.8999999999999995,0.12658227848101267,0.0023250831890780778,1.0
simulation,19,north_south,longitude_band,4,128.0,129.0,128,80,0,0.0,inf,0.06918546537794437,0.06918546537794437
simulation,19,north_south,longitude_band,4,128.0,129.0,128,80,1,0.19749999999999998,5.063291139240507,0.07123695725228174,0.1404224226302261
simulation,19,north_south,longitude_band,4,128.0,129.0,128,80,2,0.39499999999999996,2.5316455696202533,0.11741821033112614,0.25784063296135223
simulation,19,north_south,longitude_band,4,128.0,129.0,128,80,3,0.5924999999999999,1.687763713080169,0.12323161067144746,0.3810722436327997
simulation,19,north_south,longitude_band,4,128.0,129.0,128,80,4,0.7899999999999999,1.2658227848101267,0.08585669028645551,0.46692893391925516
simulation,19,north_south,longitude_band,4,128.0,129.0,128,80,5,0.9874999999999999,1.0126582278481013,0.046496507998298076,0.5134254419175532
simulation,19,north_south,longitude_band,4,128.0,129.0,128,80,6,1.1849999999999998,0.8438818565400845,0.05104633999149599,0.5644717819090492
simulation,19,north_south,longitude_band,4,128.0,129.0,128,80,7,1.3824999999999998,0.7233273056057867,0.04666542352643626,0.6111372054354856
simulation,19,north_south,longitude_band,4,128.0,129.0,128,80,8,1.5799999999999998,0.6329113924050633,0.035788690669648286,0.6469258961051338
simulation,19,north_south,longitude_band,4,128.0,129.0,128,80,9,1.7774999999999999,0.5625879043600563,0.034593201555129585,0.6815190976602634
simulation,19,north_south,longitude_band,4,128.0,129.0,128,80,10,1.9749999999999999,0.5063291139240507,0.03548483973244841,0.7170039373927118
simulation,19,north_south,longitude_band,4,128.0,129.0,128,80,11,2.1725,0.4602991944764097,0.0284093333403901,0.7454132707331019
simulation,19,north_south,longitude_band,4,128.0,129.0,128,80,12,2.3699999999999997,0.42194092827004226,0.022141494383796416,0.7675547651168984
simulation,19,north_south,longitude_band,4,128.0,129.0,128,80,13,2.5675,0.3894839337877313,0.01700935650638311,0.7845641216232815
simulation,19,north_south,longitude_band,4,128.0,129.0,128,80,14,2.7649999999999997,0.36166365280289337,0.015056139856210012,0.7996202614794915
simulation,19,north_south,longitude_band,4,128.0,129.0,128,80,15,2.9625,0.33755274261603374,0.017110296764729978,0.8167305582442215
simulation,19,north_south,longitude_band,4,128.0,129.0,128,80,16,3.1599999999999997,0.31645569620253167,0.015036285735651942,0.8317668439798734
simulation,19,north_south,longitude_band,4,128.0,129.0,128,80,17,3.3575,0.29784065524944153,0.011007028331223306,0.8427738723110968
simulation,19,north_south,longitude_band,4,128.0,129.0,128,80,18,3.5549999999999997,0.2812939521800282,0.01349881352004352,0.8562726858311404
simulation,19,north_south,longitude_band,4,128.0,129.0,128,80,19,3.7525,0.2664890073284477,0.009895089181536698,0.866167775012677
simulation,19,north_south,longitude_band,4,128.0,129.0,128,80,20,3.9499999999999997,0.25316455696202533,0.012395760006010632,0.8785635350186877
simulation,19,north_south,longitude_band,4,128.0,129.0,128,80,21,4.1475,0.24110910186859555,0.008756634304653732,0.8873201693233415
simulation,19,north_south,longitude_band,4,128.0,129.0,128,80,22,4.345,0.23014959723820486,0.009282873527410309,0.8966030428507518
simulation,19,north_south,longitude_band,4,128.0,129.0,128,80,23,4.5424999999999995,0.22014309301045681,0.007380208901736857,0.9039832517524885
simulation,19,north_south,longitude_band,4,128.0,129.0,128,80,24,4.739999999999999,0.21097046413502113,0.00879991093068527,0.9127831626831737
simulation,19,north_south,longitude_band,4,128.0,129.0,128,80,25,4.9375,0.20253164556962025,0.006918052723954834,0.9197012154071286
simulation,19,north_south,longitude_band,4,128.0,129.0,128,80,26,5.135,0.19474196689386564,0.007201512222170751,0.9269027276292994
simulation,19,north_south,longitude_band,4,128.0,129.0,128,80,27,5.3325,0.1875293014533521,0.006483529852688406,0.9333862574819878
simulation,19,north_south,longitude_band,4,128.0,129.0,128,80,28,5.529999999999999,0.18083182640144668,0.0064642779687397,0.9398505354507275
simulation,19,north_south,longitude_band,4,128.0,129.0,128,80,29,5.7275,0.17459624618070713,0.005767112270918891,0.9456176477216464
simulation,19,north_south,longitude_band,4,128.0,129.0,128,80,30,5.925,0.16877637130801687,0.004664569510734736,0.950282217232381
simulation,19,north_south,longitude_band,4,128.0,129.0,128,80,31,6.1225,0.16333197223356474,0.005727695549707096,0.9560099127820881
simulation,19,north_south,longitude_band,4,128.0,129.0,128,80,32,6.319999999999999,0.15822784810126583,0.005661997881406268,0.9616719106634944
simulation,19,north_south,longitude_band,4,128.0,129.0,128,80,33,6.517499999999999,0.1534330648254699,0.004914951199834839,0.9665868618633293
simulation,19,north_south,longitude_band,4,128.0,129.0,128,80,34,6.715,0.14892032762472077,0.005557708288007454,0.9721445701513368
simulation,19,north_south,longitude_band,4,128.0,129.0,128,80,35,6.9125,0.14466546112115733,0.005404642633839455,0.9775492127851763
simulation,19,north_south,longitude_band,4,128.0,129.0,128,80,36,7.109999999999999,0.1406469760900141,0.005137703716576792,0.9826869165017531
simulation,19,north_south,longitude_band,4,128.0,129.0,128,80,37,7.307499999999999,0.13684570646595964,0.004620558122121565,0.9873074746238747
simulation,19,north_south,longitude_band,4,128.0,129.0,128,80,38,7.505,0.13324450366422386,0.005182788038176834,0.9924902626620515
simulation,19,north_south,longitude_band,4,128.0,129.0,128,80,39,7.7025,0.12982797792924375,0.0050802248126016235,0.9975704874746529
simulation,19,north_south,longitude_band,4,128.0,129.0,128,80,40,7.8999999999999995,0.12658227848101267,0.0024295125253472227,1.0000000000000002
simulation,19,north_south,longitude_band,5,130.0,131.0,120,80,0,0.0,inf,0.08286922640534423,0.08286922640534423
simulation,19,north_south,longitude_band,5,130.0,131.0,120,80,1,0.19749999999999998,5.063291139240507,0.09280505575884032,0.17567428216418457
simulation,19,north_south,longitude_band,5,130.0,131.0,120,80,2,0.39499999999999996,2.5316455696202533,0.09086529148238359,0.26653957364656816
simulation,19,north_south,longitude_band,5,130.0,131.0,120,80,3,0.5924999999999999,1.687763713080169,0.15740471880456058,0.42394429245112875
simulation,19,north_south,longitude_band,5,130.0,131.0,120,80,4,0.7899999999999999,1.2658227848101267,0.06136520897675739,0.48530950142788615
simulation,19,north_south,longitude_band,5,130.0,131.0,120,80,5,0.9874999999999999,1.0126582278481013,0.06903469239976837,0.5543441938276545
simulation,19,north_south,longitude_band,5,130.0,131.0,120,80,6,1.1849999999999998,0.8438818565400845,0.04012462477978113,0.5944688186074357
simulation,19,north_south,longitude_band,5,130.0,131.0,120,80,7,1.3824999999999998,0.7233273056057867,0.03354777846207987,0.6280165970695155
simulation,19,north_south,longitude_band,5,130.0,131.0,120,80,8,1.5799999999999998,0.6329113924050633,0.03197164160824737,0.6599882386777629
simulation,19,north_south,longitude_band,5,130.0,131.0,120,80,9,1.7774999999999999,0.5625879043600563,0.03051688922065498,0.6905051278984179
simulation,19,north_south,longitude_band,5,130.0,131.0,120,80,10,1.9749999999999999,0.5063291139240507,0.04093573965125162,0.7314408675496695
simulation,19,north_south,longitude_band,5,130.0,131.0,120,80,11,2.1725,0.4602991944764097,0.026247339600424895,0.7576882071500944
simulation,19,north_south,longitude_band,5,130.0,131.0,120,80,12,2.3699999999999997,0.42194092827004226,0.026581527877905648,0.7842697350280001
simulation,19,north_south,longitude_band,5,130.0,131.0,120,80,13,2.5675,0.3894839337877313,0.016939523372948535,0.8012092584009487
simulation,19,north_south,longitude_band,5,130.0,131.0,120,80,14,2.7649999999999997,0.36166365280289337,0.013902952074416228,0.815112210475365
simulation,19,north_south,longitude_band,5,130.0,131.0,120,80,15,2.9625,0.33755274261603374,0.014979885235809079,0.8300920957111739
simulation,19,north_south,longitude_band,5,130.0,131.0,120,80,16,3.1599999999999997,0.31645569620253167,0.012862855360340514,0.8429549510715144
simulation,19,north_south,longitude_band,5,130.0,131.0,120,80,17,3.3575,0.29784065524944153,0.01203499894260339,0.8549899500141178
simulation,19,north_south,longitude_band,5,130.0,131.0,120,80,18,3.5549999999999997,0.2812939521800282,0.012166823800528427,0.8671567738146463
