dataset,direction,rank,rank_fraction,eigenvalue_fraction_mean,eigenvalue_fraction_min,eigenvalue_fraction_max,cumulative_fraction_mean,cumulative_fraction_min,cumulative_fraction_max
simulation,east_west,45,0.5625,0.002899828656971959,0.0025419618363105956,0.00314379188195319,0.9272426231601758,0.9209619128478523,0.9330092028624977
simulation,east_west,46,0.575,0.0028141925894996714,0.002408985801452928,0.003093492436209049,0.9300568157496756,0.9239236375210358,0.9354181886639505
simulation,east_west,47,0.5875,0.002730564932807119,0.0023482442507949566,0.003035170247644027,0.9327873806824826,0.9268186473171331,0.9377664329147455
simulation,east_west,48,0.6,0.002659909093900642,0.002330783557248102,0.0029598618665226785,0.9354472897763834,0.9296807368012673,0.9400972164719936
simulation,east_west,49,0.6125,0.002584818208638733,0.002323376938010364,0.0028482305083751915,0.938032107985022,0.9325142649022636,0.942420593410004
simulation,east_west,50,0.625,0.002518235508387402,0.0023093751737601094,0.002785472910928863,0.9405503434934094,0.9352997378131925,0.9447373883889568
simulation,east_west,51,0.6375,0.0024572658187095122,0.0022804347217555533,0.0026997059030197277,0.9430076093121189,0.9379994437162122,0.9470178231107124
simulation,east_west,52,0.65,0.0023997479751023025,0.002245832571827234,0.0026382394105108685,0.9454073572872213,0.940636694614113,0.9492636556825396
simulation,east_west,53,0.6625,0.0023632542976074747,0.0022105152681060145,0.002603061687474726,0.9477706115848287,0.9432397563015877,0.9514768196629414
simulation,east_west,54,0.675,0.0023224641041453948,0.002203785935871081,0.0025255273667001443,0.950093075688974,0.9457652836682879,0.9536806055988125
simulation,east_west,55,0.6875,0.0022774307803551286,0.0021473672698327476,0.0024771274087885624,0.9523705064693292,0.9482424110770765,0.9558279728686453
simulation,east_west,56,0.7,0.0022402721204725956,0.0020858984947569157,0.0024439797517162246,0.9546107785898017,0.9506863908287927,0.9579704206814602
simulation,east_west,57,0.7125,0.002195322838144612,0.002054388749280656,0.002415587459840914,0.9568061014279464,0.953080507087958,0.9600951285256356
simulation,east_west,58,0.725,0.002145191505047886,0.0019991045467381147,0.0023769678733732394,0.9589512929329943,0.9554106335242483,0.9620949942295505
simulation,east_west,59,0.7375,0.0021033613163748506,0.0019679994464713263,0.0023766976990472416,0.9610546542493691,0.9577120297811665,0.9640629936760218
simulation,east_west,60,0.75,0.0020762833139032007,0.0018746954442655222,0.0023599057908011015,0.9631309375632724,0.9600127191304404,0.9660282493168065
simulation,east_west,61,0.7625,0.0020416331212466947,0.001873941360470888,0.002269997400455229,0.965172570684519,0.9622290613244834,0.9679274912526974
simulation,east_west,62,0.775,0.002004563813827595,0.001814663690215039,0.002232030091868821,0.9671771344983466,0.9644372710936697,0.9697421549429124
simulation,east_west,63,0.7875,0.0019830084029222894,0.0017881899946387014,0.0022029882884886435,0.9691601429012688,0.9666402593821584,0.9715303449375511
simulation,east_west,64,0.8,0.0019594189980984213,0.0017719797598625888,0.002168485615771917,0.9711195618993673,0.968780692273595,0.9733023246974136
simulation,east_west,65,0.8125,0.0019361782761431537,0.0017343913499159897,0.002148089331819949,0.9730557401755104,0.9709109118267004,0.9750367160473297
simulation,east_west,66,0.825,0.0019099590964939323,0.0017026518735914647,0.002082751086440883,0.9749656992720045,0.9729779809882347,0.9767393679209211
simulation,east_west,67,0.8375,0.0018897165279725,0.0017007818654244462,0.002071052972222558,0.9768554157999769,0.9750047772190338,0.9784401497863455
simulation,east_west,68,0.85,0.0018766830226442383,0.001699012879620414,0.0020336830845887627,0.9787320988226212,0.9770282747134741,0.9801736443495614
simulation,east_west,69,0.8625,0.0018597268766387765,0.0016896507305900078,0.0020313083928493753,0.98059182569926,0.9790256018913027,0.9819077356692045
simulation,east_west,70,0.875,0.0018496925692502082,0.001688895104218737,0.0020273873395171447,0.9824415182685101,0.9810225934512427,0.983639858028271
simulation,east_west,71,0.8875,0.0018301643652771447,0.0016846996549382078,0.00199022155733037,0.9842716826337873,0.9830128150085731,0.9853530261044545
simulation,east_west,72,0.9,0.0018140973042344596,0.0016602411336539308,0.001979421826142776,0.9860857799380217,0.9849525754876007,0.9870617936717786
simulation,east_west,73,0.9125,0.0018044372282987465,0.001654952626327888,0.0019739198518675008,0.9878902171663205,0.9868920017632569,0.9887508498683472
simulation,east_west,74,0.925,0.0017904123414674885,0.0016439423600160383,0.001932578261292449,0.989680629507788,0.9888130788562415,0.9904621202681858
simulation,east_west,75,0.9375,0.0017703161028511881,0.00161556877735868,0.0019136699061790621,0.9914509456106392,0.9907267487624205,0.9921463664231399
simulation,east_west,76,0.95,0.0017577659796870761,0.0016137804082699103,0.0018963684509127783,0.9932087115903262,0.9926231172133333,0.9938206363027724
simulation,east_west,77,0.9625,0.0017386505683123776,0.001595922838694559,0.0018945936252377491,0.9949473621586387,0.994517710838571,0.9954214633219114
simulation,east_west,78,0.975,0.001723780109922367,0.001587274288325484,0.0018720629931688753,0.996671142268561,0.9963897738317399,0.9970146934397218
simulation,east_west,79,0.9875,0.0016726357070856914,0.0014931410224696788,0.0018064156563398052,0.9983437779756467,0.9981961894880796,0.9985078344621915
simulation,east_west,80,1.0,0.0016562220243533583,0.001492165537808395,0.0018038105119205956,1.0,0.9999999999999997,1.0000000000000004
simulation,north_south,1,0.0125,0.07654430677885002,0.05826360092315307,0.10811263015567481,0.07654430677885002,0.05826360092315307,0.10811263015567481
simulation,north_south,2,0.025,0.07264942808467661,0.05786921395758118,0.10681351517252469,0.14919373486352663,0.11613281488073424,0.21492614532819948
simulation,north_south,3,0.0375,0.06066726557627841,0.051041433614281845,0.07111289740460108,0.20986100043980505,0.170502119920529,0.28603904273280056
simulation,north_south,4,0.05,0.05678195500819627,0.04807694444395268,0.063185661567742,0.2666429554480013,0.22098076817930926,0.34922470430054253
simulation,north_south,5,0.0625,0.05192228648125076,0.04403861535868285,0.06086376848905439,0.31856524192925206,0.27114164456824463,0.40945302647791054
simulation,north_south,6,0.075,0.04768879735921712,0.03853714701585147,0.057285978719063504,0.36625403928846917,0.31783639310645984,0.4536034320412066
simulation,north_south,7,0.0875,0.04494027570063896,0.03566433922160356,0.05300620804476801,0.41119431498910813,0.35799399542034555,0.4976744876351074
simulation,north_south,8,0.1,0.04118187745439812,0.03451977176746975,0.050345278529965884,0.4523761924435063,0.39801020033162404,0.5368450412622127
simulation,north_south,9,0.1125,0.03616238992143969,0.02821654350936715,0.04757507206267585,0.48853858236494596,0.4361852468925508,0.5650615847715799
simulation,north_south,10,0.125,0.03354480578007102,0.02777737719696708,0.045363451939494905,0.522083388145017,0.4701078250621321,0.5928389619685469
simulation,north_south,11,0.1375,0.03016402007292251,0.02375803649405315,0.040664680538499545,0.5522474082179395,0.5020807366786958,0.6173955389469543
simulation,north_south,12,0.15,0.02725595312598226,0.01972395082271224,0.035114683481523315,0.5795033613439217,0.5319353060697267,0.6443106494233519
simulation,north_south,13,0.1625,0.02488350156160744,0.019167765497831914,0.030392861272990818,0.6043868629055292,0.5598267684168758,0.6674181142258574
simulation,north_south,14,0.175,0.022303371497721047,0.017868152051133224,0.02676627090876442,0.6266902344032502,0.5861427591246522,0.6856641086966259
simulation,north_south,15,0.1875,0.02073310031182735,0.016939669998538583,0.024975563704143326,0.6474233347150775,0.6079416040501877,0.7026037786951644
simulation,north_south,16,0.2,0.019684508961285038,0.015505421454976267,0.02298163827776513,0.6671078436763626,0.627478580623147,0.7181092001501407
simulation,north_south,17,0.2125,0.018304716756007346,0.014383804141222974,0.02218648459937136,0.68541256043237,0.6468547073262899,0.7343296397263914
simulation,north_south,18,0.225,0.016706198420261817,0.01374589807310198,0.021139219068107565,0.7021187588526318,0.6651283340897238,0.7485929984569677
simulation,north_south,19,0.2375,0.015441974446991143,0.01201218012046264,0.02027192449355623,0.7175607332996229,0.682179764288983,0.7606051785774304
simulation,north_south,20,0.25,0.014417362240969183,0.011792232271214915,0.018348365181460925,0.7319780955405921,0.6988668516658267,0.7738563108174661
simulation,north_south,21,0.2625,0.013418647461277803,0.010990732270110895,0.015770706041639958,0.7453967430018699,0.7146375577074667,0.7863612181248288
simulation,north_south,22,0.275,0.012346516482702595,0.01069508290351065,0.014388938916426511,0.7577432594845724,0.7290264966238933,0.797573210548084
simulation,north_south,23,0.2875,0.011537108491212873,0.009550992573808195,0.013484497438755516,0.7692803679757854,0.7423086973076597,0.8071242031218923
simulation,north_south,24,0.3,0.010756524054461281,0.008423642406316765,0.012387828173640376,0.7800368920302466,0.7542947040546786,0.815547845528209
simulation,north_south,25,0.3125,0.009989930291115175,0.008081233759665978,0.011676414714000131,0.7900268223213618,0.765156597334936,0.823629079287875
simulation,north_south,26,0.325,0.009319307988784557,0.007871948091802892,0.011168518087860672,0.7993461303101463,0.7741323456849033,0.8315010273796779
simulation,north_south,27,0.3375,0.008737405642471711,0.006817728309160584,0.010758063443052688,0.8080835359526181,0.7828341200143683,0.8393025192955413
simulation,north_south,28,0.35,0.008261019440829884,0.0062565374460128945,0.010630463137006435,0.816344555393448,0.791533841749033,0.8469386710472525
simulation,north_south,29,0.3625,0.007889965738013252,0.0062346091878952865,0.009920649263966684,0.8242345211314611,0.8000699586080594,0.853670311218386
simulation,north_south,30,0.375,0.007463419480772695,0.006059690926788062,0.008841976131108088,0.8316979406122339,0.808513507806266,0.859730002145174
simulation,north_south,31,0.3875,0.007034920248501574,0.005714056527825087,0.008126889917727576,0.8387328608607355,0.816640009168534,0.8654440586729991
simulation,north_south,32,0.4,0.0067312996111416725,0.005493787323502465,0.007879499149016488,0.8454641604718771,0.8245195083175505,0.8710538927814703
simulation,north_south,33,0.4125,0.006362452585677401,0.005249261670671467,0.007160677339018635,0.8518266130575545,0.8316455659610393,0.8765614302681125
simulation,north_south,34,0.425,0.00600301827828595,0.00495698999530741,0.007110975674303603,0.8578296313358406,0.8381028616420583,0.8815184202634199
simulation,north_south,35,0.4375,0.0056090144520933565,0.004488338586157888,0.00656395561883825,0.8634386457879338,0.8442607573351192,0.8860067588495778
simulation,north_south,36,0.45,0.005411035959259677,0.0043924449200279676,0.0064833223827246225,0.8688496817471936,0.8502494949355516,0.8909001056244535
simulation,north_south,37,0.4625,0.005247766254290727,0.004233503119793002,0.006024219527697099,0.8740974480014843,0.8559637073130083,0.8955933344147423
simulation,north_south,38,0.475,0.0049410486420049075,0.004027996450627679,0.0057076583418996475,0.8790384966434891,0.861671365654908,0.8998323608921627
simulation,north_south,39,0.4875,0.004682003820789748,0.003955960615692822,0.005620582073943085,0.8837205004642789,0.8672919477288511,0.9037883215078555
simulation,north_south,40,0.5,0.004471640731495199,0.0036812008430256297,0.005320547635621314,0.888192141195774,0.8726124953644724,0.9074695223508811
simulation,north_south,41,0.5125,0.004281412670498289,0.003481549410783128,0.005171167017267061,0.8924735538662725,0.8777836623817394,0.9109510717616642
simulation,north_south,42,0.525,0.004142898365766224,0.003415823429817734,0.004787727375277839,0.8966164522320387,0.8825713897570173,0.9143981241842893
simulation,north_south,43,0.5375,0.004029296575292227,0.0032186192476972497,0.004707724606796511,0.900645748807331,0.887169170718915,0.9177573043480909
simulation,north_south,44,0.55,0.0039004785196421568,0.00310985164550891,0.004591276705246314,0.904546227326973,0.8917604474241613,0.9210843966863643
simulation,north_south,45,0.5625,0.0037930462849535625,0.0030627319765048804,0.004388851105235872,0.9083392736119266,0.8961492985293972,0.9242703667148781
simulation,north_south,46,0.575,0.003682495853099057,0.0029724856021134285,0.0042238856036354785,0.9120217694650257,0.9003731841330327,0.9273330219836086
simulation,north_south,47,0.5875,0.0035908962045335473,0.0028946072310352742,0.004174846891924796,0.9156126656695592,0.9045480310249575,0.9303805436249905
simulation,north_south,48,0.6,0.003481203551983643,0.0028368292848889197,0.004041116114117508,0.9190938692215429,0.9085137958439331,0.9332940342972555
simulation,north_south,49,0.6125,0.003369472559329691,0.0028090949787058124,0.00385575838531354,0.9224633417808725,0.9123695542292466,0.936156019626364
simulation,north_south,50,0.625,0.0032568326611965752,0.002809044604998932,0.003796387852170898,0.9257201744420691,0.9161659420814174,0.9389672853020234
simulation,north_south,51,0.6375,0.0031716761056937498,0.002780255503628338,0.0036069858832024535,0.9288918505477628,0.9197729279646198,0.9417781366790825
simulation,north_south,52,0.65,0.003082783024377042,0.002560110677670298,0.0035144956951100904,0.9319746335721398,0.9232874236597299,0.9445465005606847
simulation,north_south,53,0.6625,0.002991856246877414,0.0024470857892578417,0.0034254450533515697,0.9349664898190173,0.9267128687130815,0.9471612249517559
simulation,north_south,54,0.675,0.00293413219757385,0.002446151796821404,0.0033437183783598897,0.9379006220165912,0.9300565870914413,0.9497402642141449
simulation,north_south,55,0.6875,0.0028764283093590513,0.0024087792460313878,0.003255332110610936,0.9407770503259503,0.9333119192020523,0.9522559571366834
simulation,north_south,56,0.7,0.0028032617147033044,0.0023479752091799828,0.0031530976520646207,0.9435803120406535,0.9364650168541169,0.9546039323458634
simulation,north_south,57,0.7125,0.0027341077249592315,0.0023005416820421677,0.003145172425257422,0.9463144197656128,0.9396101892793743,0.9569044740279056
simulation,north_south,58,0.725,0.0026937314369888526,0.0022766823664497403,0.0030708791451216316,0.9490081512026016,0.942681068424496,0.9591811563943553
simulation,north_south,59,0.7375,0.0026622279285674413,0.002253430981235309,0.002968771015118953,0.951670379131169,0.9456498394396149,0.9614345873755906
simulation,north_south,60,0.75,0.0026235229952893385,0.0022239990391730124,0.0029560684462789605,0.9542939021264585,0.9486059078858938,0.9636585864147637
simulation,north_south,61,0.7625,0.0025819068567711446,0.0020800934200802526,0.002900134365066645,0.9568758089832295,0.9514845125579536,0.9657386798348438
simulation,north_south,62,0.775,0.002540244458441469,0.0020573820180996368,0.002898111649567859,0.9594160534416711,0.954259229836936,0.9677960618529435
simulation,north_south,63,0.7875,0.0024978974289382606,0.0020345076075235337,0.0027990632076476452,0.9619139508706094,0.9570197799500201,0.9698305694604671
simulation,north_south,64,0.8,0.002469328384909754,0.0020209572300910724,0.0027389716043581423,0.9643832792555191,0.9597587515543782,0.9718515266905582
simulation,north_south,65,0.8125,0.0024356907743183346,0.002009512738277954,0.0027017220324170315,0.9668189700298374,0.9624604735867952,0.9738724146728333
simulation,north_south,66,0.825,0.00240226358999195,0.0019245149478393866,0.0026696498821822236,0.9692212336198293,0.9651301234689774,0.9757969296206727
simulation,north_south,67,0.8375,0.0023808307232610166,0.0019190938757218845,0.0026437641038564524,0.9716020643430904,0.9677412406852225,0.9777160234963945
simulation,north_south,68,0.85,0.0023467318292945743,0.0018922261648286435,0.00263009435540998,0.973948796172385,0.9703509470887244,0.9796082496612232
simulation,north_south,69,0.8625,0.002328888047689936,0.001881970700636608,0.002618994232277032,0.976277684220075,0.9729034853503449,0.9814902203618597
simulation,north_south,70,0.875,0.0023094419874313122,0.0018736197450915973,0.002606258394776159,0.9785871262075062,0.9754272372181453,0.9833638401069513
simulation,north_south,71,0.8875,0.0022854615375588285,0.0018516143187910293,0.002567575228146637,0.980872587745065,0.9779482183740603,0.9852154544257423
simulation,north_south,72,0.9,0.002264319771785299,0.0018255434175559232,0.0025564512386969346,0.9831369075168503,0.9804450590764819,0.9870633216924657
simulation,north_south,73,0.9125,0.0022220512030321094,0.001823549796680903,0.0025285884228645,0.9853589587198824,0.982937475849928,0.9888926162054119
simulation,north_south,74,0.925,0.002191099463170143,0.0017292651746387243,0.002490000908337483,0.9875500581830525,0.9854274767582655,0.9906218813800506
simulation,north_south,75,0.9375,0.0021463465751321766,0.0016431160673703732,0.00248492310131482,0.9896964047581848,0.9879123998595803,0.9922649974474209
simulation,north_south,76,0.95,0.002128705083168481,0.001637085260161638,0.0024579064326683982,0.9918251098413532,0.9903703062922488,0.9939020827075825
simulation,north_south,77,0.9625,0.0020833362509631104,0.001575032569478919,0.0024564320245395125,0.9939084460923163,0.9928267383167882,0.9954771152770614
simulation,north_south,78,0.975,0.0020651352104668367,0.0015684975541010882,0.0024290214159435383,0.9959735813027831,0.9952557597327318,0.9970456128311624
simulation,north_south,79,0.9875,0.002021360683157678,0.001499766635470884,0.002375413733626788,0.9979949419859409,0.9976311734663587,0.9985453794666334
simulation,north_south,80,1.0,0.0020050580140592135,0.0014546205333665196,0.0023688265336413825,1.0,0.9999999999999996,1.0000000000000007
