day,cov_name,lat_lon_resolution,lr,stepsize,sigma,range_lat,range_lon,advec_lat,advec_lon,beta,nugget,loss,time,frob_norm
2024-07-1,Vecc_0,18126.0,0.03,80,4.113817349243607,1.6510058053460084,0.14957240647968112,-3.598949098393305,0.035689198928401465,-0.16703881268800536,0.18882696547411365,1.3064010839971305,350.2666997909546,71.02211295635443
2024-07-1,Vecc_1,18126.0,0.03,80,4.0943312185209315,1.5549706127850562,0.17841851728964372,-3.8121816836490114,0.03265777865111391,-0.1747340407310564,0.18749386048416247,1.3043314208037058,381.2870020866394,74.34049912449777
2024-07-1,Vecc_2,18126.0,0.03,80,4.158458807476787,1.7052166984203156,0.15662245697626193,-3.6333042694254907,0.028256962699542122,-0.1786724693432302,0.11336782903224467,1.3097175392252876,361.3172814846039,61.07841734387198
2024-07-1,Vecc_3,18126.0,0.03,80,4.1300649320923,1.6537678326473788,0.16382123759449263,-3.722515723197876,0.03856662752543551,-0.16932217573090594,0.12249296378286063,1.30302280574749,340.4690730571747,69.01196197872189
2024-07-1,Vecc_4,18126.0,0.03,80,4.110150257358335,1.571211495295542,0.13913561653412806,-3.693308981256167,0.03162838353414809,-0.17418167599320408,0.21528348704185873,1.3107373413698293,364.0510959625244,73.92355095851606
2024-07-1,Vecc_5,18126.0,0.03,80,4.133146154631852,1.658518259557073,0.1451202032116279,-3.667143031594601,0.02406576782059539,-0.1777391573204623,0.14536960671652294,1.3059077728079402,340.6567530632019,61.336564008143235
2024-07-1,Vecc_6,18126.0,0.03,80,4.125258189511114,1.617065426812558,0.17198563804614125,-3.7117864078781206,0.02957109869693788,-0.1667661919517589,0.16922201511143292,1.310133378165448,357.9881262779236,67.05522300731822
2024-07-1,Vecc_7,18126.0,0.03,80,4.124578711044052,1.6051910876122866,0.16334370487478614,-3.6782368119793034,0.02627456699026779,-0.17524683918069034,0.17875434430717602,1.3112303094141409,340.38868832588196,66.11701291570478
2024-07-1,Vecc_8,18126.0,0.03,80,4.121689431437686,1.6119550409958427,0.14433509035110403,-3.7252573969470943,0.029499679680790168,-0.17033677159223123,0.19125591943851783,1.3099644918251665,338.1449077129364,69.06844790939746
2024-07-1,Vecc_9,18126.0,0.03,80,4.159771193331785,1.6204250147405264,0.14019531273687325,-3.7055396244966006,0.027309934194799247,-0.17008475454579355,0.11495621365676717,1.3117829140282913,345.13190841674805,61.496939430945915
