day,cov_name,lat_lon_resolution,lr,stepsize,sigma,range_lat,range_lon,advec_lat,advec_lon,beta,nugget,loss,time,frob_norm
2024-07-1,DW_0,18126.0,0.03,80,4.212057960333882,1.6787620833341594,0.45492033864887094,-3.2350506867525386,0.0189182913755668,-0.17884943194906186,-1.5560376269360159,1.461,0,0.16866416676697982
2024-07-1,DW_1,18126.0,0.03,80,4.208282778602936,1.6454125778304547,0.4779637207039372,-3.2588651866064415,0.021064097771358953,-0.16472349438811543,-1.4966133543795368,1.526,0,0.09974019612632891
2024-07-1,DW_2,18126.0,0.03,80,4.213769483089913,1.7007739745632846,0.4804146568714077,-3.320958434893209,0.018722504664373106,-0.18733809668041038,-1.5370822317538901,1.507,0,0.16357488528649008
2024-07-1,DW_3,18126.0,0.03,80,4.2022379303549,1.6428140542951344,0.48069835402730654,-3.151096961202858,0.01679003196035322,-0.16275507413170662,-1.4607734842254618,1.515,0,0.1346193890128998
2024-07-1,DW_4,18126.0,0.03,80,4.197938168368547,1.6125410707472108,0.4651929413130975,-3.230226507913263,0.014938863101835969,-0.16165547524895038,-1.2690588035183041,1.59,0,0.13763793608009625
2024-07-1,DW_5,18126.0,0.03,80,4.232551995463829,1.6485187898660143,0.42895261557177866,-3.242309763983381,0.027397703297774734,-0.1477072986250622,-1.7121877688495568,1.512,0,0.3202443612645937
2024-07-1,DW_6,18126.0,0.03,80,4.223674247064796,1.681805050276651,0.47255010868768443,-3.255959229018433,0.02080020452943449,-0.15491689181265106,-1.6760696529824217,1.516,0,0.2830031517864964
2024-07-1,DW_7,18126.0,0.03,80,4.206759859778417,1.5453698905302469,0.5031414780834585,-3.2486363820848605,0.031241815936392223,-0.17531220343073045,-1.5395985004719646,1.604,0,0.17167570270916435
2024-07-1,DW_8,18126.0,0.03,80,4.2144661319565815,1.6529637546848945,0.460278860695926,-3.2658720844245033,0.011090332300591548,-0.17421653316959862,-1.3859281897430173,1.6,0,0.029778673156680247
2024-07-1,DW_9,18126.0,0.03,80,4.17328811586137,1.5757519364273436,0.4870854876657151,-3.3308100078294447,0.012963059115115985,-0.1554729201100603,-1.285867293298174,1.451,0,0.14606799743969784
2024-07-1,DW_10,18126.0,0.03,80,4.2112718548549015,1.6218930928517814,0.4724422551619156,-3.3258513603245303,0.025836737768792188,-0.15793191197148915,-1.4379618823956317,1.582,0,0.07136981291620552
2024-07-1,DW_11,18126.0,0.03,80,4.199268010281912,1.6709405604834544,0.46534391800872504,-3.2427199029457654,0.03584533397017408,-0.15281498586136666,-1.4703941051082465,1.433,0,0.08798441144391676
2024-07-1,DW_12,18126.0,0.03,80,4.241595497202061,1.6276669910885369,0.4779771386471141,-3.297381260247968,0.009648237427907599,-0.17575379230231344,-1.8835510969717615,1.614,0,0.4877046533118243
2024-07-1,DW_13,18126.0,0.03,80,4.227680084935474,1.6148596410605864,0.46384517323911006,-3.197033628218417,0.008255129922527886,-0.1816630584920464,-1.5579392198008413,1.641,0,0.17909872400939209
2024-07-1,DW_14,18126.0,0.03,80,4.2252410873509545,1.7073844281338435,0.4283481831808747,-3.3026197599674503,0.015863730124817767,-0.18183887201225352,-1.472702846642916,1.531,0,0.12022723273831339
2024-07-1,DW_15,18126.0,0.03,80,4.198213649149568,1.6291264029064787,0.4458480683267497,-3.3267064577033625,0.027806792060355502,-0.16858713460637692,-1.1981044637561635,1.591,0,0.2101648855562003
2024-07-1,DW_16,18126.0,0.03,80,4.177694056107604,1.6298544418910912,0.4751314478943043,-3.3244817977644625,0.021100675988046217,-0.1721231641139027,-1.1994252405230552,1.491,0,0.20820181993642228
2024-07-1,DW_17,18126.0,0.03,80,4.187756501215019,1.6830244431473869,0.5033617162574684,-3.257455123500795,0.02339459326930189,-0.16882575009578363,-1.3014851581609648,1.509,0,0.11451206163234
2024-07-1,DW_18,18126.0,0.03,80,4.240555814435472,1.6956323556429138,0.49238102356069013,-3.1801295187321603,0.024698927939218292,-0.1567092225692096,-2.2088040978957184,1.486,0,0.8187743209410301
2024-07-1,DW_19,18126.0,0.03,80,4.2369820360656885,1.7241626929041733,0.45963909568243344,-3.2118166500517655,0.02627607254497592,-0.18549312524235492,-1.7548745033405666,1.532,0,0.3740894381178307
2024-07-1,DW_20,18126.0,0.03,80,4.205986210567546,1.6522818205421965,0.45345634712168303,-3.31217941445784,0.027401936466019367,-0.16770333578974103,-1.2655177564236915,1.599,0,0.14198546294912306
2024-07-1,DW_21,18126.0,0.03,80,4.236708906059756,1.6903650482761619,0.45314157228924035,-3.281889252486601,0.031295532839541715,-0.17615523275819267,-1.8066985876656703,1.518,0,0.41417025689551273
2024-07-1,DW_22,18126.0,0.03,80,4.181369663317068,1.6554313404669374,0.47928110067027596,-3.2176899439625424,0.021637758960307615,-0.18386340127691192,-1.2099726857268231,1.508,0,0.19850358862183554
2024-07-1,DW_23,18126.0,0.03,80,4.223982117628931,1.5983370652397524,0.4908805709813981,-3.4046284924528867,0.013359440243367632,-0.18784831602084903,-1.6476949452536511,1.614,0,0.28795941780565015
2024-07-1,DW_24,18126.0,0.03,80,4.178098521092902,1.5490665920879227,0.46427485139218233,-3.1840491119765626,0.029926800572095937,-0.16116968559887107,-1.1575333709698197,1.566,0,0.27114057428348126
2024-07-1,DW_25,18126.0,0.03,80,4.228424844580416,1.643030210201748,0.4589633458974523,-3.2428308038347313,0.011524174364928402,-0.17573117550570824,-1.7017000600361052,1.547,0,0.30610652619719564
2024-07-1,DW_26,18126.0,0.03,80,4.216253187724425,1.5990535461266748,0.4844657305435977,-3.2859114445536926,0.009440988392098506,-0.17422180586825511,-1.7045152289338747,1.526,0,0.30943333013964824
2024-07-1,DW_27,18126.0,0.03,80,4.215783664865952,1.7068848416705273,0.4432895546207188,-3.230145924658986,0.03013832713607002,-0.17440475267944774,-1.4355290542259516,1.513,0,0.09589686731812505
2024-07-1,DW_28,18126.0,0.03,80,4.20490274218676,1.684529694987944,0.47051390846433144,-3.2854013405406772,0.026388723176679042,-0.1644807027484813,-1.5584473267775751,1.425,0,0.16852061626311649
2024-07-1,DW_29,18126.0,0.03,80,4.222970505051651,1.696215224397548,0.46717597029325464,-3.1852493557572994,0.029559048724205762,-0.1750814107018277,-1.7068221370588244,1.483,0,0.3263367271636001
2024-07-1,DW_30,18126.0,0.03,80,4.190047588656097,1.607487281589289,0.46089179542276687,-3.243529644109656,0.006799020791511767,-0.17643023734395322,-1.312531094401828,1.499,0,0.0969271333912262
2024-07-1,DW_31,18126.0,0.03,80,4.183338742112338,1.6554536527827208,0.48264635719552845,-3.3348940647360945,0.02213826915552582,-0.16418322281356063,-1.4277972837933,1.376,0,0.07835645972436978
2024-07-1,DW_32,18126.0,0.03,80,4.191084970590893,1.6030967232427642,0.4988235799573224,-3.3054837323203934,0.025486567299590236,-0.14792185505667066,-1.4120613272811797,1.506,0,0.06184545523294168
2024-07-1,DW_33,18126.0,0.03,80,4.232517196246715,1.6468001171285953,0.4643547446418167,-3.31181871815085,0.023512018454137425,-0.188041879010765,-1.6870970807211998,1.588,0,0.29415860288763196
2024-07-1,DW_34,18126.0,0.03,80,4.182323918257257,1.6238220793724754,0.49388178648698705,-3.2574035682386975,0.010243346280698808,-0.16401327062943818,-1.3020747920157263,1.494,0,0.10320121559002296
2024-07-1,DW_35,18126.0,0.03,80,4.1894835903179635,1.6283895213057666,0.4827824095843459,-3.2965968089344746,0.022607249953338585,-0.16781922829812454,-1.3475396279442402,1.492,0,0.06075506843052888
2024-07-1,DW_36,18126.0,0.03,80,4.227247925151749,1.7064329317640745,0.49348161539898444,-3.1566971517498725,0.027091040006850784,-0.15736429492652396,-1.8875367783396768,1.481,0,0.5082322211369636
2024-07-1,DW_37,18126.0,0.03,80,4.207849198703409,1.6476126004852925,0.42691942976079356,-3.396219765849784,0.02944643518472891,-0.17609101775503172,-1.39848722332373,1.479,0,0.1355887199167706
2024-07-1,DW_38,18126.0,0.03,80,4.170199340049201,1.5031057625358413,0.4882495611932293,-3.174561556772287,0.030773617809241947,-0.17233013617252035,-1.2573430771425376,1.507,0,0.2185097883302409
2024-07-1,DW_39,18126.0,0.03,80,4.2054055871342655,1.646972688523949,0.46495867501507615,-3.3185392019907685,0.007343800015848905,-0.18454794367200433,-1.4665247432366286,1.495,0,0.08777577848380247
2024-07-1,DW_40,18126.0,0.03,80,4.202084225728619,1.6063645525071284,0.44622973196853644,-3.3812737547899157,0.01904168568631264,-0.16222908574374353,-1.3030419183825481,1.557,0,0.15201781819317053
2024-07-1,DW_41,18126.0,0.03,80,4.249760091400359,1.6577198123876151,0.471013287272763,-3.274997938089243,0.021992808688179814,-0.16812419897411818,-1.8675187164737628,1.65,0,0.4719484468037695
2024-07-1,DW_42,18126.0,0.03,80,4.2670836429196175,1.7515191274786752,0.44825236967510357,-3.204934035280866,0.0011354411698717456,-0.16288567743896595,-2.242393233325247,1.556,0,0.8574182752759698
2024-07-1,DW_43,18126.0,0.03,80,4.212447245042187,1.6547789424100519,0.4687834519327044,-3.3867359682504707,0.026942119878755468,-0.18259195132880263,-1.5127148203227014,1.518,0,0.16586227984945764
2024-07-1,DW_44,18126.0,0.03,80,4.171641164728118,1.5999941098746977,0.5066743612167419,-3.4650698570038134,0.03387320964240969,-0.17198527654539889,-1.1906204418535369,1.516,0,0.2915877335817556
2024-07-1,DW_45,18126.0,0.03,80,4.177051923850879,1.5812518580813535,0.4586166877413385,-3.3013318626008332,0.02700595612062165,-0.16945458280431797,-1.350948737338661,1.387,0,0.08409256497860615
2024-07-1,DW_46,18126.0,0.03,80,4.212649113101446,1.6429650430981129,0.5053544440048612,-3.2422118074112345,0.02158709630433861,-0.1504681419567197,-1.7531752134444665,1.486,0,0.3580760258290563
2024-07-1,DW_47,18126.0,0.03,80,4.221699538470737,1.6580120930224354,0.46461513519133846,-3.383289418890886,0.011942993913852097,-0.16426151442327558,-1.7031776195889168,1.483,0,0.32691820814078687
2024-07-1,DW_48,18126.0,0.03,80,4.239410220157514,1.6875474463157472,0.5175607344077409,-3.1640799243805846,0.03205421719716272,-0.1694698152143462,-2.1827263288539727,1.539,0,0.7953191444030062
2024-07-1,DW_49,18126.0,0.03,80,4.187731739368042,1.5964610652086806,0.4804851450115429,-3.32774723764215,0.019714899137142416,-0.1607406313051148,-1.400241967101265,1.461,0,0.07262947516252652
2024-07-1,DW_50,18126.0,0.03,80,4.212004488670584,1.6234231305688382,0.4630786438021621,-3.4403598110357136,0.012556065838614796,-0.15272338413243078,-1.4234136627861869,1.568,0,0.17445266262343714
2024-07-1,DW_51,18126.0,0.03,80,4.1643298691225255,1.5641893008868812,0.4562095210197213,-3.2566215618249763,0.03218664448762169,-0.15936183373907764,-1.0637405340115096,1.514,0,0.34520147179035154
2024-07-1,DW_52,18126.0,0.03,80,4.199560489864292,1.595676513924839,0.4726634988950293,-3.376021369643297,0.031025761402498707,-0.16917647652007423,-1.3290626373853585,1.576,0,0.13334911485658046
2024-07-1,DW_53,18126.0,0.03,80,4.185416866003051,1.6365715651159507,0.4833517127109472,-3.296866025638009,0.03133720444572698,-0.1548237042851841,-1.3273879760458194,1.469,0,0.08099061563732518
2024-07-1,DW_54,18126.0,0.03,80,4.198458595959091,1.6183137913187382,0.4654332510005882,-3.324772688691921,0.018112544214562758,-0.16000123942093233,-1.4680285466923841,1.46,0,0.0913639875682668
2024-07-1,DW_55,18126.0,0.03,80,4.2276304737894455,1.6884919082602117,0.4712675172495059,-3.3218355367899144,0.02106375471840606,-0.16400783057544926,-1.6466479697170207,1.548,0,0.26046390311261447
2024-07-1,DW_56,18126.0,0.03,80,4.160850951933065,1.4938366519091444,0.49934597997738955,-3.3567769095373694,0.021667973594596105,-0.15069454623361614,-1.0475231147383093,1.606,0,0.3918175520676424
2024-07-1,DW_57,18126.0,0.03,80,4.203407911441251,1.6497917650166876,0.4571870722658055,-3.409954859652888,0.019772610459646876,-0.17381110488776777,-1.395568448201319,1.498,0,0.14215974273438417
2024-07-1,DW_58,18126.0,0.03,80,4.21523413426823,1.6399096795108392,0.4544052372323052,-3.345259780592459,0.027150693249318198,-0.1655061976510532,-1.609053268965084,1.476,0,0.22500479663190046
2024-07-1,DW_59,18126.0,0.03,80,4.2189406539584855,1.6215975083678777,0.4127470817479314,-3.491962268503248,0.015974211938701615,-0.1721839824958862,-1.427152561153575,1.527,0,0.23295750441201152
2024-07-1,DW_60,18126.0,0.03,80,4.166871194955832,1.5782168396166374,0.5058089470014566,-3.1848007778703655,0.027509202920916968,-0.1715167781151591,-1.3384820194671323,1.413,0,0.12857222218546596
2024-07-1,DW_61,18126.0,0.03,80,4.2437373654307295,1.6880617193792158,0.48191952569518937,-3.280166996266218,0.025973425373580723,-0.1670458812478416,-2.002645700134827,1.554,0,0.6081002045969569
2024-07-1,DW_62,18126.0,0.03,80,4.21927905747922,1.6809875245618138,0.4468986651098454,-3.2317236856578324,0.023849812227800592,-0.16166659264108665,-1.3816302795816813,1.595,0,0.06901528889146305
2024-07-1,DW_63,18126.0,0.03,80,4.214314518047115,1.6395791381510478,0.45048331133641206,-3.213299291952608,0.01321673775335611,-0.15768828682397423,-1.3563109997592657,1.61,0,0.0756293451927486
2024-07-1,DW_64,18126.0,0.03,80,4.197335572225547,1.5824565487029023,0.4722794974488739,-3.30091604457467,0.008843871358869848,-0.165001116718262,-1.2765263150607795,1.607,0,0.13710312256401697
2024-07-1,DW_65,18126.0,0.03,80,4.233400707807099,1.6735830059268533,0.48167159996587233,-3.3954701243028795,0.04116653377854284,-0.17709003492941067,-1.7886139286890508,1.556,0,0.4135824816397378
2024-07-1,DW_66,18126.0,0.03,80,4.213463391770531,1.6153269395404015,0.4639742219830975,-3.3020804896608102,0.01081744949401126,-0.17643688341245556,-1.5883958809974534,1.511,0,0.1946221043585641
2024-07-1,DW_67,18126.0,0.03,80,4.200530536552908,1.5645851503340187,0.44974640382404746,-3.3648612016506303,0.02615902996263376,-0.15907982885504846,-1.429982681990259,1.5,0,0.12507437416127568
