day,cov_name,lat_lon_resolution,lr,stepsize,sigma,range_lat,range_lon,advec_lat,advec_lon,beta,nugget,loss,time,frob_norm
2024-07-1,DW_0,18126.0,0.03,80,4.090170967109002,1.514150071249035,0.18019752563459432,-3.344014537747338,0.008827842340037341,-0.17368972918571568,0.1700589276137588,2.502,0,71.91001280043932
2024-07-1,DW_1,18126.0,0.03,80,4.15508652673912,1.5945683700675015,0.1425623151397088,-3.3354469850366026,0.022232719176040028,-0.15358665848584324,0.04847105155382692,2.501,0,53.04943704412371
2024-07-1,DW_2,18126.0,0.03,80,4.1378337484796965,1.6409710170343608,0.11696664567292567,-3.2933899835545066,0.0073694895967648805,-0.18562881196407133,0.09576113910420236,2.449,0,64.07610448153073
2024-07-1,DW_3,18126.0,0.03,80,4.113312425752914,1.6599234338364142,0.14699891848291202,-3.3316638536609346,0.022634496034901596,-0.16658845972049494,0.10486373286566024,2.358,0,54.79719845225986
2024-07-1,DW_4,18126.0,0.03,80,4.130363489372809,1.5888020913467655,0.20811870233300198,-3.2594878290645504,0.02856556051930557,-0.1614537930277113,0.056772404329097144,2.478,0,56.437377026804
2024-07-1,DW_5,18126.0,0.03,80,4.180337670322149,1.683544820395705,0.15613783196736644,-3.330870704416482,0.028747757565612164,-0.16033842065289436,-0.0038804850480285125,2.511,0,52.19058968200784
2024-07-1,DW_6,18126.0,0.03,80,4.156002789434381,1.6772806091121093,0.12669019187607236,-3.400238048572479,0.02590042327478407,-0.17660965482482255,0.048778807198670004,2.436,0,53.93180564837632
2024-07-1,DW_7,18126.0,0.03,80,4.127443555855425,1.6238956076576418,0.1512414862666659,-3.287758451173129,0.011599516720496028,-0.1807057227184517,0.09033087644973609,2.436,0,60.72669770290994
2024-07-1,DW_8,18126.0,0.03,80,4.140864614331437,1.6399340901608397,0.11247244314986636,-3.344851471074553,0.021020619137772825,-0.19099910277549545,0.1215151915764166,2.517,0,57.62183040360742
2024-07-1,DW_9,18126.0,0.03,80,4.1222963791221,1.6515670596352081,0.15015919722999144,-3.401668383780909,0.032980479017961174,-0.1754663834018397,0.09087901822350997,2.383,0,61.45370962832093
2024-07-1,DW_10,18126.0,0.03,80,4.122127410847703,1.5684488230307074,0.14779892639989398,-3.302166389966839,0.025390294227521044,-0.15866036380374376,0.15408048375075967,2.574,0,62.50519070027002
2024-07-1,DW_11,18126.0,0.03,80,4.127457846109492,1.6178084360512723,0.1522061341479505,-3.2967551774812414,0.022272288171797213,-0.18456182847204425,0.09808925574852033,2.458,0,55.4276522902445
2024-07-1,DW_12,18126.0,0.03,80,4.15566282696907,1.6219248045217702,0.15760520978780246,-3.2119872144690826,0.023731671598921655,-0.16066094973184014,0.029427879802499748,2.479,0,50.80150048433446
2024-07-1,DW_13,18126.0,0.03,80,4.137451419167953,1.6358383011035436,0.09800171273147812,-3.2328876198330696,0.008617030249432512,-0.1671808681844184,0.08472228764915292,2.4,0,61.596001085897555
2024-07-1,DW_14,18126.0,0.03,80,4.12837779061196,1.575035010273483,0.12254950611014055,-3.3675179909025106,0.022461194148658114,-0.1742941748899029,0.07653897113837317,2.389,0,55.56512958201952
2024-07-1,DW_15,18126.0,0.03,80,4.160914318623231,1.6671180867751065,0.14281213249159597,-3.2868824125963956,0.024791433614231046,-0.1643612978877007,0.057658071001206276,2.519,0,53.178984134750685
2024-07-1,DW_16,18126.0,0.03,80,4.105334472789629,1.6475154447061409,0.19236130012158578,-3.2097635864677305,0.002859720728348802,-0.15741345066678614,0.12530932801325587,2.436,0,68.87853884461691
2024-07-1,DW_17,18126.0,0.03,80,4.135986710047353,1.5466158037622693,0.13379997562444002,-3.366311533744515,0.0223303485824639,-0.1661732964309726,0.06994072894819653,2.447,0,56.20433040573089
2024-07-1,DW_18,18126.0,0.03,80,4.118061143790879,1.5623076911490807,0.17668188766081347,-3.3575415347788664,0.01125490741738081,-0.17373871081274717,0.1137017679869345,2.498,0,64.38607430935087
2024-07-1,DW_19,18126.0,0.03,80,4.166917116522618,1.6543959880740322,0.11299923130261394,-3.5000839689824867,0.01862401102524277,-0.17025194891154735,0.10846518087507116,2.617,0,57.352715242706395
2024-07-1,DW_20,18126.0,0.03,80,4.1517898368698996,1.7224406859736117,0.1327165816804867,-3.3520102092982142,0.024223900632078098,-0.17057248267644481,0.08537124350438703,2.475,0,55.37180150641726
2024-07-1,DW_21,18126.0,0.03,80,4.103429756006499,1.604095053398172,0.17631593079337352,-3.3443909275588237,0.010777680330377695,-0.16653036522196332,0.1262997066025064,2.422,0,63.972611090848815
2024-07-1,DW_22,18126.0,0.03,80,4.136052390319013,1.6222806242207628,0.1442256599660805,-3.401902844857414,0.019740987161156145,-0.16435711490597724,0.060834762504134714,2.401,0,53.79115157330819
2024-07-1,DW_23,18126.0,0.03,80,4.162723370840154,1.6719569908355094,0.09198566606738863,-3.496354901484269,0.020173979144709617,-0.1761907011896975,0.041281356308459596,2.405,0,52.764721281530655
2024-07-1,DW_24,18126.0,0.03,80,4.126007349617675,1.6068651621598755,0.15462183996016238,-3.3550762991951344,0.020158472210200652,-0.18136924414854047,0.12733687286678605,2.522,0,58.61835049150962
2024-07-1,DW_25,18126.0,0.03,80,4.091856830673774,1.5717359415980654,0.17446718674532144,-3.3006171830131956,0.011037345772448031,-0.15803594334544568,0.13185718418139622,2.386,0,65.83034359304831
2024-07-1,DW_26,18126.0,0.03,80,4.078595824478662,1.5374688148201863,0.17381579698244792,-3.287345272294677,0.02226004349226996,-0.18666618871829752,0.19999384141898136,2.497,0,65.61189237359147
2024-07-1,DW_27,18126.0,0.03,80,4.149439984226134,1.6193305494911254,0.15827048798407695,-3.3645850872674696,0.02724321240162511,-0.16753467644656625,0.06768306696397501,2.519,0,55.672489106035215
2024-07-1,DW_28,18126.0,0.03,80,4.141922059402321,1.6210265274976448,0.11480957845639143,-3.3465860113638914,0.020988985953471435,-0.1689284808015109,0.08335786897320253,2.448,0,53.78460055408533
2024-07-1,DW_29,18126.0,0.03,80,4.133339885570349,1.5795333785979748,0.14968914624634094,-3.309432268166379,0.03250493543592039,-0.1741153815437957,0.11838515917372612,2.553,0,63.8766426493239
2024-07-1,DW_30,18126.0,0.03,80,4.161973900425582,1.6834305853033837,0.10683333048149073,-3.402240347209685,0.009961214801173656,-0.16959647252637863,0.030708840112526017,2.399,0,57.394948233644826
2024-07-1,DW_31,18126.0,0.03,80,4.142404440033964,1.6282892861729725,0.14745469324427357,-3.402874531017282,0.0014914263725750168,-0.17578966377436928,0.03230244581886932,2.379,0,63.91394793823508
2024-07-1,DW_32,18126.0,0.03,80,4.1576279757550205,1.6056767879822749,0.16410581087742948,-3.3424374021480907,0.01798923934626233,-0.15099814296840045,0.00813284018919389,2.455,0,52.542274172466904
2024-07-1,DW_33,18126.0,0.03,80,4.129669346453705,1.6694565975618696,0.13689854982438518,-3.3878229628823995,0.011515191445516677,-0.17429572326129525,0.0753334184160663,2.362,0,59.62266230065916
