day,cov_name,lat_lon_resolution,lr,stepsize,sigma,range_lat,range_lon,advec_lat,advec_lon,beta,nugget,loss,time,frob_norm
2024-07-1,Vecc_0,18126.0,0.03,80,4.192612456210555,1.699704915958189,0.16307422783118927,-3.739884455660503,0.026540261043289926,-0.17112687463044815,-0.07473205968264053,1.298467988160341,145.32727479934692,48.62224963487537
2024-07-1,Vecc_1,18126.0,0.03,80,4.195915997763864,1.715565980673565,0.1438723049254851,-3.7243382458674446,0.022348734109402475,-0.16751687302202017,-0.0551037035405207,1.2996318239698312,144.76904201507568,46.75074003006939
2024-07-1,Vecc_2,18126.0,0.03,80,4.179712096719979,1.6715363966134311,0.14696813754178945,-3.7514979331112874,0.026360597022160034,-0.18624188105434197,-0.044111349924528684,1.2971443504283715,149.45225548744202,52.02743544057908
2024-07-1,Vecc_3,18126.0,0.03,80,4.179113530596747,1.7539375948427838,0.12326996263095989,-3.714519441095813,0.02459245621098581,-0.17078982901272013,-0.03669709252044426,1.2921033235166508,148.4554159641266,49.34782117437006
2024-07-1,Vecc_4,18126.0,0.03,80,4.2235711534771285,1.8085016665877092,0.17339977237771223,-3.779055020173334,0.02757336154196175,-0.18187670047674073,-0.14252000287548094,1.2985258049653137,142.27334451675415,46.622060066527396
2024-07-1,Vecc_5,18126.0,0.03,80,4.197790831240967,1.74105348399066,0.14324907353797753,-3.8473727948193543,0.016218082989935097,-0.180009617701752,-0.061637635197855346,1.2980544569026524,148.34824657440186,51.372596071031296
2024-07-1,Vecc_6,18126.0,0.03,80,4.20449955695665,1.8010102810639659,0.13717666220710084,-3.7037417172628118,0.03830104782515507,-0.1768329108993876,-0.08389963709269065,1.295167837059642,152.80524563789368,55.51654891074934
2024-07-1,Vecc_7,18126.0,0.03,80,4.191874209690848,1.726269687344382,0.1301838792306433,-3.782329342132698,0.033823127747320256,-0.166132821131536,-0.04626437008796914,1.2972231207582345,152.34846258163452,55.45014903474683
2024-07-1,Vecc_8,18126.0,0.03,80,4.188783013285386,1.7299702037142008,0.136482088171731,-3.7404121722852737,0.021400395157982255,-0.17913424974343328,-0.05003456304028775,1.2963557986636414,157.2752501964569,47.87631057813621
2024-07-1,Vecc_9,18126.0,0.03,80,4.210942710060699,1.7635878954985214,0.15236563047199328,-3.779444015480046,0.02283532770097263,-0.18016699173234288,-0.12770254035923034,1.2954480516776143,151.60621333122253,43.9887270628296
2024-07-1,Vecc_10,18126.0,0.03,80,4.217250960799092,1.782687854681426,0.13546267109203744,-3.594534379386653,0.024965567392417665,-0.15932036317612933,-0.07759897565418573,1.301674383005055,139.58416223526,46.388901263198534
2024-07-1,Vecc_11,18126.0,0.03,80,4.2096178171199865,1.7486266534560677,0.13084310421569925,-3.7999879444898483,0.011791322270573128,-0.18156421070735765,-0.11430193294510793,1.2950442595147138,137.77733826637268,51.109137790841444
2024-07-1,Vecc_12,18126.0,0.03,80,4.210138686001067,1.7330050001238417,0.16173029377217926,-3.704427639213237,0.037514552591689634,-0.16877410875658924,-0.12137578486024471,1.2983036923306768,141.94988656044006,52.49151019956058
2024-07-1,Vecc_13,18126.0,0.03,80,4.193143076118543,1.7636927619599811,0.14423991831087135,-3.6532997772113083,0.024539704742895893,-0.17458044453208232,-0.06615931940013839,1.2955359260313173,148.68747878074646,47.15618394939084
2024-07-1,Vecc_14,18126.0,0.03,80,4.182122713214785,1.6924870062682467,0.1649618124724086,-3.8729733614230324,0.019725984227622298,-0.1852687826414989,-0.05776980404620652,1.2966525192814369,138.08295369148254,50.33046101052331
2024-07-1,Vecc_15,18126.0,0.03,80,4.202675872593869,1.7724579782890382,0.13511093872529525,-3.7236677462175063,0.027328427669609662,-0.1698039828694744,-0.055532018834703815,1.2988726033966906,138.7528657913208,49.603355518877365
2024-07-1,Vecc_16,18126.0,0.03,80,4.208628827707698,1.7868485370004146,0.15392500240774265,-3.667732550455995,0.02512362682086293,-0.15834284226163153,-0.09515431957179718,1.2975308989065797,141.77179718017578,46.137499216031536
2024-07-1,Vecc_17,18126.0,0.03,80,4.172927928234299,1.6490354805335283,0.13774449901580668,-3.862812878566899,0.02510839326879096,-0.16833614067709204,-0.011394428363419843,1.2979390844797283,139.5148847103119,52.97180422914659
2024-07-1,Vecc_18,18126.0,0.03,80,4.158383976841352,1.6686864316643268,0.15378616144175944,-3.787195224223396,0.04063278980830312,-0.1688582583823663,0.004147726480269859,1.295668623788045,143.28962779045105,63.21716835182324
