day,cov_name,lat_lon_resolution,lr,stepsize,sigma,range_lat,range_lon,advec_lat,advec_lon,beta,nugget,loss,time,frob_norm
2024-07-1,Vecc_0,18126.0,0.03,80,4.232445862722228,1.6767959873297935,0.47509398245158024,-3.6372915502487992,0.026702410881978878,-0.1791660466581053,-1.8148036152998503,1.2426828255597415,220.97365736961365,12.516881030321942
2024-07-1,Vecc_1,18126.0,0.03,80,4.239115146547887,1.6525404776970158,0.4685173617781174,-3.6574784352529663,0.02395402888441382,-0.17291297612101578,-1.860003514061515,1.2450153425601507,208.77139687538147,10.510467591422609
2024-07-1,Vecc_2,18126.0,0.03,80,4.221969544845208,1.6481791520511946,0.46692201010293904,-3.672948870786461,0.027025741516271202,-0.17788349946141443,-1.6497047786055765,1.242376922680534,224.76983094215393,10.725234321488797
2024-07-1,Vecc_3,18126.0,0.03,80,4.22652697928667,1.687947221846827,0.4713941633657938,-3.6071819019375027,0.014194459855537727,-0.1765730851951875,-1.6917640696184733,1.2421942005173665,223.9568862915039,12.92677655928112
2024-07-1,Vecc_4,18126.0,0.03,80,4.2378842506242185,1.662120546535291,0.49987009058661236,-3.5796672761467705,0.027804050100953465,-0.17800254236462265,-1.8459449949430462,1.2482952483306646,203.4894335269928,12.858203072135362
2024-07-1,Vecc_5,18126.0,0.03,80,4.2176417001930915,1.6421285548764375,0.4588295953301002,-3.578771051393085,0.01888582579114852,-0.17537858802179196,-1.5584506811072936,1.242871831943402,203.41054248809814,7.039349308432495
2024-07-1,Vecc_6,18126.0,0.03,80,4.204174814371713,1.598665550354235,0.4825200509771106,-3.632464562811852,0.013736448997658048,-0.18205175409317617,-1.5388072556047758,1.2416357206421011,208.29487419128418,13.237491487104124
2024-07-1,Vecc_7,18126.0,0.03,80,4.23961008110594,1.719616082627096,0.4916459182568071,-3.578802188481417,0.025867653708735144,-0.1828970750923333,-1.9041770990067417,1.2439847881958939,197.421240568161,13.695104827241641
2024-07-1,Vecc_8,18126.0,0.03,80,4.236499177863772,1.7100286148178572,0.4679448854614612,-3.6312298040878725,0.021938832940224463,-0.18436487945260083,-1.841774630902498,1.241558367008857,234.546315908432,10.751940954236192
2024-07-1,Vecc_9,18126.0,0.03,80,4.2294180986137855,1.6619331038328506,0.4733728477911123,-3.5466356048372356,0.02216217125932461,-0.176640692659728,-1.7589993117191136,1.243548868160313,192.31626534461975,7.703835234855659
2024-07-1,Vecc_10,18126.0,0.03,80,4.218404578157174,1.6382267076288812,0.4809821593428956,-3.6694875449346123,0.023850603932832042,-0.17574425166698524,-1.6465863219720829,1.2428032203682597,208.5836582183838,8.48086921044901
2024-07-1,Vecc_11,18126.0,0.03,80,4.265640353295355,1.7137759102582621,0.47394979360069395,-3.618471557129036,0.0210146571711638,-0.1758817346035558,-2.4403262455390533,1.2452967015538061,218.67681312561035,14.21480914282288
2024-07-1,Vecc_12,18126.0,0.03,80,4.251441179931986,1.70938282264855,0.47544710770832904,-3.571397838758733,0.01976810558465518,-0.17006608935409123,-2.1164222446217904,1.2439571316009401,207.60968708992004,12.344807574604987
2024-07-1,Vecc_13,18126.0,0.03,80,4.2374863815794885,1.6615426605029835,0.4821363426172557,-3.7500429883754096,0.014007808664860334,-0.18444552018761035,-1.9416394931483845,1.2432146866662623,202.3906126022339,16.726268939717382
2024-07-1,Vecc_14,18126.0,0.03,80,4.220827395241948,1.6795337500076228,0.4965874013693759,-3.5700016078127303,0.004584694889699942,-0.17158571587652166,-1.6976119474699298,1.242661899564243,207.63980770111084,18.60651327716277
2024-07-1,Vecc_15,18126.0,0.03,80,4.26693763268293,1.7549008551556218,0.4779393978293103,-3.5922021620373044,0.02723126268036602,-0.17596678393874374,-2.3629981337671104,1.245329770598971,208.07742404937744,17.667776551512237
2024-07-1,Vecc_16,18126.0,0.03,80,4.25151028896149,1.7265980616400873,0.4672863401882803,-3.606813209032398,0.018564785808699868,-0.18668420343617997,-2.067009061290831,1.2431260672307336,209.6561577320099,14.82890697635134
2024-07-1,Vecc_17,18126.0,0.03,80,4.204992236690331,1.610318609977513,0.462275526467836,-3.526665121733779,0.025812465039722714,-0.17582194690490432,-1.359300462492764,1.245998547298665,207.58251404762268,7.289383767464888
2024-07-1,Vecc_18,18126.0,0.03,80,4.249589053496129,1.696999762033058,0.48995179001023076,-3.6471162421207928,0.026654630467877246,-0.17789482270372142,-2.1992132339949584,1.243695807526885,196.8772349357605,15.824339044794902
2024-07-1,Vecc_19,18126.0,0.03,80,4.221476896932978,1.673212345427028,0.4946145881881625,-3.670140739383949,0.024611280033084014,-0.17634711855107757,-1.6683096699699744,1.243487048879176,202.06317830085754,9.89338887969324
2024-07-1,Vecc_20,18126.0,0.03,80,4.238519700623674,1.695035039086647,0.48093438191465865,-3.5559363683010536,0.018926928296743594,-0.1776436391774172,-1.9733822448721907,1.2420673722210869,213.3131890296936,12.202010778024887
2024-07-1,Vecc_21,18126.0,0.03,80,4.268919480837139,1.7473999500554558,0.47467478123961143,-3.6380739135215565,0.024752811285446014,-0.17313156353951523,-2.54532827259771,1.2437309189996404,228.9530246257782,16.83157326504491
2024-07-1,Vecc_22,18126.0,0.03,80,4.234221163636171,1.696101167816188,0.49181061166887013,-3.596045054661681,0.0236456148314959,-0.1719706949445705,-1.914746722099906,1.242181891397929,197.19644403457642,11.036600859455833
2024-07-1,Vecc_23,18126.0,0.03,80,4.231066669539736,1.6317697385889147,0.47907725136285306,-3.677567473415237,0.02054059616279674,-0.18120105638361958,-1.92632897489973,1.2418561686293086,229.0746738910675,11.493710024200913
2024-07-1,Vecc_24,18126.0,0.03,80,4.251191279463244,1.689720628615646,0.4995784711059576,-3.6160263437747138,0.027344143972756713,-0.17125115925217857,-2.4164883813371345,1.2427411099487051,223.7179033756256,16.5770839545893
2024-07-1,Vecc_25,18126.0,0.03,80,4.219178145280272,1.6567290054762973,0.4950680504111412,-3.65714337129473,0.027957196967743986,-0.1838721796415734,-1.7063331358244482,1.242382390389342,207.86393332481384,12.646863543369303
2024-07-1,Vecc_26,18126.0,0.03,80,4.239255556106318,1.695672540934472,0.46795483758142725,-3.5196850247182896,0.026328680520625806,-0.1618482725417502,-1.8779402104099274,1.2429899412835739,180.9974021911621,11.978922257325578
