day,cov_name,lat_lon_resolution,lr,stepsize,sigma,range_lat,range_lon,advec_lat,advec_lon,beta,nugget,loss,time,frob_norm
2024-07-1,Vecc_0,18126.0,0.03,80,4.258511422698339,1.7572588261579902,0.48758730352242435,-3.497120153357435,0.0200121899999622,-0.1728217112605934,-2.421592678861751,1.241822204625332,139.05901527404785,1.056886173491987
2024-07-1,Vecc_1,18126.0,0.03,80,4.244249868027408,1.7020764920032065,0.4860839750272528,-3.6381895913673765,0.02418037120550432,-0.17506843102539443,-2.0065367567626833,1.2440376839693557,139.69892954826355,0.7156584057158345
2024-07-1,Vecc_2,18126.0,0.03,80,4.262807231005625,1.7605161339341888,0.5053842672788696,-3.6380733618968724,0.020663438206077803,-0.1737499581324852,-2.795054109352635,1.2409747043635004,149.57276725769043,1.4515345617781246
2024-07-1,Vecc_3,18126.0,0.03,80,4.259010135266344,1.7562531648589061,0.48420213247853,-3.557161698372224,0.020443460110904494,-0.17685184654965252,-2.2284655952373185,1.2443796944201606,130.99498438835144,0.8886958191817028
2024-07-1,Vecc_4,18126.0,0.03,80,4.242023921735068,1.7086173283369386,0.48226814133326024,-3.554227400593459,0.019997379531716833,-0.1719196856875668,-1.8444936703736434,1.2460737640958175,133.3195595741272,0.5358094702688818
2024-07-1,Vecc_5,18126.0,0.03,80,4.272028360638572,1.7327348580302913,0.4609277304110349,-3.694675591376586,0.024100924840112763,-0.16632848928312965,-2.732209496102295,1.2421560126961098,141.04155349731445,1.4050740867054974
2024-07-1,Vecc_6,18126.0,0.03,80,4.244065306532062,1.7085813455306824,0.47967760759328787,-3.5900078297381763,0.028509757438243296,-0.1838832292776209,-2.077070555175775,1.2418714165253388,128.4513976573944,0.7554603720383006
2024-07-1,Vecc_7,18126.0,0.03,80,4.237100074059085,1.6877132995417943,0.49152164475161164,-3.5233690359527263,0.013002888592269073,-0.17566043190954567,-1.8732918017997766,1.2453647306774325,134.2361364364624,0.5425703290829568
2024-07-1,Vecc_8,18126.0,0.03,80,4.23681651660863,1.7199359208112928,0.48432242806814324,-3.593438792573744,0.021179387357349807,-0.17873370803635807,-1.8053649825711533,1.244089276477347,133.56072354316711,0.528337289906792
2024-07-1,Vecc_9,18126.0,0.03,80,4.229313239580516,1.6966851418118023,0.48622743976627664,-3.6685372708045123,0.020897934856398924,-0.17460120587414302,-1.854520425687022,1.240350730004504,137.93115520477295,0.609913883619566
2024-07-1,Vecc_10,18126.0,0.03,80,4.2507605226657965,1.7362247030831122,0.48042486524188327,-3.6770512213669226,0.0251993047256131,-0.1705376221741315,-2.0049645656166413,1.2444861677212615,134.94908809661865,0.7393197756367994
2024-07-1,Vecc_11,18126.0,0.03,80,4.236679666671378,1.7369658079068486,0.48326535208784804,-3.6466499716127285,0.031949643805369035,-0.1756536768000325,-1.899596689012385,1.2405178079536208,137.25577855110168,0.6365829320295842
2024-07-1,Vecc_12,18126.0,0.03,80,4.276378822297955,1.7256634379496576,0.47824981327171706,-3.6034302229298425,0.013404410472018305,-0.16902732389417396,-2.72132067569508,1.2472612779140264,152.63026976585388,1.3694107946233445
2024-07-1,Vecc_13,18126.0,0.03,80,4.26181424852061,1.7151409507596957,0.4864760112092018,-3.631691544771916,0.014433515676930247,-0.18054155399118524,-2.342048961463693,1.2462409591443822,145.02277445793152,1.0158169966437758
2024-07-1,Vecc_14,18126.0,0.03,80,4.270874200712541,1.801233938051729,0.4760957319190149,-3.678658361498599,0.029999621605237774,-0.17417904316274455,-2.4393975262581096,1.2429574692387406,144.84100461006165,1.1328781957181875
2024-07-1,Vecc_15,18126.0,0.03,80,4.240464955858299,1.675353383549052,0.4692652087248428,-3.6534978969031306,0.018196783480416073,-0.17863450490182073,-1.825731737465841,1.245642886726215,141.64960289001465,0.5772026654944434
2024-07-1,Vecc_16,18126.0,0.03,80,4.2659740033034765,1.7688164954200771,0.4798106597331438,-3.641999905796222,0.013154027388832775,-0.17271157690634098,-2.5217556603978823,1.2419844884924207,144.99987959861755,1.1927627202616393
2024-07-1,Vecc_17,18126.0,0.03,80,4.243767737268665,1.7439946832886253,0.48971439615690715,-3.676901472801156,0.023087774218503214,-0.17869163403565472,-1.915771599833825,1.2437591259464975,145.50183629989624,0.669012973429249
2024-07-1,Vecc_18,18126.0,0.03,80,4.277531527601489,1.7734377532387908,0.4773730660907022,-3.6073681522687426,0.023849883128986962,-0.1761020915670924,-3.1703793712763644,1.2415506525685056,166.58854246139526,1.8107635096485322
2024-07-1,Vecc_19,18126.0,0.03,80,4.253254674466417,1.763884529012373,0.49877016612806746,-3.5532068441490274,0.017446206465856314,-0.18077972156197328,-2.2266616509527615,1.24289022350382,145.49796104431152,0.8868507535747454
2024-07-1,Vecc_20,18126.0,0.03,80,4.25380693642196,1.734654052649392,0.4761813407799732,-3.582802191746967,0.0376445757815109,-0.17602863430198828,-2.101125448945663,1.2442780150320183,141.42378640174866,0.7776737190452503
2024-07-1,Vecc_21,18126.0,0.03,80,4.249048638902562,1.7035257564031,0.48017516857702125,-3.6589140781146483,0.02373454775298098,-0.1734634734449914,-2.0203124874545733,1.2452090440236372,141.13544082641602,0.7384296069686231
2024-07-1,Vecc_22,18126.0,0.03,80,4.241690659548335,1.714785980887791,0.4823945293604348,-3.514280847722714,0.027258716421227208,-0.18336375614236797,-1.892840569554665,1.2448282559176198,138.17098927497864,0.5590789117656986
2024-07-1,Vecc_23,18126.0,0.03,80,4.2381258530340835,1.6839918366149804,0.5052984853552257,-3.5587187303385672,0.019777570268088646,-0.1829882931631953,-1.9976182850477358,1.2448518549119307,144.9465663433075,0.669044874526074
2024-07-1,Vecc_24,18126.0,0.03,80,4.223233659664483,1.6597272536298975,0.4707816577674894,-3.581438534436197,0.02541930678287405,-0.17522966764615408,-1.6368072767460877,1.243735761780059,141.31053495407104,0.3939438831708811
2024-07-1,Vecc_25,18126.0,0.03,80,4.2478382946386155,1.727690644234986,0.477781798299969,-3.550535532971844,0.021913403652204635,-0.17643827589510222,-1.949950750328797,1.2450579663630663,138.93694496154785,0.6275720884370148
2024-07-1,Vecc_26,18126.0,0.03,80,4.2463158577677245,1.721671027835696,0.4940827353945605,-3.609445837606306,0.011484936529356452,-0.17125607135790927,-2.096297759000881,1.243234443746238,138.03970003128052,0.7826771324097702
2024-07-1,Vecc_27,18126.0,0.03,80,4.259148734755818,1.764256944064793,0.47639821611100164,-3.6348607109714037,0.022732512273308428,-0.178494295664259,-2.157576018493431,1.2439589979453594,137.87608003616333,0.8542694145368817
2024-07-1,Vecc_28,18126.0,0.03,80,4.24640078931003,1.7245220857773393,0.4764595349265292,-3.5789234267080134,0.03190571590416121,-0.16539887562577685,-2.057777842518662,1.2419535267980268,138.50434279441833,0.7352061304002283
2024-07-1,Vecc_29,18126.0,0.03,80,4.254709953577325,1.7707265237701624,0.4713337912507409,-3.4993687718521658,0.020621966216972685,-0.16441935055709647,-2.1848073654912437,1.2408235125495166,155.80052876472473,0.8320943025369374
2024-07-1,Vecc_30,18126.0,0.03,80,4.262493363264504,1.7165471036373412,0.48725532828278506,-3.533474775339584,0.01529601003216277,-0.16985065695517604,-2.538994275966034,1.244288280709115,134.11689805984497,1.1751870059510277
2024-07-1,Vecc_31,18126.0,0.03,80,4.2551704254140645,1.7503761238956559,0.48764249915495855,-3.5855830877734136,0.02622501432782572,-0.1741290902398336,-2.3059787335071555,1.241882969507654,145.14509844779968,0.9694904865237475
2024-07-1,Vecc_32,18126.0,0.03,80,4.265176758428105,1.7620423454560303,0.5040226327588024,-3.5469345947730484,0.028227293982035846,-0.17490112876128946,-2.580171256771917,1.2445403773492554,159.65885186195374,1.222553804236921
2024-07-1,Vecc_33,18126.0,0.03,80,4.264974311410943,1.7286970188490913,0.48498721403000145,-3.6645549315299166,0.025699954495137647,-0.19352234903156917,-2.307289761784281,1.2474682390883047,145.61607360839844,0.9977485653347176
