day,cov_name,lat_lon_resolution,lr,stepsize,sigma,range_lat,range_lon,advec_lat,advec_lon,beta,nugget,loss,time,frob_norm
2024-07-1,Vecc_0,18126.0,0.03,80,4.233972063872965,1.6941699427965438,0.46602139793221387,-3.5915746737828877,0.02181456787881101,-0.17621034291798415,-1.6801417079115706,1.2451928341203549,127.91172122955322,7.688683626943557
2024-07-1,Vecc_1,18126.0,0.03,80,4.228312142366712,1.6782183117043845,0.4829143690730723,-3.56476413746274,0.021262993405114474,-0.1762237032057551,-1.7299128442946787,1.2439790956364642,134.80656719207764,8.134141924962792
2024-07-1,Vecc_2,18126.0,0.03,80,4.226790465333987,1.6472628552681452,0.46902373277588844,-3.536887811918571,0.020977596851225903,-0.17223639002051047,-1.6867540352459682,1.2444413412960902,138.39348697662354,6.71826360425323
2024-07-1,Vecc_3,18126.0,0.03,80,4.239176269392299,1.6995855063528738,0.47440479253102286,-3.469603786424776,0.025287345240551852,-0.174947624148446,-1.8807873256910665,1.2437835400197506,141.771062374115,11.005787838381982
2024-07-1,Vecc_4,18126.0,0.03,80,4.228388346997645,1.6788465147322202,0.48763948910461985,-3.516014983773716,0.027217289680588855,-0.16722636291160403,-1.8128881763103422,1.242523194726137,123.769211769104,11.336335284020935
2024-07-1,Vecc_5,18126.0,0.03,80,4.250838762040692,1.6714151337779746,0.4800660555053673,-3.6498874662513954,0.026361845903813977,-0.17202549399481853,-2.2430200034246996,1.243637803872527,145.25122666358948,14.997436200469034
2024-07-1,Vecc_6,18126.0,0.03,80,4.221476187585623,1.6200208044784268,0.48525987522319947,-3.6115561952775925,0.027589839356317987,-0.16356727546601058,-1.65487438514875,1.2454343364707403,138.05264472961426,11.186669198901702
2024-07-1,Vecc_7,18126.0,0.03,80,4.198248015919543,1.5639650167190577,0.4906420936179659,-3.61356724366116,0.024864355933692826,-0.17754642513403326,-1.526416006693967,1.2416747812593538,134.65598273277283,11.293466322905312
2024-07-1,Vecc_8,18126.0,0.03,80,4.2440022945695866,1.7293247860945073,0.484712785904835,-3.5940283614256336,0.026242157180143277,-0.1675049508783326,-1.9637441686191186,1.2432228033488504,138.29080486297607,13.620474548419454
2024-07-1,Vecc_9,18126.0,0.03,80,4.228997478809521,1.635892006013225,0.5024938758769638,-3.5562294825797856,0.015319222398143298,-0.17823021294905955,-1.8152316804934996,1.2464288538492625,138.60821199417114,12.678517443737869
2024-07-1,Vecc_10,18126.0,0.03,80,4.20461591867896,1.5871873079666472,0.512149496844353,-3.5405672540462625,0.024169630384578675,-0.18251128161371796,-1.5899819628664225,1.2444841271315652,131.207200050354,9.86217851302878
2024-07-1,Vecc_11,18126.0,0.03,80,4.249132291502029,1.6823628897886216,0.4872825700290998,-3.7743603469965934,0.016060960145049503,-0.18018794487061038,-2.041923304496057,1.246126056466468,139.04124212265015,16.212469507730134
2024-07-1,Vecc_12,18126.0,0.03,80,4.2510163462161925,1.723878746849203,0.48582457037169896,-3.6697895689332762,0.020890013624905755,-0.16679202109146435,-2.286311232217556,1.240798657105609,138.352383852005,13.976909326661586
2024-07-1,Vecc_13,18126.0,0.03,80,4.234738417515493,1.6786394718916176,0.4943374756704796,-3.6195759332755246,0.020160431092795358,-0.17123456120346567,-1.9262865887548035,1.2432138500484864,135.12391185760498,10.701177802505144
2024-07-1,Vecc_14,18126.0,0.03,80,4.240658897643228,1.6604333297511895,0.49407794113252645,-3.651941983080115,0.014466909092437176,-0.17648130371199514,-1.9714370871953708,1.2458752082774858,146.3438184261322,15.280919619108815
