year,month,day_num,direction,lag,daily_mean,mean_pair_count,hour_1,n_pairs_hour_1,hour_2,n_pairs_hour_2,hour_3,n_pairs_hour_3,hour_4,n_pairs_hour_4,hour_5,n_pairs_hour_5,hour_6,n_pairs_hour_6,hour_7,n_pairs_hour_7,hour_8,n_pairs_hour_8
2024,7,2,lon,0.0630,5.1053,17283.8750,4.1149,17953,4.9178,16982,5.7661,16627,5.3105,16555,5.5671,16616,5.4468,17562,4.5499,17987,5.1693,17989.0000
2024,7,2,lon,0.1260,7.3707,17098.1250,5.5902,17841,7.0603,16758,8.2102,16377,8.0840,16309,8.2421,16360,7.8891,17392,6.6947,17873,7.1952,17875.0000
2024,7,2,lon,0.1800,8.8517,16932.5000,6.5062,17726,8.4275,16571,10.1337,16159,10.0426,16100,10.1466,16140,9.3692,17244,7.9804,17759,8.2074,17761.0000
2024,7,2,lon,0.3690,11.3904,16525.5000,8.4335,17385,10.7879,16138,13.1405,15708,13.5666,15614,13.4249,15659,12.0268,16864,10.3311,17417,9.4116,17419.0000
2024,7,2,lon,0.5580,12.9041,16146.0000,9.6680,17043,11.7991,15782,15.0694,15286,15.4922,15167,14.9915,15235,13.8901,16503,12.0434,17075,10.2789,17077.0000
2024,7,2,lon,0.7470,13.9351,15797.5000,10.2508,16701,12.9033,15456,16.7440,14944,16.8421,14789,15.8519,14847,14.6813,16175,12.9418,16733,11.2656,16735.0000
2024,7,2,lon,0.9360,14.8852,15455.7500,10.4558,16359,13.4595,15135,17.5197,14617,17.4358,14426,16.6537,14451,16.1394,15874,14.7571,16391,12.6604,16393.0000
2024,7,2,lon,1.1250,15.4377,15122.1250,10.4060,16017,13.5606,14822,17.5049,14302,17.7531,14092,17.1262,14087,17.3253,15557,16.0240,16049,13.8018,16051.0000
2024,7,2,lon,1.3140,16.0512,14789.1250,10.7021,15675,13.8234,14503,17.5183,13992,18.0016,13759,17.8899,13760,18.2410,15207,17.2383,15708,14.9947,15709.0000
2024,7,2,lon,1.5030,16.7561,14464.2500,11.2698,15333,14.6061,14169,17.7415,13698,18.6326,13468,18.8326,13431,18.8698,14882,18.1225,15366,15.9735,15367.0000
2024,7,2,lon,1.6920,17.4131,14143.3750,11.7897,14991,14.9577,13826,18.4493,13401,19.3383,13184,19.4800,13126,19.6743,14569,18.8480,15025,16.7677,15025.0000
2024,7,2,lon,1.8810,18.0018,13841.7500,12.1962,14649,15.0171,13550,18.7003,13105,19.8215,12912,20.0385,12901,20.6233,14251,19.7848,14683,17.8328,14683.0000
2024,7,3,lat,0.0440,4.4388,17251.0000,4.8053,17905,4.2611,17433,4.2116,16251,4.4029,16413,4.6963,16647,4.5934,17474,4.1926,17942,4.3469,17943.0000
2024,7,3,lat,0.1320,8.0125,16803.5000,7.3786,17587,7.2052,17037,7.8733,15640,8.2598,15811,9.0938,16063,8.7210,17043,7.9735,17622,7.5951,17625.0000
2024,7,3,lat,0.1760,8.9933,16611.7500,8.0407,17428,7.9181,16858,8.8343,15399,9.3420,15585,10.4114,15834,9.8648,16862,8.9824,17462,8.5530,17466.0000
2024,7,3,lat,0.3960,12.0831,15775.2500,10.2794,16634,10.4712,16023,11.4490,14471,12.7644,14731,14.2907,14965,13.6029,16040,12.3937,16667,11.4138,16671.0000
2024,7,3,lat,0.6160,13.6837,14999.7500,11.4353,15840,11.9826,15201,12.9809,13633,14.8030,14011,16.2370,14291,15.5453,15274,13.7750,15872,12.7104,15876.0000
2024,7,3,lat,0.8360,14.6775,14214.3750,12.2713,15046,12.8515,14415,14.3959,12879,16.2987,13189,17.5319,13520,16.6015,14506,14.4126,15079,13.0567,15081.0000
2024,7,3,lat,1.0560,15.6299,13424.7500,12.6051,14251,13.7998,13640,15.5335,12095,17.3029,12425,18.7341,12710,17.8791,13707,15.2889,14284,13.8961,14286.0000
2024,7,3,lat,1.2760,16.8931,12651.2500,13.9528,13456,15.3253,12840,17.3194,11313,19.1935,11654,20.0291,11983,18.8865,12984,15.9582,13489,14.4798,13491.0000
2024,7,3,lat,1.4960,18.1443,11879.1250,15.4138,12661,16.6310,12037,19.1105,10567,20.8901,10921,21.8347,11250,20.2038,12207,16.3308,12694,14.7395,12696.0000
2024,7,3,lat,1.7160,19.2792,11114.0000,16.2288,11866,17.1702,11269,20.2021,9843,22.5231,10185,23.3918,10516,22.0857,11433,17.3287,11899,15.3034,11901.0000
2024,7,3,lat,1.9360,20.0896,10371.6250,17.0328,11071,18.2876,10529,20.7914,9206,22.9969,9506,24.2271,9801,22.9121,10650,18.2744,11104,16.1945,11106.0000
2024,7,3,lat,2.1560,20.9287,9658.5000,18.2043,10276,19.3730,9801,20.7433,8629,24.2222,8920,25.7157,9152,23.7623,9870,18.5977,10309,16.8113,10311.0000
2024,7,3,lon,0.0630,4.9785,17271.6250,5.0223,17950,4.3448,17444,4.4830,16239,4.8164,16396,5.2738,16643,5.4972,17524,5.1416,17989,5.2492,17988.0000
2024,7,3,lon,0.1260,7.1996,17076.5000,6.5475,17836,6.1197,17266,6.6768,15934,7.3858,16115,7.9369,16346,8.0877,17366,7.3427,17875,7.4999,17874.0000
2024,7,3,lon,0.1800,8.5491,16911.7500,7.5163,17722,7.2626,17117,8.0380,15699,8.8736,15897,9.8487,16112,9.6224,17226,8.6605,17761,8.5706,17760.0000
2024,7,3,lon,0.3690,10.9749,16499.3750,9.4166,17381,9.5543,16690,10.2332,15183,11.5182,15443,13.1396,15613,12.7382,16848,11.0366,17419,10.1627,17418.0000
2024,7,3,lon,0.5580,12.3981,16146.6250,10.7764,17039,10.7242,16304,11.9101,14841,13.3287,15072,14.4480,15268,14.3682,16495,12.5726,17078,11.0564,17076.0000
2024,7,3,lon,0.7470,13.5334,15814.5000,11.8270,16697,11.7873,15959,12.5755,14527,14.7291,14769,15.7510,14930,15.5248,16164,13.8861,16736,12.1861,16734.0000
2024,7,3,lon,0.9360,14.5020,15480.6250,12.7563,16356,12.3730,15612,13.4234,14207,16.3746,14474,16.9621,14584,16.3885,15826,14.6989,16394,13.0391,16392.0000
2024,7,3,lon,1.1250,15.2887,15149.3750,13.3666,16014,13.2294,15253,14.5243,13917,17.7432,14134,17.4696,14281,17.2188,15494,15.2745,16052,13.4831,16050.0000
2024,7,3,lon,1.3140,16.1602,14809.6250,13.7718,15673,13.6482,14897,15.6362,13600,19.1155,13795,18.9181,13934,17.7656,15160,15.9619,15710,14.4640,15708.0000
2024,7,3,lon,1.5030,16.8322,14475.0000,14.0544,15331,13.9028,14553,16.6003,13269,20.4257,13485,19.9195,13600,18.4236,14828,16.1111,15368,15.2204,15366.0000
2024,7,3,lon,1.6920,17.1802,14155.5000,14.3129,14989,14.2537,14213,16.9674,12972,21.0958,13205,19.8573,13314,19.1616,14501,16.3109,15026,15.4822,15024.0000
2024,7,3,lon,1.8810,17.5423,13838.0000,14.8384,14647,14.9589,13874,17.3436,12695,21.3369,12910,20.1748,13046,19.4118,14166,16.4393,14684,15.8348,14682.0000
2024,7,4,lat,0.0440,3.9517,17105.8750,3.4773,17900,3.5982,17341,4.1746,15694,4.5284,16011,4.4401,16479,4.3279,17529,3.7352,17948,3.3323,17945.0000
2024,7,4,lat,0.1320,7.5968,16648.0000,5.9283,17582,6.4189,16918,8.0834,15027,8.7963,15359,9.0724,15916,8.7322,17126,7.5827,17629,6.1598,17627.0000
2024,7,4,lat,0.1760,8.5783,16449.6250,6.5928,17426,7.0080,16728,9.0325,14766,10.0547,15115,10.2336,15687,10.0247,16937,8.6970,17470,6.9828,17468.0000
2024,7,4,lat,0.3960,11.1675,15565.7500,8.4162,16632,8.6583,15903,11.7766,13744,12.9588,14173,13.2999,14682,13.5241,16044,11.4945,16675,9.2119,16673.0000
2024,7,4,lat,0.6160,12.7040,14746.8750,9.6026,15837,10.2611,15148,13.9011,12964,15.0005,13297,15.2143,13763,14.9938,15208,12.8055,15880,9.8531,15878.0000
2024,7,4,lat,0.8360,13.7393,13975.8750,10.6747,15042,11.4832,14422,15.4668,12191,16.6351,12523,16.2804,13036,15.8195,14425,13.3374,15085,10.2175,15083.0000
2024,7,4,lat,1.0560,14.5612,13247.1250,11.7226,14247,12.4566,13703,16.6219,11473,17.8824,11840,17.2845,12455,16.0636,13681,13.9307,14290,10.5276,14288.0000
2024,7,4,lat,1.2760,15.0229,12490.8750,12.2664,13452,12.7866,12947,17.1170,10670,18.3572,11124,17.7819,11803,16.8006,12943,14.1105,13495,10.9632,13493.0000
2024,7,4,lat,1.4960,15.2345,11748.6250,12.6993,12657,13.3036,12171,17.7581,9964,18.3928,10446,17.9674,11141,17.0039,12212,13.7312,12700,11.0196,12698.0000
2024,7,4,lat,1.7160,14.9450,11000.7500,13.3925,11862,13.9448,11393,16.8118,9409,17.3738,9722,17.5173,10379,16.2261,11433,13.5008,11905,10.7929,11903.0000
2024,7,4,lat,1.9360,15.1992,10247.6250,14.1333,11067,14.7583,10605,16.6206,8766,17.2029,9054,17.8422,9624,16.5459,10647,13.8662,11110,10.6238,11108.0000
2024,7,4,lat,2.1560,15.8499,9515.0000,15.1282,10272,16.4074,9814,17.3561,8156,17.6476,8441,18.5061,8905,16.5982,9904,14.1126,10315,11.0427,10313.0000
2024,7,4,lon,0.0630,4.0660,17136.1250,3.4661,17941,3.4770,17365,4.0821,15713,4.4803,16037,4.4378,16489,4.5527,17560,4.2392,17994,3.7927,17990.0000
2024,7,4,lon,0.1260,6.0409,16934.0000,4.8107,17828,4.9787,17173,6.2592,15376,7.0161,15734,6.9698,16212,6.7654,17393,6.1142,17880,5.4133,17876.0000
2024,7,4,lon,0.1800,7.3239,16756.7500,5.8945,17717,5.9806,16994,7.7138,15108,8.7250,15479,8.5599,15980,8.1871,17248,7.2058,17766,6.3248,17762.0000
2024,7,4,lon,0.3690,9.5883,16309.8750,7.7224,17376,7.8730,16559,10.4301,14498,11.6288,14886,11.2741,15474,10.7732,16842,9.0378,17424,7.9673,17420.0000
2024,7,4,lon,0.5580,10.7986,15916.6250,8.4100,17035,8.8300,16209,11.7757,14026,13.1940,14424,12.8869,15010,11.9720,16469,10.3929,17082,8.9271,17078.0000
2024,7,4,lon,0.7470,11.6849,15550.2500,8.7111,16694,9.4141,15900,12.5840,13628,14.0583,14029,14.1421,14568,13.4517,16107,11.5520,16740,9.5662,16736.0000
2024,7,4,lon,0.9360,12.6344,15204.1250,9.4386,16353,10.0814,15608,13.5222,13297,15.2784,13660,15.2470,14171,14.7692,15752,12.5821,16398,10.1564,16394.0000
2024,7,4,lon,1.1250,13.3884,14856.8750,10.4269,16011,10.6915,15300,14.4082,12933,15.9323,13303,16.0340,13790,15.3875,15410,13.5477,16056,10.6794,16052.0000
2024,7,4,lon,1.3140,13.9677,14501.7500,11.2076,15669,11.2200,14939,14.7780,12529,16.3977,12978,16.5551,13413,16.3523,15062,14.1443,15714,11.0864,15710.0000
2024,7,4,lon,1.5030,14.3952,14158.0000,11.8875,15327,11.6467,14603,14.8277,12192,16.5566,12636,17.0712,13049,17.0974,14717,14.7771,15372,11.2974,15368.0000
2024,7,4,lon,1.6920,14.8337,13831.2500,12.5287,14985,12.4841,14288,15.6601,11914,16.9087,12297,17.2160,12715,17.3954,14395,14.9531,15030,11.5232,15026.0000
2024,7,4,lon,1.8810,15.3505,13504.1250,12.9715,14643,12.8193,13951,16.3248,11620,17.4979,11953,17.8817,12416,17.7172,14078,15.7011,14688,11.8904,14684.0000
2024,7,5,lat,0.0440,4.3042,17602.8750,3.2061,17901,4.2152,17697,4.5740,17296,4.5564,17289,4.5828,17345,4.5880,17407,4.6235,17944,4.0872,17944.0000
2024,7,5,lat,0.1320,8.4189,17225.8750,5.6352,17580,7.7452,17316,8.8470,16880,9.1880,16866,9.8174,16932,9.5122,16983,8.9221,17624,7.6841,17626.0000
2024,7,5,lat,0.1760,9.6765,17050.6250,6.3748,17424,8.7891,17147,10.1376,16684,10.5192,16686,11.3862,16737,11.1069,16796,10.1982,17464,8.8997,17467.0000
2024,7,5,lat,0.3960,13.3924,16212.1250,8.8924,16633,11.9735,16356,13.6830,15810,14.6135,15804,15.8648,15831,15.9283,15922,14.2898,16669,11.8941,16672.0000
2024,7,5,lat,0.6160,15.2141,15402.2500,10.4833,15838,14.1402,15588,15.1671,15003,16.3277,14977,17.5271,14997,17.9049,15064,16.5286,15874,13.6342,15877.0000
2024,7,5,lat,0.8360,15.9076,14609.2500,10.8960,15043,14.5981,14784,15.5897,14220,16.6729,14192,18.1313,14212,18.6503,14261,17.8525,15080,14.8699,15082.0000
2024,7,5,lat,1.0560,16.4451,13839.5000,10.9434,14248,14.3826,14023,15.8141,13491,17.5580,13441,19.4270,13470,19.5351,13470,18.2956,14285,15.6046,14288.0000
2024,7,5,lat,1.2760,16.6056,13080.8750,11.0515,13453,14.7575,13274,16.3017,12758,17.5949,12718,19.0186,12764,19.4649,12697,18.8737,13490,15.7822,13493.0000
2024,7,5,lat,1.4960,17.0056,12329.5000,11.8544,12658,15.5604,12487,16.5177,12039,17.0162,12004,18.2050,12065,20.3040,11990,19.8219,12695,16.7649,12698.0000
2024,7,5,lat,1.7160,17.2873,11576.7500,12.2023,11863,15.1639,11705,16.1608,11317,16.8591,11286,19.5299,11339,21.0556,11301,20.2168,11900,17.1102,11903.0000
2024,7,5,lat,1.9360,17.3503,10811.3750,12.3879,11068,14.8755,10913,15.6991,10569,17.7473,10547,20.3655,10592,20.9797,10589,19.8617,11105,16.8854,11108.0000
2024,7,5,lat,2.1560,17.3854,10029.6250,12.4235,10273,14.9763,10120,15.5832,9787,18.4504,9773,20.2731,9822,21.0943,9839,19.5281,10310,16.7541,10313.0000
2024,7,5,lon,0.0630,4.6564,17641.2500,3.1704,17946,4.2926,17745,4.7062,17330,4.9573,17316,5.0607,17363,5.2872,17449,5.2825,17991,4.4943,17990.0000
2024,7,5,lon,0.1260,6.6685,17490.8750,4.2120,17833,5.9219,17618,6.7557,17160,7.3996,17113,7.5536,17176,7.5555,17274,7.3777,17877,6.5717,17876.0000
2024,7,5,lon,0.1800,7.9646,17354.3750,5.0552,17720,6.9989,17492,8.0446,17018,8.9343,16947,9.0688,17016,9.1788,17117,8.7125,17763,7.7235,17762.0000
2024,7,5,lon,0.3690,10.3806,16981.2500,6.8962,17379,8.9534,17162,10.6626,16637,11.2697,16512,12.1319,16593,12.0664,16726,11.2395,17421,9.8251,17420.0000
2024,7,5,lon,0.5580,11.9665,16641.5000,8.2470,17038,10.4958,16848,12.2001,16297,12.6529,16188,13.7891,16232,13.8330,16372,13.1139,17079,11.4001,17078.0000
2024,7,5,lon,0.7470,13.0827,16313.2500,9.2361,16696,11.8979,16514,13.3467,15980,13.5743,15906,14.8207,15925,14.8873,16012,14.3874,16737,12.5110,16736.0000
2024,7,5,lon,0.9360,13.8042,15975.7500,10.2643,16354,12.8186,16172,14.0436,15654,13.8855,15587,15.1403,15605,15.7508,15645,15.4199,16395,13.1108,16394.0000
2024,7,5,lon,1.1250,14.3516,15636.7500,10.9942,16012,13.5643,15830,14.4322,15323,14.6146,15242,15.4122,15288,16.1794,15294,15.8432,16053,13.7726,16052.0000
2024,7,5,lon,1.3140,14.7230,15299.5000,11.1957,15670,14.1580,15492,14.9018,14979,15.0978,14897,15.8751,14960,16.4929,14977,16.2493,15711,13.8134,15710.0000
2024,7,5,lon,1.5030,15.1272,14965.7500,11.2676,15328,14.4412,15156,15.3309,14645,15.6617,14568,16.4761,14635,16.8710,14657,16.7960,15369,14.1729,15368.0000
2024,7,5,lon,1.6920,15.6503,14645.5000,11.3641,14986,14.9610,14829,15.9247,14318,16.1233,14268,17.1053,14344,18.1623,14366,17.1213,15027,14.4401,15026.0000
2024,7,5,lon,1.8810,16.2237,14329.1250,11.5219,14644,15.0672,14490,16.6159,14006,16.8712,13987,17.8081,14059,18.8945,14078,17.9921,14685,15.0185,14684.0000
2024,7,6,lat,0.0440,4.0734,17120.2500,3.8787,17907,4.5093,17234,5.2858,16131,4.1114,16141,3.9067,16276,4.0327,17398,3.4433,17934,3.4191,17941.0000
2024,7,6,lat,0.1320,7.7429,16655.3750,6.7511,17590,7.9374,16785,9.7730,15497,8.4161,15529,7.7697,15648,7.8943,16957,6.8695,17615,6.5325,17622.0000
2024,7,6,lat,0.1760,8.8144,16447.2500,7.5806,17431,9.1007,16590,11.0415,15221,9.6780,15252,8.9463,15405,8.9955,16758,7.8254,17456,7.3473,17465.0000
2024,7,6,lat,0.3960,12.2123,15492.6250,11.0356,16637,12.8478,15677,14.4212,14069,13.5322,14119,12.9819,14255,12.4079,15852,10.5795,16661,9.8923,16671.0000
2024,7,6,lat,0.6160,14.6724,14637.6250,13.6137,15843,15.7749,14835,16.8355,13147,16.0142,13175,16.0810,13313,14.9357,15046,12.7700,15866,11.3546,15876.0000
2024,7,6,lat,0.8360,16.7356,13831.5000,15.8341,15048,18.2144,14066,19.3248,12330,17.8110,12323,17.6641,12490,17.0821,14243,14.7913,15071,13.1634,15081.0000
2024,7,6,lat,1.0560,18.2807,13095.0000,17.6539,14253,19.9824,13338,21.2632,11661,19.1672,11643,18.8714,11847,18.2430,13456,16.2735,14276,14.7906,14286.0000
2024,7,6,lat,1.2760,19.1538,12393.7500,18.7090,13458,21.2030,12609,22.2999,11043,19.8297,11069,19.0501,11282,18.9811,12717,17.5965,13481,15.5608,13491.0000
2024,7,6,lat,1.4960,19.8004,11674.6250,18.9410,12663,21.9553,11821,22.9911,10432,19.9957,10432,19.3327,10665,19.8725,12002,19.0307,12686,16.2842,12696.0000
2024,7,6,lat,1.7160,20.2565,10951.8750,18.7021,11868,21.5972,11085,23.3426,9784,20.1516,9782,20.7212,10002,21.1294,11302,19.9041,11891,16.5042,11901.0000
2024,7,6,lat,1.9360,20.5272,10245.3750,18.4626,11073,20.7511,10324,23.4524,9163,20.9732,9182,21.8140,9400,22.0075,10619,20.6224,11096,16.1346,11106.0000
2024,7,6,lat,2.1560,20.3665,9526.8750,18.6367,10278,20.3925,9582,22.6472,8571,21.2877,8570,22.0341,8756,22.1216,9845,19.7714,10302,16.0412,10311.0000
2024,7,6,lon,0.0630,4.5025,17153.1250,4.0434,17952,4.7539,17278,5.4554,16158,4.5399,16159,4.4365,16298,4.5805,17422,4.1804,17973,4.0301,17985.0000
2024,7,6,lon,0.1260,6.2877,16960.8750,5.4590,17838,6.4322,17091,7.7768,15856,6.6530,15882,6.3626,16034,6.3062,17254,5.7501,17861,5.5620,17871.0000
2024,7,6,lon,0.1800,7.4472,16792.0000,6.2944,17724,7.5881,16920,9.2254,15625,8.0694,15643,7.6683,15820,7.4660,17098,6.7540,17748,6.5120,17758.0000
2024,7,6,lon,0.3690,9.7797,16330.8750,8.3119,17382,9.8238,16479,11.7650,15016,10.7277,15043,10.3326,15224,10.1523,16681,9.0559,17405,8.0683,17417.0000
2024,7,6,lon,0.5580,11.5551,15907.7500,9.9655,17040,11.7230,16059,13.8356,14472,12.5279,14518,12.3950,14710,12.2643,16321,10.5206,17066,9.2093,17076.0000
2024,7,6,lon,0.7470,13.0133,15498.5000,11.1938,16698,13.2471,15685,15.2805,13975,14.1109,13995,13.9375,14211,13.7346,15964,12.0490,16726,10.5532,16734.0000
2024,7,6,lon,0.9360,14.1896,15127.2500,12.2874,16356,14.4647,15337,16.0175,13591,15.3780,13553,15.4811,13771,15.3089,15632,13.0558,16386,11.5238,16392.0000
2024,7,6,lon,1.1250,15.0772,14794.0000,12.9589,16015,15.3208,15019,16.6392,13278,16.0805,13207,16.7116,13440,16.3857,15299,14.1190,16044,12.4024,16050.0000
2024,7,6,lon,1.3140,15.7784,14478.7500,13.6616,15673,16.0273,14713,16.7579,12986,16.7815,12931,17.6439,13133,17.1984,14984,15.1605,15702,12.9961,15708.0000
2024,7,6,lon,1.5030,16.4524,14184.3750,14.1560,15332,16.4280,14405,17.2489,12745,17.8168,12694,18.5731,12883,18.0419,14690,15.8849,15360,13.4695,15366.0000
2024,7,6,lon,1.6920,16.9008,13886.0000,14.3321,14991,16.5363,14085,18.2003,12491,18.4312,12455,18.8648,12645,18.7395,14379,16.2686,15018,13.8336,15024.0000
2024,7,6,lon,1.8810,17.1729,13575.6250,14.2565,14649,16.7601,13744,18.9085,12228,18.7205,12187,19.2861,12381,19.1834,14058,16.1233,14676,14.1446,14682.0000
2024,7,7,lat,0.0440,4.1444,17334.7500,3.5268,17908,3.9427,17332,4.1775,16686,4.2541,16685,4.3775,16829,4.3013,17363,3.9536,17928,4.6219,17947.0000
2024,7,7,lat,0.1320,8.1972,16921.2500,6.6483,17590,7.7613,16898,8.5681,16151,9.2513,16180,9.0510,16340,8.5178,16975,7.7629,17607,8.0166,17629.0000
2024,7,7,lat,0.1760,9.4112,16729.1250,7.5796,17431,8.9644,16709,9.8824,15916,10.9410,15948,10.4637,16120,9.6403,16791,8.8731,17448,8.9452,17470.0000
