year,month,day_num,direction,lag,model,fitted_gamma_t0,sigma,range_lat,range_lon,range_time,nugget
2024,7,2,lon,1.8810,Vecchia_mm20,17.8517,15.3144,0.2670,0.3676,2.1216,2.6291
2024,7,3,lat,0.0440,Corridor_4x4_lag643,4.5364,12.9742,0.1626,0.1907,1.3290,1.4613
2024,7,3,lat,0.1320,Corridor_4x4_lag643,8.6729,12.9742,0.1626,0.1907,1.3290,1.4613
2024,7,3,lat,0.1760,Corridor_4x4_lag643,10.0387,12.9742,0.1626,0.1907,1.3290,1.4613
2024,7,3,lat,0.3960,Corridor_4x4_lag643,13.2986,12.9742,0.1626,0.1907,1.3290,1.4613
2024,7,3,lat,0.6160,Corridor_4x4_lag643,14.1415,12.9742,0.1626,0.1907,1.3290,1.4613
2024,7,3,lat,0.8360,Corridor_4x4_lag643,14.3595,12.9742,0.1626,0.1907,1.3290,1.4613
2024,7,3,lat,1.0560,Corridor_4x4_lag643,14.4158,12.9742,0.1626,0.1907,1.3290,1.4613
2024,7,3,lat,1.2760,Corridor_4x4_lag643,14.4304,12.9742,0.1626,0.1907,1.3290,1.4613
2024,7,3,lat,1.4960,Corridor_4x4_lag643,14.4342,12.9742,0.1626,0.1907,1.3290,1.4613
2024,7,3,lat,1.7160,Corridor_4x4_lag643,14.4351,12.9742,0.1626,0.1907,1.3290,1.4613
2024,7,3,lat,1.9360,Corridor_4x4_lag643,14.4354,12.9742,0.1626,0.1907,1.3290,1.4613
2024,7,3,lat,2.1560,Corridor_4x4_lag643,14.4355,12.9742,0.1626,0.1907,1.3290,1.4613
2024,7,3,lat,0.0440,Debiased_Whittle,3.9090,11.1961,0.1585,0.1711,1.3258,1.1950
2024,7,3,lat,0.1320,Debiased_Whittle,7.5227,11.1961,0.1585,0.1711,1.3258,1.1950
2024,7,3,lat,0.1760,Debiased_Whittle,8.7028,11.1961,0.1585,0.1711,1.3258,1.1950
2024,7,3,lat,0.3960,Debiased_Whittle,11.4706,11.1961,0.1585,0.1711,1.3258,1.1950
2024,7,3,lat,0.6160,Debiased_Whittle,12.1614,11.1961,0.1585,0.1711,1.3258,1.1950
2024,7,3,lat,0.8360,Debiased_Whittle,12.3338,11.1961,0.1585,0.1711,1.3258,1.1950
2024,7,3,lat,1.0560,Debiased_Whittle,12.3768,11.1961,0.1585,0.1711,1.3258,1.1950
2024,7,3,lat,1.2760,Debiased_Whittle,12.3875,11.1961,0.1585,0.1711,1.3258,1.1950
2024,7,3,lat,1.4960,Debiased_Whittle,12.3902,11.1961,0.1585,0.1711,1.3258,1.1950
2024,7,3,lat,1.7160,Debiased_Whittle,12.3909,11.1961,0.1585,0.1711,1.3258,1.1950
2024,7,3,lat,1.9360,Debiased_Whittle,12.3910,11.1961,0.1585,0.1711,1.3258,1.1950
2024,7,3,lat,2.1560,Debiased_Whittle,12.3911,11.1961,0.1585,0.1711,1.3258,1.1950
2024,7,3,lat,0.0440,Vecchia_mm20,4.4852,14.0653,0.2874,0.3729,2.2141,2.4886
2024,7,3,lat,0.1320,Vecchia_mm20,7.6684,14.0653,0.2874,0.3729,2.2141,2.4886
2024,7,3,lat,0.1760,Vecchia_mm20,8.9297,14.0653,0.2874,0.3729,2.2141,2.4886
2024,7,3,lat,0.3960,Vecchia_mm20,13.0078,14.0653,0.2874,0.3729,2.2141,2.4886
2024,7,3,lat,0.6160,Vecchia_mm20,14.9046,14.0653,0.2874,0.3729,2.2141,2.4886
2024,7,3,lat,0.8360,Vecchia_mm20,15.7868,14.0653,0.2874,0.3729,2.2141,2.4886
2024,7,3,lat,1.0560,Vecchia_mm20,16.1971,14.0653,0.2874,0.3729,2.2141,2.4886
2024,7,3,lat,1.2760,Vecchia_mm20,16.3880,14.0653,0.2874,0.3729,2.2141,2.4886
2024,7,3,lat,1.4960,Vecchia_mm20,16.4767,14.0653,0.2874,0.3729,2.2141,2.4886
2024,7,3,lat,1.7160,Vecchia_mm20,16.5180,14.0653,0.2874,0.3729,2.2141,2.4886
2024,7,3,lat,1.9360,Vecchia_mm20,16.5372,14.0653,0.2874,0.3729,2.2141,2.4886
2024,7,3,lat,2.1560,Vecchia_mm20,16.5461,14.0653,0.2874,0.3729,2.2141,2.4886
2024,7,3,lon,0.0630,Corridor_4x4_lag643,5.1111,12.9742,0.1626,0.1907,1.3290,1.4613
2024,7,3,lon,0.1260,Corridor_4x4_lag643,7.7341,12.9742,0.1626,0.1907,1.3290,1.4613
2024,7,3,lon,0.1800,Corridor_4x4_lag643,9.3866,12.9742,0.1626,0.1907,1.3290,1.4613
2024,7,3,lon,0.3690,Corridor_4x4_lag643,12.5613,12.9742,0.1626,0.1907,1.3290,1.4613
2024,7,3,lon,0.5580,Corridor_4x4_lag643,13.7397,12.9742,0.1626,0.1907,1.3290,1.4613
2024,7,3,lon,0.7470,Corridor_4x4_lag643,14.1772,12.9742,0.1626,0.1907,1.3290,1.4613
2024,7,3,lon,0.9360,Corridor_4x4_lag643,14.3396,12.9742,0.1626,0.1907,1.3290,1.4613
2024,7,3,lon,1.1250,Corridor_4x4_lag643,14.3999,12.9742,0.1626,0.1907,1.3290,1.4613
2024,7,3,lon,1.3140,Corridor_4x4_lag643,14.4223,12.9742,0.1626,0.1907,1.3290,1.4613
2024,7,3,lon,1.5030,Corridor_4x4_lag643,14.4306,12.9742,0.1626,0.1907,1.3290,1.4613
2024,7,3,lon,1.6920,Corridor_4x4_lag643,14.4337,12.9742,0.1626,0.1907,1.3290,1.4613
2024,7,3,lon,1.8810,Corridor_4x4_lag643,14.4348,12.9742,0.1626,0.1907,1.3290,1.4613
2024,7,3,lon,0.0630,Debiased_Whittle,4.6437,11.1961,0.1585,0.1711,1.3258,1.1950
2024,7,3,lon,0.1260,Debiased_Whittle,7.0301,11.1961,0.1585,0.1711,1.3258,1.1950
2024,7,3,lon,0.1800,Debiased_Whittle,8.4811,11.1961,0.1585,0.1711,1.3258,1.1950
2024,7,3,lon,0.3690,Debiased_Whittle,11.0956,11.1961,0.1585,0.1711,1.3258,1.1950
2024,7,3,lon,0.5580,Debiased_Whittle,11.9618,11.1961,0.1585,0.1711,1.3258,1.1950
2024,7,3,lon,0.7470,Debiased_Whittle,12.2489,11.1961,0.1585,0.1711,1.3258,1.1950
2024,7,3,lon,0.9360,Debiased_Whittle,12.3440,11.1961,0.1585,0.1711,1.3258,1.1950
2024,7,3,lon,1.1250,Debiased_Whittle,12.3755,11.1961,0.1585,0.1711,1.3258,1.1950
2024,7,3,lon,1.3140,Debiased_Whittle,12.3859,11.1961,0.1585,0.1711,1.3258,1.1950
2024,7,3,lon,1.5030,Debiased_Whittle,12.3894,11.1961,0.1585,0.1711,1.3258,1.1950
2024,7,3,lon,1.6920,Debiased_Whittle,12.3905,11.1961,0.1585,0.1711,1.3258,1.1950
2024,7,3,lon,1.8810,Debiased_Whittle,12.3909,11.1961,0.1585,0.1711,1.3258,1.1950
2024,7,3,lon,0.0630,Vecchia_mm20,4.6750,14.0653,0.2874,0.3729,2.2141,2.4886
2024,7,3,lon,0.1260,Vecchia_mm20,6.5215,14.0653,0.2874,0.3729,2.2141,2.4886
2024,7,3,lon,0.1800,Vecchia_mm20,7.8740,14.0653,0.2874,0.3729,2.2141,2.4886
2024,7,3,lon,0.3690,Vecchia_mm20,11.3252,14.0653,0.2874,0.3729,2.2141,2.4886
2024,7,3,lon,0.5580,Vecchia_mm20,13.4041,14.0653,0.2874,0.3729,2.2141,2.4886
2024,7,3,lon,0.7470,Vecchia_mm20,14.6565,14.0653,0.2874,0.3729,2.2141,2.4886
2024,7,3,lon,0.9360,Vecchia_mm20,15.4109,14.0653,0.2874,0.3729,2.2141,2.4886
2024,7,3,lon,1.1250,Vecchia_mm20,15.8654,14.0653,0.2874,0.3729,2.2141,2.4886
2024,7,3,lon,1.3140,Vecchia_mm20,16.1391,14.0653,0.2874,0.3729,2.2141,2.4886
2024,7,3,lon,1.5030,Vecchia_mm20,16.3040,14.0653,0.2874,0.3729,2.2141,2.4886
2024,7,3,lon,1.6920,Vecchia_mm20,16.4034,14.0653,0.2874,0.3729,2.2141,2.4886
2024,7,3,lon,1.8810,Vecchia_mm20,16.4632,14.0653,0.2874,0.3729,2.2141,2.4886
2024,7,4,lat,0.0440,Corridor_4x4_lag643,4.0188,12.7403,0.1570,0.2123,1.6480,0.9054
2024,7,4,lat,0.1320,Corridor_4x4_lag643,8.1490,12.7403,0.1570,0.2123,1.6480,0.9054
2024,7,4,lat,0.1760,Corridor_4x4_lag643,9.4922,12.7403,0.1570,0.2123,1.6480,0.9054
2024,7,4,lat,0.3960,Corridor_4x4_lag643,12.6225,12.7403,0.1570,0.2123,1.6480,0.9054
2024,7,4,lat,0.6160,Corridor_4x4_lag643,13.3937,12.7403,0.1570,0.2123,1.6480,0.9054
2024,7,4,lat,0.8360,Corridor_4x4_lag643,13.5836,12.7403,0.1570,0.2123,1.6480,0.9054
2024,7,4,lat,1.0560,Corridor_4x4_lag643,13.6304,12.7403,0.1570,0.2123,1.6480,0.9054
2024,7,4,lat,1.2760,Corridor_4x4_lag643,13.6420,12.7403,0.1570,0.2123,1.6480,0.9054
2024,7,4,lat,1.4960,Corridor_4x4_lag643,13.6448,12.7403,0.1570,0.2123,1.6480,0.9054
2024,7,4,lat,1.7160,Corridor_4x4_lag643,13.6455,12.7403,0.1570,0.2123,1.6480,0.9054
2024,7,4,lat,1.9360,Corridor_4x4_lag643,13.6457,12.7403,0.1570,0.2123,1.6480,0.9054
2024,7,4,lat,2.1560,Corridor_4x4_lag643,13.6457,12.7403,0.1570,0.2123,1.6480,0.9054
2024,7,4,lat,0.0440,Debiased_Whittle,4.3437,11.9192,0.1207,0.1577,1.4714,0.7026
2024,7,4,lat,0.1320,Debiased_Whittle,8.6289,11.9192,0.1207,0.1577,1.4714,0.7026
2024,7,4,lat,0.1760,Debiased_Whittle,9.8486,11.9192,0.1207,0.1577,1.4714,0.7026
2024,7,4,lat,0.3960,Debiased_Whittle,12.1737,11.9192,0.1207,0.1577,1.4714,0.7026
2024,7,4,lat,0.6160,Debiased_Whittle,12.5494,11.9192,0.1207,0.1577,1.4714,0.7026
2024,7,4,lat,0.8360,Debiased_Whittle,12.6101,11.9192,0.1207,0.1577,1.4714,0.7026
2024,7,4,lat,1.0560,Debiased_Whittle,12.6199,11.9192,0.1207,0.1577,1.4714,0.7026
2024,7,4,lat,1.2760,Debiased_Whittle,12.6215,11.9192,0.1207,0.1577,1.4714,0.7026
2024,7,4,lat,1.4960,Debiased_Whittle,12.6218,11.9192,0.1207,0.1577,1.4714,0.7026
2024,7,4,lat,1.7160,Debiased_Whittle,12.6218,11.9192,0.1207,0.1577,1.4714,0.7026
2024,7,4,lat,1.9360,Debiased_Whittle,12.6218,11.9192,0.1207,0.1577,1.4714,0.7026
2024,7,4,lat,2.1560,Debiased_Whittle,12.6218,11.9192,0.1207,0.1577,1.4714,0.7026
2024,7,4,lat,0.0440,Vecchia_mm20,4.1378,15.8208,0.2932,0.4480,2.9139,1.9332
2024,7,4,lat,0.1320,Vecchia_mm20,7.6683,15.8208,0.2932,0.4480,2.9139,1.9332
2024,7,4,lat,0.1760,Vecchia_mm20,9.0737,15.8208,0.2932,0.4480,2.9139,1.9332
2024,7,4,lat,0.3960,Vecchia_mm20,13.6551,15.8208,0.2932,0.4480,2.9139,1.9332
2024,7,4,lat,0.6160,Vecchia_mm20,15.8185,15.8208,0.2932,0.4480,2.9139,1.9332
2024,7,4,lat,0.8360,Vecchia_mm20,16.8400,15.8208,0.2932,0.4480,2.9139,1.9332
2024,7,4,lat,1.0560,Vecchia_mm20,17.3224,15.8208,0.2932,0.4480,2.9139,1.9332
2024,7,4,lat,1.2760,Vecchia_mm20,17.5502,15.8208,0.2932,0.4480,2.9139,1.9332
