year,month,day_idx,slot,hours_elapsed,spatial_mean,n_obs,spatial_mean_c
2022,8,17,2,461333.8,261.0900883441641,15696,3.717037720371934
2022,8,17,3,461334.8,261.25255107890496,16146,3.8795004551128045
2022,8,17,4,461335.8,263.02854839286795,16601,5.655497769075794
2022,8,17,5,461352.88333333336,259.1717677162995,18019,1.7987170925073315
2022,8,17,6,461353.88333333336,258.9727000395808,17938,1.5996494157886332
2022,8,17,7,461354.8,258.76467974899595,17928,1.3916291252037922
2022,8,18,0,461355.8,259.00244615999554,17888,1.6293955362033898
2022,8,18,1,461356.8,259.32427545763846,17929,1.951224833846311
2022,8,18,2,461357.8,260.0466366333056,17985,2.6735860095134285
2022,8,18,3,461358.8,260.57558994521,18069,3.2025393214178735
2022,8,18,4,461359.8,262.40270341662045,18050,5.029652792828301
2022,8,18,5,461376.88333333336,259.4507931700033,18082,2.077742546211141
2022,8,18,6,461377.88333333336,259.3047826311126,18057,1.93173200732042
2022,8,18,7,461378.8,258.87608150641023,18096,1.5030308826180772
2022,8,19,0,461379.8,258.77518539194506,18051,1.402134768152905
2022,8,19,1,461380.8,258.748235766241,18010,1.3751851424488564
2022,8,19,2,461381.8,259.54816072676834,18025,2.1751101029761912
2022,8,19,3,461382.8,260.2560313625277,18040,2.8829807387355686
2022,8,19,4,461383.8,262.2748236551302,17972,4.9017730313380525
2022,8,19,5,461400.88333333336,257.65367685889566,17930,0.2806262351035116
2022,8,19,6,461401.88333333336,257.84069243426165,18026,0.4676418104695017
2022,8,19,7,461402.8,257.3832971492835,18006,0.010246525491368175
2022,8,20,0,461403.8,257.3781813972267,17957,0.005130773434530056
2022,8,20,1,461404.8,257.6193062999833,17981,0.24625567619114008
2022,8,20,2,461405.8,258.571271715777,17817,1.1982210919848626
2022,8,20,3,461406.8,259.17434871019816,17964,1.8012980864060069
2022,8,20,4,461407.8,261.30072052028265,17971,3.9276698964904995
2022,8,20,5,461424.88333333336,259.87357891178056,16697,2.500528287988402
2022,8,20,6,461425.88333333336,259.21635663965424,16659,1.8433060158620833
2022,8,20,7,461426.8,258.6535517298078,16603,1.280501106015663
2022,8,21,0,461427.8,258.4398000084256,16616,1.0667493846334537
2022,8,21,1,461428.8,258.517276006842,16954,1.144225383049843
2022,8,21,2,461429.8,259.2255361525079,17245,1.8524855287157607
2022,8,21,3,461430.85,259.1454082048018,17285,1.7723575810096577
2022,8,21,4,461431.8,261.03587906183736,17449,3.66282843804521
2022,8,21,5,461448.88333333336,260.7910874211329,17054,3.418036797340733
2022,8,21,6,461449.88333333336,260.524918825143,17134,3.151868201350851
2022,8,21,7,461450.8,260.31375102477216,17116,2.940700400980006
2022,8,22,0,461451.8,260.4185103793064,17242,3.04545975551423
2022,8,22,1,461452.8,260.70913660545193,17425,3.336085981659778
2022,8,22,2,461453.8,261.09447529841384,17526,3.7214246746216872
2022,8,22,3,461454.85,261.17153735828697,17606,3.7984867344948157
2022,8,22,4,461455.8,262.78890026620894,17768,5.415849642416788
2022,8,22,5,461472.88333333336,260.0310740840499,17561,2.658023460257766
2022,8,22,6,461473.88333333336,259.8139587531602,17404,2.44090812936804
2022,8,22,7,461474.8,259.3774843056983,17514,2.004433681906164
2022,8,23,0,461475.8,259.4310319553136,17634,2.0579813315214324
2022,8,23,1,461476.8,259.51152574870815,17804,2.138475124915999
2022,8,23,2,461477.8,259.63617086263065,17806,2.2631202388384963
2022,8,23,3,461478.85,259.7918472032193,17892,2.4187965794271236
2022,8,23,4,461479.8,261.22062491635427,17873,3.847574292562115
2022,8,23,5,461496.88333333336,258.6878557212107,17741,1.3148050974185708
2022,8,23,6,461497.88333333336,258.51080515749373,17588,1.1377545337015817
2022,8,23,7,461498.8,258.2504614739203,17830,0.8774108501281717
2022,8,24,0,461499.8,258.4321748543309,17883,1.059124230538771
2022,8,24,1,461500.85,258.63521115529556,17779,1.2621605315034117
2022,8,24,2,461501.8,259.0154997322639,17704,1.6424491084717374
2022,8,24,3,461502.85,259.7154505395218,17775,2.3423999157296294
2022,8,24,4,461503.8,261.5888152031922,17668,4.215764579400059
2022,8,24,5,461520.88333333336,257.37696748307513,17430,0.003916859282981022
