year,month,day_num,direction,lag,model,fitted_gamma_tau1,sigma,range_lat,range_lon,range_time,advec_lat,advec_lon,nugget
2024,7,1,lon,0.0630,Vecchia_mm20,8.8117,13.5816,0.3276,0.3979,1.9409,-0.0099,-0.1725,1.4232
2024,7,1,lon,0.1260,Vecchia_mm20,9.5410,13.5816,0.3276,0.3979,1.9409,-0.0099,-0.1725,1.4232
2024,7,1,lon,0.1800,Vecchia_mm20,10.1331,13.5816,0.3276,0.3979,1.9409,-0.0099,-0.1725,1.4232
2024,7,1,lon,0.3690,Vecchia_mm20,11.8364,13.5816,0.3276,0.3979,1.9409,-0.0099,-0.1725,1.4232
2024,7,1,lon,0.5580,Vecchia_mm20,12.9877,13.5816,0.3276,0.3979,1.9409,-0.0099,-0.1725,1.4232
2024,7,1,lon,0.7470,Vecchia_mm20,13.7324,13.5816,0.3276,0.3979,1.9409,-0.0099,-0.1725,1.4232
2024,7,1,lon,0.9360,Vecchia_mm20,14.2059,13.5816,0.3276,0.3979,1.9409,-0.0099,-0.1725,1.4232
2024,7,1,lon,1.1250,Vecchia_mm20,14.5046,13.5816,0.3276,0.3979,1.9409,-0.0099,-0.1725,1.4232
2024,7,1,lon,1.3140,Vecchia_mm20,14.6921,13.5816,0.3276,0.3979,1.9409,-0.0099,-0.1725,1.4232
2024,7,1,lon,1.5030,Vecchia_mm20,14.8096,13.5816,0.3276,0.3979,1.9409,-0.0099,-0.1725,1.4232
2024,7,1,lon,1.6920,Vecchia_mm20,14.8830,13.5816,0.3276,0.3979,1.9409,-0.0099,-0.1725,1.4232
2024,7,1,lon,1.8810,Vecchia_mm20,14.9289,13.5816,0.3276,0.3979,1.9409,-0.0099,-0.1725,1.4232
2024,7,2,lat,-2.1560,Corridor_4x4_lag643,16.3838,14.7694,0.1808,0.2234,1.5481,-0.0218,-0.2504,1.6144
2024,7,2,lat,-1.9360,Corridor_4x4_lag643,16.3835,14.7694,0.1808,0.2234,1.5481,-0.0218,-0.2504,1.6144
2024,7,2,lat,-1.7160,Corridor_4x4_lag643,16.3827,14.7694,0.1808,0.2234,1.5481,-0.0218,-0.2504,1.6144
2024,7,2,lat,-1.4960,Corridor_4x4_lag643,16.3800,14.7694,0.1808,0.2234,1.5481,-0.0218,-0.2504,1.6144
2024,7,2,lat,-1.2760,Corridor_4x4_lag643,16.3711,14.7694,0.1808,0.2234,1.5481,-0.0218,-0.2504,1.6144
2024,7,2,lat,-1.0560,Corridor_4x4_lag643,16.3419,14.7694,0.1808,0.2234,1.5481,-0.0218,-0.2504,1.6144
