day,cov_name,lat_lon_resolution,lr,stepsize,sigma,range_lat,range_lon,advec_lat,advec_lon,beta,nugget,loss,time,epoch
2025-07-1,Vecc_b2,1250.0,0.02,40,27.345009808892385,0.49204522605267215,0.5300688558794507,0.004869243998240553,-0.11557063967427358,0.42872369740796745,4.472028796138937,14171.085058165909,955.5432095527649,179
2025-07-2,Vecc_b2,1250.0,0.02,40,26.329348448398054,0.5254651853272846,0.5044601417993845,0.039074074107158206,-0.07763121189467125,0.5220335013220607,2.8767489969964006,12482.256850274274,1142.0686633586884,215
2025-07-3,Vecc_b2,1250.0,0.02,40,30.954360833433185,0.4157617152725012,0.5268297480415064,0.020786728290762505,-0.15712080061555517,0.5946114680554477,4.9158852319080015,15039.40374373379,2247.330191373825,416
2025-07-4,Vecc_b2,1250.0,0.02,40,20.310770908835924,0.4330884207660163,0.453007992155835,-0.1571788330437322,-0.21333453700391306,0.42245027763913756,5.319031426157971,14842.652225408467,9408.932136774063,1723
2025-07-5,Vecc_b2,1250.0,0.02,40,20.918056169651482,0.672992736926268,0.7582865016452335,-0.025197198314087926,-0.15562821094447526,0.36249894930038007,3.3278517181732754,12182.39073770366,8627.409245729446,1562
2025-07-6,Vecc_b2,1250.0,0.02,40,28.5651575029937,0.46021007646288953,0.6226912230449654,0.017949281902561058,-0.1655428884039417,0.362065286861409,5.3071033159629275,14791.94271965088,956.3418002128601,169
2025-07-7,Vecc_b2,1250.0,0.02,40,34.269786359931025,0.3600364504270543,0.8626556008164745,0.05327606696273141,-0.338859299680277,0.3312338125931975,6.1116985094409415,15427.03921337672,10797.238881349564,1961
2025-07-8,Vecc_b2,1250.0,0.02,40,28.79162528298483,0.31811803727111,0.5323104843212342,-0.01906525040700157,-0.4097654546573703,0.5090666971523459,4.72530994926799,14976.569609322614,956.781064748764,170
2025-07-9,Vecc_b2,1250.0,0.02,40,25.66258769915685,0.37095984700725415,0.6466600942979319,0.023092465910517054,-0.2195385424709688,0.5340420413740671,3.054030322114638,12786.715286579336,1149.6580328941345,213
2025-07-10,Vecc_b2,1250.0,0.02,40,28.19966689847339,0.40815727576496263,0.6916161557201588,0.02968780504683009,-0.0712865281670024,0.5152006003578246,5.456470283011445,15055.574381791459,790.8878650665283,149
