latitude (degrees_north),longitude (degrees_east),z
-1.7479166666666668,121.90208333333334,6.0
-1.7479166666666668,121.95208333333333,-50.0
-1.7479166666666668,122.00208333333333,-14.0
-1.7479166666666668,122.05208333333333,-22.0
-1.7479166666666668,122.10208333333334,-11.0
-1.7479166666666668,122.15208333333334,-1.0
-1.7479166666666668,122.20208333333333,-407.0
-1.7479166666666668,122.25208333333333,-684.0
-1.7479166666666668,122.30208333333333,-742.0
-1.7479166666666668,122.35208333333334,-871.0
-1.7479166666666668,122.40208333333334,-953.0
-1.7479166666666668,122.45208333333333,-1029.0
-1.7479166666666668,122.50208333333333,-949.0
-1.7479166666666668,122.55208333333333,-909.0
-1.7479166666666668,122.60208333333334,-934.0
-1.7479166666666668,122.65208333333334,-816.0
-1.7479166666666668,122.70208333333333,-728.0
-1.7479166666666668,122.75208333333333,-676.0
-1.7479166666666668,122.80208333333333,-463.0
-1.7479166666666668,122.85208333333334,-424.0
-1.7479166666666668,122.90208333333334,-435.0
-1.7479166666666668,122.95208333333333,-342.0
-1.7479166666666668,123.00208333333333,-60.0
-1.7479166666666668,123.05208333333333,1.0
-1.7479166666666668,123.10208333333334,-77.0
-1.7479166666666668,123.15208333333334,-14.0
-1.7479166666666668,123.20208333333333,-74.0
-1.7479166666666668,123.25208333333333,-108.0
-1.7479166666666668,123.30208333333333,236.77414
-1.7479166666666668,123.35208333333334,-9.0
-1.7479166666666668,123.40208333333334,-131.0
-1.7479166666666668,123.45208333333333,-70.0
-1.7479166666666668,123.50208333333333,-14.0
-1.7479166666666668,123.55208333333333,-28.0
-1.7479166666666668,123.60208333333334,-98.0
-1.7479166666666668,123.65208333333334,-50.0
-1.7479166666666668,123.70208333333333,-58.0
-1.7479166666666668,123.75208333333333,-173.0
-1.7479166666666668,123.80208333333333,-358.0
-1.7479166666666668,123.85208333333334,-230.0
-1.7479166666666668,123.90208333333334,-39.0
-1.7479166666666668,123.95208333333333,-174.0
-1.7479166666666668,124.00208333333333,-184.0
-1.7479166666666668,124.05208333333333,-119.0
-1.7479166666666668,124.10208333333333,-49.0
-1.7479166666666668,124.15208333333334,3.1296
-1.7479166666666668,124.20208333333333,-23.0
-1.7479166666666668,124.25208333333333,-66.0
-1.7479166666666668,124.30208333333333,-43.0
-1.7479166666666668,124.35208333333333,-13.0
-1.7479166666666668,124.40208333333334,406.50964
-1.7479166666666668,124.45208333333333,398.11835
-1.7479166666666668,124.50208333333333,261.69995
-1.7479166666666668,124.55208333333333,494.8547
-1.7479166666666668,124.60208333333333,1120.7451
-1.7479166666666668,124.65208333333334,1091.495
-1.7479166666666668,124.70208333333333,1142.3009
-1.7479166666666668,124.75208333333333,1015.89526
-1.7479166666666668,124.80208333333333,528.43677
-1.7479166666666668,124.85208333333333,345.862
-1.7479166666666668,124.90208333333334,110.060486
-1.7479166666666668,124.95208333333333,107.43302
-1.7479166666666668,125.00208333333333,6.0880446
-1.7479166666666668,125.05208333333333,82.0
-1.7479166666666668,125.10208333333333,1.4935555
-1.7479166666666668,125.15208333333334,42.7796
-1.7479166666666668,125.20208333333333,-113.0
-1.7479166666666668,125.25208333333333,117.09635
-1.7479166666666668,125.30208333333333,-24.0
-1.7479166666666668,125.35208333333333,-233.0
-1.7479166666666668,125.40208333333334,-690.0
-1.7479166666666668,125.45208333333333,-1600.0
-1.7479166666666668,125.50208333333333,-456.0
-1.7479166666666668,125.55208333333333,-89.0
-1.7479166666666668,125.60208333333333,-59.0
-1.7479166666666668,125.65208333333334,-93.0
-1.7479166666666668,125.70208333333333,-38.0
-1.7479166666666668,125.75208333333333,-43.0
-1.7479166666666668,125.80208333333333,-155.0
-1.7479166666666668,125.85208333333333,-19.0
-1.7479166666666668,125.90208333333334,-155.0
-1.7479166666666668,125.95208333333333,-268.0
-1.7479166666666668,126.00208333333333,-774.0
-1.7479166666666668,126.05208333333333,-882.0
-1.7479166666666668,126.10208333333333,-629.0
-1.7479166666666668,126.15208333333334,-1220.0
-1.7479166666666668,126.20208333333333,-970.0
-1.7479166666666668,126.25208333333333,-793.0
-1.7479166666666668,126.30208333333333,-725.0
-1.7479166666666668,126.35208333333333,-1170.0
-1.7479166666666668,126.40208333333334,-1296.0
-1.7479166666666668,126.45208333333333,-1451.0
-1.7479166666666668,126.50208333333333,-1196.0
-1.7479166666666668,126.55208333333333,-1189.0
-1.7479166666666668,126.60208333333333,-1319.0
-1.7479166666666668,126.65208333333334,-1777.0
-1.7479166666666668,126.70208333333333,-1937.0
-1.7479166666666668,126.75208333333333,-1887.0
-1.7479166666666668,126.80208333333333,-2119.0
-1.7479166666666668,126.85208333333333,-2305.0
-1.7479166666666668,126.90208333333334,-1890.0
-1.7479166666666668,126.95208333333333,-1487.0
-1.7479166666666668,127.00208333333333,-1163.0
-1.7479166666666668,127.05208333333333,-953.0
-1.7479166666666668,127.10208333333333,-861.0
-1.7479166666666668,127.15208333333334,-652.0
-1.7479166666666668,127.20208333333333,-699.0
-1.7479166666666668,127.25208333333333,-763.0
-1.7479166666666668,127.30208333333333,-696.0
-1.7479166666666668,127.35208333333333,-674.0
-1.7479166666666668,127.40208333333334,-661.0
-1.7479166666666668,127.45208333333333,-486.0
-1.7479166666666668,127.50208333333333,-418.0
-1.7479166666666668,127.55208333333333,-46.0
-1.7479166666666668,127.60208333333333,-179.0
-1.7479166666666668,127.65208333333334,-93.0
-1.7479166666666668,127.70208333333333,-573.0
-1.7479166666666668,127.75208333333333,-753.0
-1.7479166666666668,127.80208333333333,-672.0
-1.7479166666666668,127.85208333333333,-806.0
-1.7479166666666668,127.90208333333334,-847.0
-1.7479166666666668,127.95208333333333,-929.0
-1.7479166666666668,128.00208333333333,-501.0
-1.7479166666666668,128.05208333333334,-584.0
-1.7479166666666668,128.10208333333333,-869.0
-1.7479166666666668,128.15208333333334,-911.0
-1.7479166666666668,128.20208333333332,-1459.0
-1.7479166666666668,128.25208333333333,-1900.0
-1.7479166666666668,128.30208333333334,-1905.0
-1.7479166666666668,128.35208333333333,-1789.0
-1.7479166666666668,128.40208333333334,-934.0
-1.7479166666666668,128.45208333333332,-1470.0
-1.7479166666666668,128.50208333333333,-2173.0
-1.7479166666666668,128.55208333333334,-1850.0
-1.7479166666666668,128.60208333333333,-1691.0
-1.7479166666666668,128.65208333333334,-1803.0
-1.7479166666666668,128.70208333333332,-1663.0
-1.7479166666666668,128.75208333333333,-1412.0
-1.7479166666666668,128.80208333333334,-1113.0
-1.7479166666666668,128.85208333333333,-837.0
-1.7479166666666668,128.90208333333334,-761.0
-1.7479166666666668,128.95208333333332,-774.0
-1.7479166666666668,129.00208333333333,-830.0
-1.7479166666666668,129.05208333333334,-732.0
-1.7479166666666668,129.10208333333333,-755.0
-1.7479166666666668,129.15208333333334,-607.0
-1.7479166666666668,129.20208333333332,-510.0
-1.7479166666666668,129.25208333333333,-557.0
-1.7479166666666668,129.30208333333334,-598.0
-1.7479166666666668,129.35208333333333,-529.0
-1.7479166666666668,129.40208333333334,-572.0
-1.7479166666666668,129.45208333333332,-582.0
-1.7479166666666668,129.50208333333333,-472.0
-1.7479166666666668,129.55208333333334,-337.0
-1.7479166666666668,129.60208333333333,-131.0
-1.7479166666666668,129.65208333333334,-64.0
-1.7479166666666668,129.70208333333332,-15.0
-1.7479166666666668,129.75208333333333,-24.0
-1.7479166666666668,129.80208333333334,-24.0
-1.7479166666666668,129.85208333333333,-33.0
-1.7479166666666668,129.90208333333334,-39.0
-1.7479166666666668,129.95208333333332,-25.0
-1.7479166666666668,130.00208333333333,9.948932
-1.7479166666666668,130.05208333333334,84.57351
-1.7479166666666668,130.10208333333333,129.58165
-1.7479166666666668,130.15208333333334,147.15067
-1.7479166666666668,130.20208333333332,144.94409
-1.7479166666666668,130.25208333333333,131.60422
-1.7479166666666668,130.30208333333334,125.38533
-1.7479166666666668,130.35208333333333,7.9638224
-1.7479166666666668,130.40208333333334,-8.0
-1.7479166666666668,130.45208333333332,-26.0
-1.7479166666666668,130.50208333333333,-44.0
-1.7479166666666668,130.55208333333334,-60.0
-1.7479166666666668,130.60208333333333,-45.0
-1.7479166666666668,130.65208333333334,-41.0
-1.7479166666666668,130.70208333333332,-41.0
-1.7479166666666668,130.75208333333333,-23.0
-1.7479166666666668,130.80208333333334,-24.0
-1.7479166666666668,130.85208333333333,-26.0
-1.7479166666666668,130.90208333333334,-32.0
-1.7479166666666668,130.95208333333332,-35.0
-1.7479166666666668,131.00208333333333,-26.0
-1.697916666666666,121.00208333333333,2497.996
-1.697916666666666,121.05208333333333,1806.4358
-1.697916666666666,121.10208333333334,784.034
-1.697916666666666,121.15208333333334,528.3649
-1.697916666666666,121.20208333333333,937.8119
-1.697916666666666,121.25208333333333,301.65387
-1.697916666666666,121.30208333333333,21.0776
-1.697916666666666,121.35208333333334,441.18805
-1.697916666666666,121.40208333333334,1484.7642
-1.697916666666666,121.45208333333333,651.5355
-1.697916666666666,121.50208333333333,1185.2181
-1.697916666666666,121.55208333333333,1246.1407
-1.697916666666666,121.60208333333334,744.8154
-1.697916666666666,121.65208333333334,589.7594
-1.697916666666666,121.70208333333333,1245.2782
-1.697916666666666,121.75208333333333,16.510221
-1.697916666666666,121.80208333333333,407.89148
-1.697916666666666,121.85208333333334,20.284805
-1.697916666666666,121.90208333333334,72.980576
-1.697916666666666,121.95208333333333,-12.0
-1.697916666666666,122.00208333333333,-36.0
-1.697916666666666,122.05208333333333,-38.0
-1.697916666666666,122.10208333333334,-82.0
-1.697916666666666,122.15208333333334,-28.0
-1.697916666666666,122.20208333333333,-68.0
-1.697916666666666,122.25208333333333,-304.0
-1.697916666666666,122.30208333333333,-462.0
-1.697916666666666,122.35208333333334,-733.0
-1.697916666666666,122.40208333333334,-805.0
-1.697916666666666,122.45208333333333,-906.0
-1.697916666666666,122.50208333333333,-926.0
-1.697916666666666,122.55208333333333,-867.0
-1.697916666666666,122.60208333333334,-876.0
-1.697916666666666,122.65208333333334,-801.0
-1.697916666666666,122.70208333333333,-809.0
-1.697916666666666,122.75208333333333,-710.0
-1.697916666666666,122.80208333333333,-383.0
-1.697916666666666,122.85208333333334,-373.0
-1.697916666666666,122.90208333333334,-338.0
-1.697916666666666,122.95208333333333,-343.0
-1.697916666666666,123.00208333333333,-167.0
-1.697916666666666,123.05208333333333,-21.0
-1.697916666666666,123.10208333333334,-84.0
-1.697916666666666,123.15208333333334,-68.0
-1.697916666666666,123.20208333333333,-94.0
-1.697916666666666,123.25208333333333,-113.0
-1.697916666666666,123.30208333333333,-106.0
-1.697916666666666,123.35208333333334,169.45227
-1.697916666666666,123.40208333333334,-112.0
-1.697916666666666,123.45208333333333,-23.0
-1.697916666666666,123.50208333333333,132.92964
-1.697916666666666,123.55208333333333,193.17595
-1.697916666666666,123.60208333333334,58.278667
-1.697916666666666,123.65208333333334,-148.0
-1.697916666666666,123.70208333333333,-56.0
-1.697916666666666,123.75208333333333,-195.0
-1.697916666666666,123.80208333333333,-160.0
-1.697916666666666,123.85208333333334,-231.0
-1.697916666666666,123.90208333333334,-15.0
-1.697916666666666,123.95208333333333,-185.0
-1.697916666666666,124.00208333333333,-97.0
-1.697916666666666,124.05208333333333,-151.0
-1.697916666666666,124.10208333333333,-30.0
-1.697916666666666,124.15208333333334,-59.0
-1.697916666666666,124.20208333333333,-41.0
-1.697916666666666,124.25208333333333,-52.0
-1.697916666666666,124.30208333333333,-19.0
-1.697916666666666,124.35208333333333,3.0
-1.697916666666666,124.40208333333334,122.362755
-1.697916666666666,124.45208333333333,124.74453
-1.697916666666666,124.50208333333333,11.2036
-1.697916666666666,124.55208333333333,328.38992
-1.697916666666666,124.60208333333333,631.4489
-1.697916666666666,124.65208333333334,612.8937
-1.697916666666666,124.70208333333333,347.06372
-1.697916666666666,124.75208333333333,415.1152
-1.697916666666666,124.80208333333333,164.10986
-1.697916666666666,124.85208333333333,7.094222
-1.697916666666666,124.90208333333334,-37.0
-1.697916666666666,124.95208333333333,3.0703409
-1.697916666666666,125.00208333333333,-44.0
-1.697916666666666,125.05208333333333,-99.0
-1.697916666666666,125.10208333333333,24.0
-1.697916666666666,125.15208333333334,-44.0
-1.697916666666666,125.20208333333333,-323.0
-1.697916666666666,125.25208333333333,-604.0
-1.697916666666666,125.30208333333333,-629.0
-1.697916666666666,125.35208333333333,-902.0
-1.697916666666666,125.40208333333334,-1191.0
-1.697916666666666,125.45208333333333,-2133.0
-1.697916666666666,125.50208333333333,-1720.0
-1.697916666666666,125.55208333333333,-1354.0
-1.697916666666666,125.60208333333333,-455.0
-1.697916666666666,125.65208333333334,-303.0
-1.697916666666666,125.70208333333333,-373.0
-1.697916666666666,125.75208333333333,-240.0
-1.697916666666666,125.80208333333333,-545.0
-1.697916666666666,125.85208333333333,-516.0
-1.697916666666666,125.90208333333334,-516.0
-1.697916666666666,125.95208333333333,-646.0
-1.697916666666666,126.00208333333333,-1162.0
-1.697916666666666,126.05208333333333,-1089.0
-1.697916666666666,126.10208333333333,-929.0
-1.697916666666666,126.15208333333334,-1170.0
-1.697916666666666,126.20208333333333,-1066.0
-1.697916666666666,126.25208333333333,-1247.0
-1.697916666666666,126.30208333333333,-1860.0
-1.697916666666666,126.35208333333333,-1947.0
-1.697916666666666,126.40208333333334,-1936.0
-1.697916666666666,126.45208333333333,-2361.0
-1.697916666666666,126.50208333333333,-2200.0
-1.697916666666666,126.55208333333333,-2180.0
-1.697916666666666,126.60208333333333,-2275.0
-1.697916666666666,126.65208333333334,-2209.0
-1.697916666666666,126.70208333333333,-2589.0
-1.697916666666666,126.75208333333333,-2492.0
-1.697916666666666,126.80208333333333,-2060.0
-1.697916666666666,126.85208333333333,-1893.0
-1.697916666666666,126.90208333333334,-1844.0
-1.697916666666666,126.95208333333333,-1557.0
-1.697916666666666,127.00208333333333,-1307.0
-1.697916666666666,127.05208333333333,-1067.0
-1.697916666666666,127.10208333333333,-1070.0
-1.697916666666666,127.15208333333334,-1041.0
-1.697916666666666,127.20208333333333,-1239.0
-1.697916666666666,127.25208333333333,-1320.0
-1.697916666666666,127.30208333333333,-1058.0
-1.697916666666666,127.35208333333333,-1005.0
-1.697916666666666,127.40208333333334,-548.0
-1.697916666666666,127.45208333333333,-59.0
-1.697916666666666,127.50208333333333,90.67791
-1.697916666666666,127.55208333333333,250.9856
-1.697916666666666,127.60208333333333,172.9851
-1.697916666666666,127.65208333333334,83.239555
-1.697916666666666,127.70208333333333,-36.0
-1.697916666666666,127.75208333333333,-112.0
-1.697916666666666,127.80208333333333,18.0
-1.697916666666666,127.85208333333333,-65.0
-1.697916666666666,127.90208333333334,-132.0
-1.697916666666666,127.95208333333333,-10.0
-1.697916666666666,128.00208333333333,34.16538
-1.697916666666666,128.05208333333334,99.670265
-1.697916666666666,128.10208333333333,41.035824
-1.697916666666666,128.15208333333334,-183.0
-1.697916666666666,128.20208333333332,-342.0
-1.697916666666666,128.25208333333333,-760.0
-1.697916666666666,128.30208333333334,-857.0
-1.697916666666666,128.35208333333333,-1097.0
-1.697916666666666,128.40208333333334,-487.0
-1.697916666666666,128.45208333333332,-920.0
-1.697916666666666,128.50208333333333,-1465.0
-1.697916666666666,128.55208333333334,-1585.0
-1.697916666666666,128.60208333333333,-1530.0
-1.697916666666666,128.65208333333334,-1634.0
-1.697916666666666,128.70208333333332,-1692.0
-1.697916666666666,128.75208333333333,-1550.0
-1.697916666666666,128.80208333333334,-1572.0
-1.697916666666666,128.85208333333333,-1332.0
-1.697916666666666,128.90208333333334,-988.0
-1.697916666666666,128.95208333333332,-1076.0
-1.697916666666666,129.00208333333333,-935.0
-1.697916666666666,129.05208333333334,-743.0
-1.697916666666666,129.10208333333333,-511.0
-1.697916666666666,129.15208333333334,-493.0
-1.697916666666666,129.20208333333332,-448.0
-1.697916666666666,129.25208333333333,-566.0
-1.697916666666666,129.30208333333334,-567.0
-1.697916666666666,129.35208333333333,-697.0
-1.697916666666666,129.40208333333334,-713.0
-1.697916666666666,129.45208333333332,-652.0
-1.697916666666666,129.50208333333333,-549.0
-1.697916666666666,129.55208333333334,-472.0
-1.697916666666666,129.60208333333333,-408.0
-1.697916666666666,129.65208333333334,-244.0
-1.697916666666666,129.70208333333332,-131.0
-1.697916666666666,129.75208333333333,-156.0
-1.697916666666666,129.80208333333334,-13.0
-1.697916666666666,129.85208333333333,-34.0
-1.697916666666666,129.90208333333334,-55.0
-1.697916666666666,129.95208333333332,-28.0
-1.697916666666666,130.00208333333333,-31.0
-1.697916666666666,130.05208333333334,-28.0
-1.697916666666666,130.10208333333333,-29.0
-1.697916666666666,130.15208333333334,-21.0
-1.697916666666666,130.20208333333332,-12.0
-1.697916666666666,130.25208333333333,-16.0
-1.697916666666666,130.30208333333334,41.18582
-1.697916666666666,130.35208333333333,28.946756
-1.697916666666666,130.40208333333334,-13.0
-1.697916666666666,130.45208333333332,-33.0
-1.697916666666666,130.50208333333333,-44.0
-1.697916666666666,130.55208333333334,-52.0
-1.697916666666666,130.60208333333333,-34.0
-1.697916666666666,130.65208333333334,-29.0
-1.697916666666666,130.70208333333332,-23.0
-1.697916666666666,130.75208333333333,-21.0
-1.697916666666666,130.80208333333334,-18.0
-1.697916666666666,130.85208333333333,-27.0
-1.697916666666666,130.90208333333334,-22.0
-1.697916666666666,130.95208333333332,-22.0
-1.697916666666666,131.00208333333333,-22.0
-1.6479166666666671,121.00208333333333,2238.7102
-1.6479166666666671,121.05208333333333,2324.3308
-1.6479166666666671,121.10208333333334,1522.0494
-1.6479166666666671,121.15208333333334,660.2276
-1.6479166666666671,121.20208333333333,671.1005
-1.6479166666666671,121.25208333333333,58.3584
-1.6479166666666671,121.30208333333333,490.874
-1.6479166666666671,121.35208333333334,1136.4075
-1.6479166666666671,121.40208333333334,1537.8914
-1.6479166666666671,121.45208333333333,569.6547
-1.6479166666666671,121.50208333333333,2115.6794
-1.6479166666666671,121.55208333333333,1198.7762
-1.6479166666666671,121.60208333333334,753.71674
-1.6479166666666671,121.65208333333334,312.8613
-1.6479166666666671,121.70208333333333,1710.2887
-1.6479166666666671,121.75208333333333,123.56342
-1.6479166666666671,121.80208333333333,695.158
-1.6479166666666671,121.85208333333334,313.75635
-1.6479166666666671,121.90208333333334,82.9244
-1.6479166666666671,121.95208333333333,11.4492
-1.6479166666666671,122.00208333333333,-70.0
-1.6479166666666671,122.05208333333333,-3.0
-1.6479166666666671,122.10208333333334,-71.0
-1.6479166666666671,122.15208333333334,-31.0
-1.6479166666666671,122.20208333333333,-24.0
-1.6479166666666671,122.25208333333333,-3.0
-1.6479166666666671,122.30208333333333,-137.0
-1.6479166666666671,122.35208333333334,-527.0
-1.6479166666666671,122.40208333333334,-719.0
-1.6479166666666671,122.45208333333333,-828.0
-1.6479166666666671,122.50208333333333,-889.0
-1.6479166666666671,122.55208333333333,-732.0
-1.6479166666666671,122.60208333333334,-625.0
-1.6479166666666671,122.65208333333334,-601.0
-1.6479166666666671,122.70208333333333,-930.0
-1.6479166666666671,122.75208333333333,-877.0
-1.6479166666666671,122.80208333333333,-431.0
-1.6479166666666671,122.85208333333334,-158.0
-1.6479166666666671,122.90208333333334,-83.0
-1.6479166666666671,122.95208333333333,-3.0
-1.6479166666666671,123.00208333333333,-65.0
-1.6479166666666671,123.05208333333333,-3.0
-1.6479166666666671,123.10208333333334,-25.0
-1.6479166666666671,123.15208333333334,-3.0
-1.6479166666666671,123.20208333333333,-60.0
-1.6479166666666671,123.25208333333333,-45.0
-1.6479166666666671,123.30208333333333,-108.0
-1.6479166666666671,123.35208333333334,-104.0
-1.6479166666666671,123.40208333333334,-137.0
-1.6479166666666671,123.45208333333333,-3.0
-1.6479166666666671,123.50208333333333,112.33658
-1.6479166666666671,123.55208333333333,299.41452
-1.6479166666666671,123.60208333333334,183.84973
-1.6479166666666671,123.65208333333334,-80.0
-1.6479166666666671,123.70208333333333,-171.0
-1.6479166666666671,123.75208333333333,-215.0
-1.6479166666666671,123.80208333333333,-158.0
-1.6479166666666671,123.85208333333334,-46.0
-1.6479166666666671,123.90208333333334,-48.0
-1.6479166666666671,123.95208333333333,-147.0
-1.6479166666666671,124.00208333333333,-116.0
-1.6479166666666671,124.05208333333333,-81.0
-1.6479166666666671,124.10208333333333,-27.0
-1.6479166666666671,124.15208333333334,-94.0
-1.6479166666666671,124.20208333333333,-52.0
-1.6479166666666671,124.25208333333333,-86.0
-1.6479166666666671,124.30208333333333,-70.0
-1.6479166666666671,124.35208333333333,-34.0
-1.6479166666666671,124.40208333333334,-28.0
-1.6479166666666671,124.45208333333333,-61.0
-1.6479166666666671,124.50208333333333,49.0
-1.6479166666666671,124.55208333333333,7.6352
-1.6479166666666671,124.60208333333333,91.93409
-1.6479166666666671,124.65208333333334,86.29596
-1.6479166666666671,124.70208333333333,-42.0
-1.6479166666666671,124.75208333333333,-47.0
-1.6479166666666671,124.80208333333333,-8.0
-1.6479166666666671,124.85208333333333,-15.0
-1.6479166666666671,124.90208333333334,-148.0
-1.6479166666666671,124.95208333333333,-58.0
-1.6479166666666671,125.00208333333333,-12.0
-1.6479166666666671,125.05208333333333,-25.0
-1.6479166666666671,125.10208333333333,-42.0
-1.6479166666666671,125.15208333333334,-810.0
-1.6479166666666671,125.20208333333333,-1231.0
-1.6479166666666671,125.25208333333333,-1371.0
-1.6479166666666671,125.30208333333333,-1061.0
-1.6479166666666671,125.35208333333333,-1501.0
-1.6479166666666671,125.40208333333334,-1495.0
-1.6479166666666671,125.45208333333333,-1649.0
-1.6479166666666671,125.50208333333333,-1384.0
-1.6479166666666671,125.55208333333333,-1635.0
-1.6479166666666671,125.60208333333333,-1382.0
-1.6479166666666671,125.65208333333334,-1328.0
-1.6479166666666671,125.70208333333333,-1481.0
-1.6479166666666671,125.75208333333333,-1754.0
-1.6479166666666671,125.80208333333333,-2130.0
-1.6479166666666671,125.85208333333333,-1774.0
-1.6479166666666671,125.90208333333334,-1881.0
-1.6479166666666671,125.95208333333333,-1968.0
-1.6479166666666671,126.00208333333333,-1908.0
-1.6479166666666671,126.05208333333333,-1953.0
-1.6479166666666671,126.10208333333333,-1900.0
-1.6479166666666671,126.15208333333334,-2362.0
-1.6479166666666671,126.20208333333333,-2375.0
-1.6479166666666671,126.25208333333333,-2359.0
-1.6479166666666671,126.30208333333333,-2560.0
-1.6479166666666671,126.35208333333333,-2742.0
-1.6479166666666671,126.40208333333334,-2779.0
-1.6479166666666671,126.45208333333333,-3045.0
-1.6479166666666671,126.50208333333333,-3290.0
-1.6479166666666671,126.55208333333333,-2917.0
-1.6479166666666671,126.60208333333333,-2820.0
-1.6479166666666671,126.65208333333334,-2624.0
-1.6479166666666671,126.70208333333333,-2508.0
-1.6479166666666671,126.75208333333333,-2292.0
-1.6479166666666671,126.80208333333333,-1956.0
-1.6479166666666671,126.85208333333333,-1867.0
-1.6479166666666671,126.90208333333334,-1793.0
-1.6479166666666671,126.95208333333333,-1538.0
-1.6479166666666671,127.00208333333333,-983.0
-1.6479166666666671,127.05208333333333,-998.0
-1.6479166666666671,127.10208333333333,-1117.0
-1.6479166666666671,127.15208333333334,-1285.0
-1.6479166666666671,127.20208333333333,-1232.0
-1.6479166666666671,127.25208333333333,-969.0
-1.6479166666666671,127.30208333333333,-796.0
-1.6479166666666671,127.35208333333333,-553.0
-1.6479166666666671,127.40208333333334,11.0
-1.6479166666666671,127.45208333333333,183.7615
-1.6479166666666671,127.50208333333333,215.86235
-1.6479166666666671,127.55208333333333,155.64746
-1.6479166666666671,127.60208333333333,214.35013
-1.6479166666666671,127.65208333333334,133.73404
-1.6479166666666671,127.70208333333333,377.2417
-1.6479166666666671,127.75208333333333,208.5599
-1.6479166666666671,127.80208333333333,394.55475
-1.6479166666666671,127.85208333333333,330.60403
-1.6479166666666671,127.90208333333334,114.494225
-1.6479166666666671,127.95208333333333,176.68373
-1.6479166666666671,128.00208333333333,28.351023
-1.6479166666666671,128.05208333333334,36.149067
-1.6479166666666671,128.10208333333333,66.02484
-1.6479166666666671,128.15208333333334,32.573112
-1.6479166666666671,128.20208333333332,-207.0
-1.6479166666666671,128.25208333333333,-142.0
-1.6479166666666671,128.30208333333334,9.392
-1.6479166666666671,128.35208333333333,30.661423
-1.6479166666666671,128.40208333333334,-287.0
-1.6479166666666671,128.45208333333332,-669.0
-1.6479166666666671,128.50208333333333,-1047.0
-1.6479166666666671,128.55208333333334,-1038.0
-1.6479166666666671,128.60208333333333,-929.0
-1.6479166666666671,128.65208333333334,-1091.0
-1.6479166666666671,128.70208333333332,-1386.0
-1.6479166666666671,128.75208333333333,-1302.0
-1.6479166666666671,128.80208333333334,-1433.0
-1.6479166666666671,128.85208333333333,-1582.0
-1.6479166666666671,128.90208333333334,-1677.0
-1.6479166666666671,128.95208333333332,-1613.0
-1.6479166666666671,129.00208333333333,-1547.0
-1.6479166666666671,129.05208333333334,-1290.0
-1.6479166666666671,129.10208333333333,-885.0
-1.6479166666666671,129.15208333333334,-694.0
-1.6479166666666671,129.20208333333332,-470.0
-1.6479166666666671,129.25208333333333,-394.0
-1.6479166666666671,129.30208333333334,-526.0
-1.6479166666666671,129.35208333333333,-715.0
-1.6479166666666671,129.40208333333334,-780.0
-1.6479166666666671,129.45208333333332,-720.0
-1.6479166666666671,129.50208333333333,-601.0
-1.6479166666666671,129.55208333333334,-478.0
-1.6479166666666671,129.60208333333333,-523.0
-1.6479166666666671,129.65208333333334,-429.0
-1.6479166666666671,129.70208333333332,-228.0
-1.6479166666666671,129.75208333333333,-282.0
-1.6479166666666671,129.80208333333334,-238.0
-1.6479166666666671,129.85208333333333,-71.0
-1.6479166666666671,129.90208333333334,-22.0
-1.6479166666666671,129.95208333333332,-22.0
-1.6479166666666671,130.00208333333333,-58.0
-1.6479166666666671,130.05208333333334,-38.0
-1.6479166666666671,130.10208333333333,-30.0
-1.6479166666666671,130.15208333333334,-48.0
-1.6479166666666671,130.20208333333332,9.940134
-1.6479166666666671,130.25208333333333,-21.0
-1.6479166666666671,130.30208333333334,-16.0
-1.6479166666666671,130.35208333333333,-41.0
-1.6479166666666671,130.40208333333334,-41.0
-1.6479166666666671,130.45208333333332,-38.0
-1.6479166666666671,130.50208333333333,-54.0
-1.6479166666666671,130.55208333333334,-43.0
-1.6479166666666671,130.60208333333333,-32.0
-1.6479166666666671,130.65208333333334,-31.0
-1.6479166666666671,130.70208333333332,-30.0
-1.6479166666666671,130.75208333333333,-22.0
-1.6479166666666671,130.80208333333334,-27.0
-1.6479166666666671,130.85208333333333,-32.0
-1.6479166666666671,130.90208333333334,-18.0
-1.6479166666666671,130.95208333333332,-22.0
-1.6479166666666671,131.00208333333333,-10.0
-1.5979166666666664,121.00208333333333,1916.9985
-1.5979166666666664,121.05208333333333,1984.0414
-1.5979166666666664,121.10208333333334,1419.3561
-1.5979166666666664,121.15208333333334,691.044
-1.5979166666666664,121.20208333333333,778.4595
-1.5979166666666664,121.25208333333333,378.601
-1.5979166666666664,121.30208333333333,629.528
-1.5979166666666664,121.35208333333334,1034.5173
-1.5979166666666664,121.40208333333334,1516.4996
-1.5979166666666664,121.45208333333333,1224.0022
-1.5979166666666664,121.50208333333333,1827.1794
-1.5979166666666664,121.55208333333333,1318.8469
-1.5979166666666664,121.60208333333334,1119.4557
-1.5979166666666664,121.65208333333334,1839.6233
-1.5979166666666664,121.70208333333333,1471.4037
-1.5979166666666664,121.75208333333333,429.98752
-1.5979166666666664,121.80208333333333,604.71674
-1.5979166666666664,121.85208333333334,609.0359
-1.5979166666666664,121.90208333333334,214.66414
-1.5979166666666664,121.95208333333333,32.369423
-1.5979166666666664,122.00208333333333,127.430756
-1.5979166666666664,122.05208333333333,182.8036
-1.5979166666666664,122.10208333333334,2.7721777
-1.5979166666666664,122.15208333333334,1.5588558
-1.5979166666666664,122.20208333333333,1.7846667
