status,error,year,month,day_idx,day,model_variant,model_family,model_label,smooth,gc_alpha,gc_beta,nugget_mode,fixed_nugget,n_rows_per_time,n_valid_o3,n_total_rows,valid_rate,monthly_mean,first_key,last_key,spec_name,block_shape,lag_pattern,reference_advec_lon_abs,vecchia_loss_per_obs,steps_raw,precompute_s,fit_s,total_fit_s,est_sigmasq,est_range_lat,est_range_lon,est_range_time,est_advec_lat,est_advec_lon,est_nugget,n_clusters,block_shape_lat,block_shape_lon,max_points_per_cluster,n_target_blocks,n_target_points,n_batches,target_chunk_size,strategy,temporal_basis,force_target_center,lag0_block_count,lag1_block_count,lag2_block_count,lag1_max_blocks,lag2_max_blocks,lag1_lon_offset,lag2_lon_offset,lag1_lon_interval_lo,lag1_lon_interval_hi,lag2_lon_interval_lo,lag2_lon_interval_hi,corridor_anchor_mode,grid_lon_step,corridor_block_lon_width,block_row_offset,block_col_offset,worker_stage,n_conditional_blocks,n_conditional_scores,n_scores_before_filter,residual_df,mean_leverage,max_leverage,conditional_loss_total,conditional_loss_per_score,mean_y2,sum_y2,n_curve_points,max_abs_bridge_scaled,min_conditional_eigenvalue,max_conditional_eigenvalue,local_rank01_mean_y2,local_rank01_n,local_rank02_mean_y2,local_rank02_n,local_rank03_mean_y2,local_rank03_n,local_rank04_mean_y2,local_rank04_n,local_rank05_mean_y2,local_rank05_n,local_rank06_mean_y2,local_rank06_n,local_rank07_mean_y2,local_rank07_n,local_rank08_mean_y2,local_rank08_n,local_rank09_mean_y2,local_rank09_n,local_rank10_mean_y2,local_rank10_n,local_rank11_mean_y2,local_rank11_n,local_rank12_mean_y2,local_rank12_n,local_rank13_mean_y2,local_rank13_n,local_rank14_mean_y2,local_rank14_n,local_rank15_mean_y2,local_rank15_n,local_rank16_mean_y2,local_rank16_n,diag_s
ok,,2023,7,0,2023-07-01,matern_s10_n1_smooth,matern,Matern s=1.0 nugget1 smooth,1.000000,,,fixed_1,1.000000,2944,23093,23552,0.980511,260.506534,y23m07day01_hm00:53,y23m07day01_hm07:48,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,1.139799,4,0.170324,45.150308,45.320632,6.982420,0.085685,0.126534,0.989824,0.077875,-0.187214,1.000000,192,4,4,16,1536,23093,25,4,offset_corridor_tapered,corridor,0,6,4,3,4,3,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0,0,diag,1536,23093,23093,23084.000001,0.000390,0.021812,26321.376608,1.139799,1.048986,24214.789873,23093,5.321027,1.380741,55.729187,1.025669,1536,0.871364,1536,0.861874,1536,0.885164,1536,0.891749,1533,0.929301,1531,0.992580,1522,1.055577,1518,1.099460,1399,1.084369,1397,1.149412,1396,1.127012,1392,1.186824,1356,1.191842,1326,1.236058,1307,1.330228,1272,0.874827
