day,cov_name,space_size,lr,sigma,range_lat,range_lon,range_time,advec_lat,advec_lon,nugget,loss,time,rmsre
2022-07-19,DW_Real,18126.0,1.0,4.2441,0.1402,0.1594,0.888,-0.0041,-0.2906,1.4991,-91555.312,89.4723,0.0
2022-07-20,DW_Real,18126.0,1.0,7.0507,0.125,0.2021,0.8906,0.0275,-0.3361,1.9019,326942.448,96.4759,0.0
2022-07-21,DW_Real,18126.0,1.0,7.9437,0.2734,0.3105,1.2304,0.0002,0.0016,1.9617,111980.288,99.2291,0.0
2022-07-22,DW_Real,18126.0,1.0,4.7308,0.1543,0.1557,1.1756,-0.0252,-0.3086,2.1122,163971.136,115.5286,0.0
2022-07-23,DW_Real,18126.0,1.0,3.6789,0.1457,0.1234,1.0953,0.0004,-0.0009,1.6865,-66845.376,110.8251,0.0
2022-07-24,DW_Real,18126.0,1.0,2.3522,0.0718,0.0721,0.9306,-0.0,-0.0003,1.3251,-236815.456,132.6211,0.0
2022-07-25,DW_Real,18126.0,1.0,4.7258,0.2067,0.2172,1.1367,0.0256,-0.1614,1.4229,-220961.104,91.6403,0.0
2022-07-26,DW_Real,18126.0,1.0,9.0862,0.2319,0.2514,1.5268,0.0296,-0.2618,1.4209,96268.768,82.3257,0.0
2022-07-27,DW_Real,18126.0,1.0,9.1775,0.2144,0.2447,1.6276,0.0637,-0.2831,1.506,155401.216,79.9919,0.0
2022-07-28,DW_Real,18126.0,1.0,6.3062,0.1361,0.1064,0.7437,0.0784,-0.3548,1.5972,287806.48,96.379,0.0
2023-07-1,DW_Real,18126.0,1.0,5.8904,0.1346,0.1765,1.5206,-0.0091,0.023,2.0125,221389.6,113.8644,0.0
2023-07-2,DW_Real,18126.0,1.0,8.2765,0.1281,0.1398,0.9891,0.0065,-0.0267,1.4579,378647.632,103.5929,0.0
2023-07-3,DW_Real,18126.0,1.0,6.6233,0.1299,0.1638,1.1947,0.0359,-0.0878,3.3147,641601.344,116.455,0.0
2023-07-4,DW_Real,18126.0,1.0,9.3581,0.1488,0.1601,1.1396,0.0397,-0.2921,0.8448,207392.064,76.6078,0.0
2023-07-5,DW_Real,18126.0,1.0,9.8296,0.173,0.2312,1.2132,-0.0219,-0.3962,0.8417,53704.832,76.5406,0.0
2023-07-6,DW_Real,18126.0,1.0,12.0909,0.1626,0.1864,1.001,-0.0391,-0.2836,1.1493,427210.512,76.4243,0.0
2023-07-7,DW_Real,18126.0,1.0,11.5421,0.1519,0.2043,0.9545,0.028,-0.2047,1.0111,353080.704,94.853,0.0
2023-07-8,DW_Real,18126.0,1.0,8.9775,0.1282,0.1313,0.7668,0.0527,-0.0913,1.1553,383646.752,95.092,0.0
2023-07-9,DW_Real,18126.0,1.0,11.5852,0.1465,0.1821,0.8011,-0.0024,-0.1357,0.0,75272.464,115.5249,0.0
2023-07-10,DW_Real,18126.0,1.0,8.7519,0.1519,0.1874,0.9627,0.0663,-0.0743,0.8743,105267.184,82.8115,0.0
2023-07-11,DW_Real,18126.0,1.0,7.9193,0.167,0.2069,0.9962,0.0007,-0.2754,0.5295,-199964.8,68.8609,0.0
2023-07-12,DW_Real,18126.0,1.0,7.2868,0.2163,0.2306,0.8912,0.0409,-0.2891,0.5297,-422354.224,75.8323,0.0
2023-07-13,DW_Real,18126.0,1.0,10.7673,0.1939,0.1812,1.0689,0.0613,-0.1303,0.6207,93126.464,78.446,0.0
2023-07-14,DW_Real,18126.0,1.0,9.6776,0.1777,0.2273,1.2741,0.0208,-0.2648,0.4717,-103124.704,71.2145,0.0
2023-07-15,DW_Real,18126.0,1.0,6.6824,0.2186,0.2614,1.2119,-0.0136,0.0377,0.3249,-668025.264,78.138,0.0
2023-07-16,DW_Real,18126.0,1.0,8.8828,0.1427,0.1791,1.0094,0.0248,-0.0186,0.9544,167684.768,80.286,0.0
2023-07-17,DW_Real,18126.0,1.0,10.4421,0.2,0.1993,1.1967,0.0441,-0.0854,0.558,-20282.144,77.7914,0.0
2023-07-18,DW_Real,18126.0,1.0,7.2366,0.1687,0.2134,0.5422,0.0876,-0.1303,1.0645,-53133.504,98.6274,0.0
2023-07-19,DW_Real,18126.0,1.0,5.4882,0.1206,0.1294,0.7548,-0.0005,-0.0007,1.407,112694.448,91.7234,0.0
2023-07-20,DW_Real,18126.0,1.0,4.2359,0.0919,0.1272,0.8473,-0.0,-0.0001,1.0365,-131119.776,91.5157,0.0
2023-07-21,DW_Real,18126.0,1.0,3.3971,0.085,0.0866,1.0789,0.0,0.0,0.7883,-314658.896,109.7846,0.0
2023-07-22,DW_Real,18126.0,1.0,3.7636,0.1148,0.1001,1.4906,0.0,-0.0,0.989,-292519.936,100.5918,0.0
2023-07-23,DW_Real,18126.0,1.0,6.1772,0.2063,0.2052,1.1417,0.0047,0.0666,0.6027,-468774.624,77.5415,0.0
2023-07-24,DW_Real,18126.0,1.0,3.6366,0.1029,0.0959,1.1829,0.0001,0.0002,0.9171,-283950.016,95.7263,0.0
2023-07-25,DW_Real,18126.0,1.0,4.5002,0.1094,0.0979,0.8773,-0.0001,-0.0005,0.9831,-98554.08,100.0901,0.0
2023-07-26,DW_Real,18126.0,1.0,3.6204,0.0885,0.0945,1.2098,0.0001,0.0001,0.9638,-227959.872,90.9271,0.0
2023-07-27,DW_Real,18126.0,1.0,3.1348,0.11,0.1113,1.3509,0.0001,0.0,1.1887,-309088.448,88.7148,0.0
2023-07-28,DW_Real,18126.0,1.0,3.457,0.1832,0.1838,1.5317,0.0001,-0.0,0.9815,-577612.608,86.3089,0.0
2024-07-1,DW_Real,18126.0,1.0,10.9915,0.2082,0.2854,1.5142,0.0,-0.2065,0.7321,-40421.456,66.3165,0.0
2024-07-2,DW_Real,18126.0,1.0,12.1126,0.1691,0.2126,1.6113,-0.0249,-0.2669,0.8446,263239.376,87.0911,0.0
2024-07-3,DW_Real,18126.0,1.0,11.1961,0.1585,0.1711,1.3258,-0.0655,-0.2808,1.195,409070.848,93.8909,0.0
2024-07-4,DW_Real,18126.0,1.0,11.9192,0.1207,0.1577,1.4714,0.0103,-0.1701,0.7026,461061.696,96.1199,0.0
2024-07-5,DW_Real,18126.0,1.0,11.5622,0.1267,0.1609,1.0711,0.073,-0.243,0.9266,470631.44,93.8702,0.0
2024-07-6,DW_Real,18126.0,1.0,12.6908,0.1705,0.1932,1.551,0.0207,-0.3509,0.8884,354651.856,93.8967,0.0
2024-07-7,DW_Real,18126.0,1.0,12.032,0.1447,0.2523,1.3125,0.0129,-0.418,1.025,310802.432,86.8679,0.0
2024-07-8,DW_Real,18126.0,1.0,12.4209,0.1291,0.125,0.9131,0.0037,-0.3479,0.3221,465632.32,91.4957,0.0
2024-07-9,DW_Real,18126.0,1.0,7.8551,0.1563,0.1946,1.1264,0.0199,-0.2827,1.0872,68559.36,80.0981,0.0
2024-07-10,DW_Real,18126.0,1.0,4.4278,0.1282,0.1581,0.9887,-0.0005,0.0692,0.3692,-600322.896,73.2463,0.0
2024-07-11,DW_Real,18126.0,1.0,5.6195,0.1425,0.1285,0.888,-0.0067,0.0858,0.4932,-296376.4,73.1328,0.0
2024-07-12,DW_Real,18126.0,1.0,6.0689,0.1163,0.1387,0.7964,-0.0,-0.0001,0.5087,-168684.592,68.6098,0.0
2024-07-13,DW_Real,18126.0,1.0,5.0231,0.1556,0.1832,0.9448,0.0064,-0.0322,0.5802,-497626.688,68.569,0.0
2024-07-14,DW_Real,18126.0,1.0,6.3442,0.2262,0.2492,1.2007,-0.0047,-0.1399,0.7122,-473916.576,61.8044,0.0
2024-07-15,DW_Real,18126.0,1.0,5.756,0.1628,0.1749,1.122,0.0,0.0,0.9061,-234101.648,77.8094,0.0
2024-07-16,DW_Real,18126.0,1.0,7.0349,0.1458,0.171,0.7931,0.011,-0.0756,0.785,-74558.304,84.693,0.0
2024-07-17,DW_Real,18126.0,1.0,4.9837,0.1238,0.127,1.0165,0.0001,0.0003,0.9986,-122121.36,73.1488,0.0
2024-07-18,DW_Real,18126.0,1.0,7.3539,0.1322,0.1441,0.7567,-0.0165,-0.398,0.7195,31423.04,82.1388,0.0
2024-07-19,DW_Real,18126.0,1.0,6.5419,0.1525,0.1925,0.7688,-0.0001,0.0001,0.6585,-247099.36,75.3157,0.0
2024-07-20,DW_Real,18126.0,1.0,6.6531,0.1365,0.1595,0.9389,0.0011,-0.3419,0.9803,3713.632,77.4778,0.0
2024-07-21,DW_Real,18126.0,1.0,4.7664,0.1338,0.1481,0.9999,-0.0063,-0.2491,0.9041,-248099.184,72.9825,0.0
2024-07-22,DW_Real,18126.0,1.0,9.3726,0.1496,0.1845,0.8334,0.019,-0.1912,0.689,98268.416,86.7386,0.0
2024-07-23,DW_Real,18126.0,1.0,7.8449,0.1368,0.1588,1.1218,-0.0143,0.0478,1.1996,207677.728,91.3968,0.0
2024-07-24,DW_Real,18126.0,1.0,5.2156,0.1283,0.2138,0.8669,-0.0089,-0.2925,0.7734,-335940.864,84.5096,0.0
2024-07-25,DW_Real,18126.0,1.0,11.0238,0.1503,0.2692,1.1117,-0.008,-0.3008,0.7427,102981.872,80.1189,0.0
2024-07-26,DW_Real,18126.0,1.0,9.6649,0.0809,0.1288,0.9422,-0.0206,-0.2812,0.4372,425210.864,109.8574,0.0
2024-07-27,DW_Real,18126.0,1.0,3.4255,0.1268,0.1844,0.8087,0.0365,0.4213,1.0761,-413498.64,82.1056,0.0
2024-07-28,DW_Real,18126.0,1.0,3.8439,0.1173,0.1434,1.3179,0.0,0.0,1.2193,-232244.832,107.3928,0.0
2025-07-1,DW_Real,18126.0,1.0,8.4155,0.1261,0.1795,0.7922,0.0438,-0.3324,1.2751,289948.96,89.2155,0.0
2025-07-2,DW_Real,18126.0,1.0,4.8618,0.152,0.1904,1.0636,0.0043,-0.4466,0.9543,-294091.088,79.9301,0.0
2025-07-3,DW_Real,18126.0,1.0,7.3905,0.1373,0.1929,0.9083,-0.0633,-0.3094,1.2716,132405.264,70.8622,0.0
2025-07-4,DW_Real,18126.0,1.0,6.7565,0.1344,0.1584,1.0481,-0.0001,-0.0003,1.854,307945.792,109.5965,0.0
2025-07-5,DW_Real,18126.0,1.0,16.4135,0.1271,0.1616,1.1702,-0.035,-0.4416,0.6533,733870.816,105.1461,0.0
2025-07-6,DW_Real,18126.0,1.0,16.7865,0.1877,0.2412,1.0883,0.0588,-0.3658,1.5359,649599.936,86.6411,0.0
2025-07-7,DW_Real,18126.0,1.0,7.9682,0.1243,0.1828,1.1112,-0.0023,-0.4059,0.3215,-108123.824,95.7625,0.0
2025-07-8,DW_Real,18126.0,1.0,9.3895,0.1395,0.2112,1.0792,-0.0034,-0.3104,1.6992,391502.512,81.9685,0.0
2025-07-9,DW_Real,18126.0,1.0,8.6338,0.1544,0.2353,1.0635,0.0311,-0.4825,0.7521,-47991.552,84.4164,0.0
2025-07-10,DW_Real,18126.0,1.0,10.6728,0.1792,0.2535,0.9707,0.0001,-0.0001,1.5415,305374.816,82.0729,0.0
2025-07-11,DW_Real,18126.0,1.0,12.2562,0.1735,0.2066,0.9599,0.0121,-0.1031,0.5967,203392.768,91.1338,0.0
2025-07-12,DW_Real,18126.0,1.0,15.6606,0.1413,0.1974,1.1961,-0.0243,-0.4254,1.2828,704161.76,91.216,0.0
2025-07-13,DW_Real,18126.0,1.0,10.4428,0.1444,0.2332,0.7388,0.0402,-0.3238,1.3723,339083.168,102.6563,0.0
2025-07-14,DW_Real,18126.0,1.0,12.1216,0.1893,0.3196,1.0456,0.0501,-0.3744,0.8847,101410.72,82.1191,0.0
2025-07-15,DW_Real,18126.0,1.0,10.4792,0.1985,0.2381,1.2642,0.0156,-0.2913,0.6823,-18568.16,68.4075,0.0
2025-07-16,DW_Real,18126.0,1.0,11.4936,0.1369,0.1543,0.8499,-0.0146,0.0607,0.9052,451206.288,93.3717,0.0
2025-07-17,DW_Real,18126.0,1.0,10.4973,0.1685,0.1386,0.7759,0.0025,0.1144,1.0027,336940.688,84.2753,0.0
2025-07-18,DW_Real,18126.0,1.0,8.059,0.1984,0.269,1.2284,0.002,-0.0564,1.3285,-6141.776,91.1277,0.0
2025-07-19,DW_Real,18126.0,1.0,10.9129,0.175,0.2429,1.0744,0.0142,0.0891,1.4498,311659.424,82.0457,0.0
2025-07-20,DW_Real,18126.0,1.0,8.6372,0.1573,0.2345,1.2699,0.0004,0.0011,1.999,350938.224,88.8548,0.0
2025-07-21,DW_Real,18126.0,1.0,4.3096,0.0769,0.1016,1.641,0.0003,0.0004,2.7984,478344.368,173.71,0.0
2025-07-22,DW_Real,18126.0,1.0,3.5224,0.081,0.1158,2.0076,0.0,0.0001,1.7771,8569.92,180.0956,0.0
2025-07-23,DW_Real,18126.0,1.0,3.4661,0.0767,0.084,1.4347,-0.0,0.0,1.0905,-174112.208,171.0217,0.0
2025-07-24,DW_Real,18126.0,1.0,2.7881,0.1101,0.133,1.6708,0.0001,0.0002,1.4162,-310802.432,111.4777,0.0
2025-07-25,DW_Real,18126.0,1.0,5.5846,0.1351,0.1671,2.7386,0.0001,0.0001,1.1227,-185824.432,141.2404,0.0
2025-07-26,DW_Real,18126.0,1.0,10.6778,0.1432,0.2305,0.8937,0.0109,-0.5433,0.8986,220104.112,113.7936,0.0
2025-07-27,DW_Real,18126.0,1.0,13.1265,0.1553,0.1721,0.8943,-0.0301,-0.3403,0.9439,487485.616,70.3424,0.0
2025-07-28,DW_Real,18126.0,1.0,15.2846,0.1721,0.2003,1.1908,0.0055,-0.4054,1.3816,626746.816,83.9143,0.0
