variant,rank_index,eigenvalue,score2,expected_increment,cumsum_score2,cumsum_expected,frac_expected,scaled_cumsum,bridge,band_lower,band_upper
s05_n1_rangetime_short,1,32.65069437,0.75266273,0.79139483,0.75266273,0.79139483,0.00025496,0.00024248,-0.00001248,-0.03421862,0.03472854
s05_n1_rangetime_short,2,30.26416241,1.06232487,0.80077762,1.81498760,1.59217245,0.00051294,0.00058473,0.00007178,-0.03396064,0.03498652
s05_n1_rangetime_short,3,29.97298698,0.16651733,0.94735384,1.98150493,2.53952629,0.00081815,0.00063837,-0.00017977,-0.03365543,0.03529173
s05_n1_rangetime_short,4,29.43907064,1.59837511,0.81023558,3.57988004,3.34976187,0.00107918,0.00115331,0.00007414,-0.03339440,0.03555276
s05_n1_rangetime_short,5,29.36474012,0.06914068,0.91744231,3.64902072,4.26720418,0.00137474,0.00117559,-0.00019916,-0.03309884,0.03584832
s05_n1_rangetime_short,6,28.71454358,0.01760183,0.85207048,3.66662255,5.11927466,0.00164925,0.00118126,-0.00046799,-0.03282433,0.03612283
s05_n1_rangetime_short,7,28.53360935,0.22468621,0.96714923,3.89130876,6.08642390,0.00196083,0.00125364,-0.00070719,-0.03251275,0.03643441
s05_n1_rangetime_short,8,27.88545004,4.24980735,0.94234299,8.14111612,7.02876689,0.00226442,0.00262278,0.00035836,-0.03220916,0.03673800
s05_n1_rangetime_short,9,27.54300204,20.79165088,0.98945441,28.93276699,8.01822130,0.00258319,0.00932112,0.00673793,-0.03189039,0.03705677
s05_n1_rangetime_short,10,27.23285023,0.88454941,0.93511692,29.81731640,8.95333822,0.00288445,0.00960609,0.00672164,-0.03158913,0.03735803
s05_n1_rangetime_short,11,26.67573980,2.84838540,0.99432879,32.66570180,9.94766701,0.00320479,0.01052374,0.00731895,-0.03126879,0.03767837
s05_n1_rangetime_short,12,26.37671719,1.21488532,0.98932203,33.88058712,10.93698904,0.00352351,0.01091514,0.00739162,-0.03095006,0.03799709
s05_n1_rangetime_short,13,26.09966846,0.02703542,0.92507158,33.90762253,11.86206062,0.00382154,0.01092385,0.00710231,-0.03065204,0.03829512
s05_n1_rangetime_short,14,25.86962824,5.50107749,0.97171389,39.40870002,12.83377451,0.00413459,0.01269610,0.00856151,-0.03033899,0.03860817
s05_n1_rangetime_short,15,25.56670098,3.59431195,0.94687557,43.00301197,13.78065008,0.00443964,0.01385406,0.00941442,-0.03003394,0.03891322
s05_n1_rangetime_short,16,25.32144974,15.74115470,0.99323010,58.74416668,14.77388018,0.00475963,0.01892531,0.01416569,-0.02971395,0.03923321
s05_n1_rangetime_short,17,25.21185423,2.45253680,0.99589296,61.19670348,15.76977313,0.00508047,0.01971543,0.01463496,-0.02939311,0.03955405
s05_n1_rangetime_short,18,24.86420302,7.79338704,0.99253592,68.99009053,16.76230905,0.00540023,0.02222619,0.01682596,-0.02907335,0.03987381
s05_n1_rangetime_short,19,24.82286063,0.10109117,0.98892735,69.09118169,17.75123640,0.00571883,0.02225876,0.01653993,-0.02875475,0.04019241
s05_n1_rangetime_short,20,24.65234262,0.00219389,0.96511386,69.09337558,18.71635026,0.00602975,0.02225946,0.01622971,-0.02844383,0.04050333
s05_n1_rangetime_short,21,24.25016667,6.75941477,0.99023518,75.85279036,19.70658543,0.00634877,0.02443711,0.01808834,-0.02812481,0.04082235
s05_n1_rangetime_short,22,24.03131257,0.19161243,0.99590163,76.04440279,20.70248707,0.00666962,0.02449884,0.01782923,-0.02780396,0.04114319
s05_n1_rangetime_short,23,23.97109002,20.89191671,0.98854026,96.93631949,21.69102733,0.00698809,0.03122948,0.02424140,-0.02748549,0.04146167
s05_n1_rangetime_short,24,23.72517169,0.49931426,0.96831909,97.43563375,22.65934641,0.00730005,0.03139035,0.02409030,-0.02717353,0.04177363
s05_n1_rangetime_short,25,23.42497821,0.68035653,0.99509599,98.11599028,23.65444241,0.00762063,0.03160953,0.02398890,-0.02685295,0.04209421
s05_n1_rangetime_short,26,23.28807694,0.67324743,0.97711876,98.78923770,24.63156116,0.00793543,0.03182643,0.02389100,-0.02653815,0.04240900
s05_n1_rangetime_short,27,23.11577258,4.67442364,0.97458849,103.46366134,25.60614966,0.00824940,0.03333237,0.02508296,-0.02622418,0.04272298
s05_n1_rangetime_short,28,23.03428046,0.40406396,0.99037335,103.86772530,26.59652301,0.00856847,0.03346254,0.02489407,-0.02590511,0.04304205
s05_n1_rangetime_short,29,22.79621401,0.19166271,0.95798145,104.05938801,27.55450446,0.00887710,0.03352429,0.02464719,-0.02559648,0.04335067
s05_n1_rangetime_short,30,22.57192689,6.48981584,0.99945479,110.54920384,28.55395925,0.00919908,0.03561508,0.02641599,-0.02527449,0.04367266
s05_n1_rangetime_short,31,22.48361779,4.06457460,0.99489020,114.61377845,29.54884945,0.00951960,0.03692454,0.02740494,-0.02495398,0.04399318
s05_n1_rangetime_short,32,22.24800239,0.35445280,0.95300204,114.96823125,30.50185149,0.00982663,0.03703873,0.02721211,-0.02464695,0.04430021
s05_n1_rangetime_short,33,22.12028856,0.01594584,0.99357539,114.98417709,31.49542687,0.01014672,0.03704387,0.02689715,-0.02432686,0.04462030
s05_n1_rangetime_short,34,21.98488220,2.45745602,0.96963348,117.44163311,32.46506035,0.01045910,0.03783558,0.02737647,-0.02401447,0.04493268
s05_n1_rangetime_short,35,21.79753758,2.53840586,0.98579662,119.98003897,33.45085697,0.01077669,0.03865336,0.02787667,-0.02369689,0.04525027
s05_n1_rangetime_short,36,21.64036145,1.03201075,0.97698071,121.01204972,34.42783768,0.01109144,0.03898584,0.02789440,-0.02338214,0.04556502
s05_n1_rangetime_short,37,21.48601560,2.04450729,0.96649518,123.05655701,35.39433286,0.01140281,0.03964451,0.02824170,-0.02307077,0.04587639
s05_n1_rangetime_short,38,21.41012472,6.24752944,0.98029477,129.30408645,36.37462763,0.01171863,0.04165724,0.02993861,-0.02275495,0.04619221
s05_n1_rangetime_short,39,21.33457155,8.88653659,0.99077371,138.19062303,37.36540134,0.01203782,0.04452017,0.03248235,-0.02243576,0.04651140
s05_n1_rangetime_short,40,21.22196481,1.17901797,0.98980417,139.36964100,38.35520551,0.01235670,0.04490001,0.03254331,-0.02211688,0.04683028
s05_n1_rangetime_short,41,21.08502315,2.21467888,0.92722915,141.58431989,39.28243466,0.01265542,0.04561351,0.03295808,-0.02181816,0.04712900
s05_n1_rangetime_short,42,21.00548537,1.41318841,0.99598858,142.99750830,40.27842325,0.01297630,0.04606878,0.03309249,-0.02149728,0.04744988
s05_n1_rangetime_short,43,20.96764500,0.94424075,0.97953143,143.94174905,41.25795468,0.01329187,0.04637299,0.03308112,-0.02118171,0.04776545
s05_n1_rangetime_short,44,20.86701446,0.53145752,0.89340809,144.47320657,42.15136277,0.01357969,0.04654420,0.03296451,-0.02089389,0.04805327
s05_n1_rangetime_short,45,20.74173035,0.00678628,0.99265266,144.47999285,43.14401543,0.01389949,0.04654639,0.03264690,-0.02057409,0.04837307
s05_n1_rangetime_short,46,20.64078713,7.48410672,0.99017731,151.96409957,44.13419274,0.01421849,0.04895751,0.03473902,-0.02025509,0.04869207
s05_n1_rangetime_short,47,20.52120600,0.10146014,0.98038882,152.06555971,45.11458156,0.01453434,0.04899019,0.03445586,-0.01993924,0.04900792
s05_n1_rangetime_short,48,20.34064909,0.37284956,0.99526604,152.43840927,46.10984760,0.01485498,0.04911031,0.03425534,-0.01961860,0.04932856
s05_n1_rangetime_short,49,20.31892142,1.85831571,0.91538074,154.29672498,47.02522835,0.01514988,0.04970900,0.03455912,-0.01932370,0.04962346
s05_n1_rangetime_short,50,20.20546381,0.05557490,0.97355294,154.35229988,47.99878129,0.01546352,0.04972690,0.03426338,-0.01901005,0.04993710
s05_n1_rangetime_short,51,20.10835540,5.44127939,0.96740513,159.79357928,48.96618641,0.01577519,0.05147989,0.03570470,-0.01869839,0.05024877
s05_n1_rangetime_short,52,20.01398713,3.47651811,0.99551255,163.27009739,49.96169897,0.01609591,0.05259990,0.03650399,-0.01837767,0.05056949
s05_n1_rangetime_short,53,19.91080881,0.02891371,0.98601539,163.29901110,50.94771435,0.01641357,0.05260922,0.03619565,-0.01806001,0.05088715
s05_n1_rangetime_short,54,19.87316712,7.58150632,0.97673603,170.88051742,51.92445038,0.01672824,0.05505171,0.03832348,-0.01774534,0.05120182
s05_n1_rangetime_short,55,19.82087972,0.00049024,0.98569804,170.88100765,52.91014842,0.01704580,0.05505187,0.03800608,-0.01742778,0.05151937
s05_n1_rangetime_short,56,19.79243931,0.07060453,0.93950001,170.95161218,53.84964843,0.01734847,0.05507462,0.03772615,-0.01712511,0.05182205
s05_n1_rangetime_short,57,19.71277054,0.06233753,0.99137285,171.01394971,54.84102128,0.01766785,0.05509470,0.03742685,-0.01680572,0.05214143
s05_n1_rangetime_short,58,19.58515298,5.74786882,0.99619632,176.76181853,55.83721760,0.01798879,0.05694646,0.03895767,-0.01648478,0.05246237
s05_n1_rangetime_short,59,19.46098199,1.73192586,0.99839257,178.49374439,56.83561017,0.01831044,0.05750443,0.03919399,-0.01616314,0.05278402
s05_n1_rangetime_short,60,19.36183730,0.01747147,0.98051783,178.51121586,57.81612800,0.01862633,0.05751006,0.03888373,-0.01584725,0.05309991
s05_n1_rangetime_short,61,19.26044123,1.49005926,0.97661983,180.00127513,58.79274783,0.01894096,0.05799010,0.03904914,-0.01553262,0.05341454
s05_n1_rangetime_short,62,19.16016500,0.00017117,0.98568083,180.00144630,59.77842866,0.01925851,0.05799016,0.03873164,-0.01521506,0.05373209
s05_n1_rangetime_short,63,19.13927442,0.23424128,0.99559124,180.23568758,60.77401990,0.01957926,0.05806562,0.03848636,-0.01489432,0.05405284
s05_n1_rangetime_short,64,19.13759037,0.96707649,0.97971704,181.20276407,61.75373694,0.01989489,0.05837718,0.03848229,-0.01457869,0.05436847
s05_n1_rangetime_short,65,19.03331950,6.96675909,0.99150296,188.16952316,62.74523990,0.02021432,0.06062162,0.04040731,-0.01425926,0.05468790
s05_n1_rangetime_short,66,18.95609605,0.00033137,0.99807904,188.16985453,63.74331894,0.02053586,0.06062173,0.04008587,-0.01393772,0.05500944
s05_n1_rangetime_short,67,18.89989778,0.10496453,0.99730066,188.27481905,64.74061960,0.02085716,0.06065555,0.03979839,-0.01361642,0.05533074
s05_n1_rangetime_short,68,18.74511856,0.00675465,0.99779229,188.28157371,65.73841189,0.02117861,0.06065772,0.03947911,-0.01329497,0.05565219
s05_n1_rangetime_short,69,18.69368028,0.58945192,0.98419648,188.87102563,66.72260837,0.02149569,0.06084762,0.03935194,-0.01297789,0.05596926
s05_n1_rangetime_short,70,18.61640687,0.04073628,0.99904539,188.91176191,67.72165375,0.02181754,0.06086075,0.03904320,-0.01265604,0.05629112
s05_n1_rangetime_short,71,18.58518587,0.05099373,0.99485112,188.96275565,68.71650487,0.02213805,0.06087718,0.03873913,-0.01233553,0.05661163
s05_n1_rangetime_short,72,18.48458570,0.05201554,0.99892314,189.01477118,69.71542801,0.02245987,0.06089393,0.03843407,-0.01201371,0.05693345
s05_n1_rangetime_short,73,18.41710813,0.03602505,0.99586052,189.05079623,70.71128853,0.02278070,0.06090554,0.03812484,-0.01169288,0.05725428
s05_n1_rangetime_short,74,18.22452687,3.57362666,0.99018001,192.62442289,71.70146854,0.02309970,0.06205684,0.03895714,-0.01137388,0.05757328
s05_n1_rangetime_short,75,18.21208207,6.52051092,0.99357676,199.14493381,72.69504530,0.02341980,0.06415752,0.04073772,-0.01105378,0.05789337
s05_n1_rangetime_short,76,18.17548204,10.28122242,0.99660526,209.42615623,73.69165056,0.02374087,0.06746977,0.04372890,-0.01073271,0.05821445
s05_n1_rangetime_short,77,18.08912014,4.40339397,0.98784472,213.82955020,74.67949528,0.02405912,0.06888839,0.04482927,-0.01041446,0.05853269
s05_n1_rangetime_short,78,18.02495910,3.98978298,0.99614539,217.81933317,75.67564067,0.02438004,0.07017375,0.04579372,-0.01009354,0.05885362
s05_n1_rangetime_short,79,17.98123137,2.30554820,0.98813460,220.12488137,76.66377527,0.02469838,0.07091652,0.04621814,-0.00977520,0.05917196
s05_n1_rangetime_short,80,17.97745340,0.44835128,0.99858696,220.57323265,77.66236223,0.02502009,0.07106096,0.04604087,-0.00945349,0.05949367
s05_n1_rangetime_short,81,17.86879405,0.37471251,0.97851024,220.94794515,78.64087247,0.02533533,0.07118168,0.04584635,-0.00913825,0.05980891
s05_n1_rangetime_short,82,17.84939426,0.66521918,0.99721421,221.61316433,79.63808668,0.02565660,0.07139599,0.04573939,-0.00881698,0.06013018
s05_n1_rangetime_short,83,17.74848105,10.17196672,0.99810574,231.78513105,80.63619242,0.02597815,0.07467304,0.04869489,-0.00849542,0.06045173
s05_n1_rangetime_short,84,17.72646816,0.22376128,0.98204765,232.00889234,81.61824007,0.02629454,0.07474513,0.04845060,-0.00817904,0.06076812
s05_n1_rangetime_short,85,17.60526875,3.11213563,0.98784423,235.12102797,82.60608429,0.02661278,0.07574775,0.04913497,-0.00786079,0.06108636
s05_n1_rangetime_short,86,17.53217583,0.12376293,0.99042529,235.24479090,83.59650959,0.02693187,0.07578763,0.04885576,-0.00754171,0.06140544
s05_n1_rangetime_short,87,17.50186204,0.01379514,0.99478599,235.25858603,84.59129557,0.02725235,0.07579207,0.04853972,-0.00722123,0.06172593
s05_n1_rangetime_short,88,17.44719811,10.06519349,0.99763946,245.32377952,85.58893503,0.02757375,0.07903472,0.05146097,-0.00689982,0.06204733
s05_n1_rangetime_short,89,17.35068574,2.82829151,0.99922383,248.15207103,86.58815886,0.02789567,0.07994590,0.05205023,-0.00657791,0.06236925
s05_n1_rangetime_short,90,17.34737837,0.00197335,0.99483879,248.15404439,87.58299766,0.02821617,0.07994653,0.05173036,-0.00625741,0.06268975
s05_n1_rangetime_short,91,17.30684807,0.34222784,0.99451589,248.49627223,88.57751355,0.02853657,0.08005679,0.05152022,-0.00593701,0.06301015
s05_n1_rangetime_short,92,17.11539698,1.78254432,0.99902603,250.27881655,89.57653958,0.02885842,0.08063106,0.05177264,-0.00561516,0.06333200
s05_n1_rangetime_short,93,17.10697589,5.09950643,0.99316522,255.37832298,90.56970480,0.02917838,0.08227394,0.05309556,-0.00529519,0.06365196
s05_n1_rangetime_short,94,17.07297039,0.27899319,0.99584942,255.65731617,91.56555422,0.02949921,0.08236383,0.05286461,-0.00497437,0.06397279
s05_n1_rangetime_short,95,17.04809514,0.00130929,0.99649030,255.65862545,92.56204452,0.02982025,0.08236425,0.05254400,-0.00465333,0.06429383
s05_n1_rangetime_short,96,16.95744340,0.46071022,0.99508620,256.11933568,93.55713072,0.03014083,0.08251267,0.05237184,-0.00433275,0.06461441
s05_n1_rangetime_short,97,16.87534170,0.68748442,0.99801449,256.80682009,94.55514520,0.03046235,0.08273416,0.05227180,-0.00401123,0.06493593
s05_n1_rangetime_short,98,16.86201087,0.81697752,0.99623807,257.62379762,95.55138327,0.03078331,0.08299736,0.05221405,-0.00369027,0.06525689
s05_n1_rangetime_short,99,16.80381819,0.36483119,0.99669608,257.98862880,96.54807935,0.03110441,0.08311489,0.05201049,-0.00336917,0.06557799
s05_n1_rangetime_short,100,16.78897514,1.15438406,0.99520973,259.14301286,97.54328908,0.03142503,0.08348680,0.05206177,-0.00304855,0.06589861
s05_n1_rangetime_short,101,16.75375819,0.18444222,0.99152373,259.32745509,98.53481281,0.03174446,0.08354622,0.05180175,-0.00272912,0.06621804
s05_n1_rangetime_short,102,16.67638360,0.13253855,0.98934794,259.45999364,99.52416075,0.03206320,0.08358892,0.05152572,-0.00241038,0.06653678
s05_n1_rangetime_short,103,16.64498631,2.30196969,0.99446987,261.76196333,100.51863062,0.03238358,0.08433053,0.05194695,-0.00209000,0.06685716
s05_n1_rangetime_short,104,16.62069267,2.54562207,0.99426917,264.30758540,101.51289979,0.03270390,0.08515064,0.05244674,-0.00176968,0.06717748
s05_n1_rangetime_short,105,16.59287970,1.01124834,0.99895272,265.31883374,102.51185251,0.03302573,0.08547643,0.05245070,-0.00144785,0.06749930
s05_n1_rangetime_short,106,16.55378328,0.25520801,0.99672214,265.57404175,103.50857466,0.03334683,0.08555865,0.05221181,-0.00112674,0.06782041
s05_n1_rangetime_short,107,16.50702770,0.12604658,0.99521673,265.70008833,104.50379138,0.03366746,0.08559926,0.05193180,-0.00080612,0.06814104
s05_n1_rangetime_short,108,16.44443612,2.53825291,0.99344851,268.23834124,105.49723989,0.03398751,0.08641699,0.05242948,-0.00048607,0.06846109
s05_n1_rangetime_short,109,16.39700963,0.09488492,0.99507596,268.33322616,106.49231585,0.03430809,0.08644756,0.05213947,-0.00016549,0.06878167
s05_n1_rangetime_short,110,16.30539993,1.33611349,0.99558826,269.66933965,107.48790411,0.03462884,0.08687801,0.05224917,0.00015526,0.06910241
s05_n1_rangetime_short,111,16.24966965,3.18200583,0.98595924,272.85134548,108.47386336,0.03494648,0.08790314,0.05295666,0.00047290,0.06942006
s05_n1_rangetime_short,112,16.21848520,4.33816676,0.99278382,277.18951224,109.46664718,0.03526632,0.08930074,0.05403443,0.00079274,0.06973990
s05_n1_rangetime_short,113,16.15919358,2.55121397,0.99265304,279.74072620,110.45930021,0.03558611,0.09012266,0.05453654,0.00111254,0.07005969
s05_n1_rangetime_short,114,16.13534834,0.91397862,0.99422776,280.65470482,111.45352798,0.03590642,0.09041711,0.05451069,0.00143284,0.07038000
s05_n1_rangetime_short,115,16.11558310,0.43517567,0.99385237,281.08988049,112.44738035,0.03622660,0.09055731,0.05433070,0.00175303,0.07070018
s05_n1_rangetime_short,116,16.04607305,0.28327675,0.99159787,281.37315724,113.43897822,0.03654606,0.09064857,0.05410251,0.00207248,0.07101964
s05_n1_rangetime_short,117,16.00121790,0.49449326,0.99068018,281.86765049,114.42965840,0.03686523,0.09080788,0.05394265,0.00239165,0.07133880
s05_n1_rangetime_short,118,15.92088833,8.25198948,0.99627648,290.11963998,115.42593488,0.03718619,0.09346638,0.05628019,0.00271261,0.07165977
s05_n1_rangetime_short,119,15.90378114,2.35387648,0.99018659,292.47351646,116.41612147,0.03750519,0.09422472,0.05671952,0.00303161,0.07197877
s05_n1_rangetime_short,120,15.84754843,0.01744363,0.99818911,292.49096009,117.41431058,0.03782678,0.09423034,0.05640356,0.00335320,0.07230035
s05_n1_rangetime_short,121,15.83504298,6.12449344,0.99749454,298.61545353,118.41180512,0.03814813,0.09620343,0.05805530,0.00367455,0.07262171
s05_n1_rangetime_short,122,15.76784310,0.13505336,0.99758051,298.75050689,119.40938563,0.03846952,0.09624694,0.05777742,0.00399594,0.07294310
s05_n1_rangetime_short,123,15.74778402,0.40696957,0.99670426,299.15747646,120.40608990,0.03879062,0.09637805,0.05758743,0.00431704,0.07326420
s05_n1_rangetime_short,124,15.63639281,0.09438290,0.99694134,299.25185936,121.40303124,0.03911180,0.09640846,0.05729666,0.00463822,0.07358538
s05_n1_rangetime_short,125,15.61376463,0.39974362,0.99128890,299.65160298,122.39432014,0.03943116,0.09653724,0.05710608,0.00495758,0.07390474
s05_n1_rangetime_short,126,15.54872614,0.54525709,0.99696791,300.19686007,123.39128805,0.03975235,0.09671291,0.05696056,0.00527877,0.07422593
s05_n1_rangetime_short,127,15.52958269,2.58217720,0.99115260,302.77903727,124.38244065,0.04007166,0.09754479,0.05747313,0.00559808,0.07454524
s05_n1_rangetime_short,128,15.47895645,3.31728432,0.99403649,306.09632159,125.37647714,0.04039191,0.09861351,0.05822160,0.00591833,0.07486549
s05_n1_rangetime_short,129,15.46303547,0.31574394,0.99038497,306.41206553,126.36686211,0.04071097,0.09871523,0.05800425,0.00623739,0.07518455
s05_n1_rangetime_short,130,15.41328628,0.05367424,0.99914354,306.46573977,127.36600565,0.04103286,0.09873252,0.05769966,0.00655928,0.07550644
s05_n1_rangetime_short,131,15.40037375,3.52861447,0.98947925,309.99435424,128.35548490,0.04135164,0.09986932,0.05851768,0.00687806,0.07582522
s05_n1_rangetime_short,132,15.36003461,0.42367413,0.99574058,310.41802837,129.35122548,0.04167243,0.10000581,0.05833338,0.00719885,0.07614601
s05_n1_rangetime_short,133,15.34096992,5.01970552,0.99894810,315.43773389,130.35017358,0.04199426,0.10162298,0.05962872,0.00752068,0.07646784
s05_n1_rangetime_short,134,15.27094989,0.89247855,0.97727063,316.33021244,131.32744421,0.04230910,0.10191051,0.05960141,0.00783552,0.07678268
s05_n1_rangetime_short,135,15.24529053,0.06507071,0.99543500,316.39528315,132.32287922,0.04262979,0.10193147,0.05930168,0.00815621,0.07710337
s05_n1_rangetime_short,136,15.19767394,0.19382982,0.99613729,316.58911298,133.31901651,0.04295071,0.10199392,0.05904320,0.00847713,0.07742429
s05_n1_rangetime_short,137,15.13347968,0.84035457,0.99876281,317.42946755,134.31777932,0.04327248,0.10226465,0.05899217,0.00879890,0.07774606
s05_n1_rangetime_short,138,15.11760456,0.27100782,0.99078868,317.70047537,135.30856800,0.04359168,0.10235196,0.05876028,0.00911810,0.07806526
s05_n1_rangetime_short,139,15.07247609,2.25823942,0.99367420,319.95871480,136.30224219,0.04391180,0.10307948,0.05916768,0.00943823,0.07838538
s05_n1_rangetime_short,140,15.03954339,8.87970465,0.98549075,328.83841945,137.28773295,0.04422930,0.10594021,0.06171092,0.00975572,0.07870287
s05_n1_rangetime_short,141,15.01489709,1.17559777,0.98925368,330.01401722,138.27698663,0.04454800,0.10631895,0.06177095,0.01007442,0.07902158
s05_n1_rangetime_short,142,14.98625301,0.43436038,0.98965001,330.44837760,139.26663664,0.04486683,0.10645888,0.06159206,0.01039325,0.07934041
s05_n1_rangetime_short,143,14.93767403,2.50684585,0.99882370,332.95522345,140.26546035,0.04518861,0.10726650,0.06207789,0.01071504,0.07966219
s05_n1_rangetime_short,144,14.88527005,0.12640788,0.98135916,333.08163133,141.24681950,0.04550477,0.10730723,0.06180245,0.01103120,0.07997835
s05_n1_rangetime_short,145,14.87186898,2.06883068,0.98939574,335.15046201,142.23621525,0.04582352,0.10797373,0.06215021,0.01134994,0.08029710
s05_n1_rangetime_short,146,14.85777981,3.51424454,0.99402667,338.66470654,143.23024191,0.04614376,0.10910590,0.06296213,0.01167018,0.08061734
s05_n1_rangetime_short,147,14.82034455,0.84833876,0.99362793,339.51304531,144.22386985,0.04646388,0.10937920,0.06291533,0.01199030,0.08093745
s05_n1_rangetime_short,148,14.75445032,0.17324092,0.99820372,339.68628623,145.22207356,0.04678546,0.10943501,0.06264955,0.01231188,0.08125904
s05_n1_rangetime_short,149,14.73811300,7.13309325,0.98742237,346.81937948,146.20949593,0.04710357,0.11173305,0.06462947,0.01263000,0.08157715
s05_n1_rangetime_short,150,14.73168349,0.02296380,0.99633156,346.84234329,147.20582749,0.04742456,0.11174045,0.06431589,0.01295098,0.08189814
s05_n1_rangetime_short,151,14.71757092,1.72109762,0.99290857,348.56344090,148.19873606,0.04774444,0.11229492,0.06455048,0.01327086,0.08221802
s05_n1_rangetime_short,152,14.67198828,0.31675469,0.99720141,348.88019559,149.19593747,0.04806570,0.11239697,0.06433127,0.01359212,0.08253928
s05_n1_rangetime_short,153,14.64135746,5.51591142,0.97121558,354.39610702,150.16715305,0.04837859,0.11417400,0.06579541,0.01390501,0.08285217
s05_n1_rangetime_short,154,14.59034720,0.86360748,0.98519333,355.25971450,151.15234638,0.04869599,0.11445223,0.06575624,0.01422241,0.08316957
s05_n1_rangetime_short,155,14.56280093,8.24111662,0.99941949,363.50083112,152.15176587,0.04901797,0.11710723,0.06808926,0.01454439,0.08349154
s05_n1_rangetime_short,156,14.55582733,1.97862901,0.99079213,365.47946013,153.14255800,0.04933716,0.11774467,0.06840751,0.01486359,0.08381074
s05_n1_rangetime_short,157,14.50897549,1.62622283,0.99704143,367.10568295,154.13959943,0.04965838,0.11826858,0.06861021,0.01518480,0.08413196
s05_n1_rangetime_short,158,14.47073294,0.32141631,0.99814941,367.42709927,155.13774884,0.04997994,0.11837213,0.06839219,0.01550637,0.08445352
s05_n1_rangetime_short,159,14.42660317,4.99225080,0.99925962,372.41935007,156.13700846,0.05030187,0.11998046,0.06967859,0.01582829,0.08477545
s05_n1_rangetime_short,160,14.40338054,0.02804632,0.98392804,372.44739639,157.12093650,0.05061886,0.11998950,0.06937064,0.01614528,0.08509244
s05_n1_rangetime_short,161,14.39266571,0.85073002,0.99819511,373.29812642,158.11913161,0.05094044,0.12026357,0.06932313,0.01646686,0.08541402
s05_n1_rangetime_short,162,14.33370477,6.29839917,0.99906870,379.59652559,159.11820031,0.05126231,0.12229270,0.07103039,0.01678873,0.08573589
s05_n1_rangetime_short,163,14.28239432,1.10652412,0.99332610,380.70304971,160.11152641,0.05158232,0.12264918,0.07106686,0.01710874,0.08605590
s05_n1_rangetime_short,164,14.24386415,2.89916943,0.99799081,383.60221914,161.10951721,0.05190384,0.12358319,0.07167935,0.01743026,0.08637742
s05_n1_rangetime_short,165,14.19909438,0.02980065,0.99458771,383.63201979,162.10410492,0.05222426,0.12359279,0.07136853,0.01775068,0.08669784
s05_n1_rangetime_short,166,14.17798082,0.44928393,0.99594767,384.08130372,163.10005260,0.05254512,0.12373753,0.07119241,0.01807154,0.08701870
s05_n1_rangetime_short,167,14.16583855,0.38620005,0.99719698,384.46750377,164.09724958,0.05286638,0.12386195,0.07099557,0.01839280,0.08733996
s05_n1_rangetime_short,168,14.12579545,0.22356390,0.99691827,384.69106768,165.09416785,0.05318755,0.12393398,0.07074642,0.01871397,0.08766113
s05_n1_rangetime_short,169,14.10913596,2.73652408,0.99871713,387.42759175,166.09288498,0.05350931,0.12481559,0.07130628,0.01903573,0.08798288
s05_n1_rangetime_short,170,14.08276130,6.50954430,0.99103742,393.93713606,167.08392240,0.05382858,0.12691274,0.07308415,0.01935500,0.08830216
s05_n1_rangetime_short,171,14.05209281,0.09485742,0.99886264,394.03199348,168.08278504,0.05415038,0.12694330,0.07279292,0.01967680,0.08862396
s05_n1_rangetime_short,172,14.01478325,6.45244571,0.99787670,400.48443919,169.08066174,0.05447186,0.12902205,0.07455019,0.01999828,0.08894544
s05_n1_rangetime_short,173,13.96199202,0.29496714,0.98890704,400.77940633,170.06956878,0.05479045,0.12911708,0.07432662,0.02031687,0.08926403
s05_n1_rangetime_short,174,13.95293551,2.04734415,0.99407524,402.82675047,171.06364401,0.05511071,0.12977666,0.07466595,0.02063713,0.08958429
s05_n1_rangetime_short,175,13.94165109,0.00013192,0.99479899,402.82688239,172.05844300,0.05543120,0.12977670,0.07434550,0.02095762,0.08990478
s05_n1_rangetime_short,176,13.87827334,0.04071423,0.99594058,402.86759663,173.05438358,0.05575206,0.12978982,0.07403776,0.02127848,0.09022564
s05_n1_rangetime_short,177,13.85906102,2.01691778,0.99826061,404.88451441,174.05264419,0.05607366,0.13043960,0.07436594,0.02160008,0.09054724
s05_n1_rangetime_short,178,13.84438417,4.14859527,0.98865739,409.03310968,175.04130158,0.05639217,0.13177613,0.07538396,0.02191859,0.09086575
s05_n1_rangetime_short,179,13.81731031,0.09812013,0.99783708,409.13122981,176.03913866,0.05671364,0.13180774,0.07509410,0.02224006,0.09118722
s05_n1_rangetime_short,180,13.78763879,0.25315473,0.99518920,409.38438454,177.03432786,0.05703426,0.13188930,0.07485504,0.02256068,0.09150783
s05_n1_rangetime_short,181,13.76321843,3.40867756,0.99486098,412.79306210,178.02918884,0.05735476,0.13298746,0.07563269,0.02288119,0.09182834
s05_n1_rangetime_short,182,13.71635244,0.20679132,0.99843428,412.99985342,179.02762312,0.05767642,0.13305408,0.07537765,0.02320285,0.09215000
s05_n1_rangetime_short,183,13.69208052,0.65523321,0.99874427,413.65508663,180.02636739,0.05799819,0.13326517,0.07526698,0.02352461,0.09247176
s05_n1_rangetime_short,184,13.68272866,4.93157994,0.99503189,418.58666656,181.02139928,0.05831875,0.13485395,0.07653520,0.02384517,0.09279233
