scenario,band,coefficient_fraction,observed_cumulative_energy,expected_cumulative_energy,null_q025,null_q975
true,high,0.9058742605585363,0.8963799281485688,0.9058742605585363,0.8959761222306472,0.9191844720095419
true,high,0.9097996056312193,0.8998934105168169,0.9097996056312193,0.8994350724211077,0.9232394822535741
true,high,0.9137249507039025,0.9038567008381149,0.9137249507039025,0.9034093824339209,0.9266417283653229
true,high,0.9176411244095932,0.9078794162291944,0.9176411244095932,0.906787067298225,0.9304645896300918
true,high,0.9215664694822764,0.9123237431013944,0.9215664694822764,0.9111937589907652,0.9342931482237832
true,high,0.9254826431879671,0.915358609755962,0.9254826431879671,0.9151641630540306,0.9380442547951774
true,high,0.9294079882606503,0.9194054522967573,0.9294079882606503,0.9194600319093076,0.9424440901656699
true,high,0.9333333333333333,0.9235272357121791,0.9333333333333333,0.9233776265292121,0.9461663860266744
true,high,0.9372495070390242,0.9276522406859884,0.9372495070390242,0.927064898105819,0.9498724664361002
true,high,0.9411748521117073,0.9317200139966177,0.9411748521117073,0.9308028767061728,0.9539604736892863
true,high,0.9450910258173981,0.9357482028857249,0.9450910258173981,0.9347464604690465,0.957535242785903
true,high,0.9490163708900812,0.9395413622101964,0.9490163708900812,0.9389264001215327,0.9613102218913513
true,high,0.952932544595772,0.943363877577715,0.952932544595772,0.9428913870820335,0.9651749936969881
true,high,0.9568578896684551,0.9474791207979958,0.9568578896684551,0.9468423755460685,0.969042765896697
true,high,0.9607832347411381,0.9516078549130709,0.9607832347411381,0.9506178700675061,0.9732590092406849
true,high,0.964699408446829,0.9551916847007227,0.964699408446829,0.9546548080211317,0.9770298796122797
true,high,0.968624753519512,0.9594821932637879,0.968624753519512,0.9586091445703802,0.9809264975413112
true,high,0.9725409272252029,0.9631411075275916,0.9725409272252029,0.9621512276874686,0.9845605187257314
true,high,0.976466272297886,0.967023554758086,0.976466272297886,0.9656059001545269,0.9884278070049086
true,high,0.9803916173705691,0.9708576107242994,0.9803916173705691,0.9693410139549228,0.9930329760549174
true,high,0.9843077910762599,0.9744603686528115,0.9843077910762599,0.9727215552137585,0.9966685950844729
true,high,0.988233136148943,0.9782010008564587,0.988233136148943,0.9767116350039692,1.0008038398062524
true,high,0.9921493098546338,0.9822071760568994,0.9921493098546338,0.9809441189901571,1.004756319271215
true,high,0.996074654927317,0.9861691104306989,0.996074654927317,0.9848262890355115,1.0089994274673244
true,high,1.0,0.9899165612258588,1.0,0.9890423868950069,1.0131988458244807
lon_short,low,0.0001388888888888889,0.000574368653173227,0.0001388888888888889,1.1684937494374192e-06,0.0009910071819863768
lon_short,low,0.004027777777777778,0.006092146839767206,0.004027777777777778,0.002439204846702027,0.006637781252192939
lon_short,low,0.007916666666666667,0.010144494834749478,0.007916666666666667,0.004980026181667927,0.011327620988625484
lon_short,low,0.011805555555555555,0.01546957708342979,0.011805555555555555,0.007873033953355625,0.015254769622252197
lon_short,low,0.015694444444444445,0.02291735002249734,0.015694444444444445,0.010784168098357479,0.02009099556923136
lon_short,low,0.01972222222222222,0.02620179929081159,0.01972222222222222,0.013547361250998648,0.024705026599391475
lon_short,low,0.02361111111111111,0.03192019133494858,0.02361111111111111,0.017617006686391462,0.02950897734054526
lon_short,low,0.0275,0.03826911433934066,0.0275,0.021101879396687617,0.034495084344696614
lon_short,low,0.03138888888888889,0.04315543532731157,0.03138888888888889,0.025158261950141866,0.03833804135676945
lon_short,low,0.035416666666666666,0.048249476562408265,0.035416666666666666,0.02872595464148419,0.042198870776587585
lon_short,low,0.03930555555555556,0.05338853569786202,0.03930555555555556,0.03283831801991085,0.04678219530055447
lon_short,low,0.043194444444444445,0.057136649920113275,0.043194444444444445,0.03588207853530384,0.05146368280571714
lon_short,low,0.04708333333333333,0.05917884650120291,0.04708333333333333,0.039723556938787694,0.05535671796295506
lon_short,low,0.051111111111111114,0.062382104397422755,0.051111111111111114,0.043235193936850096,0.05977192153356199
lon_short,low,0.055,0.06406782683780778,0.055,0.046752925734413815,0.06502261832894622
lon_short,low,0.058888888888888886,0.06643896584832502,0.058888888888888886,0.049752801877890676,0.06888018888221607
lon_short,low,0.06277777777777778,0.06859094181151874,0.06277777777777778,0.053963347209300294,0.07167023221356317
lon_short,low,0.06666666666666667,0.07160010601756944,0.06666666666666667,0.05690030277148933,0.07627265030288392
lon_short,low,0.07069444444444445,0.07458964163424212,0.07069444444444445,0.06068116757814374,0.08100380649934705
lon_short,low,0.07458333333333333,0.07639006887196277,0.07458333333333333,0.06460404575308361,0.0851580903148503
lon_short,low,0.07847222222222222,0.08010537540763021,0.07847222222222222,0.06868033963038894,0.08848871634701146
lon_short,low,0.08236111111111111,0.08226847512049891,0.08236111111111111,0.07206601880017377,0.09308216234496476
lon_short,low,0.08638888888888889,0.08586232613202097,0.08638888888888889,0.0760949299608726,0.09714193133572613
lon_short,low,0.09027777777777778,0.08845912293986043,0.09027777777777778,0.0788162822516009,0.1003858544580331
lon_short,low,0.09416666666666666,0.09164431561538078,0.09416666666666666,0.08306615232715504,0.10466028068560108
lon_short,low,0.09805555555555556,0.09603971188316585,0.09805555555555556,0.0863473008359822,0.10896571897965031
lon_short,low,0.10208333333333333,0.10093934007605085,0.10208333333333333,0.08933635360299372,0.11388807968260806
lon_short,low,0.10597222222222222,0.10399699803002449,0.10597222222222222,0.09364118842920144,0.11812834874103102
lon_short,low,0.10986111111111112,0.10926589832012791,0.10986111111111112,0.09717317213664635,0.12112246052985325
lon_short,low,0.11375,0.11212946052908807,0.11375,0.1012941082866191,0.1259480432135971
lon_short,low,0.11763888888888889,0.11572968236638134,0.11763888888888889,0.1044868223269647,0.12978412971516762
lon_short,low,0.12166666666666667,0.12177775264483441,0.12166666666666667,0.10810916175475224,0.13265948869470806
lon_short,low,0.12555555555555556,0.12403044035380982,0.12555555555555556,0.11237247811386972,0.1368680896682571
lon_short,low,0.12944444444444445,0.1295633136588567,0.12944444444444445,0.11673990262687943,0.14239310049752826
lon_short,low,0.13333333333333333,0.13591084411039334,0.13333333333333333,0.12114891759085275,0.14565506125966124
lon_short,low,0.1373611111111111,0.1429471237290342,0.1373611111111111,0.12515965509237192,0.15027706427971396
lon_short,low,0.14125,0.14924211545903046,0.14125,0.12815944039192148,0.15369461556170486
lon_short,low,0.1451388888888889,0.1521573373624898,0.1451388888888889,0.13181480557633504,0.15702369819638773
lon_short,low,0.1490277777777778,0.16004601073190056,0.1490277777777778,0.1364138337197191,0.1611816753392718
lon_short,low,0.15305555555555556,0.1652276971221287,0.15305555555555556,0.13904789606354861,0.16724607777476685
lon_short,low,0.15694444444444444,0.17013212768101116,0.15694444444444444,0.14174106233336325,0.1717292419400663
lon_short,low,0.16083333333333333,0.17452758023768417,0.16083333333333333,0.1446136803258645,0.17566725927520468
lon_short,low,0.16472222222222221,0.17782348918584032,0.16472222222222221,0.14773890294803557,0.17891414967884592
lon_short,low,0.1686111111111111,0.18086105971125388,0.1686111111111111,0.1515676838534572,0.18312322954695873
lon_short,low,0.1726388888888889,0.18282328667116754,0.1726388888888889,0.15458468422474475,0.18554783029013713
lon_short,low,0.17652777777777778,0.18539089231022157,0.17652777777777778,0.16001089940682842,0.18866828660152443
lon_short,low,0.18041666666666667,0.1867593737799033,0.18041666666666667,0.16356449452839483,0.19261808964196608
lon_short,low,0.18430555555555556,0.18923655830969643,0.18430555555555556,0.16793179154728904,0.1967487795835976
lon_short,low,0.18833333333333332,0.19224084479464318,0.18833333333333332,0.1729026157026398,0.2012684930848766
lon_short,low,0.1922222222222222,0.1942145167236498,0.1922222222222222,0.1764076050692457,0.206465348715154
lon_short,low,0.19611111111111112,0.1956964580261067,0.19611111111111112,0.17912391617570556,0.2094759147876703
lon_short,low,0.2,0.1980637797622325,0.2,0.18256110505422773,0.21405470768378562
lon_short,low,0.20402777777777778,0.19935885409336004,0.20402777777777778,0.18625603778064195,0.21799605815102222
lon_short,low,0.20791666666666667,0.2019413192345905,0.20791666666666667,0.18976322139054877,0.2215991745517025
lon_short,low,0.21180555555555555,0.20444501220190295,0.21180555555555555,0.1922766336503655,0.22498202395676023
lon_short,low,0.21569444444444444,0.2080254193338268,0.21569444444444444,0.19628546998171192,0.2295151161273546
lon_short,low,0.21958333333333332,0.21059185395959265,0.21958333333333332,0.1999467184916012,0.2328381281561796
lon_short,low,0.22361111111111112,0.21247643030173327,0.22361111111111112,0.20394046857692158,0.23654028604592814
lon_short,low,0.2275,0.2157979661304173,0.2275,0.20781646475259466,0.24132525792927445
lon_short,low,0.2313888888888889,0.21933720479159252,0.2313888888888889,0.2115596702642829,0.24621715021540927
lon_short,low,0.23527777777777778,0.22284965769372975,0.23527777777777778,0.21515170540701697,0.2507343163893166
lon_short,low,0.23930555555555555,0.2270277866513723,0.23930555555555555,0.21927283290349545,0.25545057680522154
lon_short,low,0.24319444444444444,0.23055429431313124,0.24319444444444444,0.222263961558239,0.2601468773900603
lon_short,low,0.24708333333333332,0.2340133647318799,0.24708333333333332,0.2245841071931422,0.26377219688659354
lon_short,low,0.2509722222222222,0.23641642129525742,0.2509722222222222,0.2282611882209729,0.266912724062549
lon_short,low,0.255,0.24255950798515508,0.255,0.23123338625249878,0.27113652166343316
lon_short,low,0.2588888888888889,0.24846374981944291,0.2588888888888889,0.23518781165769131,0.2748494777798419
lon_short,low,0.2627777777777778,0.2546639208296616,0.2627777777777778,0.23889509830481265,0.2785923162565331
lon_short,low,0.26666666666666666,0.2611226001788817,0.26666666666666666,0.24288456682164128,0.28258015169622064
lon_short,low,0.27055555555555555,0.2692300538010476,0.27055555555555555,0.24567404317361521,0.2853955080501789
lon_short,low,0.27458333333333335,0.28073929484620874,0.27458333333333335,0.2484104726941529,0.29014872136271513
lon_short,low,0.27847222222222223,0.2869349503573855,0.27847222222222223,0.2519037182547983,0.2953224502797472
lon_short,low,0.2823611111111111,0.29313448200423015,0.2823611111111111,0.25473578315927514,0.29937101113180864
lon_short,low,0.28625,0.30188754072464197,0.28625,0.25755143348860987,0.3051353121275202
lon_short,low,0.2902777777777778,0.3054281292949948,0.2902777777777778,0.2615028193416373,0.3089576612543295
lon_short,low,0.2941666666666667,0.30784199584167266,0.2941666666666667,0.26559746220936953,0.31416925395073725
lon_short,low,0.2980555555555556,0.3098365510334796,0.2980555555555556,0.2695600416137496,0.3194334507078296
lon_short,low,0.30194444444444446,0.31161134289188186,0.30194444444444446,0.27349344703112743,0.32291020591622166
lon_short,low,0.3059722222222222,0.31425789912238183,0.3059722222222222,0.27668658125965934,0.32581876553136735
lon_short,low,0.3098611111111111,0.3158891716462846,0.3098611111111111,0.2805846369014003,0.3298871854050914
lon_short,low,0.31375,0.31817870729357556,0.31375,0.2848379082778549,0.33284894396335196
lon_short,low,0.3176388888888889,0.3201853286148982,0.3176388888888889,0.2887036622833756,0.33859266318227543
lon_short,low,0.3215277777777778,0.32279480432291063,0.3215277777777778,0.29319724813810155,0.34330532521898194
lon_short,low,0.32555555555555554,0.32604006424547904,0.32555555555555554,0.2983179199801459,0.34814811858297523
lon_short,low,0.32944444444444443,0.32760950844978365,0.32944444444444443,0.3016039641196354,0.35317959022021
lon_short,low,0.3333333333333333,0.33046111986575,0.3333333333333333,0.3070021843303379,0.3569763889852688
lon_short,low,0.3372222222222222,0.3338713233487782,0.3372222222222222,0.31020227657633737,0.3621693082789315
lon_short,low,0.34125,0.338014636392653,0.34125,0.3142373307513538,0.36645091446003186
lon_short,low,0.3451388888888889,0.34179515753462,0.3451388888888889,0.3174121253414148,0.37028502913379846
lon_short,low,0.34902777777777777,0.3445033985038424,0.34902777777777777,0.3204520497668971,0.3741861560227592
lon_short,low,0.35291666666666666,0.34907712523702455,0.35291666666666666,0.32417468008974937,0.3786195878855355
lon_short,low,0.35694444444444445,0.35390353302625605,0.35694444444444445,0.3282499394693091,0.3826006034274168
lon_short,low,0.36083333333333334,0.35578474594518444,0.36083333333333334,0.33224158578139834,0.38510024729126174
lon_short,low,0.3647222222222222,0.36084417339571945,0.3647222222222222,0.3365666362487789,0.3888876999685456
lon_short,low,0.3686111111111111,0.3630505498141736,0.3686111111111111,0.3397043396763231,0.39255947928446216
lon_short,low,0.3725,0.3654109431385727,0.3725,0.34319295865233646,0.39545720727524486
lon_short,low,0.3765277777777778,0.3677455265443317,0.3765277777777778,0.3464812607577185,0.3986035772957751
lon_short,low,0.3804166666666667,0.3719539987564151,0.3804166666666667,0.3499627377198531,0.4025531061415374
lon_short,low,0.38430555555555557,0.3769924224479965,0.38430555555555557,0.3544092561424863,0.40664094347307195
lon_short,low,0.38819444444444445,0.3810299494697746,0.38819444444444445,0.3587718327896639,0.4110821625830155
lon_short,low,0.39222222222222225,0.3887815913015267,0.39222222222222225,0.3637080592117931,0.4144140313279563
lon_short,low,0.39611111111111114,0.3918887073631504,0.39611111111111114,0.3673913223402178,0.41836445571585146
lon_short,low,0.4,0.40042378423822783,0.4,0.370830252923895,0.4220968756839322
lon_short,low,0.4038888888888889,0.40471289927345927,0.4038888888888889,0.37509328019937527,0.42618676944002154
lon_short,low,0.40791666666666665,0.4107126489566563,0.40791666666666665,0.3783456162125168,0.4301963662176689
lon_short,low,0.41180555555555554,0.415389179225924,0.41180555555555554,0.3801273090736935,0.4344849038872961
lon_short,low,0.4156944444444444,0.4190760824412923,0.4156944444444444,0.38357388309008217,0.4396806053648957
lon_short,low,0.4195833333333333,0.42328538588477416,0.4195833333333333,0.3864195296148315,0.4436538571264016
lon_short,low,0.42347222222222225,0.42606835586733066,0.42347222222222225,0.38959458815814474,0.4489837355273473
lon_short,low,0.4275,0.4299817780175074,0.4275,0.3937500244884437,0.45240943643711723
lon_short,low,0.4313888888888889,0.43464635430090653,0.4313888888888889,0.3986357795968063,0.4564604101657799
lon_short,low,0.43527777777777776,0.4376643078391566,0.43527777777777776,0.4020461049578641,0.46301880903273746
lon_short,low,0.43916666666666665,0.4407586760614827,0.43916666666666665,0.4063829325689621,0.46678303171394403
lon_short,low,0.44319444444444445,0.442946446352068,0.44319444444444445,0.41021446529684674,0.47145333879379764
lon_short,low,0.44708333333333333,0.44439257665744164,0.44708333333333333,0.41524258605430303,0.4756499403484255
lon_short,low,0.4509722222222222,0.4471114915705662,0.4509722222222222,0.4196749565537646,0.480171065489648
lon_short,low,0.4548611111111111,0.4486530323970718,0.4548611111111111,0.42291917386689876,0.48350961324153396
lon_short,low,0.4588888888888889,0.4519110870629172,0.4588888888888889,0.4263692583207747,0.4878678961452273
lon_short,low,0.4627777777777778,0.45501823694806226,0.4627777777777778,0.4288659858241552,0.4917236066138814
lon_short,low,0.4666666666666667,0.45898107107447095,0.4666666666666667,0.4329728389956379,0.49499065682393234
lon_short,low,0.47055555555555556,0.46348007621133813,0.47055555555555556,0.4365587256733713,0.49901012350670476
lon_short,low,0.47444444444444445,0.46781176552835385,0.47444444444444445,0.4401465079006019,0.5037568976389887
lon_short,low,0.47847222222222224,0.4746211926871252,0.47847222222222224,0.44438872874866026,0.5078960646384796
lon_short,low,0.48236111111111113,0.48157565102562433,0.48236111111111113,0.44782056304943607,0.5120054556830214
lon_short,low,0.48625,0.486393019921889,0.48625,0.45235287226018867,0.5153938333113948
lon_short,low,0.4901388888888889,0.49193546011023787,0.4901388888888889,0.4572865991404722,0.5198148938494648
lon_short,low,0.49416666666666664,0.49579038254947144,0.49416666666666664,0.46006087225888903,0.5228160284849592
lon_short,low,0.49805555555555553,0.49857785990681286,0.49805555555555553,0.4644279027861442,0.5264738114087973
lon_short,low,0.5019444444444444,0.5022825733694459,0.5019444444444444,0.46738667860454924,0.5316429990031535
lon_short,low,0.5058333333333334,0.508928276577386,0.5058333333333334,0.4717425405364429,0.5367258657923732
lon_short,low,0.5098611111111111,0.5156541212627803,0.5098611111111111,0.4763844935335678,0.5399457902290733
lon_short,low,0.51375,0.5187184490183334,0.51375,0.4804167357371659,0.5432244792605764
lon_short,low,0.5176388888888889,0.5275311180850177,0.5176388888888889,0.4835289968249461,0.5474171657571237
lon_short,low,0.5215277777777778,0.5323429115579247,0.5215277777777778,0.4867306178698788,0.5516950053749182
lon_short,low,0.5255555555555556,0.5369524745526979,0.5255555555555556,0.49060919078718873,0.5545688498958435
lon_short,low,0.5294444444444445,0.5482421829464034,0.5294444444444445,0.4939058194568793,0.5580439870681397
lon_short,low,0.5333333333333333,0.5534029682144682,0.5333333333333333,0.49712871805755454,0.564531067836052
lon_short,low,0.5372222222222223,0.5610848636447412,0.5372222222222223,0.5020465799357717,0.5693190873772689
lon_short,low,0.5411111111111111,0.5674113048446526,0.5411111111111111,0.5054636791167869,0.5732431199232118
lon_short,low,0.5451388888888888,0.5709408324491023,0.5451388888888888,0.5093822336921223,0.5778619776686985
lon_short,low,0.5490277777777778,0.5744123492768385,0.5490277777777778,0.5133372010588342,0.5817255218230334
lon_short,low,0.5529166666666666,0.5769194788689872,0.5529166666666666,0.5159323529262799,0.5854419738747908
lon_short,low,0.5568055555555556,0.5785439707434437,0.5568055555555556,0.520408128808824,0.5877210280330233
lon_short,low,0.5608333333333333,0.5797661904015177,0.5608333333333333,0.5235182870118507,0.5919488891106286
lon_short,low,0.5647222222222222,0.5837671457810951,0.5647222222222222,0.5276546303642476,0.5961700811253189
lon_short,low,0.5686111111111111,0.585600163597279,0.5686111111111111,0.5307313802147184,0.5992353031526155
lon_short,low,0.5725,0.5867717732950445,0.5725,0.5342386847648539,0.6047747587828518
lon_short,low,0.5765277777777778,0.588903125205108,0.5765277777777778,0.5387376660325931,0.6079222376598826
lon_short,low,0.5804166666666667,0.5907000033417354,0.5804166666666667,0.5430428844823113,0.612168496887777
lon_short,low,0.5843055555555555,0.5936682966981855,0.5843055555555555,0.5483974517608223,0.6158154194486346
lon_short,low,0.5881944444444445,0.597345301369157,0.5881944444444445,0.5536944745194932,0.6201110194600212
lon_short,low,0.5920833333333333,0.6000835121087713,0.5920833333333333,0.5573822314030573,0.6250068856983994
lon_short,low,0.5961111111111111,0.6041930424157274,0.5961111111111111,0.5605554707087631,0.6308613882648185
lon_short,low,0.6,0.6086414465994745,0.6,0.5641872613583068,0.6356294422834355
lon_short,low,0.6038888888888889,0.6129942854792162,0.6038888888888889,0.5673479289243537,0.640739778238902
lon_short,low,0.6077777777777778,0.6168717520906668,0.6077777777777778,0.5696671577377425,0.6461407615597451
lon_short,low,0.6118055555555556,0.6196439143056013,0.6118055555555556,0.5731595249756863,0.6501525854414718
lon_short,low,0.6156944444444444,0.6232972959897365,0.6156944444444444,0.5781758633321396,0.6544673179312666
lon_short,low,0.6195833333333334,0.6290857033617177,0.6195833333333334,0.5823977407066314,0.6578513034858198
lon_short,low,0.6234722222222222,0.6338203176498223,0.6234722222222222,0.5867990420859147,0.66255454992042
lon_short,low,0.6275,0.6390167061532865,0.6275,0.5903807013043338,0.6668693850063174
lon_short,low,0.6313888888888889,0.646215225328631,0.6313888888888889,0.5936526861703473,0.6717652127970005
lon_short,low,0.6352777777777778,0.6499821377740072,0.6352777777777778,0.5979485507340437,0.6755987611894787
lon_short,low,0.6391666666666667,0.6557527239655544,0.6391666666666667,0.6017647293422229,0.6801973330931347
lon_short,low,0.6430555555555556,0.6615387110038613,0.6430555555555556,0.6050056549354388,0.6835612667785881
lon_short,low,0.6470833333333333,0.6659744715453618,0.6470833333333333,0.6091209998371129,0.6872680177603078
lon_short,low,0.6509722222222222,0.6715274842893363,0.6509722222222222,0.6135308174352061,0.6907129428556473
lon_short,low,0.6548611111111111,0.6783802870466724,0.6548611111111111,0.6164362745683094,0.6943816446733246
lon_short,low,0.65875,0.6860870987645071,0.65875,0.6183896701418882,0.6988456112860678
lon_short,low,0.6627777777777778,0.693631176297385,0.6627777777777778,0.6214785988879366,0.7017139883182433
lon_short,low,0.6666666666666666,0.6991808930197285,0.6666666666666666,0.6259309591795988,0.7048725800640585
lon_short,low,0.6705555555555556,0.7018864219048473,0.6705555555555556,0.6293285252001852,0.7096427152079209
lon_short,low,0.6744444444444444,0.7050073964345822,0.6744444444444444,0.6336490215275592,0.7156187313989187
lon_short,low,0.6784722222222223,0.7078818553596609,0.6784722222222223,0.6376743020264364,0.7199061766296792
lon_short,low,0.6823611111111111,0.7099468268030196,0.6823611111111111,0.6414521682463457,0.7239229184615703
lon_short,low,0.68625,0.7123797355722837,0.68625,0.6454487307061315,0.7289968460630867
lon_short,low,0.6901388888888889,0.7143281893972974,0.6901388888888889,0.6478058862396027,0.7314127058185391
lon_short,low,0.6940277777777778,0.7164312189114073,0.6940277777777778,0.6512599499329781,0.735116615275104
lon_short,low,0.6980555555555555,0.7187872430239691,0.6980555555555555,0.6549466234445043,0.7405031598594082
lon_short,low,0.7019444444444445,0.7212020516293535,0.7019444444444445,0.6588341217173295,0.7445373602475855
lon_short,low,0.7058333333333333,0.7238668868536066,0.7058333333333333,0.6619326825914842,0.7483744788716251
lon_short,low,0.7097222222222223,0.7277527708656228,0.7097222222222223,0.6668419460684472,0.7534040930528606
lon_short,low,0.71375,0.7302122359932326,0.71375,0.6727427988726369,0.7558073149418029
lon_short,low,0.7176388888888889,0.733144269750266,0.7176388888888889,0.6756556541949366,0.7600477940634688
lon_short,low,0.7215277777777778,0.7383940349336305,0.7215277777777778,0.6783785793071223,0.7623425893838821
lon_short,low,0.7254166666666667,0.7432154816002376,0.7254166666666667,0.6834956510396711,0.7676875387755466
lon_short,low,0.7294444444444445,0.7457376291616198,0.7294444444444445,0.6881408350593168,0.7719344548972461
lon_short,low,0.7333333333333333,0.7500130731329214,0.7333333333333333,0.6911151952724864,0.775628426113684
lon_short,low,0.7372222222222222,0.7529379112647593,0.7372222222222222,0.6940105674296063,0.7797147260944249
lon_short,low,0.7411111111111112,0.7582582613183161,0.7411111111111112,0.6973209520469676,0.7838064634490458
lon_short,low,0.745,0.7610583724718472,0.745,0.7010460709993845,0.7874454545232474
lon_short,low,0.7490277777777777,0.7657023238167255,0.7490277777777777,0.7057085005669987,0.7914700080860235
lon_short,low,0.7529166666666667,0.7685839406218603,0.7529166666666667,0.7122886942589723,0.7952148190433872
lon_short,low,0.7568055555555555,0.7733735864175258,0.7568055555555555,0.7168058369603227,0.7982262061825391
lon_short,low,0.7606944444444445,0.7781440374496063,0.7606944444444445,0.7194640659862843,0.8012594883098049
lon_short,low,0.7647222222222222,0.7859786008833489,0.7647222222222222,0.723294052276404,0.8055609390003916
lon_short,low,0.7686111111111111,0.792877565586196,0.7686111111111111,0.7260024605883004,0.8090853831709297
lon_short,low,0.7725,0.7971295680515753,0.7725,0.7296274482394399,0.8134526636497867
lon_short,low,0.7763888888888889,0.8032987162675049,0.7763888888888889,0.7340691592588495,0.8187816434657823
lon_short,low,0.7804166666666666,0.809548004640312,0.7804166666666666,0.7382702578184783,0.8246716874708114
lon_short,low,0.7843055555555556,0.8154652195130193,0.7843055555555556,0.7419239313036634,0.8290734292013195
lon_short,low,0.7881944444444444,0.819507387766678,0.7881944444444444,0.7452681993904804,0.832489487928314
lon_short,low,0.7920833333333334,0.8234157099249161,0.7920833333333334,0.7491770197504642,0.835681566554769
lon_short,low,0.7959722222222222,0.8269032594381137,0.7959722222222222,0.7541704433272356,0.8392982941231066
lon_short,low,0.8,0.8304059478464149,0.8,0.758231579640447,0.8440571227667616
lon_short,low,0.8038888888888889,0.8326355778770197,0.8038888888888889,0.761916992646964,0.8479311255988237
lon_short,low,0.8077777777777778,0.8353308669731356,0.8077777777777778,0.7666972013392997,0.8515076405151837
lon_short,low,0.8116666666666666,0.8383329179071489,0.8116666666666666,0.7703000288199959,0.8552209247425492
lon_short,low,0.8156944444444445,0.8416939752031108,0.8156944444444445,0.7756278659242886,0.8588680285072592
lon_short,low,0.8195833333333333,0.8447741930279722,0.8195833333333333,0.7798921006577045,0.8644238192304583
lon_short,low,0.8234722222222223,0.8469847065622024,0.8234722222222223,0.7832602744317033,0.8686211387751135
lon_short,low,0.8273611111111111,0.8488600071300435,0.8273611111111111,0.7863857376728832,0.8721155582934974
lon_short,low,0.8313888888888888,0.8507739321534047,0.8313888888888888,0.79010662623648,0.8762861197449553
lon_short,low,0.8352777777777778,0.853078121800662,0.8352777777777778,0.7924255248899781,0.879878023925397
lon_short,low,0.8391666666666666,0.8575318063692706,0.8391666666666666,0.7961213127498364,0.8840632516036259
lon_short,low,0.8430555555555556,0.862435349507626,0.8430555555555556,0.8006757713722138,0.8873852192882091
lon_short,low,0.8469444444444445,0.8650782712536043,0.8469444444444445,0.80420637849497,0.8906357067896306
lon_short,low,0.8509722222222222,0.8678802508647668,0.8509722222222222,0.8097650656610048,0.8950659699964733
lon_short,low,0.8548611111111111,0.8701422599033258,0.8548611111111111,0.8125586000669958,0.898495515867601
lon_short,low,0.85875,0.874019049237343,0.85875,0.8159771348006297,0.9022658954744365
lon_short,low,0.8626388888888888,0.8761029226795808,0.8626388888888888,0.8186421223682732,0.9065095043869231
lon_short,low,0.8666666666666667,0.8790581588306167,0.8666666666666667,0.8233595932568128,0.9105819493296392
lon_short,low,0.8705555555555555,0.8839335618239363,0.8705555555555555,0.826964851403237,0.9152748009276486
lon_short,low,0.8744444444444445,0.887366559458196,0.8744444444444445,0.8298805310149586,0.9203788366659604
lon_short,low,0.8783333333333333,0.8937414227538386,0.8783333333333333,0.8330189211307795,0.9237928403986846
lon_short,low,0.8823611111111112,0.9007240876738326,0.8823611111111112,0.8368547269127383,0.9279166770301449
lon_short,low,0.88625,0.9050814700658998,0.88625,0.8406072650690058,0.9307076200958689
lon_short,low,0.8901388888888889,0.9112583383154075,0.8901388888888889,0.844003462646624,0.9351817966961776
lon_short,low,0.8940277777777778,0.9185661507457831,0.8940277777777778,0.8486170749433023,0.9398133014322965
lon_short,low,0.8979166666666667,0.9256406751618363,0.8979166666666667,0.8526554620208423,0.9432343641253348
lon_short,low,0.9019444444444444,0.9316103380128185,0.9019444444444444,0.8573040708942622,0.946437778106075
lon_short,low,0.9058333333333334,0.9374856096506572,0.9058333333333334,0.8610112205206732,0.9502275253502289
lon_short,low,0.9097222222222222,0.9421493420245202,0.9097222222222222,0.8643931688798623,0.9545818457385757
lon_short,low,0.9136111111111112,0.9465847434252385,0.9136111111111112,0.868618045006498,0.9579899279327178
lon_short,low,0.9176388888888889,0.9539198693422772,0.9176388888888889,0.8727293660278695,0.9645946174788752
lon_short,low,0.9215277777777777,0.9567508849974468,0.9215277777777777,0.8773521379937824,0.9689502411106495
lon_short,low,0.9254166666666667,0.9600824920314681,0.9254166666666667,0.8806498588334093,0.9718609441320328
lon_short,low,0.9293055555555556,0.9620747046632335,0.9293055555555556,0.8845861043778732,0.9774909111634478
lon_short,low,0.9333333333333333,0.9644143278149255,0.9333333333333333,0.889956217575237,0.9833791018794789
lon_short,low,0.9372222222222222,0.9661516300934938,0.9372222222222222,0.8931707993726348,0.9858061807401896
lon_short,low,0.9411111111111111,0.969351109403863,0.9411111111111111,0.8964596633055595,0.9902416930515309
lon_short,low,0.945,0.9731831207395129,0.945,0.8996842487765151,0.9929653855793006
lon_short,low,0.9488888888888889,0.9765966881645438,0.9488888888888889,0.9046265860651215,0.9976895565517253
lon_short,low,0.9529166666666666,0.9796158857055843,0.9529166666666666,0.9083193465759629,1.0026218392410102
lon_short,low,0.9568055555555556,0.9822834799675731,0.9568055555555556,0.9112226318486017,1.007613000967761
lon_short,low,0.9606944444444444,0.9862730413250163,0.9606944444444444,0.914541105353433,1.0128967449010624
lon_short,low,0.9645833333333333,0.9919750297046461,0.9645833333333333,0.9177152973543355,1.0168991638168694
lon_short,low,0.9686111111111111,0.9952437641846195,0.9686111111111111,0.9218957990223684,1.0204492835034567
lon_short,low,0.9725,0.9992280991780582,0.9725,0.9261924615096662,1.024254158998141
lon_short,low,0.9763888888888889,1.0035559479782945,0.9763888888888889,0.9292457473091359,1.027905081247199
