status,error,year,month,day_idx,day,model_variant,model_family,model_label,smooth,gc_alpha,gc_beta,nugget_mode,fixed_nugget,range_lon_mode,range_time_mode,fixed_range_lon,fixed_range_time,advec_mode,fixed_advec_lat,fixed_advec_lon,n_rows_per_time,n_valid_o3,n_total_rows,valid_rate,monthly_mean,first_key,last_key,spec_name,block_shape,lag_pattern,reference_advec_lon_abs,vecchia_loss_per_obs,steps_raw,precompute_s,fit_s,total_fit_s,est_sigmasq,est_range_lat,est_range_lon,est_range_time,est_advec_lat,est_advec_lon,est_nugget,n_clusters,block_shape_lat,block_shape_lon,max_points_per_cluster,n_target_blocks,n_target_points,n_batches,target_chunk_size,strategy,temporal_basis,force_target_center,lag0_block_count,lag1_block_count,lag2_block_count,lag1_max_blocks,lag2_max_blocks,lag1_lon_offset,lag2_lon_offset,lag1_lon_interval_lo,lag1_lon_interval_hi,lag2_lon_interval_lo,lag2_lon_interval_hi,corridor_anchor_mode,grid_lon_step,corridor_block_lon_width,block_row_offset,block_col_offset,worker_stage,n_conditional_blocks,n_conditional_scores,n_scores_before_filter,residual_df,mean_leverage,max_leverage,conditional_loss_total,conditional_loss_per_score,mean_y2,sum_y2,n_curve_points,max_abs_bridge_scaled,min_conditional_eigenvalue,max_conditional_eigenvalue,local_rank01_mean_y2,local_rank01_n,local_rank02_mean_y2,local_rank02_n,local_rank03_mean_y2,local_rank03_n,local_rank04_mean_y2,local_rank04_n,local_rank05_mean_y2,local_rank05_n,local_rank06_mean_y2,local_rank06_n,local_rank07_mean_y2,local_rank07_n,local_rank08_mean_y2,local_rank08_n,local_rank09_mean_y2,local_rank09_n,local_rank10_mean_y2,local_rank10_n,local_rank11_mean_y2,local_rank11_n,local_rank12_mean_y2,local_rank12_n,local_rank13_mean_y2,local_rank13_n,local_rank14_mean_y2,local_rank14_n,local_rank15_mean_y2,local_rank15_n,local_rank16_mean_y2,local_rank16_n,diag_s
ok,,2023,7,0,2023-07-01,matern_s05_n1,matern,Matern s=0.5 nugget1 true,0.500000,,,fixed_1,1.000000,free,free,,,free,,,18126,141301,145008,0.974436,259.996345,y23m07day01_hm00:53,y23m07day01_hm07:48,corridor_width_4x4_lag643_delta0p126,4x4,6/4/3,0.126000,1.126352,5,1.059289,226.153236,227.212526,9.589804,0.190875,0.287604,1.910050,0.081581,-0.196064,1.000000,1160,4,4,16,9269,141301,44,32,offset_corridor_tapered,corridor,0,6,4,3,4,3,0.126000,0.252000,0.063000,0.189000,0.000000,0.252000,width,0.063000,0.252000,0,0,diag,9269,141301,141301,141292.000000,0.000064,0.016534,159154.646167,1.126352,1.000508,141363.820418,141301,0.860487,1.743012,102.062570,1.002172,9269,1.012930,9259,0.997529,9253,1.002246,9247,0.980845,9233,1.001240,9221,0.994216,9198,0.989321,9175,0.998051,8778,0.977871,8753,1.002790,8735,0.991006,8698,1.010048,8401,0.991955,8256,1.036327,8049,1.026358,7776,2.201047
