year,month,day_num,direction,model,rmse,mae,bias_emp_minus_fit,mean_model,normalized,n_anchor_obs,sigma,range_lat,range_lon,range_time,nugget
2022,7,25,lon,Debiased_Whittle,0.1402,0.1251,-0.1217,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1501,4.7258,0.2067,0.2172,1.1367,1.4229
2022,7,25,lat,Corridor_4x4_lag643,0.1138,0.1070,-0.1070,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1501,4.5479,0.1700,0.1786,0.9743,2.1356
2022,7,25,lon,Corridor_4x4_lag643,0.1630,0.1542,-0.1542,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1501,4.5479,0.1700,0.1786,0.9743,2.1356
2022,7,26,lat,Vecchia_mm20,0.0713,0.0576,0.0215,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1399,9.8208,0.3295,0.4338,1.9178,2.1909
2022,7,26,lon,Vecchia_mm20,0.0982,0.0848,-0.0845,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1399,9.8208,0.3295,0.4338,1.9178,2.1909
2022,7,26,lat,Debiased_Whittle,0.0932,0.0843,-0.0093,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1399,9.0862,0.2319,0.2514,1.5268,1.4209
2022,7,26,lon,Debiased_Whittle,0.1650,0.1528,-0.1528,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1399,9.0862,0.2319,0.2514,1.5268,1.4209
2022,7,26,lat,Corridor_4x4_lag643,0.0973,0.0888,-0.0139,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1399,9.4906,0.2250,0.2372,1.3418,1.5834
2022,7,26,lon,Corridor_4x4_lag643,0.1730,0.1615,-0.1615,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1399,9.4906,0.2250,0.2372,1.3418,1.5834
2022,7,27,lat,Vecchia_mm20,0.0439,0.0353,-0.0009,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1410,10.0413,0.3401,0.4815,2.2943,2.3192
2022,7,27,lon,Vecchia_mm20,0.0917,0.0777,-0.0748,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1410,10.0413,0.3401,0.4815,2.2943,2.3192
2022,7,27,lat,Debiased_Whittle,0.0814,0.0738,-0.0397,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1410,9.1775,0.2144,0.2447,1.6276,1.5060
2022,7,27,lon,Debiased_Whittle,0.1747,0.1598,-0.1598,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1410,9.1775,0.2144,0.2447,1.6276,1.5060
2022,7,27,lat,Corridor_4x4_lag643,0.0777,0.0712,-0.0369,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1410,8.7649,0.2258,0.2513,1.5184,1.6469
2022,7,27,lon,Corridor_4x4_lag643,0.1733,0.1594,-0.1594,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1410,8.7649,0.2258,0.2513,1.5184,1.6469
2022,7,28,lat,Vecchia_mm20,0.0396,0.0363,-0.0353,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1464,6.5134,0.2717,0.2740,1.2763,2.6018
2022,7,28,lon,Vecchia_mm20,0.0699,0.0537,-0.0456,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1464,6.5134,0.2717,0.2740,1.2763,2.6018
2022,7,28,lat,Debiased_Whittle,0.0951,0.0821,-0.0821,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1464,6.3062,0.1361,0.1064,0.7437,1.5972
2022,7,28,lon,Debiased_Whittle,0.1538,0.1267,-0.1202,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1464,6.3062,0.1361,0.1064,0.7437,1.5972
2022,7,28,lat,Corridor_4x4_lag643,0.0767,0.0685,-0.0685,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1464,6.5085,0.1628,0.1364,0.8641,1.7223
2022,7,28,lon,Corridor_4x4_lag643,0.1303,0.1074,-0.1009,model_specific_anchor_gls_hour_dummy_plus_lat_lon,True,1464,6.5085,0.1628,0.1364,0.8641,1.7223
