day,cov_name,lat_lon_resolution,lr,stepsize,sigma,range_lat,range_lon,advec_lat,advec_lon,beta,nugget,loss,time,epoch
2024-07-15,Vecc_may9,18033,0.03,100,27.825,1.02,1.826,-0.126,0.01,0.365,3.836,225585.349,63465.00202488899,1001
2024-07-16,Vecc_may9,18033,0.03,100,38.836,0.689,1.124,-0.109,-0.024,0.411,4.369,190928.61,56779.17601490021,901
2024-07-17,Vecc_may9,18033,0.03,100,35.483,0.603,0.926,-0.115,-0.144,0.382,5.07,182829.906,43528.13007092476,701
2024-07-18,Vecc_may9,18033,0.03,100,29.501,0.753,1.411,0.003,-0.223,0.346,5.28,191722.698,58729.757885694504,901
2024-07-19,Vecc_may9,18033,0.03,100,26.71,0.622,0.759,-0.094,-0.208,0.511,4.331,195694.508,53000.2005739212,801
2024-07-20,Vecc_may9,18033,0.03,100,21.7,0.672,1.291,-0.03,-0.415,0.452,5.476,221864.568,13669.536257505417,901
2024-07-21,Vecc_may9,18033,0.03,100,18.377,0.835,1.414,0.006,-0.274,0.35,4.99,178226.143,37572.649713516235,601
2024-07-22,Vecc_may9,18033,0.03,100,23.473,0.938,1.391,-0.068,0.019,0.708,4.749,203393.496,58183.151601314545,901
