index,frac_index,conditional_eigenvalue,local_eigen_rank,leverage,expected_increment,y2,cumsum_y2,scaled_cumsum,expected,scaled_expected,band_lower,band_upper,scaled_band_lower,scaled_band_upper
1,0.000042,65.578389,1,0.019487,0.980513,4.961858,4.961858,0.000215,0.980513,0.000042,-290.831230,292.792256,-0.012599,0.012684
2,0.000084,65.574075,1,0.030396,0.969604,8.856724,13.818582,0.000599,1.950118,0.000084,-289.861625,293.761861,-0.012557,0.012726
3,0.000127,65.561282,1,0.025978,0.974022,0.932738,14.751320,0.000639,2.924140,0.000127,-288.887603,294.735883,-0.012515,0.012768
4,0.000169,65.527454,1,0.018935,0.981065,0.861477,15.612797,0.000676,3.905205,0.000169,-287.906538,295.716948,-0.012472,0.012810
5,0.000211,65.514048,1,0.025939,0.974061,0.535712,16.148509,0.000700,4.879265,0.000211,-286.932478,296.691008,-0.012430,0.012853
6,0.000254,65.501142,1,0.018157,0.981843,1.746096,17.894605,0.000775,5.861108,0.000254,-285.950635,297.672851,-0.012387,0.012895
7,0.000296,65.498380,1,0.024863,0.975137,0.032607,17.927212,0.000777,6.836245,0.000296,-284.975498,298.647988,-0.012345,0.012937
8,0.000339,65.482117,1,0.019572,0.980428,0.011973,17.939184,0.000777,7.816673,0.000339,-283.995070,299.628416,-0.012303,0.012980
9,0.000381,65.472652,1,0.018436,0.981564,3.530227,21.469411,0.000930,8.798237,0.000381,-283.013506,300.609980,-0.012260,0.013022
10,0.000423,65.470378,1,0.028559,0.971441,5.843677,27.313088,0.001183,9.769678,0.000423,-282.042065,301.581421,-0.012218,0.013065
11,0.000466,65.466654,1,0.019359,0.980641,0.208248,27.521336,0.001192,10.750319,0.000466,-281.061424,302.562062,-0.012176,0.013107
12,0.000508,65.464466,1,0.030276,0.969724,1.048702,28.570038,0.001238,11.720043,0.000508,-280.091700,303.531786,-0.012134,0.013149
13,0.000550,65.400833,1,0.023507,0.976493,0.031086,28.601124,0.001239,12.696536,0.000550,-279.115207,304.508279,-0.012091,0.013191
14,0.000592,65.400551,1,0.024388,0.975612,0.000001,28.601125,0.001239,13.672148,0.000592,-278.139595,305.483891,-0.012049,0.013234
15,0.000635,65.398266,1,0.018326,0.981674,0.031696,28.632821,0.001240,14.653822,0.000635,-277.157921,306.465565,-0.012006,0.013276
16,0.000677,65.005992,1,0.017571,0.982429,2.977912,31.610733,0.001369,15.636251,0.000677,-276.175492,307.447994,-0.011964,0.013319
17,0.000720,64.970893,1,0.015349,0.984651,0.045336,31.656068,0.001371,16.620902,0.000720,-275.190841,308.432645,-0.011921,0.013361
18,0.000763,64.888731,1,0.017655,0.982345,0.670421,32.326489,0.001400,17.603248,0.000763,-274.208495,309.414990,-0.011879,0.013404
19,0.000805,63.879215,1,0.020908,0.979092,0.505252,32.831741,0.001422,18.582340,0.000805,-273.229403,310.394083,-0.011836,0.013446
20,0.000848,63.729136,1,0.013079,0.986921,1.925980,34.757720,0.001506,19.569261,0.000848,-272.242482,311.381004,-0.011794,0.013489
21,0.000890,63.659005,1,0.013936,0.986064,2.105250,36.862971,0.001597,20.555325,0.000890,-271.256418,312.367068,-0.011751,0.013532
22,0.000933,63.597294,1,0.011282,0.988718,1.091632,37.954602,0.001644,21.544043,0.000933,-270.267700,313.355786,-0.011708,0.013575
23,0.000976,63.592731,1,0.012515,0.987485,0.088526,38.043128,0.001648,22.531528,0.000976,-269.280215,314.343271,-0.011665,0.013617
24,0.001019,63.515077,1,0.010953,0.989047,0.187052,38.230180,0.001656,23.520575,0.001019,-268.291168,315.332318,-0.011622,0.013660
25,0.001062,63.464932,1,0.015085,0.984915,2.745852,40.976032,0.001775,24.505490,0.001062,-267.306253,316.317233,-0.011580,0.013703
26,0.001104,63.429790,1,0.013289,0.986711,0.351427,41.327459,0.001790,25.492201,0.001104,-266.319542,317.303944,-0.011537,0.013746
27,0.001147,63.233883,1,0.018645,0.981355,0.414462,41.741921,0.001808,26.473556,0.001147,-265.338187,318.285299,-0.011494,0.013788
28,0.001190,63.204265,1,0.014033,0.985967,0.005026,41.746947,0.001808,27.459523,0.001190,-264.352220,319.271266,-0.011452,0.013831
29,0.001232,63.143016,1,0.014560,0.985440,0.089064,41.836012,0.001812,28.444962,0.001232,-263.366781,320.256705,-0.011409,0.013874
30,0.001275,63.035757,1,0.012609,0.987391,0.258520,42.094532,0.001824,29.432353,0.001275,-262.379390,321.244096,-0.011366,0.013916
31,0.001318,62.661370,1,0.018406,0.981594,0.276093,42.370625,0.001835,30.413947,0.001318,-261.397796,322.225690,-0.011324,0.013959
32,0.001360,62.476756,1,0.018997,0.981003,0.002754,42.373378,0.001836,31.394950,0.001360,-260.416792,323.206693,-0.011281,0.014001
33,0.001403,62.076668,1,0.016785,0.983215,0.378682,42.752061,0.001852,32.378166,0.001403,-259.433577,324.189909,-0.011239,0.014044
34,0.001445,56.974593,1,0.014712,0.985288,0.819767,43.571827,0.001888,33.363454,0.001445,-258.448289,325.175197,-0.011196,0.014087
35,0.001488,56.912000,1,0.013923,0.986077,1.515519,45.087347,0.001953,34.349531,0.001488,-257.462212,326.161274,-0.011153,0.014129
36,0.001531,56.307328,1,0.006831,0.993169,3.618992,48.706338,0.002110,35.342700,0.001531,-256.469043,327.154443,-0.011110,0.014172
37,0.001574,54.456982,1,0.018991,0.981009,4.200070,52.906408,0.002292,36.323709,0.001574,-255.488034,328.135452,-0.011068,0.014215
38,0.001616,53.542341,1,0.009797,0.990203,0.552465,53.458873,0.002316,37.313912,0.001616,-254.497831,329.125655,-0.011025,0.014258
39,0.001659,52.146288,1,0.010001,0.989999,0.235280,53.694153,0.002326,38.303912,0.001659,-253.507831,330.115655,-0.010982,0.014301
40,0.001702,51.919061,1,0.018818,0.981182,0.206553,53.900706,0.002335,39.285094,0.001702,-252.526649,331.096837,-0.010939,0.014343
41,0.001745,51.790779,1,0.005522,0.994478,3.479733,57.380439,0.002486,40.279572,0.001745,-251.532171,332.091315,-0.010896,0.014386
42,0.001787,51.783737,1,0.020048,0.979952,0.785930,58.166369,0.002520,41.259524,0.001787,-250.552219,333.071267,-0.010854,0.014429
43,0.001830,51.442859,1,0.005148,0.994852,0.090946,58.257315,0.002524,42.254376,0.001830,-249.557367,334.066119,-0.010811,0.014472
44,0.001874,51.322793,1,0.004782,0.995218,0.363154,58.620469,0.002539,43.249594,0.001874,-248.562149,335.061337,-0.010768,0.014515
45,0.001917,51.289071,1,0.005711,0.994289,1.668013,60.288482,0.002612,44.243883,0.001917,-247.567860,336.055626,-0.010725,0.014558
46,0.001960,51.252511,1,0.005771,0.994229,5.098943,65.387426,0.002833,45.238112,0.001960,-246.573631,337.049855,-0.010682,0.014601
47,0.002003,51.042246,1,0.005498,0.994502,0.008320,65.395746,0.002833,46.232614,0.002003,-245.579128,338.044357,-0.010638,0.014644
48,0.002046,50.883231,1,0.003988,0.996012,0.000396,65.396142,0.002833,47.228626,0.002046,-244.583117,339.040369,-0.010595,0.014687
49,0.002089,50.685979,1,0.005159,0.994841,11.364078,76.760219,0.003325,48.223467,0.002089,-243.588276,340.035210,-0.010552,0.014730
50,0.002132,50.630236,1,0.005255,0.994745,0.274649,77.034868,0.003337,49.218211,0.002132,-242.593531,341.029954,-0.010509,0.014773
51,0.002175,50.335689,1,0.004534,0.995466,0.480676,77.515544,0.003358,50.213677,0.002175,-241.598066,342.025420,-0.010466,0.014817
52,0.002218,50.270441,1,0.017691,0.982309,0.241514,77.757058,0.003368,51.195986,0.002218,-240.615757,343.007729,-0.010423,0.014859
53,0.002261,50.238462,1,0.004226,0.995774,9.245144,87.002202,0.003769,52.191760,0.002261,-239.619983,344.003503,-0.010380,0.014902
54,0.002304,50.213001,1,0.007370,0.992630,1.173798,88.176001,0.003820,53.184389,0.002304,-238.627354,344.996132,-0.010337,0.014945
55,0.002347,50.168111,1,0.005196,0.994804,2.831120,91.007120,0.003942,54.179193,0.002347,-237.632550,345.990936,-0.010294,0.014988
56,0.002390,50.083429,1,0.018317,0.981683,0.834584,91.841704,0.003979,55.160877,0.002390,-236.650866,346.972620,-0.010252,0.015031
57,0.002433,49.985226,1,0.008459,0.991541,0.000001,91.841705,0.003979,56.152418,0.002433,-235.659325,347.964161,-0.010209,0.015074
58,0.002476,49.890948,1,0.007836,0.992164,0.259328,92.101034,0.003990,57.144582,0.002476,-234.667161,348.956325,-0.010166,0.015117
59,0.002518,49.605053,1,0.010127,0.989873,0.323141,92.424175,0.004004,58.134455,0.002518,-233.677288,349.946198,-0.010123,0.015160
60,0.002561,48.153337,1,0.018078,0.981922,5.608804,98.032979,0.004247,59.116376,0.002561,-232.695367,350.928119,-0.010080,0.015202
61,0.002604,48.080097,1,0.011897,0.988103,1.227848,99.260827,0.004300,60.104480,0.002604,-231.707263,351.916223,-0.010038,0.015245
62,0.002647,48.063860,1,0.011584,0.988416,0.447212,99.708039,0.004319,61.092896,0.002647,-230.718847,352.904639,-0.009995,0.015288
63,0.002689,48.001485,1,0.011646,0.988354,0.289830,99.997869,0.004332,62.081250,0.002689,-229.730493,353.892993,-0.009952,0.015331
64,0.002732,47.813026,1,0.011823,0.988177,0.351164,100.349033,0.004347,63.069426,0.002732,-228.742317,354.881169,-0.009909,0.015373
65,0.002775,47.766101,1,0.011906,0.988094,0.079849,100.428882,0.004351,64.057520,0.002775,-227.754223,355.869263,-0.009866,0.015416
66,0.002818,47.675774,1,0.012410,0.987590,0.716318,101.145200,0.004382,65.045110,0.002818,-226.766633,356.856853,-0.009824,0.015459
