index,frac_index,conditional_eigenvalue,local_eigen_rank,leverage,expected_increment,y2,cumsum_y2,scaled_cumsum,expected,scaled_expected,band_lower,band_upper,scaled_band_lower,scaled_band_upper
1,0.000041,103.550344,1,0.058516,0.941484,5.270049,5.270049,0.000228,0.941484,0.000041,-290.870259,292.753227,-0.012601,0.012682
2,0.000082,103.507311,1,0.038777,0.961223,0.671276,5.941325,0.000257,1.902707,0.000082,-289.909036,293.714450,-0.012559,0.012724
3,0.000123,103.450488,1,0.058251,0.941749,0.802273,6.743598,0.000292,2.844456,0.000123,-288.967287,294.656199,-0.012518,0.012765
4,0.000165,103.429447,1,0.036052,0.963948,3.015075,9.758673,0.000423,3.808404,0.000165,-288.003339,295.620147,-0.012476,0.012806
5,0.000207,103.402160,1,0.037252,0.962748,0.021342,9.780016,0.000424,4.771152,0.000207,-287.040591,296.582894,-0.012435,0.012848
6,0.000248,103.150262,1,0.044122,0.955878,0.992643,10.772659,0.000467,5.727030,0.000248,-286.084713,297.538773,-0.012393,0.012889
7,0.000290,103.107240,1,0.043296,0.956704,0.378391,11.151050,0.000483,6.683734,0.000290,-285.128009,298.495477,-0.012352,0.012931
8,0.000332,100.435740,1,0.025383,0.974617,1.790109,12.941159,0.000561,7.658351,0.000332,-284.153392,299.470094,-0.012310,0.012973
9,0.000374,100.294527,1,0.024127,0.975873,1.932180,14.873339,0.000644,8.634224,0.000374,-283.177519,300.445967,-0.012267,0.013015
10,0.000416,100.132127,1,0.037190,0.962810,3.608569,18.481908,0.000801,9.597033,0.000416,-282.214710,301.408776,-0.012226,0.013057
11,0.000458,99.418638,1,0.027728,0.972272,0.027900,18.509808,0.000802,10.569305,0.000458,-281.242438,302.381048,-0.012183,0.013099
12,0.000500,98.859976,1,0.023584,0.976416,0.220207,18.730015,0.000811,11.545722,0.000500,-280.266021,303.357465,-0.012141,0.013141
13,0.000542,98.320364,1,0.025788,0.974212,0.035836,18.765850,0.000813,12.519934,0.000542,-279.291809,304.331677,-0.012099,0.013184
14,0.000585,97.968261,1,0.016139,0.983861,0.007177,18.773028,0.000813,13.503794,0.000585,-278.307949,305.315537,-0.012056,0.013226
15,0.000627,97.649700,1,0.027186,0.972814,0.001507,18.774535,0.000813,14.476608,0.000627,-277.335135,306.288351,-0.012014,0.013268
16,0.000669,96.711157,1,0.023556,0.976444,0.115708,18.890243,0.000818,15.453051,0.000669,-276.358692,307.264794,-0.011972,0.013311
17,0.000712,94.109227,1,0.019384,0.980616,0.935168,19.825411,0.000859,16.433668,0.000712,-275.378075,308.245411,-0.011929,0.013353
18,0.000754,93.967309,1,0.019312,0.980688,0.794711,20.620122,0.000893,17.414355,0.000754,-274.397388,309.226098,-0.011887,0.013396
19,0.000797,92.682654,1,0.011416,0.988584,0.069007,20.689129,0.000896,18.402939,0.000797,-273.408803,310.214682,-0.011844,0.013439
