index,frac_index,conditional_eigenvalue,local_eigen_rank,leverage,expected_increment,y2,cumsum_y2,scaled_cumsum,expected,scaled_expected,band_lower,band_upper,scaled_band_lower,scaled_band_upper
1,0.000039,176.096136,1,0.089440,0.910560,0.551968,0.551968,0.000024,0.910560,0.000039,-290.901183,292.722303,-0.012602,0.012681
2,0.000078,175.779917,1,0.107059,0.892941,2.835587,3.387555,0.000147,1.803500,0.000078,-290.008243,293.615243,-0.012563,0.012719
3,0.000117,175.710264,1,0.107426,0.892574,0.576945,3.964500,0.000172,2.696074,0.000117,-289.115669,294.507817,-0.012525,0.012758
4,0.000159,165.842536,1,0.031969,0.968031,0.018074,3.982574,0.000173,3.664105,0.000159,-288.147638,295.475848,-0.012483,0.012800
5,0.000201,162.909930,1,0.027762,0.972238,1.870776,5.853350,0.000254,4.636342,0.000201,-287.175401,296.448085,-0.012440,0.012842
6,0.000242,159.237761,1,0.041603,0.958397,1.676058,7.529409,0.000326,5.594740,0.000242,-286.217003,297.406483,-0.012399,0.012884
7,0.000284,157.856892,1,0.034409,0.965591,0.107998,7.637407,0.000331,6.560331,0.000284,-285.251412,298.372074,-0.012357,0.012925
8,0.000327,135.779524,1,0.019271,0.980729,0.014524,7.651931,0.000331,7.541060,0.000327,-284.270683,299.352803,-0.012315,0.012968
9,0.000369,135.680824,1,0.015943,0.984057,2.676227,10.328157,0.000447,8.525116,0.000369,-283.286627,300.336859,-0.012272,0.013011
10,0.000412,130.167340,1,0.022814,0.977186,2.148489,12.476646,0.000540,9.502303,0.000412,-282.309440,301.314046,-0.012230,0.013053
11,0.000455,128.776953,1,0.008129,0.991871,0.861404,13.338051,0.000578,10.494174,0.000455,-281.317569,302.305917,-0.012187,0.013096
12,0.000498,121.446701,1,0.007320,0.992680,0.425809,13.763860,0.000596,11.486854,0.000498,-280.324889,303.298597,-0.012144,0.013139
13,0.000541,120.949207,1,0.005252,0.994748,0.027179,13.791039,0.000597,12.481602,0.000541,-279.330141,304.293345,-0.012101,0.013182
14,0.000584,116.995656,1,0.004648,0.995352,0.170843,13.961882,0.000605,13.476954,0.000584,-278.334789,305.288697,-0.012057,0.013225
15,0.000627,114.857812,1,0.002124,0.997876,0.261153,14.223035,0.000616,14.474829,0.000627,-277.336914,306.286572,-0.012014,0.013268
16,0.000670,111.215716,1,0.004442,0.995558,0.344216,14.567250,0.000631,15.470387,0.000670,-276.341356,307.282130,-0.011971,0.013311
17,0.000713,111.044901,1,0.008659,0.991341,0.212184,14.779435,0.000640,16.461728,0.000713,-275.350015,308.273471,-0.011928,0.013354
18,0.000756,110.590473,1,0.008623,0.991377,1.130847,15.910281,0.000689,17.453105,0.000756,-274.358638,309.264848,-0.011885,0.013397
19,0.000799,100.933580,1,0.001032,0.998968,0.140099,16.050381,0.000695,18.452073,0.000799,-273.359670,310.263816,-0.011842,0.013441
20,0.000843,96.971436,1,0.000812,0.999188,0.770412,16.820792,0.000729,19.451261,0.000843,-272.360482,311.263004,-0.011799,0.013484
21,0.000886,95.995997,1,0.001539,0.998461,0.222783,17.043576,0.000738,20.449722,0.000886,-271.362021,312.261465,-0.011755,0.013527
22,0.000922,93.633621,1,0.166735,0.833265,0.846202,17.889778,0.000775,21.282986,0.000922,-270.528757,313.094729,-0.011719,0.013563
23,0.000958,93.628746,1,0.166155,0.833845,0.033394,17.923172,0.000776,22.116832,0.000958,-269.694911,313.928575,-0.011683,0.013599
