year,month,day_num,direction,model,lag,daily_mean,mean_pair_count,mean_model,normalized,n_anchor_obs,hour_1,n_pairs_hour_1,residual_var_hour_1,hour_2,n_pairs_hour_2,residual_var_hour_2,hour_3,n_pairs_hour_3,residual_var_hour_3,hour_4,n_pairs_hour_4,residual_var_hour_4,hour_5,n_pairs_hour_5,residual_var_hour_5,hour_6,n_pairs_hour_6,residual_var_hour_6,hour_7,n_pairs_hour_7,residual_var_hour_7,hour_8,n_pairs_hour_8,residual_var_hour_8
2025,7,1,lat,Debiased_Whittle,0.6160,11.9250,13680.1250,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1424,12.1094,14125,14.5772,14.6313,13537,17.4470,14.7692,13106,19.4568,13.3590,12793,18.5485,11.9112,13467,15.3882,11.5496,13295,13.3475,9.6806,14342,11.2491,7.3893,14776.0000,7.6478
2025,7,1,lat,Debiased_Whittle,0.8360,12.6340,13005.2500,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1424,12.5363,13399,14.5772,15.1577,12834,17.4470,15.6436,12491,19.4568,14.6059,12174,18.5485,12.7363,12827,15.3882,12.3995,12604,13.3475,10.1644,13664,11.2491,7.8285,14049.0000,7.6478
2025,7,1,lat,Debiased_Whittle,1.0560,13.3070,12367.7500,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1424,13.1819,12750,14.5772,16.5508,12246,17.4470,17.1324,11954,19.4568,15.0890,11631,18.5485,13.2532,12159,15.3882,12.8201,11942,13.3475,10.2769,12947,11.2491,8.1518,13313.0000,7.6478
2025,7,1,lat,Debiased_Whittle,1.2760,13.5714,11771.7500,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1424,13.6647,12154,14.5772,17.1314,11723,17.4470,17.7948,11440,19.4568,15.4974,11163,18.5485,13.9744,11558,15.3882,12.3845,11345,13.3475,9.9951,12224,11.2491,8.1286,12567.0000,7.6478
2025,7,1,lat,Debiased_Whittle,1.4960,13.8250,11121.0000,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1424,14.0693,11568,14.5772,17.3998,11126,17.4470,18.8553,10754,19.4568,16.7730,10550,18.5485,13.8002,10891,15.3882,12.2632,10725,13.3475,9.7695,11529,11.2491,7.6700,11825.0000,7.6478
2025,7,1,lat,Debiased_Whittle,1.7160,14.2213,10409.1250,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1424,14.6772,10829,14.5772,17.9406,10376,17.4470,19.9491,10006,19.4568,17.3038,9848,18.5485,14.0996,10210,15.3882,12.2122,10070,13.3475,9.9811,10852,11.2491,7.6068,11082.0000,7.6478
2025,7,1,lat,Debiased_Whittle,1.9360,14.7910,9662.2500,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1424,15.5914,10046,14.5772,18.2293,9588,17.4470,20.7125,9240,19.4568,17.7306,9091,18.5485,15.1498,9521,15.3882,13.1450,9389,13.3475,10.1025,10100,11.2491,7.6670,10323.0000,7.6478
2025,7,1,lat,Debiased_Whittle,2.1560,15.4164,8900.1250,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1424,16.2660,9271,14.5772,18.0278,8813,17.4470,21.2570,8460,19.4568,18.9675,8329,18.5485,15.9458,8758,15.3882,13.7313,8658,13.3475,11.1583,9349,11.2491,7.9772,9563.0000,7.6478
2025,7,1,lon,Debiased_Whittle,0.0630,4.4254,16231.7500,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1424,4.7928,16676,14.5772,5.7313,16166,17.4470,5.2903,15847,19.4568,4.5511,15645,18.5485,4.7599,16058,15.3882,3.5843,15887,13.3475,3.4711,16619,11.2491,3.2225,16956.0000,7.6478
2025,7,1,lon,Debiased_Whittle,0.1260,6.1998,15972.7500,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1424,6.5868,16468,14.5772,8.0087,15931,17.4470,7.6239,15589,19.4568,6.8550,15339,18.5485,6.5663,15779,15.3882,5.1745,15599,13.3475,4.6969,16358,11.2491,4.0860,16719.0000,7.6478
2025,7,1,lon,Debiased_Whittle,0.1800,7.2622,15779.6250,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1424,7.3930,16295,14.5772,9.4276,15740,17.4470,9.1232,15382,19.4568,8.4057,15085,18.5485,7.7498,15568,15.3882,6.0304,15388,13.3475,5.4132,16205,11.2491,4.5551,16574.0000,7.6478
2025,7,1,lon,Debiased_Whittle,0.3690,9.1140,15287.6250,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1424,9.1954,15871,14.5772,11.7859,15289,17.4470,11.4632,14877,19.4568,10.9009,14506,18.5485,9.6867,14988,15.3882,7.6509,14811,13.3475,6.8518,15767,11.2491,5.3772,16192.0000,7.6478
2025,7,1,lon,Debiased_Whittle,0.5580,10.2893,14849.2500,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1424,10.4046,15461,14.5772,13.0264,14846,17.4470,12.7689,14450,19.4568,12.3940,13998,18.5485,11.0515,14493,15.3882,8.8534,14318,13.3475,7.9359,15365,11.2491,5.8799,15863.0000,7.6478
2025,7,1,lon,Debiased_Whittle,0.7470,11.2266,14452.5000,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1424,11.1975,15050,14.5772,13.5829,14452,17.4470,14.0633,14064,19.4568,13.6935,13546,18.5485,12.1535,14041,15.3882,9.9343,13915,13.3475,8.9539,15018,11.2491,6.2338,15534.0000,7.6478
2025,7,1,lon,Debiased_Whittle,0.9360,11.8925,14092.6250,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1424,11.8382,14661,14.5772,14.3362,14094,17.4470,14.8034,13694,19.4568,14.7862,13188,18.5485,12.8425,13666,15.3882,10.5706,13563,13.3475,9.6214,14680,11.2491,6.3416,15195.0000,7.6478
2025,7,1,lon,Debiased_Whittle,1.1250,12.3293,13758.0000,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1424,12.2063,14307,14.5772,14.4060,13737,17.4470,15.3383,13345,19.4568,15.7288,12912,18.5485,13.2023,13321,15.3882,11.1262,13196,13.3475,10.1120,14369,11.2491,6.5146,14877.0000,7.6478
2025,7,1,lon,Debiased_Whittle,1.3140,12.6246,13429.7500,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1424,12.4365,13954,14.5772,14.2948,13400,17.4470,15.5997,13004,19.4568,16.3167,12682,18.5485,13.5640,12992,15.3882,11.5864,12831,13.3475,10.4910,14032,11.2491,6.7075,14543.0000,7.6478
2025,7,1,lon,Debiased_Whittle,1.5030,12.7862,13109.1250,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1424,12.8011,13602,14.5772,14.1871,13059,17.4470,15.7491,12667,19.4568,16.3621,12430,18.5485,13.9380,12717,15.3882,11.7689,12487,13.3475,10.7412,13680,11.2491,6.7422,14231.0000,7.6478
2025,7,1,lon,Debiased_Whittle,1.6920,12.8947,12794.1250,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1424,12.6405,13272,14.5772,14.2970,12723,17.4470,16.1983,12336,19.4568,16.3418,12194,18.5485,14.2408,12424,15.3882,11.6399,12158,13.3475,10.8888,13343,11.2491,6.9103,13903.0000,7.6478
2025,7,1,lon,Debiased_Whittle,1.8810,12.9801,12477.6250,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1424,12.6705,12939,14.5772,14.2859,12369,17.4470,16.8140,11994,19.4568,16.7251,11877,18.5485,14.2917,12181,15.3882,11.3109,11862,13.3475,10.7664,13007,11.2491,6.9767,13592.0000,7.6478
2025,7,1,lat,Corridor_4x4_lag643,0.0440,4.1818,16228.5000,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1424,4.6211,16640,14.5756,5.8259,16157,17.4243,5.1435,15806,19.4673,4.3760,15612,18.5638,4.3475,16053,15.3864,3.2940,15891,13.3627,2.8699,16667,11.2730,2.9766,17002.0000,7.6555
2025,7,1,lat,Corridor_4x4_lag643,0.1320,7.3148,15645.6250,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1424,7.5508,16131,14.5756,9.9027,15602,17.4243,9.1150,15219,19.4673,8.3600,14917,18.5638,7.6190,15430,15.3864,5.9830,15268,13.3627,5.2861,16106,11.2730,4.7022,16492.0000,7.6555
