year,month,day_num,direction,model,rmse,mae,bias_emp_minus_fit,mean_model,normalized,n_anchor_obs,sigma,range_lat,range_lon,range_time,nugget
2025,7,1,lat,Vecchia_mm20,2.0461,1.8475,-1.8475,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1424,13.4357,0.2876,0.3948,1.4318,2.8940
2025,7,1,lon,Vecchia_mm20,2.6395,2.3707,-2.3707,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1424,13.4357,0.2876,0.3948,1.4318,2.8940
2025,7,1,lat,Debiased_Whittle,3.4337,2.9389,2.9389,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1424,8.4155,0.1261,0.1795,0.7922,1.2751
2025,7,1,lon,Debiased_Whittle,2.1745,1.8812,1.8812,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1424,8.4155,0.1261,0.1795,0.7922,1.2751
2025,7,1,lat,Corridor_4x4_lag643,1.1021,0.8676,0.3904,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1424,11.1683,0.1768,0.2280,0.8872,1.7686
2025,7,1,lon,Corridor_4x4_lag643,0.8491,0.6176,-0.6095,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1424,11.1683,0.1768,0.2280,0.8872,1.7686
2025,7,2,lat,Vecchia_mm20,1.1804,0.9857,-0.9675,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1330,8.5452,0.3268,0.5688,1.6053,1.9327
2025,7,2,lon,Vecchia_mm20,1.6877,1.4356,-1.4356,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1330,8.5452,0.3268,0.5688,1.6053,1.9327
2025,7,2,lat,Debiased_Whittle,2.7568,2.3866,2.3866,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1330,4.8618,0.1520,0.1904,1.0636,0.9543
2025,7,2,lon,Debiased_Whittle,1.2125,0.9836,0.9836,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1330,4.8618,0.1520,0.1904,1.0636,0.9543
2025,7,2,lat,Corridor_4x4_lag643,0.8955,0.7099,0.0955,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1330,7.5882,0.1887,0.2685,0.9915,1.0556
2025,7,2,lon,Corridor_4x4_lag643,1.1985,1.0564,-1.0564,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1330,7.5882,0.1887,0.2685,0.9915,1.0556
2025,7,3,lat,Vecchia_mm20,1.4605,1.3241,-1.3241,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1515,12.4526,0.2550,0.3930,1.4604,3.2648
2025,7,3,lon,Vecchia_mm20,2.2969,1.9926,-1.9926,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1515,12.4526,0.2550,0.3930,1.4604,3.2648
2025,7,3,lat,Debiased_Whittle,4.4962,4.2302,4.2302,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1515,7.3905,0.1373,0.1929,0.9083,1.2716
2025,7,3,lon,Debiased_Whittle,3.0175,2.8648,2.8648,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1515,7.3905,0.1373,0.1929,0.9083,1.2716
2025,7,3,lat,Corridor_4x4_lag643,0.8771,0.7763,0.2484,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1515,11.0159,0.1530,0.2222,0.9926,2.1888
2025,7,3,lon,Corridor_4x4_lag643,1.0716,0.9047,-0.9047,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1515,11.0159,0.1530,0.2222,0.9926,2.1888
2025,7,4,lat,Vecchia_mm20,0.5009,0.4414,-0.4414,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1497,10.0272,0.2031,0.2686,1.5987,3.4398
2025,7,4,lon,Vecchia_mm20,1.2917,1.1364,-1.1364,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1497,10.0272,0.2031,0.2686,1.5987,3.4398
2025,7,4,lat,Debiased_Whittle,3.7446,3.5799,3.5799,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1497,6.7565,0.1344,0.1584,1.0481,1.8540
2025,7,4,lon,Debiased_Whittle,2.7393,2.5820,2.5820,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1497,6.7565,0.1344,0.1584,1.0481,1.8540
2025,7,4,lat,Corridor_4x4_lag643,0.4286,0.3409,-0.2458,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1497,10.6301,0.1510,0.1867,1.1244,2.3924
2025,7,4,lon,Corridor_4x4_lag643,1.2689,1.1077,-1.1077,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1497,10.6301,0.1510,0.1867,1.1244,2.3924
2025,7,5,lat,Vecchia_mm20,1.1815,1.0962,-1.0962,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1490,20.0855,0.2447,0.3328,1.5630,2.9463
2025,7,5,lon,Vecchia_mm20,3.1383,2.8212,-2.8212,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1490,20.0855,0.2447,0.3328,1.5630,2.9463
2025,7,5,lat,Debiased_Whittle,3.5566,3.0226,2.9839,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1490,16.4135,0.1271,0.1616,1.1702,0.6533
2025,7,5,lon,Debiased_Whittle,1.7572,1.4568,0.5718,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1490,16.4135,0.1271,0.1616,1.1702,0.6533
2025,7,5,lat,Corridor_4x4_lag643,2.2335,1.8735,1.8084,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1490,17.2388,0.1575,0.2078,1.0746,1.4687
2025,7,5,lon,Corridor_4x4_lag643,1.2769,1.1071,-0.4173,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1490,17.2388,0.1575,0.2078,1.0746,1.4687
2025,7,6,lat,Vecchia_mm20,1.5114,1.2219,0.3443,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1467,18.8992,0.2735,0.4558,1.5659,3.1041
2025,7,6,lon,Vecchia_mm20,1.7326,1.4167,-1.4167,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1467,18.8992,0.2735,0.4558,1.5659,3.1041
2025,7,6,lat,Debiased_Whittle,3.7198,2.8715,2.7694,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1467,16.7865,0.1877,0.2412,1.0883,1.5359
2025,7,6,lon,Debiased_Whittle,1.8155,1.5377,-0.2487,model_specific_anchor_gls_hour_dummy_plus_lat_lon,False,1467,16.7865,0.1877,0.2412,1.0883,1.5359
