year,month,day_num,direction,lag,mean_over_7_pairs,mean_pair_count,pair_1_2,n_pairs_1_2,pair_2_3,n_pairs_2_3,pair_3_4,n_pairs_3_4,pair_4_5,n_pairs_4_5,pair_5_6,n_pairs_5_6,pair_6_7,n_pairs_6_7,pair_7_8,n_pairs_7_8
2025,7,1,lat,0.6160,12.9672,13530.4286,14.2462,13774,15.6974,13231,14.2835,13017,13.3915,13125,12.6492,13335,11.4036,13708,9.0987,14523.0000
2025,7,1,lat,0.8360,13.8080,12891.7143,14.5375,13109,16.6682,12648,16.0061,12403,14.4948,12548,13.3687,12732,11.9832,12993,9.5973,13809.0000
2025,7,1,lat,1.0560,14.9117,12270.4286,15.6472,12532,18.8341,12081,17.3683,11842,15.7384,12004,13.9300,12096,12.7766,12277,10.0870,13061.0000
2025,7,1,lat,1.2760,15.8177,11683.2857,16.4141,11972,21.4650,11583,18.5224,11373,16.4675,11457,14.1818,11466,13.1754,11606,10.4978,12326.0000
2025,7,1,lat,1.4960,16.6195,11037.1429,16.4938,11382,22.4659,10965,20.6601,10771,17.7447,10800,14.9515,10837,13.3917,10925,10.6283,11580.0000
2025,7,1,lat,1.7160,17.3408,10332.5714,17.3077,10639,22.9568,10228,22.1023,10057,18.9228,10118,15.6299,10205,13.6943,10244,10.7721,10837.0000
2025,7,1,lat,1.9360,18.4579,9591.5714,18.4195,9851,24.2100,9443,24.1782,9297,20.4507,9437,16.8653,9536,14.3049,9494,10.7768,10083.0000
2025,7,1,lat,2.1560,19.7057,8827.0000,19.6155,9078,25.8121,8655,25.9930,8537,22.0060,8665,18.4813,8804,15.2172,8726,10.8148,9324.0000
2025,7,1,lon,-1.8810,13.3600,12369.8571,13.4003,12718,14.7105,12325,17.2572,11893,14.8313,11856,13.2454,12019,11.7728,12465,8.3024,13313.0000
2025,7,1,lon,-1.6920,13.1589,12695.2857,12.9833,13045,14.9190,12663,16.9732,12263,14.8238,12113,12.4990,12350,11.5769,12803,8.3372,13630.0000
2025,7,1,lon,-1.5030,12.9953,13028.7143,12.9161,13389,14.7396,13023,16.6696,12588,14.8455,12415,12.0295,12681,11.4232,13135,8.3438,13970.0000
2025,7,1,lon,-1.3140,12.8978,13345.1429,13.0212,13731,14.6220,13302,16.2985,12882,14.6544,12733,11.8798,13005,11.4633,13483,8.3452,14280.0000
2025,7,1,lon,-1.1250,12.5126,13661.4286,13.0212,14066,14.4715,13627,15.6506,13209,14.2228,13053,11.1675,13318,10.8573,13775,8.1971,14582.0000
2025,7,1,lon,-0.9360,12.0532,14014.8571,12.9431,14453,14.6910,13985,14.9762,13572,13.5280,13432,10.5304,13681,10.0295,14069,7.6743,14912.0000
2025,7,1,lon,-0.7470,11.3491,14406.7143,12.3898,14888,14.1421,14380,14.0663,13941,12.4653,13827,9.9087,14079,9.1711,14452,7.3007,15280.0000
2025,7,1,lon,-0.5580,10.2259,14853.0000,11.5408,15331,13.0371,14808,12.4136,14401,11.1257,14259,8.9204,14551,7.8271,14919,6.7169,15702.0000
2025,7,1,lon,-0.3690,9.5333,15228.2857,10.9179,15675,11.8826,15121,11.0205,14756,10.1623,14709,8.4485,15008,7.4711,15301,6.8305,16028.0000
2025,7,1,lon,-0.1800,9.3709,15532.2857,10.2729,15968,11.7140,15428,10.6738,15058,9.8697,15033,8.6595,15338,7.3868,15593,7.0195,16308.0000
2025,7,1,lon,-0.1260,9.4566,15617.1429,10.4573,16049,11.6826,15510,10.6525,15146,9.9860,15106,8.8061,15431,7.4384,15678,7.1730,16400.0000
2025,7,1,lon,-0.0630,9.5105,15702.4286,10.5039,16116,11.8726,15602,10.5534,15228,10.0068,15172,8.7913,15505,7.5724,15782,7.2730,16512.0000
2025,7,1,lon,0.0000,9.5341,15781.0000,10.5058,16186,11.8089,15677,10.3687,15293,10.2359,15243,8.7622,15573,7.6667,15882,7.3906,16613.0000
2025,7,1,lon,0.0630,9.8784,15655.5714,11.0662,16057,12.1525,15567,10.6018,15149,10.5386,15097,9.2877,15454,7.9375,15773,7.5647,16492.0000
2025,7,1,lon,0.1260,10.1753,15519.2857,11.4274,15920,12.4775,15430,10.9371,15001,10.8458,14952,9.5626,15308,8.2405,15650,7.7361,16374.0000
2025,7,1,lon,0.1800,10.5123,15383.5714,11.7822,15801,12.9513,15290,11.3273,14847,11.4039,14805,9.8635,15160,8.3651,15518,7.8930,16264.0000
2025,7,1,lon,0.3690,11.3378,14971.0000,12.5695,15394,14.1535,14898,12.1364,14381,12.4008,14352,10.9930,14710,8.8722,15136,8.2390,15926.0000
2025,7,1,lon,0.5580,11.9540,14595.8571,13.2872,15011,14.7573,14534,12.8966,14005,13.0398,13952,11.8109,14305,9.4619,14771,8.4242,15593.0000
2025,7,1,lon,0.7470,12.4575,14249.8571,13.6356,14646,15.0357,14199,13.8352,13683,13.7174,13638,12.4493,13899,9.9341,14403,8.5953,15281.0000
2025,7,1,lon,0.9360,12.8872,13916.4286,13.8875,14288,15.3165,13816,14.4686,13389,14.5565,13371,12.9437,13549,10.4575,14038,8.5801,14964.0000
2025,7,1,lon,1.1250,13.1248,13602.7143,14.0714,13948,14.9902,13451,15.2267,13125,14.9666,13168,13.2194,13215,10.6292,13708,8.7702,14604.0000
2025,7,1,lon,1.3140,13.3144,13304.1429,14.1798,13603,14.7536,13090,15.7582,12882,15.3321,12981,13.3142,12942,10.8517,13354,9.0112,14277.0000
2025,7,1,lon,1.5030,13.4322,12997.1429,14.2426,13251,15.0379,12746,16.1394,12615,15.2488,12787,13.2314,12625,10.9692,13015,9.1559,13941.0000
2025,7,1,lon,1.6920,13.5399,12695.0000,14.0685,12904,15.2316,12398,16.8283,12359,15.6000,12558,13.0634,12318,10.8691,12692,9.1186,13636.0000
2025,7,1,lon,1.8810,13.6842,12365.2857,14.0875,12544,15.5097,12056,17.3469,12049,16.1736,12277,12.8094,11964,10.8115,12374,9.0505,13293.0000
2025,7,2,lat,-2.1560,12.6330,7707.4286,12.5696,7367,13.1283,7091,13.0883,6764,13.0108,7246,12.8711,8120,12.7860,8331,10.9771,9033.0000
2025,7,2,lat,-1.9360,11.7084,8342.4286,12.0635,7980,11.7075,7726,12.7649,7441,12.2189,7803,11.9458,8672,11.2966,9002,9.9613,9773.0000
2025,7,2,lat,-1.7160,10.7980,8931.4286,11.1624,8519,10.8535,8303,11.6388,8043,11.7841,8303,11.0661,9212,10.2657,9670,8.8154,10470.0000
2025,7,2,lat,-1.4960,10.0939,9424.4286,10.9919,8961,10.1148,8706,10.9293,8498,11.1037,8710,10.1210,9706,9.3834,10304,8.0135,11086.0000
2025,7,2,lat,-1.2760,9.3618,9970.8571,10.6950,9410,9.6297,9207,10.5426,8997,10.0032,9327,9.2036,10250,8.3790,10913,7.0791,11692.0000
2025,7,2,lat,-1.0560,8.8103,10592.0000,10.6344,10017,9.6988,9858,9.6885,9607,9.1290,9989,8.1572,10810,7.6072,11530,6.7573,12333.0000
2025,7,2,lat,-0.8360,8.3082,11252.8571,10.4417,10677,9.2752,10490,8.9232,10296,8.2836,10668,7.5135,11427,7.3273,12216,6.3927,12996.0000
2025,7,2,lat,-0.6160,7.7630,11972.5714,9.8482,11513,8.8093,11187,8.1344,11008,7.7465,11353,7.0859,12085,6.7967,12954,5.9200,13708.0000
2025,7,2,lat,-0.3960,7.1335,12781.5714,8.9891,12597,8.4450,12111,7.3796,11778,6.9253,12103,6.1954,12720,6.2697,13701,5.7304,14461.0000
2025,7,2,lat,-0.1760,6.4916,13655.0000,7.8459,13709,7.4893,13179,6.4421,12787,6.3095,12971,5.9466,13359,5.8197,14463,5.5882,15117.0000
2025,7,2,lat,-0.1320,6.3811,13815.0000,7.6007,13897,7.4194,13356,6.2342,12933,6.1873,13139,5.8392,13512,5.7955,14602,5.5913,15266.0000
2025,7,2,lat,-0.0440,6.1304,14101.4286,7.1227,14184,6.9043,13679,5.8032,13213,5.9631,13428,5.7361,13784,5.7643,14851,5.6192,15571.0000
2025,7,2,lat,0.0000,5.9731,14232.4286,6.7519,14325,6.6951,13816,5.5843,13328,5.7739,13537,5.7233,13922,5.7048,14985,5.5785,15714.0000
2025,7,2,lat,0.0440,6.1393,14064.1429,6.8995,14145,6.7933,13631,5.7527,13148,5.8993,13352,5.9384,13776,5.9224,14821,5.7697,15576.0000
2025,7,2,lat,0.1320,6.3418,13711.0000,7.0157,13788,6.8970,13244,5.9584,12807,6.0972,12968,6.1993,13458,6.1821,14447,6.0433,15265.0000
2025,7,2,lat,0.1760,6.4972,13525.1429,7.0797,13596,7.1419,13052,6.0315,12634,6.2112,12780,6.4320,13278,6.4049,14250,6.1792,15086.0000
2025,7,2,lat,0.3960,7.3356,12585.4286,8.2989,12512,7.7190,12039,6.5482,11720,7.0015,11792,7.6718,12401,7.2510,13360,6.8588,14274.0000
2025,7,2,lat,0.6160,8.1180,11781.4286,9.0132,11614,8.1836,11273,7.0356,10948,7.9588,10968,8.9233,11574,8.0273,12580,7.6839,13513.0000
2025,7,2,lat,0.8360,8.6434,11074.7143,9.5357,10904,8.0936,10592,7.4024,10264,8.4455,10281,9.8657,10826,8.7406,11856,8.4202,12800.0000
2025,7,2,lat,1.0560,9.3856,10392.8571,10.1387,10215,8.4689,9837,8.1294,9529,9.4488,9626,10.7820,10189,9.6570,11268,9.0743,12086.0000
2025,7,2,lat,1.2760,10.2009,9769.0000,10.3264,9583,9.2085,9171,8.9104,8959,10.6716,9013,11.6362,9633,10.6492,10659,10.0038,11365.0000
2025,7,2,lat,1.4960,11.0444,9185.1429,10.6125,9109,9.2368,8668,9.7364,8332,11.7915,8480,12.7235,9029,12.2065,10016,11.0036,10662.0000
2025,7,2,lat,1.7160,11.8746,8676.1429,10.8900,8734,9.3599,8275,10.2342,7930,12.8374,7970,13.9154,8469,13.6690,9417,12.2160,9938.0000
2025,7,2,lat,1.9360,12.7757,8065.5714,11.2152,8246,10.0307,7707,10.5524,7357,13.9037,7375,14.8331,7867,15.0163,8700,13.8787,9207.0000
2025,7,2,lat,2.1560,13.6410,7416.2857,11.5246,7619,10.3085,7141,11.5186,6784,15.0754,6649,15.9287,7191,16.0245,8043,15.1070,8487.0000
2025,7,2,lon,-1.8810,8.2423,10968.7143,10.1955,11002,9.1390,10593,7.9223,9750,7.4750,9805,8.2391,10775,7.8764,12004,6.8487,12852.0000
2025,7,2,lon,-1.6920,7.9235,11248.8571,9.8583,11358,8.5995,10879,7.6955,10084,7.3711,10074,7.8546,11003,7.4671,12250,6.6185,13094.0000
2025,7,2,lon,-1.5030,7.6338,11536.4286,9.3704,11723,8.4561,11142,7.3954,10450,7.0229,10359,7.4888,11234,7.1536,12503,6.5490,13344.0000
2025,7,2,lon,-1.3140,7.4163,11854.5714,8.8730,12064,8.4688,11455,7.2061,10834,6.6860,10698,7.2510,11538,6.9869,12774,6.4426,13619.0000
2025,7,2,lon,-1.1250,7.1859,12177.0000,8.5656,12349,8.2163,11782,7.0909,11215,6.4078,11048,7.0127,11822,6.7756,13105,6.2323,13918.0000
2025,7,2,lon,-0.9360,6.8789,12535.1429,8.0292,12673,7.9014,12138,6.8000,11631,6.3959,11423,6.7605,12217,6.4286,13411,5.8370,14253.0000
2025,7,2,lon,-0.7470,6.4172,12941.4286,7.3640,13041,7.4361,12558,6.4869,12083,6.0388,11891,6.1614,12639,5.9938,13762,5.4391,14616.0000
2025,7,2,lon,-0.5580,5.9310,13372.8571,6.8288,13456,6.7646,13041,5.8114,12535,5.5913,12438,5.7217,13062,5.6242,14120,5.1747,14958.0000
2025,7,2,lon,-0.3690,5.5574,13739.0000,6.4228,13818,6.3213,13404,5.3335,12905,5.0262,12983,5.3426,13402,5.3348,14439,5.1208,15222.0000
2025,7,2,lon,-0.1800,5.8109,14004.0000,6.6173,14120,6.5161,13599,5.3495,13135,5.4368,13331,5.6566,13662,5.6235,14709,5.4763,15472.0000
2025,7,2,lon,-0.1260,5.8746,14083.2857,6.6991,14186,6.5465,13672,5.4056,13195,5.5800,13416,5.6957,13748,5.6607,14813,5.5343,15553.0000
2025,7,2,lon,-0.0630,5.9489,14161.5714,6.7747,14246,6.6582,13751,5.5209,13266,5.6897,13476,5.6997,13851,5.7246,14900,5.5747,15641.0000
2025,7,2,lon,0.0000,5.9731,14232.4286,6.7519,14325,6.6951,13816,5.5843,13328,5.7739,13537,5.7233,13922,5.7048,14985,5.5785,15714.0000
2025,7,2,lon,0.0630,6.0859,14099.7143,6.8598,14178,6.8219,13691,5.6672,13182,5.9404,13370,5.9071,13808,5.8189,14868,5.5859,15601.0000
2025,7,2,lon,0.1260,6.2137,13956.5714,7.0368,14038,7.0171,13542,5.7194,13021,6.1080,13189,6.0873,13671,5.9233,14737,5.6042,15498.0000
2025,7,2,lon,0.1800,6.3729,13805.1429,7.2130,13879,7.2556,13392,5.8711,12850,6.3336,12994,6.2448,13524,6.0662,14609,5.6259,15388.0000
2025,7,2,lon,0.3690,6.7337,13357.7143,7.8695,13453,7.7771,12947,6.2188,12384,6.8205,12433,6.4307,13041,6.2283,14224,5.7906,15022.0000
2025,7,2,lon,0.5580,7.0431,12943.7143,8.4750,13070,8.2120,12487,6.7224,11952,6.9182,11906,6.6627,12617,6.2901,13887,6.0216,14687.0000
2025,7,2,lon,0.7470,7.3257,12556.7143,8.7119,12738,8.6379,12064,7.0722,11495,7.1310,11449,6.7602,12222,6.6557,13541,6.3109,14388.0000
2025,7,2,lon,0.9360,7.5999,12215.1429,9.1356,12422,9.0912,11723,7.3943,11052,7.2560,11082,6.9835,11880,6.8046,13251,6.5340,14096.0000
2025,7,2,lon,1.1250,7.7858,11895.1429,9.6189,12058,9.2142,11410,7.5460,10737,7.1970,10749,7.1821,11557,7.0029,12960,6.7393,13795.0000
2025,7,2,lon,1.3140,8.0102,11600.8571,9.9119,11724,9.4470,11132,7.8109,10465,7.2323,10402,7.4039,11303,7.3545,12670,6.9107,13510.0000
2025,7,2,lon,1.5030,8.2109,11307.5714,9.9311,11433,9.6504,10827,8.0128,10188,7.6167,10034,7.5686,11059,7.5928,12400,7.1035,13212.0000
2025,7,2,lon,1.6920,8.3853,11031.8571,9.9407,11137,9.8355,10514,8.4310,9955,7.6340,9784,7.8068,10774,7.7506,12124,7.2986,12935.0000
2025,7,2,lon,1.8810,8.6040,10757.5714,10.0049,10788,10.2006,10187,8.9767,9724,7.6152,9540,7.9624,10536,8.0440,11878,7.4244,12650.0000
2025,7,3,lat,-2.1560,15.6986,10092.0000,15.7488,9573,16.5861,9968,18.0092,10188,18.4281,10239,16.0199,10212,14.1830,10214,10.9150,10250.0000
2025,7,3,lat,-1.9360,15.2269,10845.0000,15.0242,10234,15.5369,10675,17.7155,10950,18.2369,11032,15.4798,10998,14.0736,10995,10.5216,11031.0000
2025,7,3,lat,-1.7160,15.0063,11614.2857,15.3054,10935,15.4616,11429,17.4284,11734,16.6202,11819,15.0420,11791,14.0716,11780,11.1147,11812.0000
2025,7,3,lat,-1.4960,14.8397,12396.4286,15.0451,11721,15.1043,12200,17.2988,12518,16.1201,12608,14.9393,12581,13.9443,12562,11.4260,12585.0000
2025,7,3,lat,-1.2760,14.7341,13177.0000,15.2786,12509,14.3794,12984,16.8019,13301,16.1563,13396,14.9637,13374,13.6124,13325,11.9465,13350.0000
2025,7,3,lat,-1.0560,14.6582,13962.8571,15.2665,13304,14.8638,13772,16.3826,14090,15.7945,14184,14.7204,14158,13.5768,14102,12.0026,14130.0000
2025,7,3,lat,-0.8360,14.2249,14760.0000,14.8147,14121,14.2660,14565,15.5737,14889,15.2011,14975,14.1467,14944,13.6373,14897,11.9347,14929.0000
2025,7,3,lat,-0.6160,13.4937,15563.4286,13.8698,14979,13.7943,15356,14.6873,15683,14.4654,15771,13.0516,15732,13.1332,15694,11.4540,15729.0000
2025,7,3,lat,-0.3960,12.2136,16361.2857,12.6113,15835,12.5035,16131,13.8991,16462,12.7546,16570,12.1923,16518,11.4468,16484,10.0879,16529.0000
2025,7,3,lat,-0.1760,10.9161,17164.5714,11.2045,16691,11.5665,16926,12.4742,17245,11.3547,17364,10.6761,17317,10.0539,17282,9.0830,17327.0000
2025,7,3,lat,-0.1320,10.6586,17325.1429,11.0890,16861,11.4267,17088,12.1675,17399,11.1204,17521,10.2777,17476,9.6396,17444,8.8894,17487.0000
2025,7,3,lat,-0.0440,9.9498,17644.5714,10.8636,17192,10.5850,17411,11.2615,17713,10.2472,17838,9.4547,17790,8.9672,17762,8.2695,17806.0000
2025,7,3,lat,0.0000,9.6099,17805.2857,10.6254,17347,10.2445,17568,10.8847,17873,9.8571,17998,9.1888,17951,8.6242,17927,7.8445,17973.0000
2025,7,3,lat,0.0440,10.0901,17644.4286,11.2118,17177,10.8795,17403,11.3594,17715,10.4122,17845,9.6553,17793,9.1183,17769,7.9942,17809.0000
2025,7,3,lat,0.1320,10.7765,17325.7143,11.8969,16846,11.5292,17083,12.0152,17398,11.4676,17527,10.4017,17477,9.4738,17455,8.6508,17494.0000
2025,7,3,lat,0.1760,11.0150,17165.8571,12.0524,16681,11.7092,16924,12.1949,17239,11.8640,17370,10.5984,17318,9.7625,17297,8.9233,17332.0000
2025,7,3,lat,0.3960,12.1280,16364.2857,12.7219,15839,12.9117,16118,13.0878,16452,12.9617,16579,12.1079,16527,10.9362,16505,10.1687,16530.0000
2025,7,3,lat,0.6160,12.9667,15565.8571,13.2432,14992,13.6242,15337,14.1019,15664,14.2977,15786,13.0197,15729,11.5415,15712,10.9387,15741.0000
2025,7,3,lat,0.8360,13.6698,14769.1429,13.7141,14180,14.3766,14547,15.1360,14871,15.1981,14986,13.8012,14931,12.1582,14920,11.3044,14949.0000
2025,7,3,lat,1.0560,14.3040,13968.7143,14.0888,13355,15.0759,13746,15.6669,14074,15.7855,14190,14.9685,14134,12.9265,14127,11.6161,14155.0000
2025,7,3,lat,1.2760,14.5309,13180.1429,13.9127,12556,15.2481,12947,15.2854,13280,16.3044,13406,15.8083,13360,13.5506,13347,11.6066,13365.0000
2025,7,3,lat,1.4960,14.8530,12399.1429,14.0150,11761,15.0029,12153,15.6025,12492,17.3048,12624,16.1812,12599,13.9772,12580,11.8877,12585.0000
2025,7,3,lat,1.7160,15.3492,11617.4286,13.9624,10985,15.8979,11362,16.2580,11706,18.0725,11840,17.0809,11822,14.2483,11802,11.9241,11805.0000
2025,7,3,lat,1.9360,15.6085,10836.4286,14.0174,10219,16.2781,10575,16.5951,10922,18.2040,11053,17.5796,11044,14.3201,11018,12.2650,11024.0000
2025,7,3,lat,2.1560,16.0960,10064.7143,14.7365,9505,17.3436,9809,17.5273,10138,18.3112,10270,18.2321,10261,14.3162,10236,12.2054,10234.0000
2025,7,3,lon,-1.8810,13.3000,14375.5714,13.3943,13698,13.6792,14117,14.1208,14512,15.1793,14608,14.0850,14546,12.3016,14552,10.3399,14596.0000
2025,7,3,lon,-1.6920,12.9696,14713.7143,13.0725,14040,13.4859,14452,13.9688,14855,14.7941,14948,13.5492,14885,11.8609,14882,10.0555,14934.0000
2025,7,3,lon,-1.5030,12.7763,15055.5714,12.7277,14398,13.4757,14793,14.1017,15195,14.7504,15287,13.2883,15224,11.4145,15223,9.6761,15269.0000
2025,7,3,lon,-1.3140,12.5377,15394.8571,12.4176,14761,13.1543,15131,14.0102,15535,14.7620,15622,12.9848,15560,11.2649,15558,9.1697,15597.0000
2025,7,3,lon,-1.1250,12.3059,15735.0000,12.2490,15132,12.7778,15467,13.6023,15859,14.8589,15956,12.6779,15902,11.0495,15894,8.9257,15935.0000
2025,7,3,lon,-0.9360,11.8796,16078.8571,11.8370,15509,12.3052,15810,13.2965,16186,14.1560,16295,11.9864,16244,10.8010,16234,8.7750,16274.0000
2025,7,3,lon,-0.7470,11.2255,16425.7143,11.2760,15904,11.5041,16150,12.7048,16520,13.3919,16634,11.2652,16587,10.0891,16573,8.3472,16612.0000
2025,7,3,lon,-0.5580,10.4054,16775.8571,10.4525,16295,10.4767,16515,11.7448,16854,12.2932,16975,10.7103,16927,9.2670,16914,7.8936,16951.0000
2025,7,3,lon,-0.3690,9.4265,17126.5714,9.7549,16676,9.5154,16882,10.4328,17198,10.8864,17317,9.6844,17268,8.4083,17250,7.3032,17295.0000
2025,7,3,lon,-0.1800,9.2950,17470.5714,10.0083,17023,9.6869,17232,10.4429,17535,10.2054,17661,9.2666,17613,8.4002,17591,7.0548,17639.0000
2025,7,3,lon,-0.1260,9.4462,17583.8571,10.1758,17137,10.0565,17343,10.6295,17648,10.2154,17777,9.2777,17727,8.4928,17707,7.2755,17748.0000
2025,7,3,lon,-0.0630,9.5928,17694.7143,10.4548,17242,10.2123,17455,10.9367,17758,9.9655,17892,9.2995,17841,8.6866,17817,7.5940,17858.0000
2025,7,3,lon,0.0000,9.6099,17805.2857,10.6254,17347,10.2445,17568,10.8847,17873,9.8571,17998,9.1888,17951,8.6242,17927,7.8445,17973.0000
2025,7,3,lon,0.0630,10.1306,17703.5714,11.0835,17235,10.9145,17470,11.4529,17758,10.3064,17901,9.7482,17858,9.1395,17835,8.2693,17868.0000
2025,7,3,lon,0.1260,10.5448,17587.4286,11.3100,17109,11.4878,17352,12.0285,17643,10.8162,17785,10.1779,17746,9.4718,17723,8.5210,17754.0000
2025,7,3,lon,0.1800,10.9175,17472.5714,11.4949,16984,11.9371,17237,12.3841,17529,11.2061,17671,10.7505,17633,9.7990,17612,8.8504,17642.0000
2025,7,3,lon,0.3690,11.5761,17123.4286,11.7460,16598,12.8966,16876,12.9710,17187,12.2526,17329,11.5066,17294,10.3438,17275,9.3159,17305.0000
2025,7,3,lon,0.5580,12.0360,16774.4286,11.9459,16223,13.1722,16519,13.3194,16845,13.1518,16985,12.0492,16954,10.9111,16931,9.7025,16964.0000
2025,7,3,lon,0.7470,12.2914,16428.8571,11.9879,15837,13.2482,16181,13.5422,16505,13.4708,16644,12.4261,16615,11.2749,16591,10.0894,16629.0000
2025,7,3,lon,0.9360,12.5376,16085.1429,11.9909,15462,13.6618,15841,13.8872,16168,13.4639,16307,12.7416,16274,11.6771,16254,10.3404,16290.0000
2025,7,3,lon,1.1250,12.7999,15742.2857,12.1003,15094,14.0209,15497,14.1800,15827,13.4973,15974,13.2159,15936,11.8188,15915,10.7657,15953.0000
2025,7,3,lon,1.3140,13.0033,15403.7143,12.4398,14734,14.3732,15164,14.3093,15495,13.5663,15640,13.4530,15605,11.9119,15576,10.9696,15612.0000
2025,7,3,lon,1.5030,13.2411,15065.8571,13.0533,14388,14.5515,14824,14.3733,15158,13.3746,15305,13.5862,15270,12.4854,15245,11.2639,15271.0000
2025,7,3,lon,1.6920,13.5357,14727.5714,13.5159,14050,14.8034,14482,14.6014,14819,13.6641,14966,13.6450,14933,12.9543,14913,11.5660,14930.0000
2025,7,3,lon,1.8810,13.8930,14389.4286,14.0296,13713,15.3161,14142,14.9023,14479,13.9666,14627,13.9144,14602,13.3016,14575,11.8202,14588.0000
2025,7,4,lat,-2.1560,15.2076,9883.5714,11.3988,9663,15.4382,9241,16.2984,9883,16.7867,10046,14.8627,10083,15.7084,10178,15.9602,10091.0000
2025,7,4,lat,-1.9360,14.5413,10662.8571,11.1489,10429,15.0130,9998,15.7061,10654,15.9687,10834,14.5178,10878,14.9049,10971,14.5295,10876.0000
2025,7,4,lat,-1.7160,14.1994,11432.4286,11.1049,11162,14.3483,10742,15.4281,11420,15.2641,11614,14.6460,11670,14.4332,11759,14.1714,11660.0000
2025,7,4,lat,-1.4960,13.7477,12188.7143,10.7734,11854,13.9172,11499,15.1876,12169,14.3946,12383,14.2862,12442,13.9684,12532,13.7067,12442.0000
2025,7,4,lat,-1.2760,13.3913,12930.2857,10.7640,12576,13.5491,12242,14.3015,12904,13.8842,13151,13.6655,13210,14.0190,13255,13.5561,13174.0000
2025,7,4,lat,-1.0560,13.4451,13678.8571,10.4903,13314,13.2508,12997,14.0500,13673,14.4038,13948,14.1011,13971,14.1476,13952,13.6721,13897.0000
2025,7,4,lat,-0.8360,13.2627,14436.2857,10.3751,14044,12.9400,13742,13.6126,14428,14.3751,14723,14.2128,14746,14.1501,14719,13.1729,14652.0000
2025,7,4,lat,-0.6160,12.9618,15181.7143,10.2725,14730,13.0252,14461,13.2415,15182,14.3110,15474,14.0652,15500,13.7363,15477,12.0809,15448.0000
2025,7,4,lat,-0.3960,12.3432,15920.1429,9.9786,15439,12.4735,15186,13.2625,15933,13.9497,16197,13.6107,16221,12.5233,16216,10.6040,16249.0000
2025,7,4,lat,-0.1760,11.0084,16709.0000,9.0035,16213,11.6741,15993,12.4209,16728,12.5317,16991,11.8881,17011,10.3760,16989,9.1643,17038.0000
