year,month,day_num,direction,lag,model,fitted_gamma_tau1,sigma,range_lat,range_lon,range_time,advec_lat,advec_lon,nugget
2025,7,1,lat,0.6160,Corridor_4x4_lag643,12.6475,11.1683,0.1768,0.2280,0.8872,0.0139,-0.1563,1.7686
2025,7,1,lat,0.8360,Corridor_4x4_lag643,12.8482,11.1683,0.1768,0.2280,0.8872,0.0139,-0.1563,1.7686
2025,7,1,lat,1.0560,Corridor_4x4_lag643,12.9104,11.1683,0.1768,0.2280,0.8872,0.0139,-0.1563,1.7686
2025,7,1,lat,1.2760,Corridor_4x4_lag643,12.9291,11.1683,0.1768,0.2280,0.8872,0.0139,-0.1563,1.7686
2025,7,1,lat,1.4960,Corridor_4x4_lag643,12.9347,11.1683,0.1768,0.2280,0.8872,0.0139,-0.1563,1.7686
2025,7,1,lat,1.7160,Corridor_4x4_lag643,12.9363,11.1683,0.1768,0.2280,0.8872,0.0139,-0.1563,1.7686
2025,7,1,lat,1.9360,Corridor_4x4_lag643,12.9368,11.1683,0.1768,0.2280,0.8872,0.0139,-0.1563,1.7686
2025,7,1,lat,2.1560,Corridor_4x4_lag643,12.9369,11.1683,0.1768,0.2280,0.8872,0.0139,-0.1563,1.7686
2025,7,1,lat,-2.1560,Debiased_Whittle,9.6906,8.4155,0.1261,0.1795,0.7922,0.0438,-0.3324,1.2751
2025,7,1,lat,-1.9360,Debiased_Whittle,9.6906,8.4155,0.1261,0.1795,0.7922,0.0438,-0.3324,1.2751
2025,7,1,lat,-1.7160,Debiased_Whittle,9.6906,8.4155,0.1261,0.1795,0.7922,0.0438,-0.3324,1.2751
2025,7,1,lat,-1.4960,Debiased_Whittle,9.6906,8.4155,0.1261,0.1795,0.7922,0.0438,-0.3324,1.2751
2025,7,1,lat,-1.2760,Debiased_Whittle,9.6904,8.4155,0.1261,0.1795,0.7922,0.0438,-0.3324,1.2751
2025,7,1,lat,-1.0560,Debiased_Whittle,9.6896,8.4155,0.1261,0.1795,0.7922,0.0438,-0.3324,1.2751
2025,7,1,lat,-0.8360,Debiased_Whittle,9.6851,8.4155,0.1261,0.1795,0.7922,0.0438,-0.3324,1.2751
2025,7,1,lat,-0.6160,Debiased_Whittle,9.6622,8.4155,0.1261,0.1795,0.7922,0.0438,-0.3324,1.2751
2025,7,1,lat,-0.3960,Debiased_Whittle,9.5574,8.4155,0.1261,0.1795,0.7922,0.0438,-0.3324,1.2751
2025,7,1,lat,-0.1760,Debiased_Whittle,9.1985,8.4155,0.1261,0.1795,0.7922,0.0438,-0.3324,1.2751
2025,7,1,lat,-0.1320,Debiased_Whittle,9.0897,8.4155,0.1261,0.1795,0.7922,0.0438,-0.3324,1.2751
2025,7,1,lat,-0.0440,Debiased_Whittle,8.8854,8.4155,0.1261,0.1795,0.7922,0.0438,-0.3324,1.2751
2025,7,1,lat,0.0000,Debiased_Whittle,8.8193,8.4155,0.1261,0.1795,0.7922,0.0438,-0.3324,1.2751
2025,7,1,lat,0.0440,Debiased_Whittle,8.7957,8.4155,0.1261,0.1795,0.7922,0.0438,-0.3324,1.2751
2025,7,1,lat,0.1320,Debiased_Whittle,8.8862,8.4155,0.1261,0.1795,0.7922,0.0438,-0.3324,1.2751
2025,7,1,lat,0.1760,Debiased_Whittle,8.9818,8.4155,0.1261,0.1795,0.7922,0.0438,-0.3324,1.2751
2025,7,1,lat,0.3960,Debiased_Whittle,9.4562,8.4155,0.1261,0.1795,0.7922,0.0438,-0.3324,1.2751
2025,7,1,lat,0.6160,Debiased_Whittle,9.6372,8.4155,0.1261,0.1795,0.7922,0.0438,-0.3324,1.2751
2025,7,1,lat,0.8360,Debiased_Whittle,9.6799,8.4155,0.1261,0.1795,0.7922,0.0438,-0.3324,1.2751
2025,7,1,lat,1.0560,Debiased_Whittle,9.6886,8.4155,0.1261,0.1795,0.7922,0.0438,-0.3324,1.2751
2025,7,1,lat,1.2760,Debiased_Whittle,9.6902,8.4155,0.1261,0.1795,0.7922,0.0438,-0.3324,1.2751
2025,7,1,lat,1.4960,Debiased_Whittle,9.6905,8.4155,0.1261,0.1795,0.7922,0.0438,-0.3324,1.2751
2025,7,1,lat,1.7160,Debiased_Whittle,9.6906,8.4155,0.1261,0.1795,0.7922,0.0438,-0.3324,1.2751
2025,7,1,lat,1.9360,Debiased_Whittle,9.6906,8.4155,0.1261,0.1795,0.7922,0.0438,-0.3324,1.2751
2025,7,1,lat,2.1560,Debiased_Whittle,9.6906,8.4155,0.1261,0.1795,0.7922,0.0438,-0.3324,1.2751
2025,7,1,lat,-2.1560,Vecchia_mm20,16.3227,13.4357,0.2876,0.3948,1.4318,0.0078,-0.0997,2.8940
2025,7,1,lat,-1.9360,Vecchia_mm20,16.3147,13.4357,0.2876,0.3948,1.4318,0.0078,-0.0997,2.8940
2025,7,1,lat,-1.7160,Vecchia_mm20,16.2977,13.4357,0.2876,0.3948,1.4318,0.0078,-0.0997,2.8940
2025,7,1,lat,-1.4960,Vecchia_mm20,16.2614,13.4357,0.2876,0.3948,1.4318,0.0078,-0.0997,2.8940
2025,7,1,lat,-1.2760,Vecchia_mm20,16.1842,13.4357,0.2876,0.3948,1.4318,0.0078,-0.0997,2.8940
2025,7,1,lat,-1.0560,Vecchia_mm20,16.0208,13.4357,0.2876,0.3948,1.4318,0.0078,-0.0997,2.8940
2025,7,1,lat,-0.8360,Vecchia_mm20,15.6783,13.4357,0.2876,0.3948,1.4318,0.0078,-0.0997,2.8940
2025,7,1,lat,-0.6160,Vecchia_mm20,14.9727,13.4357,0.2876,0.3948,1.4318,0.0078,-0.0997,2.8940
2025,7,1,lat,-0.3960,Vecchia_mm20,13.5853,13.4357,0.2876,0.3948,1.4318,0.0078,-0.0997,2.8940
2025,7,1,lat,-0.1760,Vecchia_mm20,11.2861,13.4357,0.2876,0.3948,1.4318,0.0078,-0.0997,2.8940
2025,7,1,lat,-0.1320,Vecchia_mm20,10.7990,13.4357,0.2876,0.3948,1.4318,0.0078,-0.0997,2.8940
2025,7,1,lat,-0.0440,Vecchia_mm20,10.0726,13.4357,0.2876,0.3948,1.4318,0.0078,-0.0997,2.8940
2025,7,1,lat,0.0000,Vecchia_mm20,9.9396,13.4357,0.2876,0.3948,1.4318,0.0078,-0.0997,2.8940
2025,7,1,lat,0.0440,Vecchia_mm20,10.0038,13.4357,0.2876,0.3948,1.4318,0.0078,-0.0997,2.8940
2025,7,1,lat,0.1320,Vecchia_mm20,10.6391,13.4357,0.2876,0.3948,1.4318,0.0078,-0.0997,2.8940
2025,7,1,lat,0.1760,Vecchia_mm20,11.1091,13.4357,0.2876,0.3948,1.4318,0.0078,-0.0997,2.8940
2025,7,1,lat,0.3960,Vecchia_mm20,13.4511,13.4357,0.2876,0.3948,1.4318,0.0078,-0.0997,2.8940
2025,7,1,lat,0.6160,Vecchia_mm20,14.9013,13.4357,0.2876,0.3948,1.4318,0.0078,-0.0997,2.8940
2025,7,1,lat,0.8360,Vecchia_mm20,15.6431,13.4357,0.2876,0.3948,1.4318,0.0078,-0.0997,2.8940
2025,7,1,lat,1.0560,Vecchia_mm20,16.0040,13.4357,0.2876,0.3948,1.4318,0.0078,-0.0997,2.8940
2025,7,1,lat,1.2760,Vecchia_mm20,16.1762,13.4357,0.2876,0.3948,1.4318,0.0078,-0.0997,2.8940
2025,7,1,lat,1.4960,Vecchia_mm20,16.2576,13.4357,0.2876,0.3948,1.4318,0.0078,-0.0997,2.8940
2025,7,1,lat,1.7160,Vecchia_mm20,16.2959,13.4357,0.2876,0.3948,1.4318,0.0078,-0.0997,2.8940
2025,7,1,lat,1.9360,Vecchia_mm20,16.3139,13.4357,0.2876,0.3948,1.4318,0.0078,-0.0997,2.8940
2025,7,1,lat,2.1560,Vecchia_mm20,16.3223,13.4357,0.2876,0.3948,1.4318,0.0078,-0.0997,2.8940
2025,7,1,lon,-1.8810,Corridor_4x4_lag643,12.9316,11.1683,0.1768,0.2280,0.8872,0.0139,-0.1563,1.7686
2025,7,1,lon,-1.6920,Corridor_4x4_lag643,12.9249,11.1683,0.1768,0.2280,0.8872,0.0139,-0.1563,1.7686
2025,7,1,lon,-1.5030,Corridor_4x4_lag643,12.9097,11.1683,0.1768,0.2280,0.8872,0.0139,-0.1563,1.7686
2025,7,1,lon,-1.3140,Corridor_4x4_lag643,12.8755,11.1683,0.1768,0.2280,0.8872,0.0139,-0.1563,1.7686
2025,7,1,lon,-1.1250,Corridor_4x4_lag643,12.7994,11.1683,0.1768,0.2280,0.8872,0.0139,-0.1563,1.7686
2025,7,1,lon,-0.9360,Corridor_4x4_lag643,12.6324,11.1683,0.1768,0.2280,0.8872,0.0139,-0.1563,1.7686
2025,7,1,lon,-0.7470,Corridor_4x4_lag643,12.2758,11.1683,0.1768,0.2280,0.8872,0.0139,-0.1563,1.7686
2025,7,1,lon,-0.5580,Corridor_4x4_lag643,11.5601,11.1683,0.1768,0.2280,0.8872,0.0139,-0.1563,1.7686
2025,7,1,lon,-0.3690,Corridor_4x4_lag643,10.3573,11.1683,0.1768,0.2280,0.8872,0.0139,-0.1563,1.7686
2025,7,1,lon,-0.1800,Corridor_4x4_lag643,9.3462,11.1683,0.1768,0.2280,0.8872,0.0139,-0.1563,1.7686
2025,7,1,lon,-0.1260,Corridor_4x4_lag643,9.3570,11.1683,0.1768,0.2280,0.8872,0.0139,-0.1563,1.7686
2025,7,1,lon,-0.0630,Corridor_4x4_lag643,9.5789,11.1683,0.1768,0.2280,0.8872,0.0139,-0.1563,1.7686
2025,7,1,lon,0.0000,Corridor_4x4_lag643,9.9582,11.1683,0.1768,0.2280,0.8872,0.0139,-0.1563,1.7686
2025,7,1,lon,0.0630,Corridor_4x4_lag643,10.4043,11.1683,0.1768,0.2280,0.8872,0.0139,-0.1563,1.7686
2025,7,1,lon,0.1260,Corridor_4x4_lag643,10.8475,11.1683,0.1768,0.2280,0.8872,0.0139,-0.1563,1.7686
2025,7,1,lon,0.1800,Corridor_4x4_lag643,11.1949,11.1683,0.1768,0.2280,0.8872,0.0139,-0.1563,1.7686
2025,7,1,lon,0.3690,Corridor_4x4_lag643,12.0789,11.1683,0.1768,0.2280,0.8872,0.0139,-0.1563,1.7686
2025,7,1,lon,0.5580,Corridor_4x4_lag643,12.5374,11.1683,0.1768,0.2280,0.8872,0.0139,-0.1563,1.7686
2025,7,1,lon,0.7470,Corridor_4x4_lag643,12.7555,11.1683,0.1768,0.2280,0.8872,0.0139,-0.1563,1.7686
2025,7,1,lon,0.9360,Corridor_4x4_lag643,12.8556,11.1683,0.1768,0.2280,0.8872,0.0139,-0.1563,1.7686
2025,7,1,lon,1.1250,Corridor_4x4_lag643,12.9008,11.1683,0.1768,0.2280,0.8872,0.0139,-0.1563,1.7686
2025,7,1,lon,1.3140,Corridor_4x4_lag643,12.9210,11.1683,0.1768,0.2280,0.8872,0.0139,-0.1563,1.7686
2025,7,1,lon,1.5030,Corridor_4x4_lag643,12.9299,11.1683,0.1768,0.2280,0.8872,0.0139,-0.1563,1.7686
2025,7,1,lon,1.6920,Corridor_4x4_lag643,12.9339,11.1683,0.1768,0.2280,0.8872,0.0139,-0.1563,1.7686
2025,7,1,lon,1.8810,Corridor_4x4_lag643,12.9356,11.1683,0.1768,0.2280,0.8872,0.0139,-0.1563,1.7686
2025,7,1,lon,-1.8810,Debiased_Whittle,9.6892,8.4155,0.1261,0.1795,0.7922,0.0438,-0.3324,1.2751
2025,7,1,lon,-1.6920,Debiased_Whittle,9.6867,8.4155,0.1261,0.1795,0.7922,0.0438,-0.3324,1.2751
2025,7,1,lon,-1.5030,Debiased_Whittle,9.6797,8.4155,0.1261,0.1795,0.7922,0.0438,-0.3324,1.2751
2025,7,1,lon,-1.3140,Debiased_Whittle,9.6602,8.4155,0.1261,0.1795,0.7922,0.0438,-0.3324,1.2751
2025,7,1,lon,-1.1250,Debiased_Whittle,9.6065,8.4155,0.1261,0.1795,0.7922,0.0438,-0.3324,1.2751
2025,7,1,lon,-0.9360,Debiased_Whittle,9.4626,8.4155,0.1261,0.1795,0.7922,0.0438,-0.3324,1.2751
2025,7,1,lon,-0.7470,Debiased_Whittle,9.0990,8.4155,0.1261,0.1795,0.7922,0.0438,-0.3324,1.2751
2025,7,1,lon,-0.5580,Debiased_Whittle,8.3200,8.4155,0.1261,0.1795,0.7922,0.0438,-0.3324,1.2751
2025,7,1,lon,-0.3690,Debiased_Whittle,7.4538,8.4155,0.1261,0.1795,0.7922,0.0438,-0.3324,1.2751
2025,7,1,lon,-0.1800,Debiased_Whittle,7.9229,8.4155,0.1261,0.1795,0.7922,0.0438,-0.3324,1.2751
2025,7,1,lon,-0.1260,Debiased_Whittle,8.2172,8.4155,0.1261,0.1795,0.7922,0.0438,-0.3324,1.2751
2025,7,1,lon,-0.0630,Debiased_Whittle,8.5421,8.4155,0.1261,0.1795,0.7922,0.0438,-0.3324,1.2751
2025,7,1,lon,0.0000,Debiased_Whittle,8.8193,8.4155,0.1261,0.1795,0.7922,0.0438,-0.3324,1.2751
2025,7,1,lon,0.0630,Debiased_Whittle,9.0417,8.4155,0.1261,0.1795,0.7922,0.0438,-0.3324,1.2751
2025,7,1,lon,0.1260,Debiased_Whittle,9.2134,8.4155,0.1261,0.1795,0.7922,0.0438,-0.3324,1.2751
2025,7,1,lon,0.1800,Debiased_Whittle,9.3265,8.4155,0.1261,0.1795,0.7922,0.0438,-0.3324,1.2751
2025,7,1,lon,0.3690,Debiased_Whittle,9.5540,8.4155,0.1261,0.1795,0.7922,0.0438,-0.3324,1.2751
2025,7,1,lon,0.5580,Debiased_Whittle,9.6408,8.4155,0.1261,0.1795,0.7922,0.0438,-0.3324,1.2751
2025,7,1,lon,0.7470,Debiased_Whittle,9.6727,8.4155,0.1261,0.1795,0.7922,0.0438,-0.3324,1.2751
2025,7,1,lon,0.9360,Debiased_Whittle,9.6842,8.4155,0.1261,0.1795,0.7922,0.0438,-0.3324,1.2751
2025,7,1,lon,1.1250,Debiased_Whittle,9.6883,8.4155,0.1261,0.1795,0.7922,0.0438,-0.3324,1.2751
2025,7,1,lon,1.3140,Debiased_Whittle,9.6898,8.4155,0.1261,0.1795,0.7922,0.0438,-0.3324,1.2751
2025,7,1,lon,1.5030,Debiased_Whittle,9.6903,8.4155,0.1261,0.1795,0.7922,0.0438,-0.3324,1.2751
2025,7,1,lon,1.6920,Debiased_Whittle,9.6905,8.4155,0.1261,0.1795,0.7922,0.0438,-0.3324,1.2751
2025,7,1,lon,1.8810,Debiased_Whittle,9.6906,8.4155,0.1261,0.1795,0.7922,0.0438,-0.3324,1.2751
2025,7,1,lon,-1.8810,Vecchia_mm20,16.1899,13.4357,0.2876,0.3948,1.4318,0.0078,-0.0997,2.8940
2025,7,1,lon,-1.6920,Vecchia_mm20,16.1055,13.4357,0.2876,0.3948,1.4318,0.0078,-0.0997,2.8940
2025,7,1,lon,-1.5030,Vecchia_mm20,15.9708,13.4357,0.2876,0.3948,1.4318,0.0078,-0.0997,2.8940
2025,7,1,lon,-1.3140,Vecchia_mm20,15.7563,13.4357,0.2876,0.3948,1.4318,0.0078,-0.0997,2.8940
2025,7,1,lon,-1.1250,Vecchia_mm20,15.4171,13.4357,0.2876,0.3948,1.4318,0.0078,-0.0997,2.8940
2025,7,1,lon,-0.9360,Vecchia_mm20,14.8859,13.4357,0.2876,0.3948,1.4318,0.0078,-0.0997,2.8940
2025,7,1,lon,-0.7470,Vecchia_mm20,14.0692,13.4357,0.2876,0.3948,1.4318,0.0078,-0.0997,2.8940
2025,7,1,lon,-0.5580,Vecchia_mm20,12.8641,13.4357,0.2876,0.3948,1.4318,0.0078,-0.0997,2.8940
2025,7,1,lon,-0.3690,Vecchia_mm20,11.2701,13.4357,0.2876,0.3948,1.4318,0.0078,-0.0997,2.8940
2025,7,1,lon,-0.1800,Vecchia_mm20,9.8416,13.4357,0.2876,0.3948,1.4318,0.0078,-0.0997,2.8940
2025,7,1,lon,-0.1260,Vecchia_mm20,9.6718,13.4357,0.2876,0.3948,1.4318,0.0078,-0.0997,2.8940
2025,7,1,lon,-0.0630,Vecchia_mm20,9.6917,13.4357,0.2876,0.3948,1.4318,0.0078,-0.0997,2.8940
2025,7,1,lon,0.0000,Vecchia_mm20,9.9396,13.4357,0.2876,0.3948,1.4318,0.0078,-0.0997,2.8940
2025,7,1,lon,0.0630,Vecchia_mm20,10.3610,13.4357,0.2876,0.3948,1.4318,0.0078,-0.0997,2.8940
2025,7,1,lon,0.1260,Vecchia_mm20,10.8833,13.4357,0.2876,0.3948,1.4318,0.0078,-0.0997,2.8940
2025,7,1,lon,0.1800,Vecchia_mm20,11.3633,13.4357,0.2876,0.3948,1.4318,0.0078,-0.0997,2.8940
2025,7,1,lon,0.3690,Vecchia_mm20,12.9416,13.4357,0.2876,0.3948,1.4318,0.0078,-0.0997,2.8940
2025,7,1,lon,0.5580,Vecchia_mm20,14.1234,13.4357,0.2876,0.3948,1.4318,0.0078,-0.0997,2.8940
2025,7,1,lon,0.7470,Vecchia_mm20,14.9216,13.4357,0.2876,0.3948,1.4318,0.0078,-0.0997,2.8940
2025,7,1,lon,0.9360,Vecchia_mm20,15.4401,13.4357,0.2876,0.3948,1.4318,0.0078,-0.0997,2.8940
2025,7,1,lon,1.1250,Vecchia_mm20,15.7709,13.4357,0.2876,0.3948,1.4318,0.0078,-0.0997,2.8940
2025,7,1,lon,1.3140,Vecchia_mm20,15.9799,13.4357,0.2876,0.3948,1.4318,0.0078,-0.0997,2.8940
2025,7,1,lon,1.5030,Vecchia_mm20,16.1113,13.4357,0.2876,0.3948,1.4318,0.0078,-0.0997,2.8940
2025,7,1,lon,1.6920,Vecchia_mm20,16.1935,13.4357,0.2876,0.3948,1.4318,0.0078,-0.0997,2.8940
2025,7,1,lon,1.8810,Vecchia_mm20,16.2449,13.4357,0.2876,0.3948,1.4318,0.0078,-0.0997,2.8940
2025,7,2,lat,-2.1560,Corridor_4x4_lag643,8.6437,7.5882,0.1887,0.2685,0.9915,-0.0053,-0.2916,1.0556
2025,7,2,lat,-1.9360,Corridor_4x4_lag643,8.6436,7.5882,0.1887,0.2685,0.9915,-0.0053,-0.2916,1.0556
2025,7,2,lat,-1.7160,Corridor_4x4_lag643,8.6430,7.5882,0.1887,0.2685,0.9915,-0.0053,-0.2916,1.0556
2025,7,2,lat,-1.4960,Corridor_4x4_lag643,8.6414,7.5882,0.1887,0.2685,0.9915,-0.0053,-0.2916,1.0556
2025,7,2,lat,-1.2760,Corridor_4x4_lag643,8.6361,7.5882,0.1887,0.2685,0.9915,-0.0053,-0.2916,1.0556
2025,7,2,lat,-1.0560,Corridor_4x4_lag643,8.6199,7.5882,0.1887,0.2685,0.9915,-0.0053,-0.2916,1.0556
2025,7,2,lat,-0.8360,Corridor_4x4_lag643,8.5708,7.5882,0.1887,0.2685,0.9915,-0.0053,-0.2916,1.0556
2025,7,2,lat,-0.6160,Corridor_4x4_lag643,8.4278,7.5882,0.1887,0.2685,0.9915,-0.0053,-0.2916,1.0556
2025,7,2,lat,-0.3960,Corridor_4x4_lag643,8.0489,7.5882,0.1887,0.2685,0.9915,-0.0053,-0.2916,1.0556
2025,7,2,lat,-0.1760,Corridor_4x4_lag643,7.3072,7.5882,0.1887,0.2685,0.9915,-0.0053,-0.2916,1.0556
2025,7,2,lat,-0.1320,Corridor_4x4_lag643,7.1530,7.5882,0.1887,0.2685,0.9915,-0.0053,-0.2916,1.0556
2025,7,2,lat,-0.0440,Corridor_4x4_lag643,6.9447,7.5882,0.1887,0.2685,0.9915,-0.0053,-0.2916,1.0556
2025,7,2,lat,0.0000,Corridor_4x4_lag643,6.9210,7.5882,0.1887,0.2685,0.9915,-0.0053,-0.2916,1.0556
2025,7,2,lat,0.0440,Corridor_4x4_lag643,6.9595,7.5882,0.1887,0.2685,0.9915,-0.0053,-0.2916,1.0556
2025,7,2,lat,0.1320,Corridor_4x4_lag643,7.1884,7.5882,0.1887,0.2685,0.9915,-0.0053,-0.2916,1.0556
2025,7,2,lat,0.1760,Corridor_4x4_lag643,7.3467,7.5882,0.1887,0.2685,0.9915,-0.0053,-0.2916,1.0556
2025,7,2,lat,0.3960,Corridor_4x4_lag643,8.0757,7.5882,0.1887,0.2685,0.9915,-0.0053,-0.2916,1.0556
2025,7,2,lat,0.6160,Corridor_4x4_lag643,8.4386,7.5882,0.1887,0.2685,0.9915,-0.0053,-0.2916,1.0556
2025,7,2,lat,0.8360,Corridor_4x4_lag643,8.5746,7.5882,0.1887,0.2685,0.9915,-0.0053,-0.2916,1.0556
2025,7,2,lat,1.0560,Corridor_4x4_lag643,8.6212,7.5882,0.1887,0.2685,0.9915,-0.0053,-0.2916,1.0556
2025,7,2,lat,1.2760,Corridor_4x4_lag643,8.6365,7.5882,0.1887,0.2685,0.9915,-0.0053,-0.2916,1.0556
2025,7,2,lat,1.4960,Corridor_4x4_lag643,8.6415,7.5882,0.1887,0.2685,0.9915,-0.0053,-0.2916,1.0556
2025,7,2,lat,1.7160,Corridor_4x4_lag643,8.6431,7.5882,0.1887,0.2685,0.9915,-0.0053,-0.2916,1.0556
2025,7,2,lat,1.9360,Corridor_4x4_lag643,8.6436,7.5882,0.1887,0.2685,0.9915,-0.0053,-0.2916,1.0556
2025,7,2,lat,2.1560,Corridor_4x4_lag643,8.6437,7.5882,0.1887,0.2685,0.9915,-0.0053,-0.2916,1.0556
2025,7,2,lat,-2.1560,Debiased_Whittle,5.8161,4.8618,0.1520,0.1904,1.0636,0.0043,-0.4466,0.9543
2025,7,2,lat,-1.9360,Debiased_Whittle,5.8161,4.8618,0.1520,0.1904,1.0636,0.0043,-0.4466,0.9543
2025,7,2,lat,-1.7160,Debiased_Whittle,5.8161,4.8618,0.1520,0.1904,1.0636,0.0043,-0.4466,0.9543
2025,7,2,lat,-1.4960,Debiased_Whittle,5.8159,4.8618,0.1520,0.1904,1.0636,0.0043,-0.4466,0.9543
2025,7,2,lat,-1.2760,Debiased_Whittle,5.8154,4.8618,0.1520,0.1904,1.0636,0.0043,-0.4466,0.9543
2025,7,2,lat,-1.0560,Debiased_Whittle,5.8132,4.8618,0.1520,0.1904,1.0636,0.0043,-0.4466,0.9543
2025,7,2,lat,-0.8360,Debiased_Whittle,5.8050,4.8618,0.1520,0.1904,1.0636,0.0043,-0.4466,0.9543
2025,7,2,lat,-0.6160,Debiased_Whittle,5.7761,4.8618,0.1520,0.1904,1.0636,0.0043,-0.4466,0.9543
2025,7,2,lat,-0.3960,Debiased_Whittle,5.6897,4.8618,0.1520,0.1904,1.0636,0.0043,-0.4466,0.9543
2025,7,2,lat,-0.1760,Debiased_Whittle,5.5179,4.8618,0.1520,0.1904,1.0636,0.0043,-0.4466,0.9543
2025,7,2,lat,-0.1320,Debiased_Whittle,5.4832,4.8618,0.1520,0.1904,1.0636,0.0043,-0.4466,0.9543
2025,7,2,lat,-0.0440,Debiased_Whittle,5.4353,4.8618,0.1520,0.1904,1.0636,0.0043,-0.4466,0.9543
2025,7,2,lat,0.0000,Debiased_Whittle,5.4277,4.8618,0.1520,0.1904,1.0636,0.0043,-0.4466,0.9543
2025,7,2,lat,0.0440,Debiased_Whittle,5.4328,4.8618,0.1520,0.1904,1.0636,0.0043,-0.4466,0.9543
2025,7,2,lat,0.1320,Debiased_Whittle,5.4770,4.8618,0.1520,0.1904,1.0636,0.0043,-0.4466,0.9543
2025,7,2,lat,0.1760,Debiased_Whittle,5.5108,4.8618,0.1520,0.1904,1.0636,0.0043,-0.4466,0.9543
2025,7,2,lat,0.3960,Debiased_Whittle,5.6845,4.8618,0.1520,0.1904,1.0636,0.0043,-0.4466,0.9543
2025,7,2,lat,0.6160,Debiased_Whittle,5.7741,4.8618,0.1520,0.1904,1.0636,0.0043,-0.4466,0.9543
2025,7,2,lat,0.8360,Debiased_Whittle,5.8044,4.8618,0.1520,0.1904,1.0636,0.0043,-0.4466,0.9543
2025,7,2,lat,1.0560,Debiased_Whittle,5.8130,4.8618,0.1520,0.1904,1.0636,0.0043,-0.4466,0.9543
2025,7,2,lat,1.2760,Debiased_Whittle,5.8153,4.8618,0.1520,0.1904,1.0636,0.0043,-0.4466,0.9543
2025,7,2,lat,1.4960,Debiased_Whittle,5.8159,4.8618,0.1520,0.1904,1.0636,0.0043,-0.4466,0.9543
2025,7,2,lat,1.7160,Debiased_Whittle,5.8161,4.8618,0.1520,0.1904,1.0636,0.0043,-0.4466,0.9543
2025,7,2,lat,1.9360,Debiased_Whittle,5.8161,4.8618,0.1520,0.1904,1.0636,0.0043,-0.4466,0.9543
2025,7,2,lat,2.1560,Debiased_Whittle,5.8161,4.8618,0.1520,0.1904,1.0636,0.0043,-0.4466,0.9543
2025,7,2,lat,-2.1560,Vecchia_mm20,10.4668,8.5452,0.3268,0.5688,1.6053,0.0041,-0.1889,1.9327
2025,7,2,lat,-1.9360,Vecchia_mm20,10.4563,8.5452,0.3268,0.5688,1.6053,0.0041,-0.1889,1.9327
2025,7,2,lat,-1.7160,Vecchia_mm20,10.4357,8.5452,0.3268,0.5688,1.6053,0.0041,-0.1889,1.9327
2025,7,2,lat,-1.4960,Vecchia_mm20,10.3957,8.5452,0.3268,0.5688,1.6053,0.0041,-0.1889,1.9327
