year,month,day_num,direction,model,rmse,mae,bias_emp_minus_fit,mean_model,normalized,sigma,range_lat,range_lon,range_time,nugget
2025,7,1,lat,Corridor_4x4_lag643,1.1020,0.8676,0.3904,hour_dummy_plus_lat_lon_ols,False,11.1683,0.1768,0.2280,0.8872,1.7686
2025,7,1,lat,Debiased_Whittle,3.4334,2.9386,2.9386,hour_dummy_plus_lat_lon_ols,False,8.4155,0.1261,0.1795,0.7922,1.2751
2025,7,1,lat,Vecchia_mm20,2.0461,1.8485,-1.8485,hour_dummy_plus_lat_lon_ols,False,13.4357,0.2876,0.3948,1.4318,2.8940
2025,7,1,lon,Corridor_4x4_lag643,0.8503,0.6191,-0.6128,hour_dummy_plus_lat_lon_ols,False,11.1683,0.1768,0.2280,0.8872,1.7686
2025,7,1,lon,Debiased_Whittle,2.1712,1.8787,1.8787,hour_dummy_plus_lat_lon_ols,False,8.4155,0.1261,0.1795,0.7922,1.2751
2025,7,1,lon,Vecchia_mm20,2.6490,2.3786,-2.3786,hour_dummy_plus_lat_lon_ols,False,13.4357,0.2876,0.3948,1.4318,2.8940
2025,7,2,lat,Corridor_4x4_lag643,0.8721,0.6929,0.0755,hour_dummy_plus_lat_lon_ols,False,7.5882,0.1887,0.2685,0.9915,1.0556
2025,7,2,lat,Debiased_Whittle,2.7283,2.3663,2.3663,hour_dummy_plus_lat_lon_ols,False,4.8618,0.1520,0.1904,1.0636,0.9543
2025,7,2,lat,Vecchia_mm20,1.1946,0.9979,-0.9901,hour_dummy_plus_lat_lon_ols,False,8.5452,0.3268,0.5688,1.6053,1.9327
2025,7,2,lon,Corridor_4x4_lag643,1.2070,1.0668,-1.0668,hour_dummy_plus_lat_lon_ols,False,7.5882,0.1887,0.2685,0.9915,1.0556
2025,7,2,lon,Debiased_Whittle,1.2012,0.9761,0.9761,hour_dummy_plus_lat_lon_ols,False,4.8618,0.1520,0.1904,1.0636,0.9543
2025,7,2,lon,Vecchia_mm20,1.7174,1.4584,-1.4584,hour_dummy_plus_lat_lon_ols,False,8.5452,0.3268,0.5688,1.6053,1.9327
2025,7,3,lat,Corridor_4x4_lag643,0.8663,0.7682,0.2410,hour_dummy_plus_lat_lon_ols,False,11.0159,0.1530,0.2222,0.9926,2.1888
