year,month,day_num,direction,lag,daily_mean,mean_pair_count,mean_model,normalized,hour_1,n_pairs_hour_1,residual_var_hour_1,hour_2,n_pairs_hour_2,residual_var_hour_2,hour_3,n_pairs_hour_3,residual_var_hour_3,hour_4,n_pairs_hour_4,residual_var_hour_4,hour_5,n_pairs_hour_5,residual_var_hour_5,hour_6,n_pairs_hour_6,residual_var_hour_6,hour_7,n_pairs_hour_7,residual_var_hour_7,hour_8,n_pairs_hour_8,residual_var_hour_8
2025,7,1,lat,0.0440,4.1818,16228.5000,hour_dummy_plus_lat_lon_ols,False,4.6211,16640,14.5993,5.8259,16157,17.5665,5.1435,15806,19.4356,4.3760,15612,18.4449,4.3475,16053,15.3195,3.2940,15891,13.2945,2.8699,16667,11.2308,2.9766,17002.0000,7.6812
2025,7,1,lat,0.1320,7.3149,15645.6250,hour_dummy_plus_lat_lon_ols,False,7.5508,16131,14.5993,9.9028,15602,17.5665,9.1150,15219,19.4356,8.3601,14917,18.4449,7.6191,15430,15.3195,5.9830,15268,13.2945,5.2861,16106,11.2308,4.7022,16492.0000,7.6812
2025,7,1,lat,0.1760,8.1993,15416.5000,hour_dummy_plus_lat_lon_ols,False,8.3468,15918,14.5993,10.9137,15372,17.5665,10.3958,14964,19.4356,9.6375,14650,18.4449,8.4598,15191,15.3195,6.7751,15025,13.2945,5.9764,15908,11.2308,5.0889,16304.0000,7.6812
2025,7,1,lat,0.3960,10.7501,14461.7500,hour_dummy_plus_lat_lon_ols,False,10.7617,14983,14.5993,13.8562,14360,17.5665,14.0317,13902,19.4356,12.3461,13604,18.4449,10.5976,14200,15.3195,9.7339,14045,13.2945,8.1980,15077,11.2308,6.4755,15523.0000,7.6812
2025,7,1,lat,0.6160,11.9242,13680.1250,hour_dummy_plus_lat_lon_ols,False,12.1088,14125,14.5993,14.6308,13537,17.5665,14.7689,13106,19.4356,13.3573,12793,18.4449,11.9089,13467,15.3195,11.5483,13295,13.2945,9.6812,14342,11.2308,7.3897,14776.0000,7.6812
2025,7,1,lat,0.8360,12.6332,13005.2500,hour_dummy_plus_lat_lon_ols,False,12.5357,13399,14.5993,15.1576,12834,17.5665,15.6433,12491,19.4356,14.6036,12174,18.4449,12.7326,12827,15.3195,12.3977,12604,13.2945,10.1659,13664,11.2308,7.8291,14049.0000,7.6812
2025,7,1,lat,1.0560,13.3063,12367.7500,hour_dummy_plus_lat_lon_ols,False,13.1815,12750,14.5993,16.5510,12246,17.5665,17.1324,11954,19.4356,15.0857,11631,18.4449,13.2483,12159,15.3195,12.8190,11942,13.2945,10.2794,12947,11.2308,8.1534,13313.0000,7.6812
2025,7,1,lat,1.2760,13.5705,11771.7500,hour_dummy_plus_lat_lon_ols,False,13.6645,12154,14.5993,17.1312,11723,17.5665,17.7937,11440,19.4356,15.4933,11163,18.4449,13.9685,11558,15.3195,12.3842,11345,13.2945,9.9983,12224,11.2308,8.1303,12567.0000,7.6812
2025,7,1,lat,1.4960,13.8244,11121.0000,hour_dummy_plus_lat_lon_ols,False,14.0694,11568,14.5993,17.4001,11126,17.5665,18.8541,10754,19.4356,16.7678,10550,18.4449,13.7918,10891,15.3195,12.2627,10725,13.2945,9.7747,11529,11.2308,7.6740,11825.0000,7.6812
2025,7,1,lat,1.7160,14.2208,10409.1250,hour_dummy_plus_lat_lon_ols,False,14.6768,10829,14.5993,17.9415,10376,17.5665,19.9483,10006,19.4356,17.2976,9848,18.4449,14.0890,10210,15.3195,12.2116,10070,13.2945,9.9881,10852,11.2308,7.6131,11082.0000,7.6812
2025,7,1,lat,1.9360,14.7910,9662.2500,hour_dummy_plus_lat_lon_ols,False,15.5900,10046,14.5993,18.2303,9588,17.5665,20.7110,9240,19.4356,17.7242,9091,18.4449,15.1381,9521,15.3195,13.1454,9389,13.2945,10.1130,10100,11.2308,7.6760,10323.0000,7.6812
2025,7,1,lat,2.1560,15.4170,8900.1250,hour_dummy_plus_lat_lon_ols,False,16.2641,9271,14.5993,18.0272,8813,17.5665,21.2561,8460,19.4356,18.9599,8329,18.4449,15.9317,8758,15.3195,13.7355,8658,13.2945,11.1725,9349,11.2308,7.9893,9563.0000,7.6812
2025,7,1,lon,0.0630,4.4255,16231.7500,hour_dummy_plus_lat_lon_ols,False,4.7928,16676,14.5993,5.7313,16166,17.5665,5.2903,15847,19.4356,4.5511,15645,18.4449,4.7600,16058,15.3195,3.5844,15887,13.2945,3.4712,16619,11.2308,3.2226,16956.0000,7.6812
2025,7,1,lon,0.1260,6.1998,15972.7500,hour_dummy_plus_lat_lon_ols,False,6.5869,16468,14.5993,8.0088,15931,17.5665,7.6239,15589,19.4356,6.8548,15339,18.4449,6.5663,15779,15.3195,5.1745,15599,13.2945,4.6969,16358,11.2308,4.0862,16719.0000,7.6812
2025,7,1,lon,0.1800,7.2622,15779.6250,hour_dummy_plus_lat_lon_ols,False,7.3931,16295,14.5993,9.4277,15740,17.5665,9.1232,15382,19.4356,8.4053,15085,18.4449,7.7497,15568,15.3195,6.0302,15388,13.2945,5.4132,16205,11.2308,4.5553,16574.0000,7.6812
2025,7,1,lon,0.3690,9.1137,15287.6250,hour_dummy_plus_lat_lon_ols,False,9.1958,15871,14.5993,11.7868,15289,17.5665,11.4631,14877,19.4356,10.8995,14506,18.4449,9.6860,14988,15.3195,7.6496,14811,13.2945,6.8515,15767,11.2308,5.3772,16192.0000,7.6812
2025,7,1,lon,0.5580,10.2885,14849.2500,hour_dummy_plus_lat_lon_ols,False,10.4059,15461,14.5993,13.0280,14846,17.5665,12.7682,14450,19.4356,12.3910,13998,18.4449,11.0504,14493,15.3195,8.8498,14318,13.2945,7.9353,15365,11.2308,5.8794,15863.0000,7.6812
2025,7,1,lon,0.7470,11.2251,14452.5000,hour_dummy_plus_lat_lon_ols,False,11.2004,15050,14.5993,13.5855,14452,17.5665,14.0617,14064,19.4356,13.6887,13546,18.4449,12.1514,14041,15.3195,9.9279,13915,13.2945,8.9525,15018,11.2308,6.2328,15534.0000,7.6812
2025,7,1,lon,0.9360,11.8904,14092.6250,hour_dummy_plus_lat_lon_ols,False,11.8433,14661,14.5993,14.3407,14094,17.5665,14.8015,13694,19.4356,14.7783,13188,18.4449,12.8394,13666,15.3195,10.5608,13563,13.2945,9.6192,14680,11.2308,6.3401,15195.0000,7.6812
