year,month,day_num,direction,lag,model,fitted_gamma_t0,mean_model,normalized,sigma,range_lat,range_lon,range_time,nugget
2025,7,1,lat,0.0440,Corridor_4x4_lag643,4.2297,hour_dummy_plus_lat_lon_ols,False,11.1683,0.1768,0.2280,0.8872,1.7686
2025,7,1,lat,0.1320,Corridor_4x4_lag643,7.6444,hour_dummy_plus_lat_lon_ols,False,11.1683,0.1768,0.2280,0.8872,1.7686
2025,7,1,lat,0.1760,Corridor_4x4_lag643,8.8107,hour_dummy_plus_lat_lon_ols,False,11.1683,0.1768,0.2280,0.8872,1.7686
2025,7,1,lat,0.3960,Corridor_4x4_lag643,11.7484,hour_dummy_plus_lat_lon_ols,False,11.1683,0.1768,0.2280,0.8872,1.7686
2025,7,1,lat,0.6160,Corridor_4x4_lag643,12.5946,hour_dummy_plus_lat_lon_ols,False,11.1683,0.1768,0.2280,0.8872,1.7686
2025,7,1,lat,0.8360,Corridor_4x4_lag643,12.8384,hour_dummy_plus_lat_lon_ols,False,11.1683,0.1768,0.2280,0.8872,1.7686
2025,7,1,lat,1.0560,Corridor_4x4_lag643,12.9086,hour_dummy_plus_lat_lon_ols,False,11.1683,0.1768,0.2280,0.8872,1.7686
2025,7,1,lat,1.2760,Corridor_4x4_lag643,12.9288,hour_dummy_plus_lat_lon_ols,False,11.1683,0.1768,0.2280,0.8872,1.7686
2025,7,1,lat,1.4960,Corridor_4x4_lag643,12.9346,hour_dummy_plus_lat_lon_ols,False,11.1683,0.1768,0.2280,0.8872,1.7686
2025,7,1,lat,1.7160,Corridor_4x4_lag643,12.9363,hour_dummy_plus_lat_lon_ols,False,11.1683,0.1768,0.2280,0.8872,1.7686
2025,7,1,lat,1.9360,Corridor_4x4_lag643,12.9368,hour_dummy_plus_lat_lon_ols,False,11.1683,0.1768,0.2280,0.8872,1.7686
2025,7,1,lat,2.1560,Corridor_4x4_lag643,12.9369,hour_dummy_plus_lat_lon_ols,False,11.1683,0.1768,0.2280,0.8872,1.7686
2025,7,1,lat,0.0440,Debiased_Whittle,3.7539,hour_dummy_plus_lat_lon_ols,False,8.4155,0.1261,0.1795,0.7922,1.2751
2025,7,1,lat,0.1320,Debiased_Whittle,6.7362,hour_dummy_plus_lat_lon_ols,False,8.4155,0.1261,0.1795,0.7922,1.2751
2025,7,1,lat,0.1760,Debiased_Whittle,7.6065,hour_dummy_plus_lat_lon_ols,False,8.4155,0.1261,0.1795,0.7922,1.2751
2025,7,1,lat,0.3960,Debiased_Whittle,9.3265,hour_dummy_plus_lat_lon_ols,False,8.4155,0.1261,0.1795,0.7922,1.2751
2025,7,1,lat,0.6160,Debiased_Whittle,9.6270,hour_dummy_plus_lat_lon_ols,False,8.4155,0.1261,0.1795,0.7922,1.2751
2025,7,1,lat,0.8360,Debiased_Whittle,9.6795,hour_dummy_plus_lat_lon_ols,False,8.4155,0.1261,0.1795,0.7922,1.2751
2025,7,1,lat,1.0560,Debiased_Whittle,9.6887,hour_dummy_plus_lat_lon_ols,False,8.4155,0.1261,0.1795,0.7922,1.2751
2025,7,1,lat,1.2760,Debiased_Whittle,9.6903,hour_dummy_plus_lat_lon_ols,False,8.4155,0.1261,0.1795,0.7922,1.2751
2025,7,1,lat,1.4960,Debiased_Whittle,9.6905,hour_dummy_plus_lat_lon_ols,False,8.4155,0.1261,0.1795,0.7922,1.2751
